 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 1.56250000e-07  1.56250000e-07  5.00000000e+00  4.27152138e+00  4.27077463e+00 -4.68283780e-01 -3.32678850e-01  4.66726447e+00 -4.68292095e-01  1.70525934e-02  1.75520990e-02 
 1.56288147e-07  1.56288147e-07  5.00000000e+00  4.27554263e+00  4.27497906e+00  3.48733069e-01  3.34292918e-01  5.33423624e+00  3.48724780e-01  1.45972211e-02  1.49187663e-02 
