 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)        
 2.59044992e-03  2.59044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.11533352e-03 -6.28939950e-03 -2.30931517e-01 -1.02758832e-02  4.18970872e-03 -2.30509409e-01 -1.07642298e-02 
 2.60044992e-03  2.60044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.10167650e-03 -7.27741553e-03 -2.49694088e-01 -1.12672311e-02  4.18920996e-03 -2.49289856e-01 -1.18013984e-02 
 2.61044992e-03  2.61044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.04309349e-03 -8.22073771e-03 -2.67606591e-01 -1.22140910e-02  4.18866732e-03 -2.67221817e-01 -1.27919923e-02 
 2.62044992e-03  2.62044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.93586921e-03 -9.11563894e-03 -2.84598305e-01 -1.31127265e-02  4.18808293e-03 -2.84234520e-01 -1.37321020e-02 
 2.63044992e-03  2.63044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.77647982e-03 -9.95859126e-03 -3.00602192e-01 -1.39595907e-02  4.18745907e-03 -3.00260819e-01 -1.46180173e-02 
 2.64044992e-03  2.64044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.05616079e-02 -1.07462637e-02 -3.15555063e-01 -1.47513418e-02  4.18679818e-03 -3.15237463e-01 -1.54462421e-02 
 2.65044992e-03  2.65044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.12881544e-02 -1.14755515e-02 -3.29397925e-01 -1.54848549e-02  4.18610285e-03 -3.29105338e-01 -1.62135075e-02 
 2.66044992e-03  2.66044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.19532520e-02 -1.21435724e-02 -3.42076120e-01 -1.61572353e-02  4.18537579e-03 -3.41809714e-01 -1.69167857e-02 
 2.67044992e-03  2.67044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.25542755e-02 -1.27476936e-02 -3.53539631e-01 -1.67658293e-02  4.18461985e-03 -3.53300444e-01 -1.75533011e-02 
 2.68044992e-03  2.68044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.30888529e-02 -1.32855268e-02 -3.63743190e-01 -1.73082353e-02  4.18383800e-03 -3.63532179e-01 -1.81205415e-02 
 2.69044992e-03  2.69044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.35548740e-02 -1.37549533e-02 -3.72646546e-01 -1.77823123e-02  4.18303328e-03 -3.72464532e-01 -1.86162685e-02 
 2.70044992e-03  2.70044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.39504998e-02 -1.41541162e-02 -3.80214535e-01 -1.81861897e-02  4.18220887e-03 -3.80062249e-01 -1.90385256e-02 
 2.71044992e-03  2.71044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.42741684e-02 -1.44814440e-02 -3.86417308e-01 -1.85182733e-02  4.18136798e-03 -3.86295339e-01 -1.93856463e-02 
 2.72044992e-03  2.72044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45246026e-02 -1.47356408e-02 -3.91230360e-01 -1.87772529e-02  4.18051391e-03 -3.91139200e-01 -1.96562607e-02 
 2.73044992e-03  2.73044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47008134e-02 -1.49157069e-02 -3.94634712e-01 -1.89621060e-02  4.17965001e-03 -3.94574710e-01 -1.98493009e-02 
 2.74044992e-03  2.74044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48021055e-02 -1.50209278e-02 -3.96616904e-01 -1.90721034e-02  4.17877967e-03 -3.96588308e-01 -1.99640049e-02 
 2.75044992e-03  2.75044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48280787e-02 -1.50508918e-02 -3.97169129e-01 -1.91068108e-02  4.17790630e-03 -3.97172041e-01 -1.99999201e-02 
 2.76044992e-03  2.76044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47786306e-02 -1.50054766e-02 -3.96289184e-01 -1.90660915e-02  4.17703331e-03 -3.96323603e-01 -1.99569047e-02 
 2.77044992e-03  2.77044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.46539559e-02 -1.48848651e-02 -3.93980556e-01 -1.89501058e-02  4.17616414e-03 -3.94046337e-01 -1.98351286e-02 
 2.78044992e-03  2.78044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.44545466e-02 -1.46895293e-02 -3.90252334e-01 -1.87593119e-02  4.17530219e-03 -3.90349227e-01 -1.96350723e-02 
 2.79044992e-03  2.79044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.41811892e-02 -1.44202436e-02 -3.85119246e-01 -1.84944624e-02  4.17445084e-03 -3.85246857e-01 -1.93575253e-02 
 2.80044992e-03  2.80044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.38349627e-02 -1.40780669e-02 -3.78601526e-01 -1.81566028e-02  4.17361342e-03 -3.78759364e-01 -1.90035831e-02 
 2.81044992e-03  2.81044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.34172330e-02 -1.36643530e-02 -3.70724912e-01 -1.77470664e-02  4.17279322e-03 -3.70912343e-01 -1.85746423e-02 
 2.82044992e-03  2.82044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.29296487e-02 -1.31807309e-02 -3.61520465e-01 -1.72674695e-02  4.17199345e-03 -3.61736760e-01 -1.80723960e-02 
 2.83044992e-03  2.83044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.23741336e-02 -1.26291126e-02 -3.51024527e-01 -1.67197047e-02  4.17121724e-03 -3.51268822e-01 -1.74988261e-02 
 2.84044992e-03  2.84044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.17528802e-02 -1.20116713e-02 -3.39278497e-01 -1.61059341e-02  4.17046764e-03 -3.39549838e-01 -1.68561964e-02 
 2.85044992e-03  2.85044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.10683398e-02 -1.13308471e-02 -3.26328746e-01 -1.54285796e-02  4.16974758e-03 -3.26626052e-01 -1.61470429e-02 
 2.86044992e-03  2.86044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.03232140e-02 -1.05893232e-02 -3.12226357e-01 -1.46903148e-02  4.16905987e-03 -3.12548465e-01 -1.53741645e-02 
 2.87044992e-03  2.87044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.52044302e-03 -9.79002936e-03 -2.97027001e-01 -1.38940530e-02  4.16840722e-03 -2.97372630e-01 -1.45406112e-02 
 2.88044992e-03  2.88044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.66319514e-03 -8.93611634e-03 -2.80790640e-01 -1.30429369e-02  4.16779217e-03 -2.81158435e-01 -1.36496728e-02 
 2.89044992e-03  2.89044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.75485303e-03 -8.03095737e-03 -2.63581365e-01 -1.21403252e-02  4.16721712e-03 -2.63969866e-01 -1.27048654e-02 
 2.90044992e-03  2.90044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.79900156e-03 -7.07812112e-03 -2.45467071e-01 -1.11897805e-02  4.16668432e-03 -2.45874755e-01 -1.17099177e-02 
 2.91044992e-03  2.91044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.79941259e-03 -6.08137115e-03 -2.26519261e-01 -1.01950538e-02  4.16619586e-03 -2.26944508e-01 -1.06687563e-02 
 2.92044992e-03  2.92044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.76003110e-03 -5.04463766e-03 -2.06812691e-01 -9.16007114e-03  4.16575363e-03 -2.07253834e-01 -9.58549019e-03 
 2.93044992e-03  2.93044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.68495858e-03 -3.97201525e-03 -1.86425148e-01 -8.08891686e-03  4.16535937e-03 -1.86880435e-01 -8.46439452e-03 
 2.94044992e-03  2.94044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.57843792e-03 -2.86773361e-03 -1.65437069e-01 -6.98581860e-03  4.16501459e-03 -1.65904714e-01 -7.30989376e-03 
 2.95044992e-03  2.95044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.44483560e-03 -1.73615388e-03 -1.43931300e-01 -5.85512952e-03  4.16472065e-03 -1.44409447e-01 -6.12654418e-03 
 2.96044992e-03  2.96044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.88625471e-04 -5.81738456e-04 -1.21992690e-01 -4.70131220e-03  4.16447867e-03 -1.22479462e-01 -4.91901593e-03 
 2.97044992e-03  2.97044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.85629877e-04  5.90953697e-04 -9.97078361e-02 -3.52891999e-03  4.16428959e-03 -1.00201303e-01 -3.69207458e-03 
 2.98044992e-03  2.98044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.07329614e-03  1.77729789e-03 -7.71646640e-02 -2.34258005e-03  4.16415413e-03 -7.76628874e-02 -2.45056229e-03 
 2.99044992e-03  2.99044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.26968660e-03  2.97260919e-03 -5.44521542e-02 -1.14697408e-03  4.16407280e-03 -5.49531588e-02 -1.19937875e-03 
 3.00044992e-03  3.00044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.47007959e-03  4.17217360e-03 -3.16599217e-02  5.31791506e-05  4.16404591e-03 -3.21617396e-02  5.65381874e-05 
 3.01044992e-03  3.01044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.66973817e-03  5.37125406e-03 -8.87792951e-03  1.25314343e-03  4.16407353e-03 -9.37857109e-03  1.31223199e-03 
 3.02044992e-03  3.02044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.86392777e-03  6.56512165e-03  1.38039330e-02  2.44818279e-03  4.16415553e-03  1.33064344e-02  2.56274702e-03 
 3.03044992e-03  3.03044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.04793592e-03  7.74906184e-03  3.62961388e-02  3.63358119e-03  4.16429157e-03  3.58037553e-02  3.80314806e-03 
 3.04044992e-03  3.04044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.21708984e-03  8.91840542e-03  5.85099417e-02  4.80466015e-03  4.16448109e-03  5.80246076e-02  5.02853981e-03 
 3.05044992e-03  3.05044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.03667759e-02  1.00685347e-02  8.03576621e-02  5.95679820e-03  4.16472331e-03  7.98813016e-02  6.23408620e-03 
 3.06044992e-03  3.06044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.14924566e-02  1.11949138e-02  1.01753097e-01  7.08544811e-03  4.16501726e-03  1.01287581e-01  7.41502951e-03 
 3.07044992e-03  3.07044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.25896901e-02  1.22930947e-02  1.22611797e-01  8.18615587e-03  4.16536175e-03  1.22158972e-01  8.56670909e-03 
 3.08044992e-03  3.08044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.36541458e-02  1.33587465e-02  1.42851463e-01  9.25457721e-03  4.16575540e-03  1.42413106e-01  9.68457977e-03 
 3.09044992e-03  3.09044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.46816235e-02  1.43876608e-02  1.62392205e-01  1.02864958e-02  4.16619664e-03  1.61970056e-01  1.07642298e-02 
 3.10044992e-03  3.10044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.56680679e-02  1.53757801e-02  1.81156926e-01  1.12778389e-02  4.16668370e-03  1.80752641e-01  1.18013984e-02 
 3.11044992e-03  3.11044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.66095866e-02  1.63192020e-02  1.99071558e-01  1.22246944e-02  4.16721463e-03  1.98686742e-01  1.27919923e-02 
 3.12044992e-03  3.12044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.75024637e-02  1.72142064e-02  2.16065420e-01  1.31233251e-02  4.16778732e-03  2.15701583e-01  1.37321020e-02 
 3.13044992e-03  3.13044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.83431759e-02  1.80572584e-02  2.32071434e-01  1.39701849e-02  4.16839949e-03  2.31730019e-01  1.46180173e-02 
 3.14044992e-03  3.14044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.91284052e-02  1.88450339e-02  2.47026450e-01  1.47619313e-02  4.16904869e-03  2.46708798e-01  1.54462421e-02 
 3.15044992e-03  3.15044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.98550532e-02  1.95744213e-02  2.60871438e-01  1.54954399e-02  4.16973234e-03  2.60578810e-01  1.62135075e-02 
 3.16044992e-03  3.16044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.05202520e-02  2.02425451e-02  2.73551776e-01  1.61678156e-02  4.17044772e-03  2.73285319e-01  1.69167857e-02 
 3.17044992e-03  3.17044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.11213769e-02  2.08467659e-02  2.85017411e-01  1.67764051e-02  4.17119199e-03  2.84778183e-01  1.75533011e-02 
 3.18044992e-03  3.18044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.16560555e-02  2.13847020e-02  2.95223112e-01  1.73188063e-02  4.17196217e-03  2.95012050e-01  1.81205415e-02 
 3.19044992e-03  3.19044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.21221780e-02  2.18542279e-02  3.04128590e-01  1.77928788e-02  4.17275522e-03  3.03946535e-01  1.86162685e-02 
 3.20044992e-03  3.20044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.25179048e-02  2.22534936e-02  3.11698719e-01  1.81967515e-02  4.17356798e-03  3.11546381e-01  1.90385256e-02 
 3.21044992e-03  3.21044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.28416746e-02  2.25809207e-02  3.17903613e-01  1.85288307e-02  4.17439722e-03  3.17781601e-01  1.93856463e-02 
 3.22044992e-03  3.22044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.30922097e-02  2.28352201e-02  3.22718802e-01  1.87878055e-02  4.17523964e-03  3.22627590e-01  1.96562607e-02 
 3.23044992e-03  3.23044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32685216e-02  2.30153856e-02  3.26125273e-01  1.89726542e-02  4.17609190e-03  3.26065229e-01  1.98493009e-02 
 3.24044992e-03  3.24044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33699146e-02  2.31207090e-02  3.28109600e-01  1.90826469e-02  4.17695060e-03  3.28080953e-01  1.99640049e-02 
 3.25044992e-03  3.25044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33959889e-02  2.31507723e-02  3.28663943e-01  1.91173498e-02  4.17781235e-03  3.28666813e-01  1.99999201e-02 
 3.26044992e-03  3.26044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33466416e-02  2.31054596e-02  3.27786131e-01  1.90766258e-02  4.17867370e-03  3.27820499e-01  1.99569047e-02 
 3.27044992e-03  3.27044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32220678e-02  2.29849472e-02  3.25479619e-01  1.89606357e-02  4.17953125e-03  3.25545358e-01  1.98351286e-02 
 3.28044992e-03  3.28044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.30227592e-02  2.27897137e-02  3.21753528e-01  1.87698370e-02  4.18038159e-03  3.21850370e-01  1.96350723e-02 
 3.29044992e-03  3.29044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.27495027e-02  2.25205272e-02  3.16622554e-01  1.85049831e-02  4.18122133e-03  3.16750124e-01  1.93575253e-02 
 3.30044992e-03  3.30044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.24033768e-02  2.21784527e-02  3.10106964e-01  1.81671188e-02  4.18204714e-03  3.10264750e-01  1.90035831e-02 
 3.31044992e-03  3.31044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.19857479e-02  2.17648379e-02  3.02232462e-01  1.77575779e-02  4.18285574e-03  3.02419850e-01  1.85746423e-02 
 3.32044992e-03  3.32044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.14982640e-02  2.12813179e-02  2.93030143e-01  1.72779764e-02  4.18364392e-03  2.93246386e-01  1.80723960e-02 
 3.33044992e-03  3.33044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.09428497e-02  2.07297985e-02  2.82536315e-01  1.67302071e-02  4.18440853e-03  2.82780568e-01  1.74988261e-02 
 3.34044992e-03  3.34044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.03216967e-02  2.01124592e-02  2.70792411e-01  1.61164318e-02  4.18514655e-03  2.71063701e-01  1.68561964e-02 
 3.35044992e-03  3.35044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.96372569e-02  1.94317340e-02  2.57844768e-01  1.54390729e-02  4.18585503e-03  2.58142032e-01  1.61470429e-02 
 3.36044992e-03  3.36044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.88922314e-02  1.86903119e-02  2.43744503e-01  1.47008034e-02  4.18653116e-03  2.44066560e-01  1.53741645e-02 
 3.37044992e-03  3.37044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.80895610e-02  1.78911169e-02  2.28547254e-01  1.39045371e-02  4.18717224e-03  2.28892840e-01  1.45406112e-02 
 3.38044992e-03  3.38044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.72324134e-02  1.70373057e-02  2.12313014e-01  1.30534164e-02  4.18777573e-03  2.12680759e-01  1.36496728e-02 
 3.39044992e-03  3.39044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.63241717e-02  1.61322455e-02  1.95105844e-01  1.21508003e-02  4.18833922e-03  1.95494303e-01  1.27048654e-02 
 3.40044992e-03  3.40044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.53684204e-02  1.51795109e-02  1.76993670e-01  1.12002509e-02  4.18886046e-03  1.77401303e-01  1.17099177e-02 
 3.41044992e-03  3.41044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.43689318e-02  1.41828597e-02  1.58047964e-01  1.02055198e-02  4.18933737e-03  1.58473169e-01  1.06687563e-02 
 3.42044992e-03  3.42044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.33296503e-02  1.31462278e-02  1.38343512e-01  9.17053242e-03  4.18976805e-03  1.38784604e-01  9.58549019e-03 
 3.43044992e-03  3.43044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.22546781e-02  1.20737040e-02  1.17958070e-01  8.09937372e-03  4.19015078e-03  1.18413315e-01  8.46439452e-03 
 3.44044992e-03  3.44044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.11482574e-02  1.09695238e-02  9.69721075e-02  6.99627078e-03  4.19048402e-03  9.74397018e-02  7.30989376e-03 
 3.45044992e-03  3.45044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.00147553e-02  9.83804268e-03  7.54684379e-02  5.86557728e-03  4.19076644e-03  7.59465426e-02  6.12654418e-03 
 3.46044992e-03  3.46044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.85864504e-03  8.68372860e-03  5.35319423e-02  4.71175530e-03  4.19099689e-03  5.40186642e-02  4.91901593e-03 
 3.47044992e-03  3.47044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.68448980e-03  7.51113498e-03  3.12491866e-02  3.53935868e-03  4.19117445e-03  3.17426110e-02  3.69207458e-03 
 3.48044992e-03  3.48044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.49692334e-03  6.32489202e-03  8.70812627e-03  2.35301408e-03  4.19129840e-03  9.20629954e-03  2.45056229e-03 
 3.49044992e-03  3.49044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.30063289e-03  5.12967918e-03 -1.40022867e-02  1.15740369e-03  4.19136821e-03 -1.35013245e-02  1.19937875e-03 
 3.50044992e-03  3.50044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.10033962e-03  3.93021590e-03 -3.67924094e-02 -4.27541986e-05  4.19138360e-03 -3.62906416e-02 -5.65381874e-05 
 3.51044992e-03  3.51044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.90078096e-03  2.73123383e-03 -5.95723066e-02 -1.24272289e-03  4.19134448e-03 -5.90717074e-02 -1.31223199e-03 
 3.52044992e-03  3.52044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.70669100e-03  1.53746726e-03 -8.22520612e-02 -2.43776690e-03  4.19125099e-03 -8.17546125e-02 -2.56274702e-03 
 3.53044992e-03  3.53044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.22782678e-04  3.53625396e-04 -1.04742174e-01 -3.62316971e-03  4.19110346e-03 -1.04249833e-01 -3.80314806e-03 
 3.54044992e-03  3.54044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.46271696e-04 -8.15617257e-04 -1.26953871e-01 -4.79425332e-03  4.19090246e-03 -1.26468586e-01 -5.02853981e-03 
 3.55044992e-03  3.55044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.79585796e-03 -1.96564826e-03 -1.48799499e-01 -5.94639577e-03  4.19064876e-03 -1.48323181e-01 -6.23408620e-03 
 3.56044992e-03  3.56044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.92143928e-03 -3.09192656e-03 -1.70192830e-01 -7.07505032e-03  4.19034333e-03 -1.69727364e-01 -7.41502951e-03 
 3.57044992e-03  3.57044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.01857305e-03 -4.19000924e-03 -1.91049441e-01 -8.17576247e-03  4.18998737e-03 -1.90596658e-01 -8.56670909e-03 
 3.58044992e-03  3.58044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.08292945e-03 -5.25556032e-03 -2.11287004e-01 -9.24418846e-03  4.18958226e-03 -2.10848697e-01 -9.68457977e-03 
 3.59044992e-03  3.59044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.11030750e-03 -6.28437652e-03 -2.30825658e-01 -1.02761115e-02  4.18912956e-03 -2.30403551e-01 -1.07642298e-02 
 3.60044992e-03  3.60044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.09665266e-03 -7.27239521e-03 -2.49588279e-01 -1.12674592e-02  4.18863105e-03 -2.49184044e-01 -1.18013984e-02 
 3.61044992e-03  3.61044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.03807184e-03 -8.21571910e-03 -2.67500824e-01 -1.22143190e-02  4.18808867e-03 -2.67116051e-01 -1.27919923e-02 
 3.62044992e-03  3.62044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.93084974e-03 -9.11062298e-03 -2.84492588e-01 -1.31129544e-02  4.18750453e-03 -2.84128800e-01 -1.37321020e-02 
 3.63044992e-03  3.63044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.77146254e-03 -9.95357701e-03 -3.00496517e-01 -1.39598186e-02  4.18688093e-03 -3.00155146e-01 -1.46180173e-02 
 3.64044992e-03  3.64044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.05565928e-02 -1.07412521e-02 -3.15449437e-01 -1.47515696e-02  4.18622029e-03 -3.15131835e-01 -1.54462421e-02 
 3.65044992e-03  3.65044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.12831414e-02 -1.14705416e-02 -3.29292342e-01 -1.54850825e-02  4.18552521e-03 -3.28999757e-01 -1.62135075e-02 
 3.66044992e-03  3.66044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.19482412e-02 -1.21385651e-02 -3.41970586e-01 -1.61574629e-02  4.18479841e-03 -3.41704178e-01 -1.69167857e-02 
 3.67044992e-03  3.67044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.25492669e-02 -1.27426880e-02 -3.53434140e-01 -1.67660568e-02  4.18404272e-03 -3.53194954e-01 -1.75533011e-02 
 3.68044992e-03  3.68044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.30838465e-02 -1.32805239e-02 -3.63637748e-01 -1.73084626e-02  4.18326112e-03 -3.63426735e-01 -1.81205415e-02 
 3.69044992e-03  3.69044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.35498698e-02 -1.37499521e-02 -3.72541147e-01 -1.77825395e-02  4.18245666e-03 -3.72359134e-01 -1.86162685e-02 
 3.70044992e-03  3.70044992e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.39454978e-02 -1.41491177e-02 -3.80109185e-01 -1.81864168e-02  4.18163250e-03 -3.79956896e-01 -1.90385256e-02 
