time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011)
0.00591044992,-24.99993,-25.0,24.99993,25.0,-0.00578516658,-0.00606713408,-0.226219231,-0.0101957007,0.00416455531,-0.226644478,-0.0106687563
0.00592044992,-24.99993,-25.0,24.99993,25.0,-0.00474579127,-0.00503040747,-0.206512796,-0.00916071775,0.00416411381,-0.206953934,-0.00958549019
0.00593044992,-24.99993,-25.0,24.99993,25.0,-0.00367072495,-0.00395779056,-0.186125379,-0.00808956321,0.00416372026,-0.186580666,-0.00846439452
0.00594044992,-24.99993,-25.0,24.99993,25.0,-0.00256421047,-0.00285351578,-0.165137435,-0.00698646465,0.00416337621,-0.165605075,-0.00730989376
0.00595044992,-24.99993,-25.0,24.99993,25.0,-0.00143061434,-0.00172194155,-0.143631792,-0.0058557753,0.00416308298,-0.144109938,-0.00612654418
0.00596044992,-24.99993,-25.0,24.99993,25.0,-0.000274410386,-0.000567532981,-0.121693317,-0.00470195769,0.00416284172,-0.122180084,-0.00491901593
0.00597044992,-24.99993,-25.0,24.99993,25.0,0.000899838771,0.000605153662,-0.0994085892,-0.00352956521,0.00416265336,-0.0999020553,-0.00369207458
0.00598044992,-24.99993,-25.0,24.99993,25.0,0.00208749887,0.00179149102,-0.0768655512,-0.00234322498,0.00416251862,-0.0773637696,-0.00245056229
0.00599044992,-24.99993,-25.0,24.99993,25.0,0.00328388314,0.00298679681,-0.0541531677,-0.00114761874,0.00416243802,-0.0546541716,-0.00119937875
0.00600044992,-24.99993,-25.0,24.99993,25.0,0.00448426998,0.0041863544,-0.0313610692,5.2534784e-05,0.00416241184,-0.0318628821,5.65381874e-05
0.00601044992,-24.99993,-25.0,24.99993,25.0,0.00568392237,0.00538542934,-0.00857920327,0.00125249934,0.00416244018,-0.00907984407,0.00131223199
0.00602044992,-24.99993,-25.0,24.99993,25.0,0.00687810582,0.00657929013,0.0141025255,0.00244753898,0.0041625229,0.0136050318,0.00256274702
0.00603044992,-24.99993,-25.0,24.99993,25.0,0.0080621078,0.0077632248,0.036594605,0.00363293766,0.00416265966,0.0361022224,0.00380314806
0.00604044992,-24.99993,-25.0,24.99993,25.0,0.00923125557,0.00893256158,0.0588082743,0.00480401691,0.00416284989,0.0583229452,0.00502853981
0.00605044992,-24.99993,-25.0,24.99993,25.0,0.0103809354,0.0100826853,0.0806558686,0.00595615522,0.00416309283,0.0801795089,0.0062340862
0.00606044992,-24.99993,-25.0,24.99993,25.0,0.01150661,0.0112090576,0.10205117,0.00708480543,0.0041633875,0.101585659,0.00741502951
0.00607044992,-24.99993,-25.0,24.99993,25.0,0.0126038373,0.012307233,0.122909744,0.00818551345,0.00416373271,0.12245692,0.00856670909
0.00608044992,-24.99993,-25.0,24.99993,25.0,0.013668287,0.013372878,0.143149276,0.00925393508,0.00416412708,0.142710925,0.00968457977
0.00609044992,-24.99993,-25.0,24.99993,25.0,0.0146957584,0.0144017868,0.162689893,0.010285854,0.00416456903,0.162267744,0.0107642298
0.00610044992,-24.99993,-25.0,24.99993,25.0,0.0156821967,0.0153898994,0.18145448,0.0112771973,0.0041650568,0.181050201,0.0118013984
0.00611044992,-24.99993,-25.0,24.99993,25.0,0.0166237093,0.0163333158,0.199368986,0.0122240531,0.00416558845,0.198984171,0.0127919923
0.00612044992,-24.99993,-25.0,24.99993,25.0,0.0175165802,0.0172283134,0.216362715,0.0131226841,0.00416616186,0.215998883,0.013732102
0.00613044992,-24.99993,-25.0,24.99993,25.0,0.0183572863,0.0180713599,0.232368603,0.0139695441,0.00416677474,0.23202719,0.0146180173
0.00614044992,-24.99993,-25.0,24.99993,25.0,0.0191425095,0.0188591287,0.247323487,0.0147612908,0.00416742466,0.24700584,0.0154462421
0.00615044992,-24.99993,-25.0,24.99993,25.0,0.0198691513,0.0195885106,0.261168349,0.0154947997,0.00416810902,0.260875722,0.0162135075
0.00616044992,-24.99993,-25.0,24.99993,25.0,0.0205343441,0.0202566276,0.273848555,0.0161671757,0.00416882512,0.273582102,0.0169167857
0.00617044992,-24.99993,-25.0,24.99993,25.0,0.0211354628,0.0208608428,0.285314064,0.0167757654,0.0041695701,0.285074837,0.0175533011
0.00618044992,-24.99993,-25.0,24.99993,25.0,0.0216701352,0.0213987723,0.295519632,0.0173181669,0.004170341,0.295308575,0.0181205415
0.00619044992,-24.99993,-25.0,24.99993,25.0,0.0221362516,0.0218682926,0.304424985,0.0177922397,0.00417113476,0.30424293,0.0186162685
0.00620044992,-24.99993,-25.0,24.99993,25.0,0.0225319723,0.0222675516,0.311994982,0.0181961127,0.00417194823,0.311842648,0.0190385256
0.00621044992,-24.99993,-25.0,24.99993,25.0,0.022855736,0.0225949733,0.31819975,0.0185281922,0.00417277818,0.318077739,0.0193856463
0.00622044992,-24.99993,-25.0,24.99993,25.0,0.023106265,0.022849266,0.323014807,0.0187871673,0.00417362132,0.322923599,0.0196562607
0.00623044992,-24.99993,-25.0,24.99993,25.0,0.0232825708,0.0230294259,0.326421152,0.0189720162,0.00417447428,0.326361109,0.0198493009
0.00624044992,-24.99993,-25.0,24.99993,25.0,0.0233839577,0.0231347427,0.328405347,0.0190820092,0.0041753337,0.328376704,0.0199640049
0.00625044992,-24.99993,-25.0,24.99993,25.0,0.0234100259,0.0231648004,0.328959564,0.0191167124,0.00417619616,0.328962435,0.0199999201
0.00626044992,-24.99993,-25.0,24.99993,25.0,0.0233606724,0.023119481,0.328081621,0.0190759886,0.00417705823,0.328115993,0.0199569047
0.00627044992,-24.99993,-25.0,24.99993,25.0,0.0232360925,0.0229989631,0.325774983,0.0189599988,0.00417791649,0.325840723,0.0198351286
0.00628044992,-24.99993,-25.0,24.99993,25.0,0.0230367778,0.022803723,0.322048761,0.0187692005,0.00417876753,0.322145607,0.0196350723
0.00629044992,-24.99993,-25.0,24.99993,25.0,0.0227635153,0.0225345309,0.316917661,0.0185043468,0.00417960798,0.317045232,0.0193575253
0.00630044992,-24.99993,-25.0,24.99993,25.0,0.0224173833,0.0221924497,0.310401939,0.0181664828,0.0041804345,0.31055973,0.0190035831
0.00631044992,-24.99993,-25.0,24.99993,25.0,0.0219997482,0.0217788294,0.302527312,0.0177569422,0.00418124381,0.302714702,0.0185746423
0.00632044992,-24.99993,-25.0,24.99993,25.0,0.0215122584,0.0212953028,0.293324862,0.0172773409,0.0041820327,0.29354111,0.018072396
0.00633044992,-24.99993,-25.0,24.99993,25.0,0.0209568379,0.0207437779,0.282830909,0.0167295719,0.00418279802,0.283075162,0.0174988261
0.00634044992,-24.99993,-25.0,24.99993,25.0,0.0203356788,0.020126432,0.271086873,0.0161157969,0.00418353675,0.271358167,0.0168561964
0.00635044992,-24.99993,-25.0,24.99993,25.0,0.0196512329,0.0194457012,0.258139105,0.0154384383,0.00418424594,0.25843637,0.0161470429
0.00636044992,-24.99993,-25.0,24.99993,25.0,0.0189062014,0.0187042726,0.244038709,0.0147001691,0.00418492277,0.244360771,0.0153741645
