time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.0,9.98968686,6.04258257e-06,0.0180425896,0.0,9.98968826,3.08219724e-07,1.02958358,0.523579035,9.9999897,10.0,0.0,1.54453212,-4.30086854e-09,-1.40099874e-08,-1.40099874e-08,3.13514037e-06
1e-06,9.98969194,0.00660406504,0.0186810416,0.00666432322,9.98968837,0.00666352597,1.02958698,0.523894235,9.9999897,10.0,0.0,1.54453533,1.47330621e-07,3.57169824e-08,3.62462794e-08,3.09757345e-06
1.51835868e-06,9.98969199,0.0100531807,0.0187481594,0.0101188328,9.98968837,0.010118035,1.02958731,0.523927272,9.9999897,10.0,0.0,1.54453564,1.63009921e-07,3.61876486e-08,3.62669854e-08,3.09365906e-06
2.55507604e-06,9.989692,0.016959601,0.0187808556,0.017027851,9.98968837,0.017027053,1.02958748,0.523943404,9.9999897,10.0,0.0,1.54453581,1.71650914e-07,3.63317555e-08,3.62907459e-08,3.09175056e-06
4.62851077e-06,9.989692,0.0307765451,0.018794974,0.0308458814,9.98968838,0.0308450825,1.02958755,0.52395037,9.9999897,10.0,0.0,1.54453588,1.7384477e-07,3.6265277e-08,3.63144826e-08,3.09092687e-06
8.77538021e-06,9.98969202,0.0584050108,0.0188910118,0.058481897,9.98968838,0.0584810965,1.02958806,0.523997753,9.9999897,10.0,0.0,1.54453635,1.96581273e-07,3.64071645e-08,3.638587e-08,3.08532967e-06
1.70691191e-05,9.98969204,0.113650447,0.0192269087,0.113753583,9.9896884,0.11375278,1.02958981,0.524163454,9.9999897,10.0,0.0,1.544538,2.76102126e-07,3.64356261e-08,3.65052775e-08,3.06583471e-06
3.36565969e-05,9.9896921,0.223901388,0.0229330727,0.224294264,9.98968845,0.224293456,1.02960836,0.525988482,9.9999897,10.0,0.0,1.54455549,1.15396108e-06,3.65726121e-08,3.67696454e-08,2.85901503e-06
5.57879729e-05,9.98969216,0.368642256,0.0555830808,0.371770056,9.98968862,0.37176924,1.02972452,0.541691998,9.9999897,10.0,0.0,1.54466498,9.45453405e-06,3.54072882e-08,3.71081144e-08,1.56491654e-06
7.7245046e-05,9.9896921,0.50370486,0.126170655,0.514735437,9.98968875,0.514734613,1.02981355,0.567829066,9.9999897,10.0,0.0,1.54474891,3.33928641e-05,3.34545922e-08,3.74568161e-08,5.71639396e-07
