time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
5.972948e-05,0.73308731,-9.0,-0.0397342471,-8.99999394,0.162649242,-0.653017783,-1.11137307,-0.826625835
6.072948e-05,0.744764525,-9.0,-0.0410038903,-8.99999362,0.174277652,-0.64311179,-1.18798091,-0.827630666
6.172948e-05,0.756412337,-9.0,-0.039995751,-8.99999396,0.185882586,-0.633232328,-1.26178225,-0.826455091
6.272948e-05,0.768030288,-9.0,-0.0412557438,-8.99999365,0.197461724,-0.623381392,-1.33708101,-0.827429001
6.372948e-05,0.779617918,-9.0,-0.0402799937,-8.99999399,0.20901334,-0.613560478,-1.40957934,-0.826270209
6.472948e-05,0.79117477,-9.0,-0.0415250573,-8.99999369,0.220536127,-0.60377074,-1.48350966,-0.82721941
6.572948e-05,0.802700388,-9.0,-0.0405762569,-8.99999402,0.232029046,-0.594013108,-1.55467162,-0.826079982
6.672948e-05,0.814194317,-9.0,-0.041803916,-8.99999372,0.243491255,-0.584288348,-1.62722045,-0.827007379
6.772948e-05,0.825656102,-9.0,-0.0408794755,-8.99999404,0.254922029,-0.574597132,-1.69704478,-0.825888479
6.872948e-05,0.837085293,-9.0,-0.0420885839,-8.99999376,0.26632074,-0.564940048,-1.7682202,-0.826795459
6.972948e-05,0.848481436,-9.0,-0.0411872384,-8.99999407,0.27768681,-0.555317645,-1.83672017,-0.825697587
7.072948e-05,0.859844083,-9.0,-0.0423772872,-8.99999379,0.289019709,-0.54573043,-1.90653973,-0.826584843
7.172948e-05,0.871172785,-9.0,-0.0414983882,-8.99999409,0.300318928,-0.536178895,-1.9737351,-0.82550818
7.272948e-05,0.882467094,-9.0,-0.0426691788,-8.99999382,0.311583986,-0.526663507,-2.04222052,-0.826376087
7.372948e-05,0.893726565,-9.0,-0.0418123624,-8.99999412,0.322814407,-0.517184729,-2.1081338,-0.82532066
7.472948e-05,0.904950753,-9.0,-0.0429638513,-8.99999386,0.334009733,-0.507743008,-2.17530848,-0.826169452
7.572948e-05,0.916139215,-9.0,-0.0421288827,-8.99999414,0.345169505,-0.498338793,-2.23996317,-0.825135209
7.672948e-05,0.92729151,-9.0,-0.0432611065,-8.99999389,0.356293278,-0.48897252,-2.30585107,-0.825965061
7.772948e-05,0.938407197,-9.0,-0.0424478065,-8.99999417,0.367380602,-0.479644629,-2.36927092,-0.824951904
7.872948e-05,0.949485837,-9.0,-0.0435608467,-8.99999392,0.378431039,-0.470355551,-2.433896,-0.825762967
7.972948e-05,0.960526993,-9.0,-0.0427690569,-8.99999419,0.389444146,-0.461105718,-2.49610463,-0.824770776
8.072948e-05,0.971530229,-9.0,-0.0438630221,-8.99999395,0.400419489,-0.451895558,-2.55949063,-0.825563196
