 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)        
 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.63477436e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.00000000e-08  1.00000000e-08  1.25663706e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -1.84297022e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.08400000e-08  1.08400000e-08  1.36219457e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -7.39408534e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.25200000e-08  1.25200000e-08  1.57330960e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -6.06181771e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.58800000e-08  1.58800000e-08  1.99553965e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  3.21964677e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.26000000e-08  2.26000000e-08  2.83999975e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -9.99200722e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.60400001e-08  3.60400001e-08  4.52891994e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -8.99280650e-15 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 6.29200001e-08  6.29200001e-08  7.90676020e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.91988655e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.16680000e-07  1.16680000e-07  1.46624400e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.39408534e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.24200001e-07  2.24200001e-07  2.81737937e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.91513472e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 4.39240001e-07  4.39240001e-07  5.51964564e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  4.63296068e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 8.69320002e-07  8.69320002e-07  1.09241430e-02 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.13020704e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.72948000e-06  1.72948000e-06  2.17328590e-02 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  3.02391445e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
