time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00114772948,0.800549552,-9.0,-8.99999797,-8.99999801,0.372936302,-0.79193612,-0.122595318,4.07082135
0.00114872948,0.804299028,-9.0,-8.99999797,-8.99999801,0.372944493,-0.791935274,-0.122628372,4.06808799
0.00114972948,0.808016752,-9.0,-8.99999797,-8.99999801,0.372953922,-0.791934327,-0.122666318,4.06535031
0.00115072948,0.811702576,-9.0,-8.99999797,-8.99999801,0.372964766,-0.791933268,-0.122709817,4.06260764
0.00115172948,0.815356356,-9.0,-8.99999797,-8.99999801,0.372977227,-0.79193208,-0.122759613,4.05985924
0.00115272948,0.818977947,-9.0,-8.99999797,-8.99999801,0.37299153,-0.791930748,-0.122816541,4.05710428
0.00115372948,0.822567206,-9.0,-8.99999797,-8.99999801,0.373007929,-0.791929252,-0.122881534,4.05434183
0.00115472948,0.826123992,-9.0,-8.99999797,-8.99999801,0.373026709,-0.791927573,-0.122955639,4.05157083
0.00115572948,0.829648163,-9.0,-8.99999797,-8.99999801,0.37304819,-0.791925689,-0.123040026,4.04879012
0.00115672948,0.833139582,-9.0,-8.99999797,-8.99999801,0.373072731,-0.791923574,-0.123135999,4.04599841
0.00115772948,0.836598109,-9.0,-8.99999797,-8.99999801,0.373100732,-0.791921201,-0.123245015,4.04319422
0.00115872948,0.840023609,-9.0,-8.99999797,-8.99999801,0.373132637,-0.791918541,-0.123368698,4.04037596
0.00115972948,0.843415947,-9.0,-8.99999797,-8.99999801,0.373168943,-0.79191556,-0.123508857,4.0375418
0.00116072948,0.846774988,-9.0,-8.99999797,-8.99999801,0.373210198,-0.791912223,-0.123667505,4.03468974
0.00116172948,0.850100599,-9.0,-8.99999797,-8.99999801,0.37325701,-0.791908492,-0.123846881,4.03181754
0.00116272948,0.85339265,-9.0,-8.99999797,-8.99999801,0.37331005,-0.791904324,-0.124049478,4.02892272
0.00116372948,0.856651011,-9.0,-8.99999797,-8.99999802,0.373370054,-0.791899675,-0.124278067,4.0260025
0.00116472948,0.859875552,-9.0,-8.99999797,-8.99999802,0.373437833,-0.791894496,-0.124535728,4.02305382
0.00116572948,0.863066148,-9.0,-8.99999797,-8.99999802,0.37351427,-0.791888734,-0.124825891,4.02007325
0.00116672948,0.86622267,-9.0,-8.99999797,-8.99999802,0.373600329,-0.791882336,-0.125152373,4.01705698
0.00116772948,0.869344996,-9.0,-8.99999797,-8.99999802,0.373697059,-0.791875243,-0.125519426,4.01400077
0.00116872948,0.872433001,-9.0,-8.99999797,-8.99999802,0.373805592,-0.791867392,-0.125931796,4.01089988
0.00116972948,0.875486565,-9.0,-8.99999797,-8.99999802,0.37392715,-0.791858722,-0.126394789,4.00774901
0.00117072948,0.878505565,-9.0,-8.99999797,-8.99999802,0.374063043,-0.791849163,-0.126914347,4.00454223
0.00117172948,0.881489884,-9.0,-8.99999797,-8.99999802,0.374214672,-0.791838649,-0.127497151,4.00127287
0.00117272948,0.884439403,-9.0,-8.99999797,-8.99999802,0.374383523,-0.791827108,-0.128150736,3.99793342
0.00117372948,0.887354006,-9.0,-8.99999797,-8.99999802,0.374571171,-0.791814468,-0.128883641,3.99451534
0.00117472948,0.890233577,-9.0,-8.99999797,-8.99999802,0.374779269,-0.791800658,-0.129705597,3.99100893
0.00117572948,0.893078004,-9.0,-8.99999797,-8.99999802,0.375009543,-0.791785605,-0.130627766,3.98740304
0.00117672948,0.895887174,-9.0,-8.99999797,-8.99999802,0.375263785,-0.791769236,-0.13166306,3.98368478
0.00117772948,0.898660975,-9.0,-8.99999797,-8.99999802,0.375543841,-0.791751479,-0.132826553,3.97983911
0.00117872948,0.901399299,-9.0,-8.99999797,-8.99999802,0.375851596,-0.791732264,-0.13413605,3.97584823
0.00117972948,0.904102037,-9.0,-8.99999797,-8.99999802,0.376188961,-0.791711517,-0.135612862,3.97169089
0.00118072948,0.906769083,-9.0,-8.99999797,-8.99999802,0.376557856,-0.791689165,-0.137282899,3.9673412
0.00118172948,0.909400331,-9.0,-8.99999797,-8.99999802,0.376962091,-0.791663905,-0.139334858,3.96261053
0.00118272948,0.911995677,-9.0,-8.99999798,-8.99999802,0.377401188,-0.791638007,-0.141526374,3.95774129
0.00118372948,0.91455502,-9.0,-8.99999798,-8.99999802,0.377877449,-0.791610207,-0.144046068,3.95254491
0.00118472948,0.917078257,-9.0,-8.99999798,-8.99999802,0.378392648,-0.791580349,-0.146969362,3.94694605
