 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @dled12_1[id]   @dled12_2[id]  
 1.35079907e-01  1.35079907e-01  0.00000000e+00  9.00000000e+00  7.78927426e+00  7.27895205e+00 -3.92463646e+00  7.78242813e+00  7.10542536e-01  1.72530004e-01  1.45662230e-05  1.51200469e-02 
 1.36079907e-01  1.36079907e-01  0.00000000e+00  9.00000000e+00  7.87550630e+00  7.27804283e+00 -3.68496323e+00  7.87421067e+00  7.93663421e-01  1.39762560e-01  2.75665899e-06  1.51878312e-02 
 1.37079907e-01  1.37079907e-01  0.00000000e+00  9.00000000e+00  7.80294186e+00  7.27900136e+00 -3.38373405e+00  7.79768189e+00  7.10160123e-01  1.74305860e-01  1.11914110e-05  1.51163734e-02 
 1.38079907e-01  1.38079907e-01  0.00000000e+00  9.00000000e+00  7.88876250e+00  7.27804763e+00 -3.15703413e+00  7.88775964e+00  7.93575091e-01  1.39935617e-01  2.13375117e-06  1.51874724e-02 
 1.39079907e-01  1.39079907e-01  0.00000000e+00  9.00000000e+00  7.81394149e+00  7.27903374e+00 -2.86593646e+00  7.80968731e+00  7.09909676e-01  1.75472169e-01  9.05144330e-06  1.51139608e-02 
 1.40079907e-01  1.40079907e-01  0.00000000e+00  9.00000000e+00  7.89949715e+00  7.27804805e+00 -2.65127656e+00  7.89868215e+00  7.93511604e-01  1.39950775e-01  1.73402505e-06  1.51874411e-02 
 1.41079907e-01  1.41079907e-01  0.00000000e+00  9.00000000e+00  7.82312347e+00  7.27905623e+00 -2.37004007e+00  7.81956017e+00  7.09731385e-01  1.76282047e-01  7.58148852e-06  1.51122855e-02 
 1.42079907e-01  1.42079907e-01  0.00000000e+00  9.00000000e+00  7.90849508e+00  7.27804793e+00 -2.16662562e+00  7.90781017e+00  7.93461833e-01  1.39946549e-01  1.45726011e-06  1.51874499e-02 
 1.43079907e-01  1.43079907e-01  0.00000000e+00  9.00000000e+00  7.83099185e+00  7.27907248e+00 -1.89500896e+00  7.82793071e+00  7.09596735e-01  1.76867414e-01  6.51306939e-06  1.51110746e-02 
 1.44079907e-01  1.44079907e-01  0.00000000e+00  9.00000000e+00  7.91622866e+00  7.27804749e+00 -1.70219032e+00  7.91563883e+00  7.93420688e-01  1.39930418e-01  1.25495259e-06  1.51874833e-02 
 1.45079907e-01  1.45079907e-01  0.00000000e+00  9.00000000e+00  7.83786871e+00  7.27908458e+00 -1.43990417e+00  7.83518820e+00  7.09490502e-01  1.77303155e-01  5.70321163e-06  1.51101733e-02 
 1.46079907e-01  1.46079907e-01  0.00000000e+00  9.00000000e+00  7.92300278e+00  7.27804684e+00 -1.25712095e+00  7.92248534e+00  7.93385405e-01  1.39907091e-01  1.10095254e-06  1.51875317e-02 
 1.47079907e-01  1.47079907e-01  0.00000000e+00  9.00000000e+00  7.84397179e+00  7.27909379e+00 -1.00385356e+00  7.84158929e+00  7.09403845e-01  1.77634741e-01  5.06914527e-06  1.51094874e-02 
 1.48079907e-01  1.48079907e-01  0.00000000e+00  9.00000000e+00  7.92902510e+00  7.27804608e+00 -8.30605608e-01  7.92856450e+00  7.93354356e-01  1.39879678e-01  9.79983734e-07  1.51875885e-02 
 1.49079907e-01  1.49079907e-01  0.00000000e+00  9.00000000e+00  7.84945488e+00  7.27910091e+00 -5.86036630e-01  7.84731178e+00  7.09331290e-01  1.77891279e-01  4.55978683e-06  1.51089567e-02 
 1.50079907e-01  1.50079907e-01  0.00000000e+00  9.00000000e+00  7.93444310e+00  7.27804526e+00 -4.21867860e-01  7.93402831e+00  7.93326515e-01  1.39850241e-01  8.82552505e-07  1.51876495e-02 
 1.51079907e-01  1.51079907e-01  0.00000000e+00  9.00000000e+00  7.85443051e+00  7.27910649e+00 -1.85676107e-01  7.85248378e+00  7.09269270e-01  1.78092211e-01  4.14197162e-06  1.51085411e-02 
 1.52079907e-01  1.52079907e-01  0.00000000e+00  9.00000000e+00  7.93936476e+00  7.27804676e+00 -3.00814869e-02  7.93898760e+00  7.93300758e-01  1.39904264e-01  8.02468265e-07  1.51875372e-02 
 1.53079907e-01  1.53079907e-01  0.00000000e+00  9.00000000e+00  7.85898335e+00  7.27911091e+00  1.97965704e-01  7.85720051e+00  7.09215358e-01  1.78251216e-01  3.79326623e-06  1.51082122e-02 
 1.54079907e-01  1.54079907e-01  0.00000000e+00  9.00000000e+00  7.94386695e+00  7.27804364e+00  3.45214590e-01  7.94352122e+00  7.93276856e-01  1.39791692e-01  7.35589836e-07  1.51877708e-02 
 1.54204907e-01  1.54204907e-01  0.00000000e+00  9.00000000e+00  7.87710380e+00  7.28430060e+00  5.92278726e-01  7.87584755e+00  7.38895551e-01  3.64543336e-01  2.67287303e-06  1.47228880e-02 
 1.54385816e-01  1.54385816e-01  0.00000000e+00  9.00000000e+00  7.85868784e+00  7.28340070e+00  5.92363280e-01  7.85691339e+00  7.39138638e-01  3.32329349e-01  3.81501027e-06  1.47895359e-02 
 1.54497048e-01  1.54497048e-01  0.00000000e+00  9.00000000e+00  7.84751073e+00  7.28285184e+00  5.92552870e-01  7.84529794e+00  7.39265852e-01  3.12660701e-01  4.73428156e-06  1.48302063e-02 
 1.54601930e-01  1.54601930e-01  0.00000000e+00  9.00000000e+00  7.83710147e+00  7.28233201e+00  5.92642057e-01  7.83442903e+00  7.39427453e-01  2.94025884e-01  5.78844947e-06  1.48687865e-02 
 1.54811693e-01  1.54811693e-01  0.00000000e+00  9.00000000e+00  7.81663540e+00  7.28129792e+00  5.92990693e-01  7.81283973e+00  7.39731314e-01  2.56928124e-01  8.59375950e-06  1.49456657e-02 
 1.54816026e-01  1.54816026e-01  0.00000000e+00  9.00000000e+00  7.82792162e+00  7.27837993e+00  4.88764769e-01  7.82467354e+00  7.51544065e-01  1.51915490e-01  6.91079928e-06  1.51626903e-02 
 1.54824692e-01  1.54824692e-01  0.00000000e+00  9.00000000e+00  7.82796902e+00  7.27836102e+00  4.89652133e-01  7.82472392e+00  7.51552237e-01  1.51233720e-01  6.90447804e-06  1.51641007e-02 
 1.54829607e-01  1.54829607e-01  0.00000000e+00  9.00000000e+00  7.82796315e+00  7.27838064e+00  4.91249098e-01  7.82471767e+00  7.51522567e-01  1.51940891e-01  6.90526087e-06  1.51626378e-02 
 1.54834750e-01  1.54834750e-01  0.00000000e+00  9.00000000e+00  7.82799739e+00  7.27836284e+00  4.91538582e-01  7.82475407e+00  7.51534864e-01  1.51299355e-01  6.90069682e-06  1.51639649e-02 
 1.54845036e-01  1.54845036e-01  0.00000000e+00  9.00000000e+00  7.82800573e+00  7.27838145e+00  4.94071087e-01  7.82476293e+00  7.51496803e-01  1.51970177e-01  6.89958589e-06  1.51625772e-02 
 1.54860762e-01  1.54860762e-01  0.00000000e+00  9.00000000e+00  7.82806048e+00  7.27836609e+00  4.96363114e-01  7.82482110e+00  7.51486823e-01  1.51416655e-01  6.89229745e-06  1.51637223e-02 
 1.54890655e-01  1.54890655e-01  0.00000000e+00  9.00000000e+00  7.82809138e+00  7.27838705e+00  5.02524604e-01  7.82485393e+00  7.51403396e-01  1.52172040e-01  6.88818755e-06  1.51621597e-02 
 1.54950441e-01  1.54950441e-01  0.00000000e+00  9.00000000e+00  7.82811827e+00  7.27838009e+00  5.13075000e-01  7.82488250e+00  7.51263122e-01  1.51921022e-01  6.88461225e-06  1.51626789e-02 
 1.55070012e-01  1.55070012e-01  0.00000000e+00  9.00000000e+00  7.82708059e+00  7.27845341e+00  5.37274496e-01  7.82377950e+00  7.50396321e-01  1.54563843e-01  7.02392097e-06  1.51572120e-02 
 1.55099905e-01  1.55099905e-01  0.00000000e+00  9.00000000e+00  7.82651073e+00  7.27846729e+00  5.43151620e-01  7.82317298e+00  7.50066427e-01  1.55063945e-01  7.10161723e-06  1.51561775e-02 
 1.55159691e-01  1.55159691e-01  0.00000000e+00  9.00000000e+00  7.82453775e+00  7.27855840e+00  5.57179135e-01  7.82107054e+00  7.48860516e-01  1.58347523e-01  7.37731175e-06  1.51493850e-02 
 1.55161878e-01  1.55161878e-01  0.00000000e+00  9.00000000e+00  7.81864822e+00  7.27935951e+00  5.86424539e-01  7.81476344e+00  7.42725226e-01  1.87202641e-01  8.26549249e-06  1.50896955e-02 
 1.55166252e-01  1.55166252e-01  0.00000000e+00  9.00000000e+00  7.81892380e+00  7.27928412e+00  5.84492133e-01  7.81505963e+00  7.43352031e-01  1.84488253e-01  8.22164593e-06  1.50953104e-02 
 1.55168881e-01  1.55168881e-01  0.00000000e+00  9.00000000e+00  7.81833964e+00  7.27931030e+00  5.85904651e-01  7.81443166e+00  7.42920384e-01  1.85430864e-01  8.31486686e-06  1.50933606e-02 
 1.55171313e-01  1.55171313e-01  0.00000000e+00  9.00000000e+00  7.81878775e+00  7.27923969e+00  5.83797291e-01  7.81491341e+00  7.43581210e-01  1.82888594e-01  8.24326430e-06  1.50986194e-02 
 1.55176178e-01  1.55176178e-01  0.00000000e+00  9.00000000e+00  7.81805089e+00  7.27925815e+00  5.85331729e-01  7.81412146e+00  7.43142414e-01  1.83553289e-01  8.36133455e-06  1.50972445e-02 
 1.55183081e-01  1.55183081e-01  0.00000000e+00  9.00000000e+00  7.81855554e+00  7.27912988e+00  5.81947335e-01  7.81466381e+00  7.44167043e-01  1.78934465e-01  8.28029118e-06  1.51067988e-02 
 1.55194617e-01  1.55194617e-01  0.00000000e+00  9.00000000e+00  7.81769618e+00  7.27909336e+00  5.82695358e-01  7.81373989e+00  7.44002931e-01  1.77619099e-01  8.41877243e-06  1.51095199e-02 
 1.55195482e-01  1.55195482e-01  0.00000000e+00  9.00000000e+00  7.82033069e+00  7.27875780e+00  5.70763863e-01  7.81657004e+00  7.46867310e-01  1.65532477e-01  8.00139714e-06  1.51345220e-02 
 1.55197210e-01  1.55197210e-01  0.00000000e+00  9.00000000e+00  7.82068429e+00  7.27868553e+00  5.68469580e-01  7.81694922e+00  7.47311402e-01  1.62928346e-01  7.94697407e-06  1.51399089e-02 
 1.55198860e-01  1.55198860e-01  0.00000000e+00  9.00000000e+00  7.82006503e+00  7.27876472e+00  5.71618447e-01  7.81628504e+00  7.46710422e-01  1.65781607e-01  8.04253025e-06  1.51340066e-02 
 1.55200870e-01  1.55200870e-01  0.00000000e+00  9.00000000e+00  7.82010491e+00  7.27873916e+00  5.71057544e-01  7.81632783e+00  7.46834706e-01  1.64860621e-01  8.03634272e-06  1.51359119e-02 
 1.55201196e-01  1.55201196e-01  0.00000000e+00  9.00000000e+00  7.81996282e+00  7.27875665e+00  5.71746371e-01  7.81617537e+00  7.46695742e-01  1.65490908e-01  8.05841261e-06  1.51346080e-02 
 1.55201850e-01  1.55201850e-01  0.00000000e+00  9.00000000e+00  7.81977474e+00  7.27877758e+00  5.72617419e-01  7.81597354e+00  7.46521443e-01  1.66244871e-01  8.08771832e-06  1.51330484e-02 
 1.55203157e-01  1.55203157e-01  0.00000000e+00  9.00000000e+00  7.81946352e+00  7.27880742e+00  5.73926489e-01  7.81563939e+00  7.46245130e-01  1.67319801e-01  8.13644723e-06  1.51308247e-02 
 1.55203484e-01  1.55203484e-01  0.00000000e+00  9.00000000e+00  7.81934176e+00  7.27882055e+00  5.74458316e-01  7.81550864e+00  7.46129627e-01  1.67793109e-01  8.15558950e-06  1.51298456e-02 
 1.55204138e-01  1.55204138e-01  0.00000000e+00  9.00000000e+00  7.81899088e+00  7.27885982e+00  5.75989812e-01  7.81513171e+00  7.45784256e-01  1.69207589e-01  8.21100887e-06  1.51269197e-02 
 1.55204301e-01  1.55204301e-01  0.00000000e+00  9.00000000e+00  7.81884304e+00  7.27887698e+00  5.76637294e-01  7.81497285e+00  7.45633788e-01  1.69825830e-01  8.23447251e-06  1.51256408e-02 
 1.55204342e-01  1.55204342e-01  0.00000000e+00  9.00000000e+00  7.81879810e+00  7.27888203e+00  5.76826407e-01  7.81492455e+00  7.45587596e-01  1.70007633e-01  8.24161797e-06  1.51252647e-02 
 1.55204424e-01  1.55204424e-01  0.00000000e+00  9.00000000e+00  7.81869830e+00  7.27889352e+00  5.77255095e-01  7.81481727e+00  7.45484592e-01  1.70421703e-01  8.25750814e-06  1.51244082e-02 
 1.55204587e-01  1.55204587e-01  0.00000000e+00  9.00000000e+00  7.81835727e+00  7.27893267e+00  5.78694497e-01  7.81445062e+00  7.45126834e-01  1.71831888e-01  8.31203660e-06  1.51214910e-02 
 1.55204628e-01  1.55204628e-01  0.00000000e+00  9.00000000e+00  7.81823844e+00  7.27894675e+00  5.79208709e-01  7.81432295e+00  7.45001507e-01  1.72338800e-01  8.33112229e-06  1.51204427e-02 
 1.55204710e-01  1.55204710e-01  0.00000000e+00  9.00000000e+00  7.81787765e+00  7.27898682e+00  5.80666717e-01  7.81393475e+00  7.44618144e-01  1.73782219e-01  8.38933716e-06  1.51174569e-02 
 1.55204730e-01  1.55204730e-01  0.00000000e+00  9.00000000e+00  7.81771817e+00  7.27900352e+00  5.81271815e-01  7.81376309e+00  7.44447763e-01  1.74383675e-01  8.41519872e-06  1.51162126e-02 
 1.55204771e-01  1.55204771e-01  0.00000000e+00  9.00000000e+00  7.81731747e+00  7.27904617e+00  5.82815191e-01  7.81333174e+00  7.44019049e-01  1.75919777e-01  8.48052881e-06  1.51130352e-02 
 1.55204781e-01  1.55204781e-01  0.00000000e+00  9.00000000e+00  7.81715041e+00  7.27906236e+00  5.83400038e-01  7.81315171e+00  7.43839713e-01  1.76502810e-01  8.50791594e-06  1.51118289e-02 
 1.55204802e-01  1.55204802e-01  0.00000000e+00  9.00000000e+00  7.81677382e+00  7.27910041e+00  5.84773846e-01  7.81274604e+00  7.43435485e-01  1.77872994e-01  8.56997511e-06  1.51089948e-02 
 1.55204843e-01  1.55204843e-01  0.00000000e+00  9.00000000e+00  7.81433195e+00  7.27931364e+00  5.92459038e-01  7.81010975e+00  7.40802664e-01  1.85551049e-01  8.98349636e-06  1.50931119e-02 
 1.55204853e-01  1.55204853e-01  0.00000000e+00  9.00000000e+00  7.81142757e+00  7.27952586e+00  6.00100395e-01  7.80696202e+00  7.37656236e-01  1.93190743e-01  9.50135352e-06  1.50773088e-02 
 1.55204855e-01  1.55204855e-01  0.00000000e+00  9.00000000e+00  7.81033212e+00  7.27960089e+00  6.02801109e-01  7.80577110e+00  7.36465663e-01  1.95891054e-01  9.70432248e-06  1.50717231e-02 
 1.55204860e-01  1.55204860e-01  0.00000000e+00  9.00000000e+00  7.80671083e+00  7.27982736e+00  6.10951674e-01  7.80182011e+00  7.32515482e-01  2.04040863e-01  1.04065951e-05  1.50548651e-02 
 1.55204862e-01  1.55204862e-01  0.00000000e+00  9.00000000e+00  7.80505507e+00  7.27992118e+00  6.14327243e-01  7.80000556e+00  7.30701182e-01  2.07416268e-01  1.07443729e-05  1.50478837e-02 
 1.55204864e-01  1.55204864e-01  0.00000000e+00  9.00000000e+00  7.80000289e+00  7.28019856e+00  6.24304782e-01  7.79443669e+00  7.25132880e-01  2.17393522e-01  1.18441537e-05  1.50272450e-02 
 1.55204865e-01  1.55204865e-01  0.00000000e+00  9.00000000e+00  7.79787491e+00  7.28031021e+00  6.28320130e-01  7.79207494e+00  7.22771300e-01  2.21408822e-01  1.23403545e-05  1.50189391e-02 
 1.55204866e-01  1.55204866e-01  0.00000000e+00  9.00000000e+00  7.79204308e+00  7.28061304e+00  6.39207562e-01  7.78555281e+00  7.16249560e-01  2.32296190e-01  1.38090883e-05  1.49964188e-02 
 1.55204869e-01  1.55204869e-01  0.00000000e+00  9.00000000e+00  7.73097068e+00  7.28329648e+00  7.35503750e-01  7.70996262e+00  6.40661147e-01  3.28593144e-01  4.46993455e-05  1.47972412e-02 
 1.55204872e-01  1.55204872e-01  0.00000000e+00  9.00000000e+00  7.47593495e+00  7.31048601e+00  1.69189206e+00  5.92657523e+00 -1.14270551e+00  1.28499510e+00  3.29938804e-03  1.28201938e-02 
 1.55204874e-01  1.55204874e-01  0.00000000e+00  9.00000000e+00  7.30345882e+00  7.31055798e+00  1.69435110e+00  1.04134221e+00 -6.02789402e+00  1.28747712e+00  1.33236532e-02  1.28150658e-02 
 1.55204876e-01  1.55204876e-01  0.00000000e+00  9.00000000e+00  7.27819481e+00  7.31597392e+00  1.88029850e+00  1.45242105e-01 -6.92397084e+00  1.47344506e+00  1.51764951e-02  1.24309125e-02 
 1.55204878e-01  1.55204878e-01  0.00000000e+00  9.00000000e+00  7.27731745e+00  7.32150509e+00  2.06851800e+00  1.13594446e-01 -6.95561668e+00  1.66169179e+00  1.52419638e-02  1.20421560e-02 
 1.55204880e-01  1.55204880e-01  0.00000000e+00  9.00000000e+00  7.27712589e+00  7.31726976e+00  1.92450155e+00  1.06680217e-01 -6.96253021e+00  1.51770183e+00  1.52562674e-02  1.23395063e-02 
 1.55204883e-01  1.55204883e-01  0.00000000e+00  9.00000000e+00  7.27688979e+00  7.32084988e+00  2.04625129e+00  9.81562001e-02 -6.97105330e+00  1.63948295e+00  1.52739016e-02  1.20880150e-02 
 1.55204886e-01  1.55204886e-01  0.00000000e+00  9.00000000e+00  7.27672441e+00  7.31777216e+00  1.94156775e+00  9.21839323e-02 -6.97702451e+00  1.53483500e+00  1.52862565e-02  1.23041218e-02 
 1.55204891e-01  1.55204891e-01  0.00000000e+00  9.00000000e+00  7.27652438e+00  7.32057811e+00  2.03693572e+00  8.49586375e-02 -6.98424806e+00  1.63026408e+00  1.53012040e-02  1.21070513e-02 
 1.55204899e-01  1.55204899e-01  0.00000000e+00  9.00000000e+00  7.27632852e+00  7.31799211e+00  1.94890826e+00  7.78823960e-02 -6.99132159e+00  1.54233141e+00  1.53158431e-02  1.22886399e-02 
 1.55204912e-01  1.55204912e-01  0.00000000e+00  9.00000000e+00  7.27613695e+00  7.32054424e+00  2.03552488e+00  7.09595064e-02 -6.99823979e+00  1.62911479e+00  1.53301651e-02  1.21094244e-02 
 1.55204938e-01  1.55204938e-01  0.00000000e+00  9.00000000e+00  7.27596192e+00  7.31812979e+00  1.95312178e+00  6.46329850e-02 -7.00455757e+00  1.54702246e+00  1.53432533e-02  1.22789518e-02 
 1.55204981e-01  1.55204981e-01  0.00000000e+00  9.00000000e+00  7.27585492e+00  7.32060763e+00  2.03683710e+00  6.07645044e-02 -7.00841130e+00  1.63126561e+00  1.53512562e-02  1.21049831e-02 
 1.55205045e-01  1.55205045e-01  0.00000000e+00  9.00000000e+00  7.27580471e+00  7.31822704e+00  1.95512348e+00  5.89491961e-02 -7.01020468e+00  1.55033546e+00  1.53550117e-02  1.22721098e-02 
 1.55205122e-01  1.55205122e-01  0.00000000e+00  9.00000000e+00  7.27579820e+00  7.32065075e+00  2.03674405e+00  5.87139394e-02 -7.01041371e+00  1.63289453e+00  1.53554984e-02  1.21027879e-02 
 1.55205234e-01  1.55205234e-01  0.00000000e+00  9.00000000e+00  7.27579268e+00  7.31829247e+00  1.95521256e+00  5.85143763e-02 -7.01057531e+00  1.55272045e+00  1.53559113e-02  1.22682960e-02 
 1.55205412e-01  1.55205412e-01  0.00000000e+00  9.00000000e+00  7.27579699e+00  7.32073037e+00  2.03592548e+00  5.86699452e-02 -7.01035919e+00  1.63559896e+00  1.53555895e-02  1.20972282e-02 
 1.55205767e-01  1.55205767e-01  0.00000000e+00  9.00000000e+00  7.27579299e+00  7.31845427e+00  1.95421669e+00  5.85255480e-02 -7.01038244e+00  1.55821963e+00  1.53558882e-02  1.22568625e-02 
 1.55206478e-01  1.55206478e-01  0.00000000e+00  9.00000000e+00  7.27579724e+00  7.32104429e+00  2.03361274e+00  5.86792412e-02 -7.00998652e+00  1.64626647e+00  1.53555702e-02  1.20753527e-02 
 1.55207901e-01  1.55207901e-01  0.00000000e+00  9.00000000e+00  7.27579358e+00  7.31908610e+00  1.94976057e+00  5.85467530e-02 -7.00963449e+00  1.57968464e+00  1.53558443e-02  1.22122628e-02 
 1.55210745e-01  1.55210745e-01  0.00000000e+00  9.00000000e+00  7.27579840e+00  7.32230256e+00  2.02464630e+00  5.87209264e-02 -7.00849140e+00  1.68898531e+00  1.53554840e-02  1.19878686e-02 
 1.55216434e-01  1.55216434e-01  0.00000000e+00  9.00000000e+00  7.27579591e+00  7.32159191e+00  1.93197653e+00  5.86310271e-02 -7.00664358e+00  1.66464667e+00  1.53556700e-02  1.20361507e-02 
 1.55227812e-01  1.55227812e-01  0.00000000e+00  9.00000000e+00  7.27580311e+00  7.32726661e+00  1.98948604e+00  5.88913780e-02 -7.00250858e+00  1.85684637e+00  1.53551314e-02  1.16456666e-02 
 1.55250569e-01  1.55250569e-01  0.00000000e+00  9.00000000e+00  7.27580557e+00  7.33133512e+00  1.86334180e+00  5.89803302e-02 -6.99467318e+00  1.99238452e+00  1.53549473e-02  1.13629574e-02 
 1.55296081e-01  1.55296081e-01  0.00000000e+00  9.00000000e+00  7.27582329e+00  7.34604588e+00  1.85863107e+00  5.96211287e-02 -6.97855118e+00  2.48169390e+00  1.53536217e-02  1.03935500e-02 
 1.55387107e-01  1.55387107e-01  0.00000000e+00  9.00000000e+00  7.27585535e+00  7.36674941e+00  1.62523716e+00  6.07801127e-02 -6.94647656e+00  3.12964301e+00  1.53512239e-02  9.01553161e-03 
 1.55569157e-01  1.55569157e-01  0.00000000e+00  9.00000000e+00  7.27594405e+00  7.40955102e+00  1.46251035e+00  6.39868771e-02 -6.88162680e+00  4.37518701e+00  1.53445898e-02  6.46389946e-03 
 1.55933259e-01  1.55933259e-01  0.00000000e+00  9.00000000e+00  7.27618636e+00  7.46964377e+00  1.06774262e+00  7.27450415e-02 -6.75034355e+00  5.80178515e+00  1.53264709e-02  3.54881663e-03 
 1.56505576e-01  1.56505576e-01  0.00000000e+00  9.00000000e+00  7.27669977e+00  7.55095555e+00  9.20708804e-01  9.12937608e-02 -6.54127631e+00  7.00352490e+00  1.52880981e-02  1.16835188e-03 
 1.57182491e-01  1.57182491e-01  0.00000000e+00  9.00000000e+00  7.27735146e+00  7.60534935e+00  7.50874413e-01  1.14821944e-01 -6.29568532e+00  7.38592191e+00  1.52394248e-02  4.67201241e-04 
 1.58095987e-01  1.58095987e-01  0.00000000e+00  9.00000000e+00  7.27780431e+00  7.71190395e+00  8.06673902e-01  1.31160609e-01 -5.98507899e+00  7.68302575e+00  1.52056251e-02  6.44123035e-05 
 1.59095987e-01  1.59095987e-01  0.00000000e+00  9.00000000e+00  7.27842360e+00  7.69857673e+00  7.10998663e-01  1.53489365e-01 -5.64751216e+00  7.65956949e+00  1.51594347e-02  8.29941204e-05 
 1.60095987e-01  1.60095987e-01  0.00000000e+00  9.00000000e+00  7.27795999e+00  7.80243559e+00  8.01430727e-01  1.36775316e-01 -5.35568361e+00  7.79713634e+00  1.51940100e-02  1.13012929e-05 
 1.61095987e-01  1.61095987e-01  0.00000000e+00  9.00000000e+00  7.27885009e+00  7.74227743e+00  7.06030710e-01  1.68857210e-01 -5.02171684e+00  7.72536562e+00  1.51276453e-02  3.59838601e-05 
 1.62095987e-01  1.62095987e-01  0.00000000e+00  9.00000000e+00  7.27798039e+00  7.84309534e+00  8.00767930e-01  1.37511027e-01 -4.75754094e+00  7.84067217e+00  1.51924881e-02  5.15567605e-06 
 1.63095987e-01  1.63095987e-01  0.00000000e+00  9.00000000e+00  7.27905711e+00  7.76819503e+00  7.04505626e-01  1.76313633e-01 -4.42951673e+00  7.75791957e+00  1.51122202e-02  2.18626911e-05 
 1.64095987e-01  1.64095987e-01  0.00000000e+00  9.00000000e+00  7.27798629e+00  7.86797641e+00  8.00538240e-01  1.37723587e-01 -4.18497574e+00  7.86647789e+00  1.51920484e-02  3.18833160e-06 
 1.65095987e-01  1.65095987e-01  0.00000000e+00  9.00000000e+00  7.27917207e+00  7.78629300e+00  7.03793709e-01  1.80453730e-01 -3.86511936e+00  7.77904194e+00  1.51036561e-02  1.54277861e-05 
 1.66095987e-01  1.66095987e-01  0.00000000e+00  9.00000000e+00  7.27798887e+00  7.88558180e+00  8.00418567e-01  1.37816570e-01 -3.63646488e+00  7.88451537e+00  1.51918560e-02  2.26900652e-06 
 1.67095987e-01  1.67095987e-01  0.00000000e+00  9.00000000e+00  7.27924430e+00  7.80008606e+00  7.03383820e-01  1.83054606e-01 -3.32567462e+00  7.79452823e+00  1.50982761e-02  1.18251678e-05 
 1.68095987e-01  1.68095987e-01  0.00000000e+00  9.00000000e+00  7.27798856e+00  7.89909389e+00  8.00341572e-01  1.37805658e-01 -3.11096113e+00  7.89827253e+00  1.51918788e-02  1.74759060e-06 
 1.69095987e-01  1.69095987e-01  0.00000000e+00  9.00000000e+00  7.27929298e+00  7.81118171e+00  7.03116311e-01  1.84807121e-01 -2.80948926e+00  7.80669484e+00  1.50946510e-02  9.54653469e-06 
 1.70095987e-01  1.70095987e-01  0.00000000e+00  9.00000000e+00  7.27799000e+00  7.91000946e+00  8.00284735e-01  1.37857384e-01 -2.60732569e+00  7.90934430e+00  1.51917715e-02  1.41522905e-06 
 1.71095987e-01  1.71095987e-01  0.00000000e+00  9.00000000e+00  7.27932747e+00  7.82043935e+00  7.02926562e-01  1.86048904e-01 -2.31527917e+00  7.81668657e+00  1.50920824e-02  7.98463396e-06 
 1.72095987e-01  1.72095987e-01  0.00000000e+00  9.00000000e+00  7.27798971e+00  7.91914293e+00  8.00239823e-01  1.37846950e-01 -2.12475904e+00  7.91858540e+00  1.51917932e-02  1.18622368e-06 
 1.73095987e-01  1.73095987e-01  0.00000000e+00  9.00000000e+00  7.27935278e+00  7.82836884e+00  7.02783791e-01  1.86960418e-01 -1.84195961e+00  7.82514868e+00  1.50901970e-02  6.85138967e-06 
 1.74095987e-01  1.74095987e-01  0.00000000e+00  9.00000000e+00  7.27798885e+00  7.92698191e+00  8.00202326e-01  1.37815895e-01 -1.66233674e+00  7.92650277e+00  1.51918575e-02  1.01945707e-06 
 1.75095987e-01  1.75095987e-01  0.00000000e+00  9.00000000e+00  7.27937188e+00  7.83529610e+00  7.02671563e-01  1.87647954e-01 -1.38856154e+00  7.83247908e+00  1.50887748e-02  5.99367606e-06 
 1.76095987e-01  1.76095987e-01  0.00000000e+00  9.00000000e+00  7.27798732e+00  7.93384052e+00  8.00169949e-01  1.37760687e-01 -1.21921884e+00  7.93342086e+00  1.51919720e-02  8.92891424e-07 
 1.77095987e-01  1.77095987e-01  0.00000000e+00  9.00000000e+00  7.27938658e+00  7.84144151e+00  7.02580344e-01  1.88177115e-01 -9.54194287e-01  7.83893970e+00  1.50876803e-02  5.32299732e-06 
 1.78095987e-01  1.78095987e-01  0.00000000e+00  9.00000000e+00  7.27798879e+00  7.93993150e+00  8.00140629e-01  1.37813628e-01 -7.94467397e-01  7.93955845e+00  1.51918620e-02  7.93726014e-07 
 1.79095987e-01  1.79095987e-01  0.00000000e+00  9.00000000e+00  7.27939813e+00  7.84696067e+00  7.02504221e-01  1.88593015e-01 -5.38025956e-01  7.84471181e+00  1.50868200e-02  4.78482041e-06 
 1.80095987e-01  1.80095987e-01  0.00000000e+00  9.00000000e+00  7.27798829e+00  7.94540715e+00  8.00114466e-01  1.37795643e-01 -3.87489892e-01  7.94507156e+00  1.51918992e-02  7.14014303e-07 
 1.81095987e-01  1.81095987e-01  0.00000000e+00  9.00000000e+00  7.27940726e+00  7.85196743e+00  7.02439367e-01  1.88921684e-01 -1.39273579e-01  7.84992585e+00  1.50861402e-02  4.34378915e-06 
 1.82095987e-01  1.82095987e-01  0.00000000e+00  9.00000000e+00  7.27798776e+00  7.95037813e+00  8.00090524e-01  1.37776729e-01  2.52363306e-03  7.95007329e+00  1.51919384e-02  6.48602936e-07 
