class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
,,1,edge:1:component:31.1:terminal:31.1:t1,31.1,,,,,,,,HAS_TERMINAL,top,,component:1:31.1,terminal:1:31.1:t1,31.1:t1,t1
,,1,edge:1:component:31.1:terminal:31.1:t2,31.1,,,,,,,,HAS_TERMINAL,bottom,,component:1:31.1,terminal:1:31.1:t2,31.1:t2,t2
,,1,edge:1:component:9.1:terminal:9.1:t1,9.1,,,,,,,,HAS_TERMINAL,top,,component:1:9.1,terminal:1:9.1:t1,9.1:t1,t1
,,1,edge:1:component:22.1:terminal:22.1:t1,22.1,,,,,,,,HAS_TERMINAL,left,,component:1:22.1,terminal:1:22.1:t1,22.1:t1,t1
,,1,edge:1:component:22.1:terminal:22.1:t2,22.1,,,,,,,,HAS_TERMINAL,right,,component:1:22.1,terminal:1:22.1:t2,22.1:t2,t2
,,1,edge:1:component:16.1:terminal:16.1:t1,16.1,,,,,,,,HAS_TERMINAL,left,,component:1:16.1,terminal:1:16.1:t1,16.1:t1,t1
,,1,edge:1:component:16.1:terminal:16.1:t2,16.1,,,,,,,,HAS_TERMINAL,top,,component:1:16.1,terminal:1:16.1:t2,16.1:t2,t2
,,1,edge:1:component:16.1:terminal:16.1:t3,16.1,,,,,,,,HAS_TERMINAL,bottom,,component:1:16.1,terminal:1:16.1:t3,16.1:t3,t3
,,1,edge:1:component:9.2:terminal:9.2:t1,9.2,,,,,,,,HAS_TERMINAL,top,,component:1:9.2,terminal:1:9.2:t1,9.2:t1,t1
,,1,edge:1:component:9.3:terminal:9.3:t1,9.3,,,,,,,,HAS_TERMINAL,top,,component:1:9.3,terminal:1:9.3:t1,9.3:t1,t1
,,1,edge:1:component:16.2:terminal:16.2:t1,16.2,,,,,,,,HAS_TERMINAL,bottom,,component:1:16.2,terminal:1:16.2:t1,16.2:t1,t1
,,1,edge:1:component:16.2:terminal:16.2:t2,16.2,,,,,,,,HAS_TERMINAL,left,,component:1:16.2,terminal:1:16.2:t2,16.2:t2,t2
,,1,edge:1:component:16.2:terminal:16.2:t3,16.2,,,,,,,,HAS_TERMINAL,right,,component:1:16.2,terminal:1:16.2:t3,16.2:t3,t3
,,1,edge:1:component:22.2:terminal:22.2:t1,22.2,,,,,,,,HAS_TERMINAL,top,,component:1:22.2,terminal:1:22.2:t1,22.2:t1,t1
,,1,edge:1:component:22.2:terminal:22.2:t2,22.2,,,,,,,,HAS_TERMINAL,bottom,,component:1:22.2,terminal:1:22.2:t2,22.2:t2,t2
,,1,edge:1:component:9.4:terminal:9.4:t1,9.4,,,,,,,,HAS_TERMINAL,top,,component:1:9.4,terminal:1:9.4:t1,9.4:t1,t1
,Voltage_Source,1,edge:1:terminal:31.1:t1:net:N2,,False,ok,2.0,matched_preferred,[],N2,2,CONNECTED_TO,,"[98, 536]",terminal:1:31.1:t1,net:1:N2,31.1:t1,
,Voltage_Source,1,edge:1:terminal:31.1:t2:net:N1,,False,ok,2.0,matched_preferred,[],N1,1,CONNECTED_TO,,"[98, 870]",terminal:1:31.1:t2,net:1:N1,31.1:t2,
,GND,1,edge:1:terminal:9.1:t1:net:N1,,False,ok,1.0,matched_preferred,[],N1,1,CONNECTED_TO,,"[98, 937]",terminal:1:9.1:t1,net:1:N1,9.1:t1,
,Resistor,1,edge:1:terminal:22.1:t1:net:N2,,False,ok,0.0,matched_preferred,[],N2,2,CONNECTED_TO,,"[186, 465]",terminal:1:22.1:t1,net:1:N2,22.1:t1,
,Resistor,1,edge:1:terminal:22.1:t2:net:N3,,False,ok,0.0,matched_preferred,[],N3,3,CONNECTED_TO,,"[302, 465]",terminal:1:22.1:t2,net:1:N3,22.1:t2,
,Mosfet,1,edge:1:terminal:16.1:t1:net:N3,,False,ok,0.0,matched_preferred,[],N3,3,CONNECTED_TO,,"[362, 465]",terminal:1:16.1:t1,net:1:N3,16.1:t1,
,Mosfet,1,edge:1:terminal:16.1:t2:net:N5,,False,ok,0.0,matched_preferred,[],N5,5,CONNECTED_TO,,"[464, 359]",terminal:1:16.1:t2,net:1:N5,16.1:t2,
,Mosfet,1,edge:1:terminal:16.1:t3:net:N4,,False,ok,0.0,matched_preferred,[],N4,4,CONNECTED_TO,,"[464, 568]",terminal:1:16.1:t3,net:1:N4,16.1:t3,
,GND,1,edge:1:terminal:9.2:t1:net:N4,,False,ok,0.0,matched_preferred,[],N4,4,CONNECTED_TO,,"[464, 928]",terminal:1:9.2:t1,net:1:N4,9.2:t1,
,GND,1,edge:1:terminal:9.3:t1:net:N6,,False,ok,1.0,matched_preferred,[],N6,6,CONNECTED_TO,,"[697, 408]",terminal:1:9.3:t1,net:1:N6,9.3:t1,
,Mosfet,1,edge:1:terminal:16.2:t1:net:N6,,False,ok,0.0,matched_preferred,[],N6,6,CONNECTED_TO,,"[697, 344]",terminal:1:16.2:t1,net:1:N6,16.2:t1,
,Mosfet,1,edge:1:terminal:16.2:t2:net:N5,,False,ok,0.0,matched_preferred,[],N5,5,CONNECTED_TO,,"[631, 158]",terminal:1:16.2:t2,net:1:N5,16.2:t2,
,Mosfet,1,edge:1:terminal:16.2:t3:net:N7,,False,ok,0.0,matched_preferred,[],N7,7,CONNECTED_TO,,"[770, 158]",terminal:1:16.2:t3,net:1:N7,16.2:t3,
,Resistor,1,edge:1:terminal:22.2:t1:net:N7,,False,ok,0.0,matched_preferred,[],N7,7,CONNECTED_TO,,"[936, 461]",terminal:1:22.2:t1,net:1:N7,22.2:t1,
,Resistor,1,edge:1:terminal:22.2:t2:net:N8,,False,ok,0.0,matched_preferred,[],N8,8,CONNECTED_TO,,"[936, 677]",terminal:1:22.2:t2,net:1:N8,22.2:t2,
,GND,1,edge:1:terminal:9.4:t1:net:N8,,False,ok,1.0,matched_preferred,[],N8,8,CONNECTED_TO,,"[936, 927]",terminal:1:9.4:t1,net:1:N8,9.4:t1,
