 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)        
 1.77500000e-02  1.77500000e-02  1.58438235e+00  1.00000000e+01  1.10484319e+01  1.58435931e+00  5.00000009e+00 
 1.82500000e-02  1.82500000e-02  1.62635549e+00  1.00000000e+01  1.10837680e+01  1.62634449e+00  5.00000004e+00 
 1.87500000e-02  1.87500000e-02  1.66811929e+00  1.00000000e+01  1.11188524e+01  1.66809633e+00  5.00000009e+00 
 1.92500000e-02  1.92500000e-02  1.70967479e+00  1.00000000e+01  1.11537341e+01  1.70966384e+00  5.00000004e+00 
 1.97500000e-02  1.97500000e-02  1.75102303e+00  1.00000000e+01  1.11883667e+01  1.75100016e+00  5.00000009e+00 
 2.02500000e-02  2.02500000e-02  1.79216505e+00  1.00000000e+01  1.12227993e+01  1.79215414e+00  5.00000004e+00 
 2.07500000e-02  2.07500000e-02  1.83310187e+00  1.00000000e+01  1.12569852e+01  1.83307907e+00  5.00000009e+00 
 2.12500000e-02  2.12500000e-02  1.87383452e+00  1.00000000e+01  1.12909732e+01  1.87382365e+00  5.00000004e+00 
 2.17500000e-02  2.17500000e-02  1.91436401e+00  1.00000000e+01  1.13247171e+01  1.91434129e+00  5.00000009e+00 
 2.22500000e-02  2.22500000e-02  1.95469136e+00  1.00000000e+01  1.13582653e+01  1.95468053e+00  5.00000004e+00 
 2.27500000e-02  2.27500000e-02  1.99481757e+00  1.00000000e+01  1.13915716e+01  1.99479493e+00  5.00000009e+00 
 2.32500000e-02  2.32500000e-02  2.03474366e+00  1.00000000e+01  1.14246847e+01  2.03473286e+00  5.00000004e+00 
 2.37500000e-02  2.37500000e-02  2.07447061e+00  1.00000000e+01  1.14575582e+01  2.07444805e+00  5.00000009e+00 
 2.42500000e-02  2.42500000e-02  2.11399942e+00  1.00000000e+01  1.14902404e+01  2.11398867e+00  5.00000004e+00 
 2.47500000e-02  2.47500000e-02  2.15333109e+00  1.00000000e+01  1.15226853e+01  2.15330860e+00  5.00000009e+00 
 2.52500000e-02  2.52500000e-02  2.19246658e+00  1.00000000e+01  1.15549413e+01  2.19245586e+00  5.00000004e+00 
 2.57500000e-02  2.57500000e-02  2.23140688e+00  1.00000000e+01  1.15869626e+01  2.23138447e+00  5.00000009e+00 
 2.62500000e-02  2.62500000e-02  2.27015297e+00  1.00000000e+01  1.16187973e+01  2.27014229e+00  5.00000004e+00 
 2.67500000e-02  2.67500000e-02  2.30870581e+00  1.00000000e+01  1.16503995e+01  2.30868347e+00  5.00000009e+00 
 2.72500000e-02  2.72500000e-02  2.34706637e+00  1.00000000e+01  1.16818169e+01  2.34705572e+00  5.00000004e+00 
 2.77500000e-02  2.77500000e-02  2.38523560e+00  1.00000000e+01  1.17130042e+01  2.38521333e+00  5.00000009e+00 
 2.82500000e-02  2.82500000e-02  2.42321447e+00  1.00000000e+01  1.17440088e+01  2.42320385e+00  5.00000004e+00 
 2.87500000e-02  2.87500000e-02  2.46100391e+00  1.00000000e+01  1.17747855e+01  2.46098171e+00  5.00000009e+00 
 2.92500000e-02  2.92500000e-02  2.49860487e+00  1.00000000e+01  1.18053818e+01  2.49859429e+00  5.00000004e+00 
 2.97500000e-02  2.97500000e-02  2.53601830e+00  1.00000000e+01  1.18357525e+01  2.53599617e+00  5.00000009e+00 
 3.02500000e-02  3.02500000e-02  2.57324513e+00  1.00000000e+01  1.18659451e+01  2.57323457e+00  5.00000004e+00 
 3.07500000e-02  3.07500000e-02  2.61028629e+00  1.00000000e+01  1.18959142e+01  2.61026423e+00  5.00000009e+00 
 3.12500000e-02  3.12500000e-02  2.64714271e+00  1.00000000e+01  1.19257067e+01  2.64713218e+00  5.00000004e+00 
 3.17500000e-02  3.17500000e-02  2.68381530e+00  1.00000000e+01  1.19552778e+01  2.68379330e+00  5.00000009e+00 
 3.22500000e-02  3.22500000e-02  2.72030499e+00  1.00000000e+01  1.19846748e+01  2.72029449e+00  5.00000004e+00 
 3.27500000e-02  3.27500000e-02  2.75661268e+00  1.00000000e+01  1.20138527e+01  2.75659075e+00  5.00000009e+00 
 3.32500000e-02  3.32500000e-02  2.79273929e+00  1.00000000e+01  1.20428584e+01  2.79272881e+00  5.00000004e+00 
 3.37500000e-02  3.37500000e-02  2.82868572e+00  1.00000000e+01  1.20716469e+01  2.82866385e+00  5.00000009e+00 
 3.42500000e-02  3.42500000e-02  2.86445286e+00  1.00000000e+01  1.21002652e+01  2.86444240e+00  5.00000004e+00 
 3.47500000e-02  3.47500000e-02  2.90004161e+00  1.00000000e+01  1.21286686e+01  2.90001981e+00  5.00000009e+00 
 3.52500000e-02  3.52500000e-02  2.93545286e+00  1.00000000e+01  1.21569037e+01  2.93544243e+00  5.00000004e+00 
 3.57500000e-02  3.57500000e-02  2.97068750e+00  1.00000000e+01  1.21849262e+01  2.97066576e+00  5.00000009e+00 
 3.62500000e-02  3.62500000e-02  3.00574640e+00  1.00000000e+01  1.22127823e+01  3.00573599e+00  5.00000004e+00 
 3.67500000e-02  3.67500000e-02  3.04063045e+00  1.00000000e+01  1.22404281e+01  3.04060877e+00  5.00000009e+00 
 3.72500000e-02  3.72500000e-02  3.07534051e+00  1.00000000e+01  1.22679095e+01  3.07533012e+00  5.00000004e+00 
 3.77500000e-02  3.77500000e-02  3.10987745e+00  1.00000000e+01  1.22951821e+01  3.10985583e+00  5.00000008e+00 
 3.82500000e-02  3.82500000e-02  3.14424214e+00  1.00000000e+01  1.23222921e+01  3.14423177e+00  5.00000004e+00 
 3.87500000e-02  3.87500000e-02  3.17843544e+00  1.00000000e+01  1.23491958e+01  3.17841387e+00  5.00000008e+00 
 3.92500000e-02  3.92500000e-02  3.21245819e+00  1.00000000e+01  1.23759390e+01  3.21244783e+00  5.00000004e+00 
 3.97500000e-02  3.97500000e-02  3.24631126e+00  1.00000000e+01  1.24024778e+01  3.24628974e+00  5.00000008e+00 
 4.02500000e-02  4.02500000e-02  3.27999548e+00  1.00000000e+01  1.24288576e+01  3.27998513e+00  5.00000004e+00 
 4.07500000e-02  4.07500000e-02  3.31351170e+00  1.00000000e+01  1.24550351e+01  3.31349024e+00  5.00000008e+00 
 4.12500000e-02  4.12500000e-02  3.34686075e+00  1.00000000e+01  1.24810557e+01  3.34685042e+00  5.00000004e+00 
 4.17500000e-02  4.17500000e-02  3.38004348e+00  1.00000000e+01  1.25068760e+01  3.38002207e+00  5.00000008e+00 
 4.22500000e-02  4.22500000e-02  3.41306071e+00  1.00000000e+01  1.25325412e+01  3.41305039e+00  5.00000004e+00 
 4.27500000e-02  4.27500000e-02  3.44591326e+00  1.00000000e+01  1.25580077e+01  3.44589191e+00  5.00000008e+00 
 4.32500000e-02  4.32500000e-02  3.47860196e+00  1.00000000e+01  1.25833210e+01  3.47859165e+00  5.00000004e+00 
 4.37500000e-02  4.37500000e-02  3.51112763e+00  1.00000000e+01  1.26084380e+01  3.51110632e+00  5.00000008e+00 
 4.42500000e-02  4.42500000e-02  3.54349107e+00  1.00000000e+01  1.26334034e+01  3.54348077e+00  5.00000004e+00 
 4.47500000e-02  4.47500000e-02  3.57569310e+00  1.00000000e+01  1.26581743e+01  3.57567183e+00  5.00000008e+00 
 4.52500000e-02  4.52500000e-02  3.60773452e+00  1.00000000e+01  1.26827957e+01  3.60772422e+00  5.00000004e+00 
 4.57500000e-02  4.57500000e-02  3.63961613e+00  1.00000000e+01  1.27072243e+01  3.63959491e+00  5.00000008e+00 
 4.62500000e-02  4.62500000e-02  3.67133873e+00  1.00000000e+01  1.27315048e+01  3.67132843e+00  5.00000004e+00 
 4.67500000e-02  4.67500000e-02  3.70290311e+00  1.00000000e+01  1.27555945e+01  3.70288194e+00  5.00000008e+00 
 4.72500000e-02  4.72500000e-02  3.73431007e+00  1.00000000e+01  1.27795379e+01  3.73429977e+00  5.00000004e+00 
 4.77500000e-02  4.77500000e-02  3.76556038e+00  1.00000000e+01  1.28032928e+01  3.76553924e+00  5.00000008e+00 
 4.82500000e-02  4.82500000e-02  3.79665483e+00  1.00000000e+01  1.28269032e+01  3.79664453e+00  5.00000004e+00 
 4.87500000e-02  4.87500000e-02  3.82759420e+00  1.00000000e+01  1.28503268e+01  3.82757310e+00  5.00000008e+00 
 4.92500000e-02  4.92500000e-02  3.85837925e+00  1.00000000e+01  1.28736076e+01  3.85836895e+00  5.00000004e+00 
 4.97500000e-02  4.97500000e-02  3.88901077e+00  1.00000000e+01  1.28967031e+01  3.88898970e+00  5.00000008e+00 
 5.02500000e-02  5.02500000e-02  3.91948950e+00  1.00000000e+01  1.29196572e+01  3.91947919e+00  5.00000004e+00 
 5.06250000e-02  5.06250000e-02  3.94224874e+00  1.00000000e+01  1.29367479e+01  3.94222769e+00  5.00000008e+00 
 5.10000000e-02  5.10000000e-02  3.96492278e+00  1.00000000e+01  1.29537696e+01  3.96491243e+00  5.00000004e+00 
 5.10268168e-02  5.10268168e-02  3.96646882e+00  9.73183242e+00  1.29536907e+01  3.96524311e+00  4.86592125e+00 
 5.10804503e-02  5.10804503e-02  3.96941627e+00  9.19549727e+00  1.29557535e+01  3.96813358e+00  4.59775391e+00 
 5.11877173e-02  5.11877173e-02  3.97444392e+00  8.12282697e+00  1.29590609e+01  3.97314896e+00  4.06141881e+00 
 5.12887822e-02  5.12887822e-02  3.97812333e+00  7.11217829e+00  1.09583995e+01  3.97154225e+00  3.55611624e+00 
 5.14000495e-02  5.14000495e-02  3.98097026e+00  5.99950516e+00  5.36608353e+00  3.74748087e+00  3.10252021e+00 
 5.14655251e-02  5.14655251e-02  3.98204546e+00  5.34474852e+00  4.69561894e+00  3.55615957e+00  2.89531491e+00 
 5.15291758e-02  5.15291758e-02  3.98266090e+00  4.70824164e+00  4.04679700e+00  3.35817184e+00  2.68458625e+00 
 5.16059133e-02  5.16059133e-02  3.98283991e+00  3.94086743e+00  3.27094360e+00  3.13135125e+00  2.44876160e+00 
 5.17593881e-02  5.17593881e-02  3.98131179e+00  2.40611901e+00  1.74173809e+00  2.28826099e+00  1.61055865e+00 
 5.20000000e-02  5.20000000e-02  3.97374261e+00  0.00000000e+00  3.68680890e-02  6.16581330e-01  1.38236052e-02 
 5.20270868e-02  5.20270868e-02  3.97253289e+00  0.00000000e+00  3.69095122e-02  6.16544003e-01  1.38187778e-02 
 5.20812603e-02  5.20812603e-02  3.97011422e+00  0.00000000e+00  3.69002638e-02  6.16514898e-01  1.38089384e-02 
 5.21896074e-02  5.21896074e-02  3.96528137e+00  0.00000000e+00  3.68799738e-02  6.16457858e-01  1.37892733e-02 
 5.24063017e-02  5.24063017e-02  3.95563365e+00  0.00000000e+00  3.68410650e-02  6.16342776e-01  1.37500212e-02 
 5.28396901e-02  5.28396901e-02  3.93640985e+00  0.00000000e+00  3.67619506e-02  6.16114090e-01  1.36718060e-02 
 5.33396901e-02  5.33396901e-02  3.91434957e+00  0.00000000e+00  3.66723034e-02  6.15849624e-01  1.35820586e-02 
 5.38396901e-02  5.38396901e-02  3.89241525e+00  0.00000000e+00  3.65821124e-02  6.15586146e-01  1.34928257e-02 
 5.43396901e-02  5.43396901e-02  3.87060619e+00  0.00000000e+00  3.64935034e-02  6.15322327e-01  1.34041100e-02 
 5.48396901e-02  5.48396901e-02  3.84892165e+00  0.00000000e+00  3.64043336e-02  6.15059633e-01  1.33159024e-02 
 5.53396901e-02  5.53396901e-02  3.82736094e+00  0.00000000e+00  3.63167510e-02  6.14796584e-01  1.32282061e-02 
 5.58396901e-02  5.58396901e-02  3.80592333e+00  0.00000000e+00  3.62285906e-02  6.14534660e-01  1.31410122e-02 
 5.63396901e-02  5.63396901e-02  3.78460813e+00  0.00000000e+00  3.61420228e-02  6.14272364e-01  1.30543237e-02 
 5.68396901e-02  5.68396901e-02  3.76341464e+00  0.00000000e+00  3.60548602e-02  6.14011194e-01  1.29681318e-02 
 5.73396901e-02  5.73396901e-02  3.74234217e+00  0.00000000e+00  3.59692959e-02  6.13749636e-01  1.28824398e-02 
 5.78396901e-02  5.78396901e-02  3.72139001e+00  0.00000000e+00  3.58831196e-02  6.13489204e-01  1.27972386e-02 
 5.83396901e-02  5.83396901e-02  3.70055748e+00  0.00000000e+00  3.57985475e-02  6.13228368e-01  1.27125316e-02 
 5.88396901e-02  5.88396901e-02  3.67984390e+00  0.00000000e+00  3.57133461e-02  6.12968657e-01  1.26283098e-02 
 5.93396901e-02  5.93396901e-02  3.65924859e+00  0.00000000e+00  3.56297550e-02  6.12708527e-01  1.25445767e-02 
 5.98396901e-02  5.98396901e-02  3.63877087e+00  0.00000000e+00  3.55455173e-02  6.12449523e-01  1.24613232e-02 
 6.03396901e-02  6.03396901e-02  3.61841007e+00  0.00000000e+00  3.54628962e-02  6.12190083e-01  1.23785529e-02 
 6.08396901e-02  6.08396901e-02  3.59816553e+00  0.00000000e+00  3.53796111e-02  6.11931769e-01  1.22962566e-02 
 6.13396901e-02  6.13396901e-02  3.57803657e+00  0.00000000e+00  3.52979491e-02  6.11673004e-01  1.22144382e-02 
 6.18396901e-02  6.18396901e-02  3.55802253e+00  0.00000000e+00  3.52156055e-02  6.11415364e-01  1.21330883e-02 
 6.23396901e-02  6.23396901e-02  3.53812277e+00  0.00000000e+00  3.51348919e-02  6.11157258e-01  1.20522109e-02 
 6.28396901e-02  6.28396901e-02  3.51833662e+00  0.00000000e+00  3.50534791e-02  6.10900278e-01  1.19717967e-02 
 6.33396901e-02  6.33396901e-02  3.49866344e+00  0.00000000e+00  3.49737032e-02  6.10642814e-01  1.18918496e-02 
 6.38396901e-02  6.38396901e-02  3.47910257e+00  0.00000000e+00  3.48932103e-02  6.10386478e-01  1.18123604e-02 
 6.43396901e-02  6.43396901e-02  3.45965339e+00  0.00000000e+00  3.48143616e-02  6.10129642e-01  1.17333331e-02 
 6.48396901e-02  6.48396901e-02  3.44031525e+00  0.00000000e+00  3.47347781e-02  6.09873934e-01  1.16547583e-02 
 6.53396901e-02  6.53396901e-02  3.42108751e+00  0.00000000e+00  3.46568462e-02  6.09617710e-01  1.15766403e-02 
 6.58396901e-02  6.58396901e-02  3.40196954e+00  0.00000000e+00  3.45781616e-02  6.09362614e-01  1.14989697e-02 
 6.63396901e-02  6.63396901e-02  3.38296072e+00  0.00000000e+00  3.45011361e-02  6.09106987e-01  1.14217507e-02 
 6.68396901e-02  6.68396901e-02  3.36406043e+00  0.00000000e+00  3.44233400e-02  6.08852489e-01  1.13449738e-02 
 6.73396901e-02  6.73396901e-02  3.34526803e+00  0.00000000e+00  3.43472109e-02  6.08597442e-01  1.12686436e-02 
 6.78396901e-02  6.78396901e-02  3.32658292e+00  0.00000000e+00  3.42702931e-02  6.08343526e-01  1.11927504e-02 
 6.83396901e-02  6.83396901e-02  3.30800449e+00  0.00000000e+00  3.41950503e-02  6.08089045e-01  1.11172989e-02 
 6.88396901e-02  6.88396901e-02  3.28953211e+00  0.00000000e+00  3.41190005e-02  6.07835696e-01  1.10422793e-02 
 6.93396901e-02  6.93396901e-02  3.27116519e+00  0.00000000e+00  3.40446341e-02  6.07581765e-01  1.09676964e-02 
 6.98396901e-02  6.98396901e-02  3.25290312e+00  0.00000000e+00  3.39694423e-02  6.07328967e-01  1.08935406e-02 
 7.03396901e-02  7.03396901e-02  3.23474531e+00  0.00000000e+00  3.38959425e-02  6.07075571e-01  1.08198166e-02 
 7.08396901e-02  7.08396901e-02  3.21669115e+00  0.00000000e+00  3.38215989e-02  6.06823309e-01  1.07465146e-02 
 7.13396901e-02  7.13396901e-02  3.19874006e+00  0.00000000e+00  3.37489560e-02  6.06570432e-01  1.06736396e-02 
 7.18396901e-02  7.18396901e-02  3.18089145e+00  0.00000000e+00  3.36754506e-02  6.06318691e-01  1.06011819e-02 
 7.23396901e-02  7.23396901e-02  3.16314472e+00  0.00000000e+00  3.36036550e-02  6.06066318e-01  1.05291463e-02 
 7.28396901e-02  7.28396901e-02  3.14549930e+00  0.00000000e+00  3.35309783e-02  6.05815083e-01  1.04575232e-02 
 7.33396901e-02  7.33396901e-02  3.12795461e+00  0.00000000e+00  3.34600205e-02  6.05563199e-01  1.03863175e-02 
 7.38396901e-02  7.38396901e-02  3.11051007e+00  0.00000000e+00  3.33881628e-02  6.05312454e-01  1.03155196e-02 
 7.43396901e-02  7.43396901e-02  3.09316511e+00  0.00000000e+00  3.33180336e-02  6.05061043e-01  1.02451344e-02 
 7.48396901e-02  7.48396901e-02  3.07591916e+00  0.00000000e+00  3.32469853e-02  6.04810774e-01  1.01751521e-02 
 7.53396901e-02  7.53396901e-02  3.05877165e+00  0.00000000e+00  3.31776754e-02  6.04559821e-01  1.01055781e-02 
 7.58396901e-02  7.58396901e-02  3.04172202e+00  0.00000000e+00  3.31074272e-02  6.04310012e-01  1.00364024e-02 
 7.63396901e-02  7.63396901e-02  3.02476972e+00  0.00000000e+00  3.30389274e-02  6.04059502e-01  9.96763029e-03 
 7.68396901e-02  7.68396901e-02  3.00791418e+00  0.00000000e+00  3.29694701e-02  6.03810138e-01  9.89925193e-03 
 7.73396901e-02  7.73396901e-02  2.99115486e+00  0.00000000e+00  3.29017714e-02  6.03560055e-01  9.83127269e-03 
 7.78396901e-02  7.78396901e-02  2.97449119e+00  0.00000000e+00  3.28330958e-02  6.03311121e-01  9.76368262e-03 
 7.83396901e-02  7.83396901e-02  2.95792264e+00  0.00000000e+00  3.27661892e-02  6.03061450e-01  9.69648724e-03 
 7.88396901e-02  7.88396901e-02  2.94144866e+00  0.00000000e+00  3.26982862e-02  6.02812931e-01  9.62967652e-03 
 7.93396901e-02  7.93396901e-02  2.92506871e+00  0.00000000e+00  3.26321630e-02  6.02563657e-01  9.56325610e-03 
 7.98396901e-02  7.98396901e-02  2.90878226e+00  0.00000000e+00  3.25650236e-02  6.02315538e-01  9.49721589e-03 
 8.03396901e-02  8.03396901e-02  2.89258876e+00  0.00000000e+00  3.24996751e-02  6.02066645e-01  9.43156164e-03 
 8.08396901e-02  8.08396901e-02  2.87648769e+00  0.00000000e+00  3.24332905e-02  6.01818910e-01  9.36628320e-03 
 8.13396901e-02  8.13396901e-02  2.86047852e+00  0.00000000e+00  3.23687080e-02  6.01570384e-01  9.30138642e-03 
 8.18396901e-02  8.18396901e-02  2.84456072e+00  0.00000000e+00  3.23030693e-02  6.01323018e-01  9.23686111e-03 
 8.23396901e-02  8.23396901e-02  2.82873377e+00  0.00000000e+00  3.22392444e-02  6.01074843e-01  9.17271322e-03 
 8.28396901e-02  8.28396901e-02  2.81299716e+00  0.00000000e+00  3.21743430e-02  6.00827831e-01  9.10893249e-03 
 8.33396901e-02  8.33396901e-02  2.79735035e+00  0.00000000e+00  3.21112672e-02  6.00579992e-01  9.04552500e-03 
 8.38396901e-02  8.38396901e-02  2.78179285e+00  0.00000000e+00  3.20470945e-02  6.00333319e-01  8.98248041e-03 
 8.43396901e-02  8.43396901e-02  2.76632414e+00  0.00000000e+00  3.19847595e-02  6.00085799e-01  8.91980492e-03 
 8.48396901e-02  8.48396901e-02  2.75094371e+00  0.00000000e+00  3.19213071e-02  5.99839450e-01  8.85748812e-03 
 8.53396901e-02  8.53396901e-02  2.73565106e+00  0.00000000e+00  3.18597047e-02  5.99592236e-01  8.79553633e-03 
 8.58396901e-02  8.58396901e-02  2.72044569e+00  0.00000000e+00  3.17969641e-02  5.99346194e-01  8.73393908e-03 
 8.63396901e-02  8.63396901e-02  2.70532709e+00  0.00000000e+00  3.17360863e-02  5.99099269e-01  8.67270279e-03 
 8.68396901e-02  8.68396901e-02  2.69029478e+00  0.00000000e+00  3.16740492e-02  5.98853521e-01  8.61181692e-03 
 8.73396901e-02  8.73396901e-02  2.67534825e+00  0.00000000e+00  3.16138878e-02  5.98606870e-01  8.55128802e-03 
 8.78396901e-02  8.78396901e-02  2.66048702e+00  0.00000000e+00  3.15525461e-02  5.98361400e-01  8.49110548e-03 
 8.83396901e-02  8.83396901e-02  2.64571060e+00  0.00000000e+00  3.14930933e-02  5.98115007e-01  8.43127595e-03 
 8.88396901e-02  8.88396901e-02  2.63101850e+00  0.00000000e+00  3.14324388e-02  5.97869799e-01  8.37178876e-03 
 8.93396901e-02  8.93396901e-02  2.61641025e+00  0.00000000e+00  3.13736867e-02  5.97623649e-01  8.31265068e-03 
 8.98396901e-02  8.98396901e-02  2.60188536e+00  0.00000000e+00  3.13137114e-02  5.97378688e-01  8.25385097e-03 
 9.03396901e-02  9.03396901e-02  2.58744335e+00  0.00000000e+00  3.12556523e-02  5.97132766e-01  8.19539652e-03 
 9.08396901e-02  9.08396901e-02  2.57308376e+00  0.00000000e+00  3.11963482e-02  5.96888036e-01  8.13727649e-03 
 9.13396901e-02  9.13396901e-02  2.55880611e+00  0.00000000e+00  3.11389746e-02  5.96642325e-01  8.07949792e-03 
 9.18396901e-02  9.18396901e-02  2.54460993e+00  0.00000000e+00  3.10803338e-02  5.96397812e-01  8.02204989e-03 
 9.23396901e-02  9.23396901e-02  2.53049476e+00  0.00000000e+00  3.10236380e-02  5.96152297e-01  7.96493954e-03 
