time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007)
0.0470113314,5.0,4.27402557,4.35670675,0.782113873,0.0946948065,-0.673772622,4.18616485
0.0480113314,5.0,4.27402651,4.35840043,0.781599141,0.0948485199,-0.619011641,4.19866347
0.0490113314,5.0,4.27402876,4.36007521,0.781088377,0.0952131986,-0.564567764,4.21034602
0.0500113314,5.0,4.27402947,4.36173851,0.780641241,0.0953291077,-0.510895463,4.22133061
0.0510113314,5.0,4.27403154,4.36338127,0.780193026,0.0956651725,-0.457520641,4.23160668
0.0520113314,5.0,4.27403203,4.36501196,0.779804149,0.0957462949,-0.404913249,4.24128486
0.0530113314,5.0,4.27403394,4.36662047,0.779409827,0.0960561267,-0.352584575,4.25034683
0.0540113314,5.0,4.27403424,4.36821641,0.779071155,0.0961055462,-0.301018705,4.25889678
0.0550113314,5.0,4.274036,4.36978858,0.778723262,0.0963915579,-0.249713684,4.26690974
0.0560113314,5.0,4.27403613,4.37134778,0.778427849,0.0964123322,-0.199166416,4.2744844
0.0570113314,5.0,4.27403776,4.37288168,0.778119952,0.096676898,-0.14886303,4.28159002
0.0580113314,5.0,4.27403773,4.37440238,0.777861816,0.0966719874,-0.0993119745,4.28832059
0.0590113314,5.0,4.27403924,4.37589631,0.777588376,0.0969173906,-0.0499887213,4.29464044
0.0600113314,5.0,4.27403907,4.37737695,0.777362366,0.0968896055,-0.00141206014,4.30063954
0.0610113314,5.0,4.27404048,4.37882946,0.777118618,0.097118,0.0469520149,4.30627795
0.0620113314,5.0,4.27404018,4.38026878,0.776920306,0.0970699659,0.0945755049,4.31164221
0.0630113314,5.0,4.27404149,4.38167873,0.776702152,0.0972833526,0.142000799,4.3166887
0.0640113314,5.0,4.27404109,4.38307574,0.776527731,0.0972174893,0.188691735,4.32150107
0.0650113314,5.0,4.27404232,4.38444228,0.776331653,0.0974177026,0.235198084,4.32603251
0.0660113314,5.0,4.27404182,4.38579633,0.776177851,0.0973362159,0.280976481,4.3303642
0.0670113314,5.0,4.27404298,4.38711894,0.77600082,0.0975249256,0.326583173,4.3344466
0.0680113314,5.0,4.27404239,4.38842963,0.775864781,0.0974298477,0.371468491,4.33835869
0.0690113314,5.0,4.2740435,4.38970786,0.775703913,0.0976087882,0.416194489,4.34204811
0.0700113314,5.0,4.27404285,4.39097385,0.775581611,0.097503255,0.460206851,4.34558959
0.0710113314,5.0,4.27404394,4.39220057,0.775425914,0.0976811043,0.504077389,4.34891522
0.0720113314,5.0,4.27404348,4.39338209,0.775268319,0.0976065574,0.547273563,4.352026
0.0730113314,5.0,4.27404768,4.39410837,0.77453515,0.0982891462,0.590800914,4.35385572
0.0740113314,5.0,4.27406503,4.39260803,0.771347529,0.101105816,0.636004394,4.3499497
0.0741363314,5.0,4.27407215,4.39196389,0.770279333,0.102262785,0.64242001,4.34823084
0.0743863314,5.0,4.27410235,4.38977206,0.766347569,0.107160602,0.657810408,4.34217043
0.0743937604,5.0,4.27421113,4.38674459,0.757605253,0.12475761,0.675716452,4.33323214
0.0744086186,5.0,4.27419422,4.38706167,0.758949367,0.122025707,0.673602901,4.33420119
0.0744164338,5.0,4.27420047,4.38673394,0.758141331,0.123036584,0.674939076,4.33319929
0.0744240812,5.0,4.27418233,4.38719524,0.75973396,0.120105805,0.672326688,4.3346072
0.0744393758,5.0,4.27418897,4.38675296,0.758746355,0.121178963,0.674036739,4.3332577
0.0744394738,5.0,4.27419307,4.38662023,0.758342551,0.121840939,0.67470279,4.33285143
0.0744396696,5.0,4.27421197,4.38597003,0.756328278,0.124891994,0.677761988,4.33083188
0.0744396763,5.0,4.27421307,4.38592926,0.756200079,0.125070546,0.67794082,4.33070349
0.0744396899,5.0,4.27421543,4.38584418,0.755933165,0.12545144,0.678322277,4.33043618
0.0744397169,5.0,4.27422102,4.38564103,0.755295336,0.126352684,0.679224644,4.32979754
0.0744397711,5.0,4.27423927,4.38493299,0.75303793,0.129297524,0.682171729,4.32753838
0.0744397846,5.0,4.27424648,4.38464477,0.752113187,0.130460086,0.683334851,4.32661315
0.0744398117,5.0,4.27426696,4.38375429,0.749184873,0.133760039,0.686635923,4.3236838
0.074439837,5.0,4.27551287,4.27442532,-3.41530466,0.329726595,0.882600625,0.159190698
0.074439855,5.0,4.27623632,4.27412119,-3.46428025,0.439285948,0.99215448,0.110213619
0.0744398716,5.0,4.27552891,4.27415048,-3.45953637,0.33218888,0.885052302,0.114956157
0.0744398918,5.0,4.2762374,4.27400144,-3.48371998,0.439447061,0.992304309,0.090770876
0.07443993,5.0,4.27554241,4.27404137,-3.47722398,0.334260128,0.887105677,0.0972637641
0.0744399876,5.0,4.27624702,4.27390326,-3.49971986,0.440883392,0.993711293,0.0747631262
0.0744401029,5.0,4.27555764,4.27395717,-3.49091282,0.336595496,0.889388076,0.0835607156
0.074440312,5.0,4.27626006,4.27384198,-3.5097156,0.442828752,0.995557313,0.0647407285
0.0744405428,5.0,4.27555637,4.27392893,-3.4954595,0.337832177,0.890490053,0.0789778684
0.0744408658,5.0,4.27625302,4.27383549,-3.51070511,0.443194194,0.995753166,0.063705669
0.074441312,5.0,4.27555871,4.27392759,-3.49561129,0.33815306,0.890575426,0.0787628274
0.0744422043,5.0,4.27625543,4.27383566,-3.51056824,0.443554,0.995703202,0.0637324735
0.0744439889,5.0,4.27556403,4.27392756,-3.49539628,0.338956193,0.890559088,0.0787576994
0.074447558,5.0,4.27626579,4.27383569,-3.51012345,0.445119788,0.995630321,0.0637370087
0.0744546964,5.0,4.27558487,4.27392758,-3.49451385,0.342106622,0.890433279,0.0787596672
0.074468973,5.0,4.27630739,4.27383573,-3.5083551,0.451406428,0.995368878,0.0637445803
0.0744975264,5.0,4.27566809,4.27392766,-3.49097949,0.354667999,0.889916039,0.0787730721
0.0745546331,5.0,4.2764737,4.2738359,-3.50128785,0.476459332,0.994334584,0.0637723649
0.0746688465,5.0,4.27600023,4.273928,-3.47685488,0.404506971,0.887859397,0.0788285113
0.0748972733,5.0,4.27713627,4.27383659,-3.47307627,0.575074581,0.990262992,0.0638845759
0.075354127,5.0,4.27731772,4.2739294,-3.42058252,0.597571146,0.879883035,0.0790575976
0.0762678342,5.0,4.27974445,4.27383949,-3.36113395,0.94516165,0.974950164,0.0643592595
0.0772678342,5.0,4.28098045,4.27393442,-3.26524446,1.08703203,0.859589207,0.0798504191
0.0782678342,5.0,4.2836647,4.27384457,-3.20028336,1.42118129,0.955108387,0.0651909558
0.0792678342,5.0,4.28476929,4.27393978,-3.10587123,1.52862069,0.841167481,0.0807532312
0.0802678342,5.0,4.28759987,4.27385048,-3.04238105,1.83077083,0.937920575,0.0661570617
0.0812678342,5.0,4.28857089,4.27394642,-2.94937291,1.90864129,0.825217401,0.0818356511
0.0822678342,5.0,4.29154013,4.2738571,-2.88738647,2.18329769,0.923034886,0.0672419994
0.0832678342,5.0,4.29235344,4.2739537,-2.79576819,2.23576953,0.811407964,0.0830229936
0.0842678342,5.0,4.2954827,4.27386432,-2.73526686,2.486801,0.910143715,0.0684225871
0.0852678342,5.0,4.29611391,4.27396149,-2.64502218,2.51745481,0.799452334,0.0842945265
0.0862678342,5.0,4.29942778,4.273872,-2.58598739,2.74818498,0.898980706,0.069678377
0.0872678342,5.0,4.29984896,4.27396968,-2.49710069,2.76009511,0.789102154,0.0856294683
0.0882678342,5.0,4.30337548,4.27388001,-2.43951405,2.97337943,0.889315178,0.0709887457
0.0892678342,5.0,4.30355472,4.27397814,-2.35197014,2.96918543,0.780142234,0.0870071366
0.0902678342,5.0,4.30732577,4.27388823,-2.29581332,3.16747731,0.880947209,0.0723332613
0.0912678342,5.0,4.30722676,4.27398674,-2.20959704,3.14944528,0.772386021,0.0884073524
0.0922678342,5.0,4.31127842,4.27389655,-2.15485169,3.33485282,0.873703451,0.0736920935
0.0932678342,5.0,4.31085999,4.27399536,-2.06994766,3.30492817,0.765671726,0.0898108593
0.0942678342,5.0,4.31523289,4.27390484,-2.01659532,3.47926294,0.867433542,0.0750464307
0.0952678342,5.0,4.31444859,4.27400389,-1.93298759,3.43911563,0.759859002,0.0911997304
0.0962678342,5.0,4.31918824,4.273913,-1.8810096,3.60393452,0.862007034,0.0763788777
0.0972678342,5.0,4.317986,4.27401224,-1.79868139,3.55499795,0.754826094,0.0925577382
0.0982678342,5.0,4.32314295,4.27392093,-1.74805881,3.71163909,0.857310749,0.0776738124
0.0992678342,5.0,4.32146484,4.27402031,-1.6669923,3.65514346,0.750467379,0.0938706663
0.100267834,5.0,4.32709479,4.27392855,-1.61770592,3.80475705,0.8532465,0.0789176766
0.101267834,5.0,4.32487694,4.27402803,-1.53788205,3.74175802,0.746691247,0.0951265418
0.102267834,5.0,4.33104062,4.27393578,-1.48991232,3.88533278,0.849729113,0.0800991873
0.103267834,5.0,4.32821339,4.27403535,-1.41131073,3.81673609,0.743418257,0.0963157759
0.104267834,5.0,4.33497617,4.27394259,-1.36463779,3.95512198,0.846684718,0.0812094537
0.105267834,5.0,4.33146466,4.27404221,-1.28723679,3.88170455,0.740579551,0.0974312044
0.106267834,5.0,4.33889583,4.27394892,-1.2418405,4.01563223,0.844049256,0.0822419985
0.107267834,5.0,4.33462083,4.27404859,-1.16561712,3.93806032,0.738115475,0.0984680285
0.108267834,5.0,4.34279252,4.27395475,-1.1214771,4.06815786,0.841767186,0.0831926849
0.109267834,5.0,4.3376719,4.27405448,-1.04640725,3.98700273,0.735974383,0.0994236639
0.110267834,5.0,4.34845791,4.27395978,-1.00357648,4.11391659,0.839830319,0.0839856346
0.111267834,5.0,4.34016641,4.27405993,-0.929548859,4.02965036,0.734088217,0.100309581
0.112267834,5.0,4.35267265,4.27396452,-0.887956134,4.15376428,0.83813026,0.0847576794
0.113267834,5.0,4.34280416,4.27406486,-0.815013155,4.06679907,0.732452919,0.101109927
0.114267834,5.0,4.3569171,4.27396874,-0.774635002,4.18851722,0.836661035,0.0854452766
0.115267834,5.0,4.34524736,4.27406932,-0.702745994,4.09920663,0.731021013,0.101834406
0.116267834,5.0,4.36117702,4.27397246,-0.663566202,4.21887785,0.835391229,0.086051354
0.117267834,5.0,4.347479,4.27407334,-0.59269986,4.12752318,0.729763302,0.102487039
0.118267834,5.0,4.3654405,4.2739757,-0.554702767,4.245448,0.834293792,0.086579845
0.119267834,5.0,4.3524649,4.27407659,-0.484917082,4.15251788,0.728757691,0.102982486
0.120267834,5.0,4.36995326,4.27397849,-0.447997897,4.26896442,0.833347031,0.0870345591
0.121267834,5.0,4.35498374,4.27407971,-0.379187488,4.17450635,0.727798868,0.10348917
0.122267834,5.0,4.37435317,4.27398089,-0.343401248,4.2896782,0.832523438,0.0874253487
0.123267834,5.0,4.35735968,4.27408248,-0.275540608,4.19388442,0.726952244,0.103937172
0.124267834,5.0,4.37876605,4.27398291,-0.240870829,4.30797413,0.831811583,0.0877538786
0.125267834,5.0,4.35957045,4.27408491,-0.173930476,4.21100647,0.726201041,0.104332554
0.126267834,5.0,4.38317681,4.27398458,-0.140361423,4.32417965,0.831196092,0.0880259022
0.127267834,5.0,4.36254551,4.27408687,-0.0743424627,4.22624916,0.725570814,0.104650775
0.128267834,5.0,4.38770783,4.27398593,-0.0418304926,4.33864818,0.830666616,0.0882450613
0.129267834,5.0,4.3647744,4.2740887,0.023316761,4.23982121,0.724983335,0.104946924
0.130267834,5.0,4.39324116,4.27398681,0.0547366266,4.35165134,0.830251494,0.0883883034
0.131267834,5.0,4.36476047,4.27409075,0.119142135,4.25185163,0.724364348,0.105278752
0.132267834,5.0,4.39619737,4.2739879,0.149486954,4.3630357,0.829793091,0.0885666308
0.133267834,5.0,4.36663538,4.27409212,0.21302438,4.26254414,0.723893607,0.105501149
0.134267834,5.0,4.40045769,4.27398851,0.242343122,4.3732716,0.829448611,0.0886659402
0.135267834,5.0,4.37080185,4.27409279,0.304996071,4.27234283,0.723569416,0.105609741
0.136267834,5.0,4.40525598,4.27398885,0.333377221,4.38270788,0.829166808,0.0887218884
0.137267834,5.0,4.37260243,4.27409384,0.395268545,4.28120185,0.723175685,0.105780906
0.138267834,5.0,4.40955345,4.27398913,0.422654673,4.39124819,0.828904195,0.0887663799
0.139267834,5.0,4.37426018,4.27409553,0.483912765,4.28895749,0.722672542,0.106054464
0.140267834,5.0,4.41608984,4.27398877,0.510113715,4.39896008,0.828782277,0.0887083141
0.141267834,5.0,4.37357634,4.27412907,0.575958328,4.28655873,0.717147612,0.111489778
0.142267834,5.0,4.41515819,4.27398824,0.595739276,4.39731934,0.828694631,0.0886223598
0.143267834,5.0,4.27391136,4.27665865,0.875497731,0.0760857624,-3.4545363,0.501849811
0.144267834,5.0,4.27385735,4.27947279,0.985356638,0.0672824652,-3.38192535,0.893838074
0.145267834,5.0,4.27391534,4.28047958,0.8538903,0.0767352362,-3.29184508,1.0240754
0.146267834,5.0,4.27375828,4.28323132,0.965279907,0.0682686061,-3.22046493,1.37823112
0.147267834,5.0,4.27391927,4.28426355,0.835190053,0.0774594783,-3.1321993,1.4733544
0.148267834,5.0,4.2738707,4.28739253,0.947659498,0.0694413742,-3.06190931,1.79478812
0.149267834,5.0,4.27392542,4.28807163,0.818994115,0.0783813047,-2.97541946,1.8600027
0.150267834,5.0,4.27387869,4.29136222,0.932502463,0.0707469602,-2.90625651,2.15341703
0.151267834,5.0,4.27393132,4.2918384,0.804976962,0.0793439899,-2.82160601,2.1928321
0.152267834,5.0,4.27388744,4.29533988,0.919373654,0.0721779503,-2.75345741,2.4621612
0.153267834,5.0,4.27393762,4.29558204,0.792843223,0.080372484,-2.6706781,2.47941887
0.154267834,5.0,4.27389684,4.29932696,0.908002503,0.0737150596,-2.60347596,2.72804713
0.155267834,5.0,4.27394421,4.29929948,0.782340309,0.0814465066,-2.52260103,2.72627404
0.156267834,5.0,4.27390678,4.3033251,0.898154717,0.0753379863,-2.45627782,2.95710975
0.157267834,5.0,4.27395095,4.30298733,0.773249414,0.0825463091,-2.37734023,2.93898983
0.158267834,5.0,4.27391712,4.30733619,0.889627269,0.0770258266,-2.31182989,3.15453242
0.159267834,5.0,4.27395774,4.30664181,0.765380892,0.0836530487,-2.23486086,3.12236943
0.160267834,5.0,4.27392772,4.31136236,0.882244136,0.0787573655,-2.17010004,3.32476724
0.161267834,5.0,4.27396446,4.31025879,0.758570312,0.0847491433,-2.0951275,3.28053847
0.162267834,5.0,4.27393847,4.315406,0.875852654,0.0805114117,-2.03105678,3.4716383
0.163267834,5.0,4.27397103,4.31383374,0.752675076,0.0858185898,-1.95810378,3.41704074
0.164267834,5.0,4.27394924,4.31946982,0.8703204,0.0822671635,-1.89466887,3.59843044
0.165267834,5.0,4.27397734,4.31736177,0.747571505,0.0868472375,-1.82375216,3.53492036
0.166267834,5.0,4.27395989,4.3235568,0.865532508,0.0840045976,-1.76090495,3.70796539
0.167267834,5.0,4.27398333,4.32083765,0.743152341,0.0878230143,-1.69203366,3.63679235
0.168267834,5.0,4.27397087,4.32768182,0.861388869,0.0857920603,-1.62964642,3.80266716
0.169267834,5.0,4.2739894,4.32425667,0.739323845,0.0888109363,-1.56283414,3.72490348
0.170267834,5.0,4.27398111,4.33183044,0.8578041,0.0874611849,-1.50101248,3.88461951
0.171267834,5.0,4.27399478,4.3276123,0.736006569,0.0896863806,-1.43622812,3.80118443
0.172267834,5.0,4.27399096,4.33601527,0.854702914,0.0890645245,-1.37490059,3.95561096
0.173267834,5.0,4.27399975,4.33089919,0.733130131,0.0904957659,-1.31212015,3.86729313
0.174267834,5.0,4.27400032,4.34024132,0.852020504,0.0905888931,-1.25127558,4.01717909
0.175267834,5.0,4.27400431,4.33411169,0.730633995,0.0912371028,-1.19046424,3.92465466
0.176267834,5.0,4.27400914,4.34451406,0.84970077,0.0920233246,-1.1301008,4.07064522
0.177267834,5.0,4.27400844,4.33724435,0.728465743,0.0919101511,-1.07121345,3.97449371
0.178267834,5.0,4.27401735,4.34883939,0.847695179,0.0933592006,-1.01133812,4.11714493
0.179267834,5.0,4.27401217,4.34029205,0.72658001,0.0925161518,-0.954320179,4.01786286
0.180267834,5.0,4.27402492,4.35322351,0.845961764,0.0945902911,-0.894947826,4.15765431
0.181267834,5.0,4.2740155,4.34325019,0.724937558,0.0930575523,-0.839736467,4.05566686
0.182267834,5.0,4.27403183,4.35767279,0.844464251,0.095712713,-0.780888716,4.19301244
0.183267834,5.0,4.27401845,4.3461148,0.723504463,0.0935377409,-0.727414278,4.08868354
0.184267834,5.0,4.27403806,4.36219351,0.843171291,0.0967248109,-0.669118238,4.22394075
0.185267834,5.0,4.27402105,4.34888266,0.722251416,0.0939607998,-0.617305755,4.11758171
0.186267834,5.0,4.27404361,4.36679152,0.842055789,0.0976269741,-0.559592671,4.25105955
0.187267834,5.0,4.27402333,4.35155124,0.721153105,0.0943312803,-0.509363457,4.1429365
0.188267834,5.0,4.2740485,4.37147169,0.84109431,0.0984214059,-0.452267367,4.27490229
0.189267834,5.0,4.27402532,4.35411838,0.720187673,0.094654003,-0.403540559,4.16524252
0.190267834,5.0,4.27405275,4.37623728,0.840266555,0.0991118655,-0.347097009,4.2959276
0.191267834,5.0,4.27402704,4.35658166,0.719336227,0.0949338834,-0.299791031,4.18492503
0.192267834,5.0,4.27405639,4.3810891,0.839554905,0.099703401,-0.244035878,4.31452968
0.193267834,5.0,4.27402852,4.35893721,0.718582393,0.0951757875,-0.198069775,4.20234943
0.194267834,5.0,4.27405946,4.38602459,0.838944011,0.100202088,-0.143038105,4.33104695
0.195267834,5.0,4.27402981,4.36117808,0.717911921,0.0953844184,-0.0983327301,4.21782915
0.196267834,5.0,4.274062,4.39103678,0.838420449,0.100614782,-0.0440579114,4.34576937
0.197267834,5.0,4.27403099,4.36343251,0.717318086,0.095576327,-0.000524908434,4.23164324
