time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.00142563335,13.4860553,1.15144637,0.443394509,9.1864174,13.4860534,9.18641627,1.36544943,0.743513438,13.4999861,13.5,0.0,2.06203587,0.0243483825,1.96336718e-08,5.11945628e-08,0.000277234334
0.00152563335,13.4860558,1.66432885,0.955704336,9.78248707,13.4860535,9.78248597,1.3654501,0.743514776,13.4999861,13.5,0.0,2.0620365,0.0246020621,2.32566733e-08,5.41206218e-08,0.000277227093
0.00162563335,13.4860556,2.16948941,1.46039544,10.3689026,13.4860537,10.3689014,1.36544948,0.743513509,13.4999861,13.5,0.0,2.06203593,0.0248477625,1.99675484e-08,5.75669873e-08,0.000277234097
0.00172563335,13.4860561,2.6655595,1.95593197,10.9450853,13.4860538,10.9450841,1.36544949,0.743513514,13.4999861,13.5,0.0,2.06203595,0.0250908678,2.34120022e-08,6.17578179e-08,0.000277234152
0.00182563335,13.4860559,3.1523189,2.4422407,11.5104665,13.4860539,11.5104652,1.3654495,0.743513519,13.4999861,13.5,0.0,2.06203596,0.0253287102,2.01001758e-08,6.69950848e-08,0.000277234203
0.00192563335,13.4860564,3.62930463,2.91872665,12.0644883,13.4860541,12.0644868,1.36544951,0.743513524,13.4999861,13.5,0.0,2.06203598,0.0255624057,2.34827219e-08,7.38535527e-08,0.000277234257
0.00202563335,13.4860561,4.09603316,3.38502697,12.6066039,13.4860542,12.6066023,1.36544952,0.743513529,13.4999861,13.5,0.0,2.062036,0.0257905164,2.01007276e-08,8.33558441e-08,0.000277234307
0.00212563335,13.4860566,4.55205531,3.84058257,13.1362782,13.4860544,13.1362764,1.36544953,0.743513534,13.4999861,13.5,0.0,2.06203602,0.026013895,2.34117541e-08,9.78320012e-08,0.00027723436
0.00222563335,13.4860564,4.99691101,4.28503395,13.6529887,13.4860545,13.6529866,1.36544954,0.743513538,13.4999861,13.5,0.0,2.06203603,0.02623136,1.99502738e-08,5.58192543e-07,0.000277234411
0.00232563335,13.4890415,5.40497973,4.69252836,14.1562253,13.4890396,14.0905485,1.36565725,0.743617391,13.4999891,13.5,0.0,2.06240336,0.0265189079,1.85011004e-08,0.00299764115,0.000278349799
