 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)        
 0.00000000e+00  0.00000000e+00  0.00000000e+00  3.66400021e+00  3.02445816e+00  6.76332305e+00  0.00000000e+00  0.00000000e+00  1.20000000e+01  0.00000000e+00 
 1.00000000e-06  1.00000000e-06  7.22973574e-05  3.66407246e+00  3.02445818e+00  6.75520541e+00 -8.11756139e-03  1.25663698e-04  1.20000000e+01  0.00000000e+00 
 2.00000000e-06  2.00000000e-06  1.65784043e-04  3.66416586e+00  3.02445822e+00  6.74454024e+00 -1.87825391e-02  2.51327346e-04  1.20000000e+01  0.00000000e+00 
 4.00000000e-06  4.00000000e-06  3.65471708e-04  3.66436532e+00  3.02445838e+00  6.72153900e+00 -4.17831772e-02  5.02654295e-04  1.20000000e+01  0.00000000e+00 
 8.00000000e-06  8.00000000e-06  7.79253802e-04  3.66477838e+00  3.02445903e+00  6.67338385e+00 -8.99356909e-02  1.00530542e-03  1.20000000e+01  0.00000000e+00 
 1.60000000e-05  1.60000000e-05  1.59717266e-03  3.66559374e+00  3.02446179e+00  6.57649448e+00 -1.86813986e-01  2.01058543e-03  1.20000000e+01  0.00000000e+00 
 3.20000000e-05  3.20000000e-05  3.22871098e-03  3.66721563e+00  3.02447322e+00  6.37619111e+00 -3.87071450e-01  4.02096767e-03  1.20000000e+01  0.00000000e+00 
 6.40000000e-05  6.40000000e-05  6.44861585e-03  3.67039740e+00  3.02452087e+00  5.95315315e+00 -8.09917894e-01  8.04030987e-03  1.20000000e+01  0.00000000e+00 
 1.28000000e-04  1.28000000e-04  1.27354471e-02  3.67652666e+00  3.02472407e+00  5.01995884e+00 -1.74229549e+00  1.60676200e-02  1.20000000e+01  0.00000000e+00 
 2.28000000e-04  2.28000000e-04  2.21378186e-02  3.68544165e+00  3.02536198e+00  3.37470213e+00 -3.38498856e+00  2.85534262e-02  1.20000000e+01  0.00000000e+00 
 3.05074850e-04  3.05074850e-04  2.52883096e-02  3.68785107e+00  3.02603715e+00  3.12605486e+00 -3.63093207e+00  3.81024999e-02  1.20000000e+01  0.00000000e+00 
 3.78737307e-04  3.78737307e-04  2.78812808e-02  3.68926255e+00  3.02671096e+00  3.10909940e+00 -3.64520764e+00  4.71456111e-02  1.20000000e+01  0.00000000e+00 
 4.78737307e-04  4.78737307e-04  3.20234487e-02  3.69107983e+00  3.02763610e+00  3.09545555e+00 -3.65520129e+00  5.92567848e-02  1.20000000e+01  0.00000000e+00 
 5.78737307e-04  5.78737307e-04  3.67546226e-02  3.69273037e+00  3.02857023e+00  3.09224136e+00 -3.65476049e+00  7.11340989e-02  1.20000000e+01  0.00000000e+00 
 6.78737307e-04  6.78737307e-04  4.20781885e-02  3.69430233e+00  3.02951129e+00  3.08826764e+00 -3.65507929e+00  8.27306793e-02  1.20000000e+01  0.00000000e+00 
 7.78737307e-04  7.78737307e-04  4.78891769e-02  3.69577512e+00  3.03045833e+00  3.08612408e+00 -3.65356854e+00  9.40007595e-02  1.20000000e+01  0.00000000e+00 
 8.78737307e-04  8.78737307e-04  5.41317446e-02  3.69717370e+00  3.03141022e+00  3.08461784e+00 -3.65142228e+00  1.04899862e-01  1.20000000e+01  0.00000000e+00 
 9.78737307e-04  9.78737307e-04  6.07194068e-02  3.69848968e+00  3.03236602e+00  3.08378380e+00 -3.64860631e+00  1.15384972e-01  1.20000000e+01  0.00000000e+00 
 1.07873731e-03  1.07873731e-03  6.75951469e-02  3.69974116e+00  3.03332485e+00  3.08335727e+00 -3.64538584e+00  1.25414710e-01  1.20000000e+01  0.00000000e+00 
 1.17873731e-03  1.17873731e-03  7.46779428e-02  3.70091940e+00  3.03428589e+00  3.08334459e+00 -3.64175495e+00  1.34949494e-01  1.20000000e+01  0.00000000e+00 
 1.27873731e-03  1.27873731e-03  8.19142108e-02  3.70204022e+00  3.03524837e+00  3.08360060e+00 -3.63785914e+00  1.43951694e-01  1.20000000e+01  0.00000000e+00 
 1.37873731e-03  1.37873731e-03  8.92281192e-02  3.70309437e+00  3.03621154e+00  3.08416007e+00 -3.63366390e+00  1.52385783e-01  1.20000000e+01  0.00000000e+00 
 1.47873731e-03  1.47873731e-03  9.65702535e-02  3.70409621e+00  3.03717471e+00  3.08492446e+00 -3.62926805e+00  1.60218474e-01  1.20000000e+01  0.00000000e+00 
 1.57873731e-03  1.57873731e-03  1.03870095e-01  3.70503620e+00  3.03813722e+00  3.08594325e+00 -3.62462231e+00  1.67418856e-01  1.20000000e+01  0.00000000e+00 
 1.67873731e-03  1.67873731e-03  1.11082812e-01  3.70592770e+00  3.03909843e+00  3.08714302e+00 -3.61980033e+00  1.73958513e-01  1.20000000e+01  0.00000000e+00 
 1.77873731e-03  1.77873731e-03  1.18143283e-01  3.70676097e+00  3.04005773e+00  3.08858441e+00 -3.61474166e+00  1.79811634e-01  1.20000000e+01  0.00000000e+00 
 1.87873731e-03  1.87873731e-03  1.25011579e-01  3.70754867e+00  3.04101456e+00  3.09021071e+00 -3.60950324e+00  1.84955122e-01  1.20000000e+01  0.00000000e+00 
 1.97873731e-03  1.97873731e-03  1.31628053e-01  3.70828093e+00  3.04196836e+00  3.09209577e+00 -3.60401142e+00  1.89368676e-01  1.20000000e+01  0.00000000e+00 
 2.07873731e-03  2.07873731e-03  1.37957951e-01  3.70896995e+00  3.04291861e+00  3.09419800e+00 -3.59830804e+00  1.93034878e-01  1.20000000e+01  0.00000000e+00 
 2.17873731e-03  2.17873731e-03  1.43947171e-01  3.70960572e+00  3.04386481e+00  3.09661195e+00 -3.59229879e+00  1.95939260e-01  1.20000000e+01  0.00000000e+00 
 2.27873731e-03  2.27873731e-03  1.49566367e-01  3.71020011e+00  3.04480646e+00  3.09931678e+00 -3.58600480e+00  1.98070359e-01  1.20000000e+01  0.00000000e+00 
 2.37873731e-03  2.37873731e-03  1.54767011e-01  3.71074292e+00  3.04574311e+00  3.10244584e+00 -3.57929309e+00  1.99419765e-01  1.20000000e+01  0.00000000e+00 
 2.47873731e-03  2.47873731e-03  1.59525332e-01  3.71124576e+00  3.04667429e+00  3.10602034e+00 -3.57214287e+00  1.99982152e-01  1.20000000e+01  0.00000000e+00 
 2.57873731e-03  2.57873731e-03  1.63798287e-01  3.71169803e+00  3.04759955e+00  3.11026063e+00 -3.56433435e+00  1.99755301e-01  1.20000000e+01  0.00000000e+00 
 2.67873731e-03  2.67873731e-03  1.67567631e-01  3.71211090e+00  3.04851841e+00  3.11530401e+00 -3.55573093e+00  1.98740107e-01  1.20000000e+01  0.00000000e+00 
 2.77873731e-03  2.77873731e-03  1.70795270e-01  3.71247265e+00  3.04943036e+00  3.12162436e+00 -3.54585979e+00  1.96940577e-01  1.20000000e+01  0.00000000e+00 
 2.87873731e-03  2.87873731e-03  1.73467441e-01  3.71279273e+00  3.05033478e+00  3.12981342e+00 -3.53413073e+00  1.94363812e-01  1.20000000e+01  0.00000000e+00 
 2.97873731e-03  2.97873731e-03  1.75530469e-01  3.71303647e+00  3.05123042e+00  3.14478834e+00 -3.51563093e+00  1.91019982e-01  1.20000000e+01  0.00000000e+00 
 3.07873731e-03  3.07873731e-03  1.76966573e-01  3.71320031e+00  3.05211473e+00  3.17254173e+00 -3.48437754e+00  1.86922283e-01  1.20000000e+01  0.00000000e+00 
 3.17873731e-03  3.17873731e-03  1.75759899e-01  3.71117950e+00  3.05292097e+00  3.73536672e+00 -2.91835118e+00  1.82086888e-01  1.20000000e+01  0.00000000e+00 
 3.27873731e-03  3.27873731e-03  1.71943578e-01  3.70681737e+00  3.05353351e+00  4.71603766e+00 -1.93525344e+00  1.76532879e-01  1.20000000e+01  0.00000000e+00 
 3.37873731e-03  3.37873731e-03  1.67335005e-01  3.70183197e+00  3.05391261e+00  5.60990946e+00 -1.03989407e+00  1.70282175e-01  1.20000000e+01  0.00000000e+00 
 3.47873731e-03  3.47873731e-03  1.61884390e-01  3.69616024e+00  3.05408006e+00  6.41676571e+00 -2.32401672e-01  1.63359445e-01  1.20000000e+01  0.00000000e+00 
 3.57873731e-03  3.57873731e-03  1.55674772e-01  3.68987101e+00  3.05405972e+00  7.11985924e+00  4.70572772e-01  1.55792010e-01  1.20000000e+01  0.00000000e+00 
 3.67873731e-03  3.67873731e-03  1.48674217e-01  3.68291782e+00  3.05387693e+00  7.72371578e+00  1.07365721e+00  1.47609735e-01  1.20000000e+01  0.00000000e+00 
 3.77873731e-03  3.77873731e-03  1.40983761e-01  3.67538753e+00  3.05355704e+00  8.22380088e+00  1.57241927e+00  1.38844912e-01  1.20000000e+01  0.00000000e+00 
 3.87873731e-03  3.87873731e-03  1.32584234e-01  3.66724755e+00  3.05312456e+00  8.63118975e+00  1.97803291e+00  1.29532132e-01  1.20000000e+01  0.00000000e+00 
 3.97873731e-03  3.97873731e-03  1.23591020e-01  3.65860108e+00  3.05260189e+00  8.95151913e+00  2.29622515e+00  1.19708147e-01  1.20000000e+01  0.00000000e+00 
 4.07873731e-03  4.07873731e-03  1.13993092e-01  3.64942637e+00  3.05200890e+00  9.19951042e+00  2.54179743e+00  1.09411729e-01  1.20000000e+01  0.00000000e+00 
 4.17873731e-03  4.17873731e-03  1.03913744e-01  3.63983760e+00  3.05136236e+00  9.38531399e+00  2.72496762e+00  9.86835135e-02  1.20000000e+01  0.00000000e+00 
 4.27873731e-03  4.27873731e-03  9.33445638e-02  3.62981887e+00  3.05067601e+00  9.52289083e+00  2.85975210e+00  8.75658387e-02  1.20000000e+01  0.00000000e+00 
 4.37873731e-03  4.37873731e-03  8.24107825e-02  3.61948943e+00  3.04996070e+00  9.62184495e+00  2.95579845e+00  7.61025816e-02  1.20000000e+01  0.00000000e+00 
 4.47873731e-03  4.47873731e-03  7.11027464e-02  3.60883499e+00  3.04922473e+00  9.69263517e+00  3.02359897e+00  6.43389823e-02  1.20000000e+01  0.00000000e+00 
 4.57873731e-03  4.57873731e-03  5.95442563e-02  3.59797583e+00  3.04847429e+00  9.74200960e+00  3.06992664e+00  5.23214665e-02  1.20000000e+01  0.00000000e+00 
 4.67873731e-03  4.67873731e-03  4.77231140e-02  3.58689711e+00  3.04771389e+00  9.77660551e+00  3.10143687e+00  4.00974618e-02  1.20000000e+01  0.00000000e+00 
 4.77873731e-03  4.77873731e-03  3.57607656e-02  3.57571832e+00  3.04694673e+00  9.80029530e+00  3.12201493e+00  2.77152106e-02  1.20000000e+01  0.00000000e+00 
 4.87873731e-03  4.87873731e-03  2.36427236e-02  3.56442352e+00  3.04617506e+00  9.81686631e+00  3.13545720e+00  1.52235803e-02  1.20000000e+01  0.00000000e+00 
 4.97873731e-03  4.97873731e-03  1.14931858e-02  3.55313600e+00  3.04540016e+00  9.83037090e+00  3.14582115e+00  2.67186937e-03  1.20000000e+01  0.00000000e+00 
 5.07873731e-03  5.07873731e-03 -7.19026475e-04  3.54182342e+00  3.04462334e+00  9.83631710e+00  3.14862014e+00 -9.89038617e-03  1.20000000e+01  0.00000000e+00 
 5.17873731e-03  5.17873731e-03 -1.28581762e-02  3.53062061e+00  3.04384547e+00  9.84292925e+00  3.15208194e+00 -2.24136089e-02  1.20000000e+01  0.00000000e+00 
