time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.737544913,5.0,4.36527728,4.27406877,-0.0944546515,4.24314056,0.745312936,0.101713295,0.000454513986,0.0154531687
0.738544913,5.0,4.3814093,4.27400646,-0.0554990964,4.31623689,0.811029079,0.091587831,0.000243599625,0.0154904397
0.739544913,5.0,4.36787338,4.27407099,0.00359354697,4.25687597,0.744726867,0.102073599,0.000411108467,0.0154518422
0.740544913,5.0,4.38526778,4.27400749,0.041412502,4.32927065,0.810541777,0.09175428,0.000209840544,0.015489827
0.741544913,5.0,4.37006296,4.27407281,0.0997001967,4.26910547,0.744192415,0.102368456,0.000377738746,0.0154507572
0.742544913,5.0,4.38906332,4.2740083,0.136432014,4.34090465,0.810116255,0.0918862075,0.000181200323,0.0154893415
0.743544913,5.0,4.37229312,4.27407443,0.193935288,4.28004093,0.743720184,0.102631122,0.000346533503,0.0154497904
0.744544913,5.0,4.39281042,4.27400892,0.229599082,4.35133417,0.809744377,0.0919870491,0.000156762372,0.0154889703
0.745544913,5.0,4.3744165,4.27407582,0.28633018,4.28985173,0.743295794,0.10285709,0.000319221192,0.0154489586
0.746544913,5.0,4.39649295,4.27400937,0.320953621,4.36071584,0.809418325,0.0920612027,0.000135959318,0.0154886974
0.747544913,5.0,4.37643683,4.27407701,0.376924597,4.29868274,0.742912373,0.103050969,0.000295235591,0.015448245
0.748544913,5.0,4.40010156,4.27400969,0.410534111,4.36918297,0.80913141,0.0921124331,0.000118254399,0.0154885088
0.749544913,5.0,4.37835388,4.27407811,0.465768409,4.30663494,0.742552005,0.103228581,0.000274144655,0.0154475912
0.750544913,5.0,4.40361258,4.27400991,0.49838104,4.37681752,0.808871996,0.0921479808,0.000103243832,0.015488378
0.751544913,5.0,4.38000948,4.27408131,0.55324756,4.31311666,0.74184922,0.103748554,0.00025714661,0.0154456777
0.752544913,5.0,4.40654642,4.27401072,0.584625562,4.38276419,0.808468271,0.092279995,9.21727426e-05,0.0154878923
0.752669913,5.0,4.39227572,4.27404724,0.595884421,4.34906577,0.774525546,0.0982167578,0.000160036842,0.0154660388
