 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 2.04913098e-01  2.04913098e-01  5.00000000e+00  4.27478465e+00  4.27559661e+00  8.97001192e-01  2.16326720e-01 -3.34493837e+00  3.42563242e-01  1.50313281e-02  1.45667902e-02 
 2.04913101e-01  2.04913101e-01  5.00000000e+00  4.27435858e+00  4.27610523e+00  9.74094674e-01  1.48493466e-01 -3.41277132e+00  4.19657759e-01  1.52809845e-02  1.42831388e-02 
 2.04913105e-01  2.04913105e-01  5.00000000e+00  4.27441257e+00  4.27563618e+00  9.03052726e-01  1.57149891e-01 -3.40411464e+00  3.48616845e-01  1.52491245e-02  1.45445204e-02 
 2.04913108e-01  2.04913108e-01  5.00000000e+00  4.27423206e+00  4.27607410e+00  9.69416850e-01  1.28133942e-01 -3.43313029e+00  4.14982009e-01  1.53559190e-02  1.43003411e-02 
 2.04913113e-01  2.04913113e-01  5.00000000e+00  4.27428630e+00  4.27566608e+00  9.07615500e-01  1.36875021e-01 -3.42438883e+00  3.53182191e-01  1.53237469e-02  1.45277182e-02 
 2.04913119e-01  2.04913119e-01  5.00000000e+00  4.27413440e+00  4.27605682e+00  9.66816536e-01  1.12351836e-01 -3.44891147e+00  4.12385166e-01  1.54140104e-02  1.43098951e-02 
 2.04913128e-01  2.04913128e-01  5.00000000e+00  4.27418367e+00  4.27568471e+00  9.10453744e-01  1.20322115e-01 -3.44094047e+00  3.56025160e-01  1.53846733e-02  1.45172577e-02 
 2.04913143e-01  2.04913143e-01  5.00000000e+00  4.27403802e+00  4.27605217e+00  9.66109751e-01  9.67189182e-02 -3.46454246e+00  4.11685607e-01  1.54715534e-02  1.43124688e-02 
 2.04913168e-01  2.04913168e-01  5.00000000e+00  4.27407676e+00  4.27569805e+00  9.12476395e-01  1.03010463e-01 -3.45824892e+00  3.58059813e-01  1.54483952e-02  1.45097713e-02 
 2.04913216e-01  2.04913216e-01  5.00000000e+00  4.27392864e+00  4.27606001e+00  9.67265684e-01  7.89074116e-02 -3.48234796e+00  4.12864017e-01  1.55371157e-02  1.43081333e-02 
 2.04913314e-01  2.04913314e-01  5.00000000e+00  4.27397015e+00  4.27571484e+00  9.14991258e-01  8.56747801e-02 -3.47557263e+00  3.60619442e-01  1.55122051e-02  1.45003533e-02 
 2.04913493e-01  2.04913493e-01  5.00000000e+00  4.27384853e+00  4.27607474e+00  9.69395420e-01  6.58130056e-02 -3.49541969e+00  4.15078456e-01  1.55853170e-02  1.42999863e-02 
 2.04913693e-01  2.04913693e-01  5.00000000e+00  4.27392998e+00  4.27572529e+00  9.16467187e-01  7.91262655e-02 -3.48208996e+00  3.62211757e-01  1.55363101e-02  1.44944946e-02 
 2.04913986e-01  2.04913986e-01  5.00000000e+00  4.27383659e+00  4.27607598e+00  9.69788813e-01  6.38858661e-02 -3.49730635e+00  4.15622885e-01  1.55925115e-02  1.42993007e-02 
 2.04914355e-01  2.04914355e-01  5.00000000e+00  4.27392659e+00  4.27572542e+00  9.16639529e-01  7.85969491e-02 -3.48256492e+00  3.62586858e-01  1.55383522e-02  1.44944251e-02 
 2.04915038e-01  2.04915038e-01  5.00000000e+00  4.27383642e+00  4.27607785e+00  9.69751414e-01  6.38563670e-02 -3.49724942e+00  4.15907867e-01  1.55926132e-02  1.42982653e-02 
 2.04916404e-01  2.04916404e-01  5.00000000e+00  4.27392659e+00  4.27572951e+00  9.16631300e-01  7.85981392e-02 -3.48239554e+00  3.63205997e-01  1.55383482e-02  1.44921303e-02 
 2.04919135e-01  2.04919135e-01  5.00000000e+00  4.27383644e+00  4.27608576e+00  9.69693221e-01  6.38591677e-02 -3.49691024e+00  4.17104252e-01  1.55926029e-02  1.42938925e-02 
 2.04924598e-01  2.04924598e-01  5.00000000e+00  4.27392660e+00  4.27574547e+00  9.16536285e-01  7.85998536e-02 -3.48172108e+00  3.65619494e-01  1.55383418e-02  1.44831906e-02 
 2.04935523e-01  2.04935523e-01  5.00000000e+00  4.27383647e+00  4.27611760e+00  9.69492380e-01  6.38649082e-02 -3.49555910e+00  4.21917859e-01  1.55925817e-02  1.42763057e-02 
 2.04957374e-01  2.04957374e-01  5.00000000e+00  4.27392667e+00  4.27580918e+00  9.16140405e-01  7.86101207e-02 -3.47902037e+00  3.75242222e-01  1.55383041e-02  1.44475633e-02 
 2.05001074e-01  2.05001074e-01  5.00000000e+00  4.27383660e+00  4.27624493e+00  9.68699458e-01  6.38861162e-02 -3.49015843e+00  4.41121077e-01  1.55925035e-02  1.42062013e-02 
 2.05088476e-01  2.05088476e-01  5.00000000e+00  4.27392692e+00  4.27606356e+00  9.14562187e-01  7.86523873e-02 -3.46822490e+00  4.13492592e-01  1.55381488e-02  1.43061685e-02 
 2.05263280e-01  2.05263280e-01  5.00000000e+00  4.27383712e+00  4.27675265e+00  9.65567284e-01  6.39715137e-02 -3.46858942e+00  5.16996143e-01  1.55921886e-02  1.39300565e-02 
 2.05612887e-01  2.05612887e-01  5.00000000e+00  4.27392798e+00  4.27707463e+00  9.08396398e-01  7.88257254e-02 -3.42517533e+00  5.62779703e-01  1.55375119e-02  1.37577228e-02 
 2.06312102e-01  2.06312102e-01  5.00000000e+00  4.27383931e+00  4.27875851e+00  9.53617867e-01  6.43289032e-02 -3.38284228e+00  8.06003201e-01  1.55908707e-02  1.28905893e-02 
 2.07312102e-01  2.07312102e-01  5.00000000e+00  4.27393175e+00  4.28030604e+00  8.89942609e-01  7.94405898e-02 -3.28712150e+00  1.00808736e+00  1.55352519e-02  1.21419479e-02 
 2.08312102e-01  2.08312102e-01  5.00000000e+00  4.27384432e+00  4.28262217e+00  9.33184587e-01  6.51477674e-02 -3.22158496e+00  1.29786122e+00  1.55878539e-02  1.11019304e-02 
 2.09312102e-01  2.09312102e-01  5.00000000e+00  4.27393717e+00  4.28415506e+00  8.70896303e-01  8.03255059e-02 -3.12735049e+00  1.46428193e+00  1.55319954e-02  1.04630919e-02 
 2.10312102e-01  2.10312102e-01  5.00000000e+00  4.27385032e+00  4.28653154e+00  9.15488588e-01  6.61295449e-02 -3.06325530e+00  1.72106262e+00  1.55842387e-02  9.54457957e-03 
 2.11312102e-01  2.11312102e-01  5.00000000e+00  4.27394340e+00  4.28799577e+00  8.54401230e-01  8.13413135e-02 -2.97051084e+00  1.85684749e+00  1.55282567e-02  9.01926250e-03 
 2.12312102e-01  2.12312102e-01  5.00000000e+00  4.27385705e+00  4.29043920e+00  9.00166914e-01  6.72306080e-02 -2.90784033e+00  2.08528846e+00  1.55801845e-02  8.20623244e-03 
 2.13312102e-01  2.13312102e-01  5.00000000e+00  4.27395030e+00  4.29182379e+00  8.40115845e-01  8.24669448e-02 -2.81656722e+00  2.19474980e+00  1.55241136e-02  7.77849164e-03 
 2.14312102e-01  2.14312102e-01  5.00000000e+00  4.27386438e+00  4.29434471e+00  8.86901580e-01  6.84307667e-02 -2.75530420e+00  2.39884724e+00  1.55757658e-02  7.05613498e-03 
 2.15312102e-01  2.15312102e-01  5.00000000e+00  4.27395775e+00  4.29563728e+00  8.27744536e-01  8.36822848e-02 -2.66548409e+00  2.48568886e+00  1.55196401e-02  6.71217866e-03 
 2.16312102e-01  2.16312102e-01  5.00000000e+00  4.27387220e+00  4.29824784e+00  8.75417454e-01  6.97094150e-02 -2.60561219e+00  2.66887482e+00  1.55710583e-02  6.06778149e-03 
 2.17312102e-01  2.17312102e-01  5.00000000e+00  4.27396563e+00  4.29943420e+00  8.17031404e-01  8.49668325e-02 -2.51722694e+00  2.73627795e+00  1.55149118e-02  5.79575387e-03 
 2.18312102e-01  2.18312102e-01  5.00000000e+00  4.27388037e+00  4.30214829e+00  8.65476294e-01  7.10457330e-02 -2.45873044e+00  2.90150000e+00  1.55661386e-02  5.21840735e-03 
 2.19312102e-01  2.19312102e-01  5.00000000e+00  4.27397382e+00  4.30321218e+00  8.07754757e-01  8.63000426e-02 -2.37176197e+00  2.95219705e+00  1.55100043e-02  5.00811438e-03 
 2.20312102e-01  2.20312102e-01  5.00000000e+00  4.27388878e+00  4.30604567e+00  8.56871669e-01  7.24190624e-02 -2.31462558e+00  3.10198669e+00  1.55610829e-02  4.48846121e-03 
 2.21312102e-01  2.21312102e-01  5.00000000e+00  4.27398218e+00  4.30696855e+00  7.99722421e-01  8.76617195e-02 -2.22905567e+00  3.13832456e+00  1.55049919e-02  4.33113448e-03 
 2.22312102e-01  2.22312102e-01  5.00000000e+00  4.27389728e+00  4.30993950e+00  8.49424630e-01  7.38093137e-02 -2.17326435e+00  3.27485605e+00  1.55559650e-02  3.86115113e-03 
 2.23312102e-01  2.23312102e-01  5.00000000e+00  4.27399059e+00  4.31070021e+00  7.92767725e-01  8.90324325e-02 -2.08907443e+00  3.29885058e+00  1.54999462e-02  3.74924492e-03 
 2.24312102e-01  2.24312102e-01  5.00000000e+00  4.27390578e+00  4.31382911e+00  8.42979998e-01  7.51973815e-02 -2.03461310e+00  3.42399142e+00  1.55508553e-02  3.32205478e-03 
 2.25312102e-01  2.25312102e-01  5.00000000e+00  4.27399896e+00  4.31440368e+00  7.86746078e-01  9.03939289e-02 -1.95178410e+00  3.43737403e+00  1.54949342e-02  3.24907159e-03 
 2.26312102e-01  2.26312102e-01  5.00000000e+00  4.27391416e+00  4.31771368e+00  8.37403191e-01  7.65655434e-02 -1.89863751e+00  3.55272834e+00  1.55458190e-02  2.85878460e-03 
 2.27312102e-01  2.27312102e-01  5.00000000e+00  4.27400717e+00  4.31807502e+00  7.81532023e-01  9.17295181e-02 -1.81714964e+00  3.55698619e+00  1.54900176e-02  2.81912519e-03 
 2.28312102e-01  2.28312102e-01  5.00000000e+00  4.27392232e+00  4.32159214e+00  8.32577486e-01  7.78978182e-02 -1.76530216e+00  3.66393192e+00  1.55409149e-02  2.46070018e-03 
 2.29312102e-01  2.29312102e-01  5.00000000e+00  4.27401513e+00  4.32170978e+00  7.77016704e-01  9.30244045e-02 -1.68513480e+00  3.66034229e+00  1.54852508e-02  2.44953461e-03 
 2.30312102e-01  2.30312102e-01  5.00000000e+00  4.27393018e+00  4.32546313e+00  8.28401666e-01  7.91802634e-02 -1.63457029e+00  3.76006323e+00  1.55361944e-02  2.11866123e-03 
 2.31312102e-01  2.31312102e-01  5.00000000e+00  4.27402276e+00  4.32530300e+00  7.73105679e-01  9.42659473e-02 -1.55570188e+00  3.74972312e+00  1.54806802e-02  2.13181804e-03 
 2.32312102e-01  2.32312102e-01  5.00000000e+00  4.27393766e+00  4.32932490e+00  8.24787973e-01  8.04011918e-02 -1.50640364e+00  3.84323631e+00  1.55317004e-02  1.82481535e-03 
 2.33312102e-01  2.33312102e-01  5.00000000e+00  4.27403001e+00  4.32884922e+00  7.69717033e-01  9.54438324e-02 -1.42881163e+00  3.82708776e+00  1.54763440e-02  1.85868627e-03 
 2.34312102e-01  2.34312102e-01  5.00000000e+00  4.27394471e+00  4.33317530e+00  8.21660348e-01  8.15512974e-02 -1.38076230e+00  3.91526707e+00  1.55274673e-02  1.57241568e-03 
 2.35312102e-01  2.35312102e-01  5.00000000e+00  4.27403682e+00  4.33234242e+00  7.66779729e-01  9.65501478e-02 -1.30442312e+00  3.89411899e+00  1.54722712e-02  1.62387378e-03 
 2.36312102e-01  2.36312102e-01  5.00000000e+00  4.27395129e+00  4.33701163e+00  8.18952883e-01  8.26236852e-02 -1.25760475e+00  3.97771530e+00  1.55235202e-02  1.35566415e-03 
 2.37312102e-01  2.37312102e-01  5.00000000e+00  4.27404315e+00  4.33577611e+00  7.64232195e-01  9.75793600e-02 -1.18249389e+00  3.95226216e+00  1.54684822e-02  1.42199362e-03 
 2.38312102e-01  2.38312102e-01  5.00000000e+00  4.27395736e+00  4.34083057e+00  8.16608492e-01  8.36138063e-02 -1.13688795e+00  4.03192072e+00  1.55198761e-02  1.16957674e-03 
 2.39312102e-01  2.39312102e-01  5.00000000e+00  4.27404899e+00  4.33914338e+00  7.62021075e-01  9.85281979e-02 -1.06298002e+00  4.00275863e+00  1.54649891e-02  1.24841277e-03 
 2.40312102e-01  2.40312102e-01  5.00000000e+00  4.27396291e+00  4.34462813e+00  8.14577742e-01  8.45193091e-02 -1.01856749e+00  4.07903392e+00  1.55165435e-02  1.00986765e-03 
 2.41312102e-01  2.41312102e-01  5.00000000e+00  4.27405433e+00  4.34243702e+00  7.60100164e-01  9.93954587e-02 -9.45836411e-01  4.04667443e+00  1.54617963e-02  1.09914512e-03 
 2.42312102e-01  2.42312102e-01  5.00000000e+00  4.27396795e+00  4.34839953e+00  8.12817843e-01  8.53398217e-02 -9.02597863e-01  4.12004298e+00  1.55135238e-02  8.72849613e-04 
 2.43312102e-01  2.43312102e-01  5.00000000e+00  4.27405918e+00  4.34564968e+00  7.58429466e-01  1.00181753e-01 -8.31017009e-01  4.08492495e+00  1.54589017e-02  9.70759626e-04 
 2.44312102e-01  2.44312102e-01  5.00000000e+00  4.27397247e+00  4.35213918e+00  8.11291759e-01  8.60766852e-02 -7.88932748e-01  4.15579621e+00  1.55108121e-02  7.55348372e-04 
 2.45312102e-01  2.45312102e-01  5.00000000e+00  4.27406353e+00  4.34877406e+00  7.56974389e-01  1.00889208e-01 -7.18475146e-01  4.11829607e+00  1.54562972e-02  8.60301599e-04 
 2.46312102e-01  2.46312102e-01  5.00000000e+00  4.27397649e+00  4.35584072e+00  8.09967447e-01  8.67326579e-02 -6.77525295e-01  4.18702185e+00  1.55083981e-02  6.54629159e-04 
 2.47312102e-01  2.47312102e-01  5.00000000e+00  4.27406743e+00  4.35180316e+00  7.55705038e-01  1.01521160e-01 -6.08163855e-01  4.14746236e+00  1.54539708e-02  7.65225439e-04 
 2.48312102e-01  2.48312102e-01  5.00000000e+00  4.27398005e+00  4.35949698e+00  8.08817185e-01  8.73116120e-02 -5.68328453e-01  4.21434490e+00  1.55062677e-02  5.68333808e-04 
 2.49312102e-01  2.49312102e-01  5.00000000e+00  4.27407088e+00  4.35473061e+00  7.54595601e-01  1.02081840e-01 -5.00036181e-01  4.17300276e+00  1.54519068e-02  6.83337226e-04 
 2.50312102e-01  2.50312102e-01  5.00000000e+00  4.27398316e+00  4.36310020e+00  8.07816999e-01  8.78182374e-02 -4.61295262e-01  4.23830163e+00  1.55044035e-02  4.94427078e-04 
 2.51312102e-01  2.51312102e-01  5.00000000e+00  4.27407393e+00  4.35755087e+00  7.53623827e-01  1.02576082e-01 -3.94045469e-01  4.19541404e+00  1.54500874e-02  6.12745950e-04 
 2.52312102e-01  2.52312102e-01  5.00000000e+00  4.27398586e+00  4.36664218e+00  8.06946163e-01  8.82577691e-02 -3.56379120e-01  4.25935208e+00  1.55027863e-02  4.31151058e-04 
 2.53312102e-01  2.53312102e-01  5.00000000e+00  4.27407660e+00  4.36025956e+00  7.52770555e-01  1.03009070e-01 -2.90145620e-01  4.21512240e+00  1.54484935e-02  5.51822156e-04 
 2.54312102e-01  2.54312102e-01  5.00000000e+00  4.27398818e+00  4.37011451e+00  8.06186765e-01  8.86357442e-02 -2.53534016e-01  4.27789088e+00  1.55013957e-02  3.76986613e-04 
 2.55312102e-01  2.55312102e-01  5.00000000e+00  4.27407892e+00  4.36285364e+00  7.52019313e-01  1.03386109e-01 -1.88291295e-01  4.23249348e+00  1.54471057e-02  4.99162931e-04 
 2.56312102e-01  2.56312102e-01  5.00000000e+00  4.27398980e+00  4.37579748e+00  8.05611697e-01  8.88764137e-02 -1.52795716e-01  4.29442823e+00  1.55004200e-02  3.02624408e-04 
 2.57312102e-01  2.57312102e-01  5.00000000e+00  4.27408090e+00  4.36621084e+00  7.51373464e-01  1.03682330e-01 -8.84672811e-02  4.24805165e+00  1.54459206e-02  4.38401370e-04 
 2.58312102e-01  2.58312102e-01  5.00000000e+00  4.27399142e+00  4.37953831e+00  8.05039519e-01  8.91393190e-02 -5.39656280e-02  4.30914680e+00  1.54994522e-02  2.61873841e-04 
 2.59312102e-01  2.59312102e-01  5.00000000e+00  4.27408264e+00  4.36877717e+00  7.50784511e-01  1.03963591e-01  9.42986971e-03  4.26187728e+00  1.54448854e-02  3.96991379e-04 
 2.60312102e-01  2.60312102e-01  5.00000000e+00  4.27399275e+00  4.38321878e+00  8.04539288e-01  8.93566989e-02  4.29257248e-02  4.32224640e+00  1.54986521e-02  2.27140109e-04 
 2.61312102e-01  2.61312102e-01  5.00000000e+00  4.27408444e+00  4.36902205e+00  7.50180421e-01  1.04282207e-01  1.05489427e-01  4.27403262e+00  1.54438092e-02  3.93250505e-04 
 2.62312102e-01  2.62312102e-01  5.00000000e+00  4.27399383e+00  4.38671040e+00  8.04102726e-01  8.95322173e-02  1.37918336e-01  4.33378300e+00  1.54980060e-02  1.98457004e-04 
 2.63312102e-01  2.63312102e-01  5.00000000e+00  4.27408535e+00  4.37358455e+00  7.49799479e-01  1.04404034e-01  1.99514334e-01  4.28505338e+00  1.54432641e-02  3.29655985e-04 
 2.64312102e-01  2.64312102e-01  5.00000000e+00  4.27399468e+00  4.39036503e+00  8.03722092e-01  8.96703366e-02  2.31054501e-01  4.34428001e+00  1.54974976e-02  1.72306688e-04 
 2.65312102e-01  2.65312102e-01  5.00000000e+00  4.27408642e+00  4.37585574e+00  7.49380178e-01  1.04577241e-01  2.91789009e-01  4.29494191e+00  1.54426266e-02  3.01943454e-04 
 2.66312102e-01  2.66312102e-01  5.00000000e+00  4.27399535e+00  4.39386792e+00  8.03384051e-01  8.97797331e-02  3.22377558e-01  4.35371581e+00  1.54970949e-02  1.50482329e-04 
 2.67312102e-01  2.67312102e-01  5.00000000e+00  4.27408733e+00  4.37803336e+00  7.48999904e-01  1.04724943e-01  3.82271150e-01  4.30383413e+00  1.54420829e-02  2.77562938e-04 
 2.68312102e-01  2.68312102e-01  5.00000000e+00  4.27399586e+00  4.39729557e+00  8.03086069e-01  8.98616012e-02  4.11923238e-01  4.36222258e+00  1.54967935e-02  1.31805126e-04 
 2.69312102e-01  2.69312102e-01  5.00000000e+00  4.27408874e+00  4.37619481e+00  7.48510856e-01  1.04980220e-01  4.71127630e-01  4.31157502e+00  1.54412425e-02  2.98011080e-04 
 2.70312102e-01  2.70312102e-01  5.00000000e+00  4.27399623e+00  4.40029811e+00  8.02818543e-01  8.99232786e-02  4.99731876e-01  4.36963550e+00  1.54965665e-02  1.17359156e-04 
 2.71312102e-01  2.71312102e-01  5.00000000e+00  4.27410794e+00  4.38056927e+00  7.44982918e-01  1.08066131e-01  5.61073541e-01  4.31262656e+00  1.54297845e-02  2.51640990e-04 
 2.72312102e-01  2.72312102e-01  5.00000000e+00  4.27399584e+00  4.40144538e+00  8.02705780e-01  8.98589066e-02  5.85649198e-01  4.37113320e+00  1.54968035e-02  1.12267326e-04 
 2.72437102e-01  2.72437102e-01  5.00000000e+00  4.27404683e+00  4.39015713e+00  7.74575851e-01  9.81500082e-02  5.99258076e-01  4.34325892e+00  1.54662849e-02  1.73697202e-04 
 2.72687102e-01  2.72687102e-01  5.00000000e+00  4.27404970e+00  4.39011474e+00  7.74054555e-01  9.86163240e-02  6.10345594e-01  4.34313964e+00  1.54645681e-02  1.73982103e-04 
 2.72926704e-01  2.72926704e-01  5.00000000e+00  4.27405368e+00  4.38990167e+00  7.73320975e-01  9.92638886e-02  6.21145017e-01  4.34253853e+00  1.54621845e-02  1.75421292e-04 
 2.73184397e-01  2.73184397e-01  5.00000000e+00  4.27406141e+00  4.38933289e+00  7.72002760e-01  1.00518362e-01  6.33285582e-01  4.34091663e+00  1.54575669e-02  1.79321612e-04 
 2.73699784e-01  2.73699784e-01  5.00000000e+00  4.27413340e+00  4.38478509e+00  7.63159108e-01  1.12189774e-01  6.66583125e-01  4.32706097e+00  1.54146060e-02  2.13793333e-04 
 2.74184196e-01  2.74184196e-01  5.00000000e+00  4.27630307e+00  4.27388210e+00 -3.46860261e+00  4.49253530e-01  9.40714752e-01  7.13046224e-02  1.41743030e-02  1.55651018e-02 
 2.74388532e-01  2.74388532e-01  5.00000000e+00  4.27670040e+00  4.27388232e+00 -3.45184779e+00  5.07994954e-01  9.38302231e-01  7.13405861e-02  1.39582226e-02  1.55649694e-02 
 2.74585401e-01  2.74585401e-01  5.00000000e+00  4.27708312e+00  4.27388293e+00 -3.43567046e+00  5.63717054e-01  9.35987150e-01  7.14414166e-02  1.37532077e-02  1.55645983e-02 
 2.74775716e-01  2.74775716e-01  5.00000000e+00  4.27745339e+00  4.27388338e+00 -3.42008432e+00  6.16867881e-01  9.33843485e-01  7.15154494e-02  1.35577257e-02  1.55643272e-02 
 2.75156346e-01  2.75156346e-01  5.00000000e+00  4.27818236e+00  4.27388414e+00 -3.38902233e+00  7.20765308e-01  9.29490731e-01  7.16390681e-02  1.31809531e-02  1.55638707e-02 
 2.75917606e-01  2.75917606e-01  5.00000000e+00  4.27963027e+00  4.27388563e+00 -3.32724375e+00  9.19996960e-01  9.21248931e-01  7.18826803e-02  1.24633591e-02  1.55629739e-02 
 2.76917606e-01  2.76917606e-01  5.00000000e+00  4.28154058e+00  4.27388828e+00 -3.24666617e+00  1.16497119e+00  9.11053638e-01  7.23156262e-02  1.15760211e-02  1.55613803e-02 
 2.77917606e-01  2.77917606e-01  5.00000000e+00  4.28347921e+00  4.27389083e+00 -3.16688076e+00  1.39221801e+00  9.01585306e-01  7.27318592e-02  1.07400934e-02  1.55598481e-02 
 2.78917606e-01  2.78917606e-01  5.00000000e+00  4.28541828e+00  4.27389402e+00 -3.08775778e+00  1.60299065e+00  8.92748461e-01  7.32540635e-02  9.96435858e-03  1.55579259e-02 
 2.79917606e-01  2.79917606e-01  5.00000000e+00  4.28735612e+00  4.27389694e+00 -3.00944155e+00  1.79854637e+00  8.84551735e-01  7.37308445e-02  9.24509448e-03  1.55561708e-02 
 2.80917606e-01  2.80917606e-01  5.00000000e+00  4.28929200e+00  4.27390054e+00 -2.93176920e+00  1.97994439e+00  8.76897067e-01  7.43180292e-02  8.57840007e-03  1.55540094e-02 
 2.81917606e-01  2.81917606e-01  5.00000000e+00  4.29122633e+00  4.27390375e+00 -2.85490569e+00  2.14827466e+00  8.69801838e-01  7.48436536e-02  7.96026011e-03  1.55520746e-02 
 2.82917606e-01  2.82917606e-01  5.00000000e+00  4.29315841e+00  4.27390769e+00 -2.77866540e+00  2.30443632e+00  8.63170991e-01  7.54864137e-02  7.38730339e-03  1.55497086e-02 
 2.83917606e-01  2.83917606e-01  5.00000000e+00  4.29508876e+00  4.27391114e+00 -2.70323761e+00  2.44937623e+00  8.57029955e-01  7.60500727e-02  6.85604347e-03  1.55476337e-02 
 2.84917606e-01  2.84917606e-01  5.00000000e+00  4.29701656e+00  4.27391536e+00 -2.62841126e+00  2.58385572e+00  8.51285910e-01  7.67388486e-02  6.36361908e-03  1.55450984e-02 
 2.85917606e-01  2.85917606e-01  5.00000000e+00  4.29894244e+00  4.27391898e+00 -2.55440273e+00  2.70869913e+00  8.45971549e-01  7.73295249e-02  5.90700067e-03  1.55429240e-02 
 2.86917606e-01  2.86917606e-01  5.00000000e+00  4.30086539e+00  4.27392342e+00 -2.48097268e+00  2.82454907e+00  8.40995658e-01  7.80546651e-02  5.48376610e-03  1.55402549e-02 
 2.87917606e-01  2.87917606e-01  5.00000000e+00  4.30278621e+00  4.27392714e+00 -2.40836729e+00  2.93212496e+00  8.36397498e-01  7.86613177e-02  5.09127728e-03  1.55380217e-02 
 2.88917606e-01  2.88917606e-01  5.00000000e+00  4.30470369e+00  4.27393174e+00 -2.33631612e+00  3.03196720e+00  8.32086953e-01  7.94132502e-02  4.72748999e-03  1.55352539e-02 
 2.89917606e-01  2.89917606e-01  5.00000000e+00  4.30661878e+00  4.27393549e+00 -2.26509789e+00  3.12470539e+00  8.28109230e-01  8.00250290e-02  4.39010158e-03  1.55330019e-02 
 2.90917606e-01  2.90917606e-01  5.00000000e+00  4.30853005e+00  4.27394021e+00 -2.19440823e+00  3.21079185e+00  8.24374904e-01  8.07944473e-02  4.07739305e-03  1.55301697e-02 
 2.91917606e-01  2.91917606e-01  5.00000000e+00  4.31043867e+00  4.27394393e+00 -2.12456110e+00  3.29077932e+00  8.20934570e-01  8.14009205e-02  3.78734910e-03  1.55279372e-02 
 2.92917606e-01  2.92917606e-01  5.00000000e+00  4.31234291e+00  4.27394870e+00 -2.05521547e+00  3.36504423e+00  8.17699172e-01  8.21789711e-02  3.51853063e-03  1.55250733e-02 
 2.93917606e-01  2.93917606e-01  5.00000000e+00  4.31424419e+00  4.27395233e+00 -1.98672304e+00  3.43407356e+00  8.14724185e-01  8.27703520e-02  3.26916853e-03  1.55228964e-02 
 2.94917606e-01  2.94917606e-01  5.00000000e+00  4.31614047e+00  4.27395710e+00 -1.91870364e+00  3.49817835e+00  8.11920675e-01  8.35488132e-02  3.03806456e-03  1.55200310e-02 
 2.95917606e-01  2.95917606e-01  5.00000000e+00  4.31803344e+00  4.27396058e+00 -1.85154899e+00  3.55778928e+00  8.09348539e-01  8.41161727e-02  2.82366054e-03  1.55179424e-02 
 2.96917606e-01  2.96917606e-01  5.00000000e+00  4.31992071e+00  4.27396531e+00 -1.78483758e+00  3.61316108e+00  8.06918767e-01  8.48876125e-02  2.62496544e-03  1.55151029e-02 
 2.97917606e-01  2.97917606e-01  5.00000000e+00  4.32180427e+00  4.27396860e+00 -1.71900310e+00  3.66467625e+00  8.04695266e-01  8.54230648e-02  2.44060189e-03  1.55131317e-02 
 2.98917606e-01  2.98917606e-01  5.00000000e+00  4.32368133e+00  4.27397325e+00 -1.65358086e+00  3.71254096e+00  8.02588801e-01  8.61809698e-02  2.26975709e-03  1.55103420e-02 
 2.99917606e-01  2.99917606e-01  5.00000000e+00  4.32555427e+00  4.27397630e+00 -1.58904810e+00  3.75709654e+00  8.00666909e-01  8.66778191e-02  2.11120870e-03  1.55085130e-02 
 3.00917606e-01  3.00917606e-01  5.00000000e+00  4.32741981e+00  4.27398084e+00 -1.52489558e+00  3.79850725e+00  7.98840022e-01  8.74166860e-02  1.96429715e-03  1.55057934e-02 
 3.01917606e-01  3.01917606e-01  5.00000000e+00  4.32928075e+00  4.27398362e+00 -1.46164516e+00  3.83707922e+00  7.97178962e-01  8.78695255e-02  1.82793308e-03  1.55041264e-02 
 3.02917606e-01  3.02917606e-01  5.00000000e+00  4.33113329e+00  4.27398801e+00 -1.39874222e+00  3.87294058e+00  7.95593748e-01  8.85849109e-02  1.70158865e-03  1.55014932e-02 
 3.03917606e-01  3.03917606e-01  5.00000000e+00  4.33298074e+00  4.27399050e+00 -1.33675383e+00  3.90636734e+00  7.94158171e-01  8.89896687e-02  1.58428865e-03  1.55000031e-02 
 3.04917606e-01  3.04917606e-01  5.00000000e+00  4.33481866e+00  4.27399473e+00 -1.27507966e+00  3.93745650e+00  7.92781784e-01  8.96781955e-02  1.47561837e-03  1.54974688e-02 
 3.05917606e-01  3.05917606e-01  5.00000000e+00  4.33665096e+00  4.27399690e+00 -1.21433206e+00  3.96645829e+00  7.91541060e-01  9.00321257e-02  1.37470072e-03  1.54961659e-02 
 3.06917606e-01  3.06917606e-01  5.00000000e+00  4.33847249e+00  4.27400095e+00 -1.15386521e+00  3.99344283e+00  7.90345049e-01  9.06914487e-02  1.28121802e-03  1.54937391e-02 
 3.07917606e-01  3.07917606e-01  5.00000000e+00  4.34028784e+00  4.27400281e+00 -1.09433631e+00  4.01863832e+00  7.89272644e-01  9.09930709e-02  1.19437766e-03  1.54926287e-02 
 3.08917606e-01  3.08917606e-01  5.00000000e+00  4.34209108e+00  4.27400667e+00 -1.03505482e+00  4.04209170e+00  7.88232376e-01  9.16218053e-02  1.11394513e-03  1.54903145e-02 
