 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @dled12_1[id]   @dled12_2[id]  
 7.46846288e-01  7.46846288e-01  0.00000000e+00  9.00000000e+00  7.90751812e+00  7.27926882e+00  5.82589334e-01  7.90682039e+00  7.43250181e-01  1.83937425e-01  1.48503526e-06  1.50964510e-02 
 7.47059825e-01  7.47059825e-01  0.00000000e+00  9.00000000e+00  7.90575620e+00  7.27903740e+00  5.78076506e-01  7.90503406e+00  7.44536817e-01  1.75603998e-01  1.53647148e-06  1.51136881e-02 
 7.47066498e-01  7.47066498e-01  0.00000000e+00  9.00000000e+00  7.90767481e+00  7.27877751e+00  5.68834479e-01  7.90697896e+00  7.46542394e-01  1.66242340e-01  1.48054495e-06  1.51330537e-02 
 7.47079844e-01  7.47079844e-01  0.00000000e+00  9.00000000e+00  7.90747848e+00  7.27878278e+00  5.69263583e-01  7.90677999e+00  7.46465808e-01  1.66432233e-01  1.48617311e-06  1.51326607e-02 
 7.47091011e-01  7.47091011e-01  0.00000000e+00  9.00000000e+00  7.90711179e+00  7.27881605e+00  5.70662335e-01  7.90640832e+00  7.46200390e-01  1.67630855e-01  1.49674245e-06  1.51301813e-02 
 7.47105292e-01  7.47105292e-01  0.00000000e+00  9.00000000e+00  7.90684580e+00  7.27882771e+00  5.71338336e-01  7.90613872e+00  7.46072311e-01  1.68050970e-01  1.50445599e-06  1.51293122e-02 
 7.47108862e-01  7.47108862e-01  0.00000000e+00  9.00000000e+00  7.90661860e+00  7.27885215e+00  5.72282734e-01  7.90590840e+00  7.45879212e-01  1.68931410e-01  1.51107634e-06  1.51274910e-02 
 7.47109754e-01  7.47109754e-01  0.00000000e+00  9.00000000e+00  7.90657518e+00  7.27885642e+00  5.72452474e-01  7.90586438e+00  7.45844568e-01  1.69085161e-01  1.51234473e-06  1.51271729e-02 
 7.47111540e-01  7.47111540e-01  0.00000000e+00  9.00000000e+00  7.90647332e+00  7.27886674e+00  5.72856265e-01  7.90576112e+00  7.45760193e-01  1.69456975e-01  1.51532479e-06  1.51264038e-02 
 7.47111883e-01  7.47111883e-01  0.00000000e+00  9.00000000e+00  7.90518385e+00  7.27902236e+00  5.78467702e-01  7.90445368e+00  7.44457312e-01  1.75062284e-01  1.55356050e-06  1.51148087e-02 
 7.47111893e-01  7.47111893e-01  0.00000000e+00  9.00000000e+00  7.87711954e+00  7.28053491e+00  6.32893234e-01  7.87586369e+00  7.15868094e-01  2.29487735e-01  2.67206050e-06  1.50022282e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87631700e+00  7.28060040e+00  6.35247381e-01  7.87504151e+00  7.15045924e-01  2.31841881e-01  2.71381610e-06  1.49973586e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87434575e+00  7.28073936e+00  6.40242105e-01  7.87302075e+00  7.13025190e-01  2.36836603e-01  2.81916853e-06  1.49870271e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87371848e+00  7.28077586e+00  6.41553787e-01  7.87237731e+00  7.12381767e-01  2.38148285e-01  2.85354282e-06  1.49843140e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87355857e+00  7.28078515e+00  6.41887741e-01  7.87221325e+00  7.12217708e-01  2.38482239e-01  2.86237264e-06  1.49836232e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87351839e+00  7.28078749e+00  6.41971612e-01  7.87217203e+00  7.12176482e-01  2.38566110e-01  2.86459564e-06  1.49834497e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87343766e+00  7.28079217e+00  6.42139835e-01  7.87208920e+00  7.12093657e-01  2.38734333e-01  2.86906685e-06  1.49831018e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87341735e+00  7.28079334e+00  6.42182000e-01  7.87206836e+00  7.12072818e-01  2.38776497e-01  2.87019290e-06  1.49830146e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87337663e+00  7.28079569e+00  6.42266450e-01  7.87202658e+00  7.12031031e-01  2.38860948e-01  2.87245217e-06  1.49828399e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87336644e+00  7.28079627e+00  6.42287366e-01  7.87201612e+00  7.12020575e-01  2.38881864e-01  2.87301783e-06  1.49827966e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87336386e+00  7.28079642e+00  6.42292649e-01  7.87201347e+00  7.12017930e-01  2.38887147e-01  2.87316087e-06  1.49827857e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87335876e+00  7.28079671e+00  6.42303224e-01  7.87200824e+00  7.12012697e-01  2.38897722e-01  2.87344395e-06  1.49827638e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87334854e+00  7.28079730e+00  6.42324385e-01  7.87199775e+00  7.12002210e-01  2.38918883e-01  2.87401145e-06  1.49827200e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87332804e+00  7.28079848e+00  6.42366735e-01  7.87197672e+00  7.11981174e-01  2.38961233e-01  2.87515004e-06  1.49826324e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87328691e+00  7.28080084e+00  6.42451564e-01  7.87193452e+00  7.11938974e-01  2.39046061e-01  2.87743548e-06  1.49824570e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87320411e+00  7.28080558e+00  6.42621747e-01  7.87184955e+00  7.11854004e-01  2.39216244e-01  2.88204257e-06  1.49821050e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87303629e+00  7.28081511e+00  6.42964257e-01  7.87167733e+00  7.11681786e-01  2.39558754e-01  2.89140238e-06  1.49813965e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87269173e+00  7.28083442e+00  6.43658178e-01  7.87132369e+00  7.11328156e-01  2.40252675e-01  2.91071460e-06  1.49799612e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87260336e+00  7.28083930e+00  6.43833654e-01  7.87123298e+00  7.11237448e-01  2.40428152e-01  2.91568847e-06  1.49795982e-02 
 7.47111894e-01  7.47111894e-01  0.00000000e+00  9.00000000e+00  7.87242505e+00  7.28084913e+00  6.44186812e-01  7.87104995e+00  7.11054417e-01  2.40781310e-01  2.92575000e-06  1.49788677e-02 
