class_name,component_class_name,diagram_id,display_name,display_terminal_id,edge_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_implicit_reason,net_index,net_is_implicit_supply,relation_type,relative_position,semantic_terminal_name,snap_point,source,target,terminal_id,terminal_name
Terminal,,12,,,edge:12:diagram_to_component:26.1,,26.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:26.1,,
Terminal,,12,,,edge:12:diagram_to_component:26.2,,26.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:26.2,,
Diode,,12,,,edge:12:diagram_to_component:7.1,,7.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:7.1,,
Diode,,12,,,edge:12:diagram_to_component:7.2,,7.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:7.2,,
Mosfet,,12,,,edge:12:diagram_to_component:16.1,,16.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:16.1,,
Current_Source,,12,,,edge:12:diagram_to_component:6.1,,6.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:6.1,,
Current_Source,,12,,,edge:12:diagram_to_component:6.2,,6.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:6.2,,
Current_Source,,12,,,edge:12:diagram_to_component:6.3,,6.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:6.3,,
Mosfet,,12,,,edge:12:diagram_to_component:16.2,,16.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:16.2,,
Diode,,12,,,edge:12:diagram_to_component:7.3,,7.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:7.3,,
Diode,,12,,,edge:12:diagram_to_component:7.4,,7.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:7.4,,
Terminal,,12,,,edge:12:diagram_to_component:26.3,,26.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:26.3,,
Polarized_Capacitor,,12,,,edge:12:diagram_to_component:20.1,,20.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:20.1,,
GND,,12,,,edge:12:diagram_to_component:9.1,,9.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:9.1,,
Diode,,12,,,edge:12:diagram_to_component:7.5,,7.5,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:7.5,,
Diode,,12,,,edge:12:diagram_to_component:7.6,,7.6,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:7.6,,
Operational_Amplifier,,12,,,edge:12:diagram_to_component:19.1,,19.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:19.1,,
Terminal,,12,,,edge:12:diagram_to_component:26.4,,26.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:12,component:12:26.4,,
,,12,,,edge:12:diagram_to_net:N1,,,False,,,,,,N1,,1,,HAS_NET,,,,diagram:12,net:12:N1,,
,,12,,,edge:12:diagram_to_net:N2,,,False,,,,,,N2,,2,,HAS_NET,,,,diagram:12,net:12:N2,,
,,12,,,edge:12:diagram_to_net:N3,,,False,,,,,,N3,,3,,HAS_NET,,,,diagram:12,net:12:N3,,
,,12,,,edge:12:diagram_to_net:N4,,,False,,,,,,N4,,4,,HAS_NET,,,,diagram:12,net:12:N4,,
,,12,,,edge:12:diagram_to_net:N5,,,False,,,,,,N5,,5,,HAS_NET,,,,diagram:12,net:12:N5,,
,,12,,,edge:12:diagram_to_net:N6,,,False,,,,,,N6,,6,,HAS_NET,,,,diagram:12,net:12:N6,,
,,12,,,edge:12:diagram_to_net:N7,,,False,,,,,,N7,,7,,HAS_NET,,,,diagram:12,net:12:N7,,
,,12,,,edge:12:diagram_to_net:N8,,,False,,,,,,N8,,8,,HAS_NET,,,,diagram:12,net:12:N8,,
,,12,,,edge:12:diagram_to_net:N9,,,False,,,,,,N9,,9,,HAS_NET,,,,diagram:12,net:12:N9,,
,,12,,,edge:12:diagram_to_net:N10,,,False,,,,,,N10,,10,,HAS_NET,,,,diagram:12,net:12:N10,,
,,12,,,edge:12:diagram_to_net:N11,,,False,,,,,,N11,,11,,HAS_NET,,,,diagram:12,net:12:N11,,
,,12,t1,26.1:t1,edge:12:component:26.1:terminal:26.1:t1,,26.1,,,,,,,,,,,HAS_TERMINAL,right,,,component:12:26.1,terminal:12:26.1:t1,26.1:t1,t1
,,12,t1,26.2:t1,edge:12:component:26.2:terminal:26.2:t1,,26.2,,,,,,,,,,,HAS_TERMINAL,right,,,component:12:26.2,terminal:12:26.2:t1,26.2:t1,t1
,,12,anode,7.1:anode,edge:12:component:7.1:terminal:7.1:t1,,7.1,,,,,,,,,,,HAS_TERMINAL,top,anode,,component:12:7.1,terminal:12:7.1:t1,7.1:t1,t1
,,12,cathode,7.1:cathode,edge:12:component:7.1:terminal:7.1:t2,,7.1,,,,,,,,,,,HAS_TERMINAL,bottom,cathode,,component:12:7.1,terminal:12:7.1:t2,7.1:t2,t2
,,12,anode,7.2:anode,edge:12:component:7.2:terminal:7.2:t1,,7.2,,,,,,,,,,,HAS_TERMINAL,top,anode,,component:12:7.2,terminal:12:7.2:t1,7.2:t1,t1
,,12,cathode,7.2:cathode,edge:12:component:7.2:terminal:7.2:t2,,7.2,,,,,,,,,,,HAS_TERMINAL,bottom,cathode,,component:12:7.2,terminal:12:7.2:t2,7.2:t2,t2
,,12,G,16.1:G,edge:12:component:16.1:terminal:16.1:t1,,16.1,,,,,,,,,,,HAS_TERMINAL,left,G,,component:12:16.1,terminal:12:16.1:t1,16.1:t1,t1
,,12,D,16.1:D,edge:12:component:16.1:terminal:16.1:t2,,16.1,,,,,,,,,,,HAS_TERMINAL,top,D,,component:12:16.1,terminal:12:16.1:t2,16.1:t2,t2
,,12,S,16.1:S,edge:12:component:16.1:terminal:16.1:t3,,16.1,,,,,,,,,,,HAS_TERMINAL,bottom,S,,component:12:16.1,terminal:12:16.1:t3,16.1:t3,t3
,,12,current_from,6.1:current_from,edge:12:component:6.1:terminal:6.1:t1,,6.1,,,,,,,,,,,HAS_TERMINAL,top,current_from,,component:12:6.1,terminal:12:6.1:t1,6.1:t1,t1
,,12,current_to,6.1:current_to,edge:12:component:6.1:terminal:6.1:t2,,6.1,,,,,,,,,,,HAS_TERMINAL,bottom,current_to,,component:12:6.1,terminal:12:6.1:t2,6.1:t2,t2
,,12,current_from,6.2:current_from,edge:12:component:6.2:terminal:6.2:t1,,6.2,,,,,,,,,,,HAS_TERMINAL,top,current_from,,component:12:6.2,terminal:12:6.2:t1,6.2:t1,t1
