time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.0579713343,11.9870469,-12.6306375,0.0192115371,-12.6228509,11.9869577,-12.6205517,1.26366175,0.641191878,11.999987,12.0,0.0,1.39285809,2.27039208e-05,8.91804668e-07,-0.000104508865,0.00028301618
0.0580713343,11.9870778,-12.0733432,0.0171064371,-12.0811048,11.9871643,-12.0834045,1.26299223,0.639823532,11.9999872,12.0,0.0,1.39219912,-2.26554474e-05,-8.64500221e-07,0.000104534149,0.000290766982
0.0581713343,11.987047,-11.5352217,0.0192114612,-11.527436,11.986958,-11.5251369,1.26366175,0.641191839,11.999987,12.0,0.0,1.39285809,2.27022724e-05,8.90494668e-07,-0.000104506112,0.00028301656
0.0582713343,11.9870786,-10.9546339,0.0171068301,-10.9623911,11.9871646,-10.9646909,1.26299238,0.639823799,11.9999872,12.0,0.0,1.39219927,-2.26470911e-05,-8.59571592e-07,0.00010453497,0.000290765649
0.0583713343,11.9870472,-10.3943123,0.0192113886,-10.3865277,11.9869583,-10.3842286,1.26366174,0.641191801,11.999987,12.0,0.0,1.39285809,2.27006989e-05,8.89125669e-07,-0.000104503325,0.000283016932
0.0584713343,11.9870794,-9.79266139,0.0171072506,-9.80041398,11.9871649,-9.80271377,1.26299253,0.639824085,11.9999872,12.0,0.0,1.39219943,-2.26381491e-05,-8.54554922e-07,0.00010453578,0.000290764218
0.0585713343,11.9870473,-9.21241214,0.0192113222,-9.20462845,11.9869585,-9.20232943,1.26366174,0.641191769,11.999987,12.0,0.0,1.39285809,2.26992599e-05,8.87694389e-07,-0.000104500498,0.000283017287
0.0586713343,11.9870802,-8.59201136,0.0171077069,-8.59975906,11.9871652,-8.60205886,1.26299271,0.639824395,11.9999872,12.0,0.0,1.3921996,-2.26284441e-05,-8.49435976e-07,0.000104536584,0.00029076266
0.0587713343,11.9870475,-7.99418555,0.0192112665,-7.98640274,11.9869588,-7.9841038,1.26366175,0.641191743,11.999987,12.0,0.0,1.3928581,2.26980529e-05,8.86197916e-07,-0.00010449762,0.000283017606
0.0588713343,11.987081,-7.35742238,0.0171082114,-7.36516481,11.9871655,-7.36746464,1.26299289,0.639824737,11.9999872,12.0,0.0,1.39219979,-2.26177138e-05,-8.44197768e-07,0.000104537385,0.000290760928
0.0589713343,11.9870476,-6.74444038,0.019211229,-6.73665836,11.9869592,-6.73435947,1.26366176,0.64119173,11.999987,12.0,0.0,1.39285811,2.26972442e-05,8.84633904e-07,-0.00010449468,0.000283017862
0.0590713343,11.9870819,-6.09376699,0.0171087834,-6.10150363,11.9871658,-6.10380347,1.2629931,0.639825123,11.9999872,12.0,0.0,1.3922,-2.26055459e-05,-8.38819819e-07,0.000104538189,0.00029075895
0.0591713343,11.9870478,-5.4681089,0.0192112235,-5.46032746,11.9869595,-5.45802864,1.26366178,0.641191738,11.999987,12.0,0.0,1.39285813,2.26971344e-05,8.83000856e-07,-0.000104491664,0.000283018006
0.0592713343,11.9870828,-4.80603251,0.0171094559,-4.8137626,11.9871661,-4.81606246,1.26299335,0.639825575,11.9999872,12.0,0.0,1.39220025,-2.25912408e-05,-8.33277148e-07,0.000104539004,0.000290756606
0.0593713343,11.9870479,-4.17022841,0.0192112772,-4.16244714,11.9869598,-4.16014839,1.26366182,0.641191784,11.999987,12.0,0.0,1.39285818,2.26983156e-05,8.81298561e-07,-0.000104488554,0.000283017938
0.0594713343,11.9870837,-3.49930151,0.0171102909,-3.50702385,11.9871664,-3.50932373,1.26299364,0.639826134,11.9999872,12.0,0.0,1.39220055,-2.25734733e-05,-8.27538877e-07,0.00010453984,0.000290753665
0.0595713343,11.9870481,-2.85592149,0.019211451,-2.84813955,11.9869601,-2.84584087,1.2636619,0.641191909,11.999987,12.0,0.0,1.39285826,2.27021156e-05,8.79528751e-07,-0.000104485326,0.000283017438
0.0596713343,11.9870846,-2.1787321,0.0171114279,-2.18644448,11.9871668,-2.18874437,1.26299404,0.639826891,11.9999872,12.0,0.0,1.39220094,-2.25492759e-05,-8.21566274e-07,0.000104540713,0.000290749615
0.0597713343,11.9870482,-1.53037632,0.0192119138,-1.52259165,11.9869604,-1.52029304,1.26366207,0.641192222,11.999987,12.0,0.0,1.39285844,2.27122212e-05,8.77696137e-07,-0.00010448195,0.000283015898
0.0598713343,11.9870856,-0.849538942,0.0171132858,-0.857236205,11.9871671,-0.859536121,1.26299467,0.639828121,11.9999872,12.0,0.0,1.39220157,-2.250973e-05,-8.15309976e-07,0.000104541645,0.000290742915
0.0599713343,11.9870483,-0.198829496,0.0192133957,-0.191034774,11.9869608,-0.18873625,1.26366257,0.6411932,11.999987,12.0,0.0,1.39285893,2.27445598e-05,8.75809906e-07,-0.000104478386,0.000283010681
0.0600713343,11.9870878,0.4522044,0.021395044,0.475355185,11.9871691,0.473055246,1.26437297,0.6426179,11.9999872,12.0,0.0,1.39356328,7.09673946e-05,-8.13060896e-07,0.000104542665,0.000275301799
