 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 2.64577164e-02  2.64577164e-02  1.27463714e+01  1.33683567e+01  1.26927874e+01  1.90273589e+01  1.23104757e+01  1.31556790e+01  1.31447158e+00  7.18024558e-01  1.20003102e+01  1.20000000e+01  0.00000000e+00  1.44695356e+00  1.27895354e-02  4.35898802e-03  2.66894671e-01  1.03482024e-04 
 2.65577164e-02  2.65577164e-02  1.27006841e+01  1.33209037e+01  1.26478472e+01  1.87233789e+01  1.22800328e+01  1.31219372e+01  1.31168285e+00  7.16630193e-01  1.20002798e+01  1.20000000e+01  0.00000000e+00  1.44383164e+00  1.21646295e-02  4.20658666e-03  2.54611186e-01  9.80510647e-05 
 2.66577164e-02  2.66577164e-02  1.26483849e+01  1.32658656e+01  1.25952579e+01  1.84009212e+01  1.22507636e+01  1.30890191e+01  1.30898098e+00  7.15279258e-01  1.20002505e+01  1.20000000e+01  0.00000000e+00  1.44080968e+00  1.15846004e-02  3.97643752e-03  2.41450445e-01  9.30612602e-05 
 2.67577164e-02  2.67577164e-02  1.25882797e+01  1.32012862e+01  1.25328523e+01  1.80603040e+01  1.22252707e+01  1.30594322e+01  1.30661169e+00  7.14094616e-01  1.20002250e+01  1.20000000e+01  0.00000000e+00  1.43816180e+00  1.10943207e-02  3.63065044e-03  2.27312979e-01  8.88950874e-05 
 2.68577164e-02  2.68577164e-02  1.25205445e+01  1.31267767e+01  1.24601403e+01  1.77018634e+01  1.22045221e+01  1.30340996e+01  1.30467255e+00  7.13125044e-01  1.20002043e+01  1.20000000e+01  0.00000000e+00  1.43599604e+00  1.07037763e-02  3.16098106e-03  2.12171954e-01  8.56244499e-05 
 2.69577164e-02  2.69577164e-02  1.24471539e+01  1.30439440e+01  1.23789056e+01  1.73259532e+01  1.21863286e+01  1.30107686e+01  1.30296439e+00  7.12270967e-01  1.20001861e+01  1.20000000e+01  0.00000000e+00  1.43408926e+00  1.03675520e-02  2.60900130e-03  1.96145820e-01  8.28432431e-05 
 2.70577164e-02  2.70577164e-02  1.23697523e+01  1.29538602e+01  1.22903954e+01  1.69329444e+01  1.21685422e+01  1.29872568e+01  1.30128766e+00  7.11432602e-01  1.20001684e+01  1.20000000e+01  0.00000000e+00  1.43221844e+00  1.00457307e-02  2.01319427e-03  1.79350856e-01  8.02010790e-05 
 2.71577164e-02  2.71577164e-02  1.22890895e+01  1.28579809e+01  1.21961428e+01  1.65232249e+01  1.21502380e+01  1.29627613e+01  1.29955870e+00  7.10568120e-01  1.20001501e+01  1.20000000e+01  0.00000000e+00  1.43028978e+00  9.72376863e-03  1.47928738e-03  1.62699049e-01  7.75648236e-05 
 2.72577164e-02  2.72577164e-02  1.22060269e+01  1.27510156e+01  1.20908652e+01  1.60971989e+01  1.21314637e+01  1.29368291e+01  1.29777474e+00  7.09676140e-01  1.20001313e+01  1.20000000e+01  0.00000000e+00  1.42830111e+00  9.40003894e-03  9.01668001e-04  1.44751879e-01  7.49355124e-05 
 2.73577164e-02  2.73577164e-02  1.21291257e+01  1.26062336e+01  1.19478680e+01  1.56552869e+01  1.21120963e+01  1.29087088e+01  1.29592329e+00  7.08750412e-01  1.20001120e+01  1.20000000e+01  0.00000000e+00  1.42623862e+00  9.06926188e-03  2.17027307e-04  1.24851269e-01  7.23009345e-05 
 2.74344649e-02  2.74344649e-02  1.20975980e+01  1.23978914e+01  1.17409897e+01  1.53056234e+01  1.20970572e+01  1.28863007e+01  1.29448352e+00  7.08030530e-01  1.20000970e+01  1.20000000e+01  0.00000000e+00  1.42463501e+00  8.80628606e-03  7.76103076e-06  1.10074176e-01  7.03163735e-05 
 2.75089615e-02  2.75089615e-02  1.20795560e+01  1.21471403e+01  1.14917235e+01  1.49577083e+01  1.20822394e+01  1.28636948e+01  1.29306238e+00  7.07319962e-01  1.20000822e+01  1.20000000e+01  0.00000000e+00  1.42305247e+00  8.54778692e-03 -1.93449701e-06  9.61880767e-02  6.84109154e-05 
 2.75380882e-02  2.75380882e-02  1.20766056e+01  1.20320609e+01  1.13772448e+01  1.48194414e+01  1.20764289e+01  1.28538995e+01  1.29250114e+00  7.07039340e-01  1.20000764e+01  1.20000000e+01  0.00000000e+00  1.42242798e+00  8.44484899e-03  1.76702534e-06  8.93432752e-02  6.76727029e-05 
 2.75669668e-02  2.75669668e-02  1.20703812e+01  1.19282038e+01  1.12739838e+01  1.46811277e+01  1.20705774e+01  1.28442478e+01  1.29193772e+00  7.06757631e-01  1.20000705e+01  1.20000000e+01  0.00000000e+00  1.42180085e+00  8.34484167e-03 -1.95097195e-06  8.37245901e-02  6.69396408e-05 
 2.76247240e-02  2.76247240e-02  1.20589145e+01  1.17133259e+01  1.10603101e+01  1.44008865e+01  1.20587388e+01  1.28245590e+01  1.29079623e+00  7.06186884e-01  1.20000587e+01  1.20000000e+01  0.00000000e+00  1.42053048e+00  8.14495501e-03  1.76573073e-06  7.24971494e-02  6.54786998e-05 
 2.77247240e-02  2.77247240e-02  1.20377857e+01  1.13303234e+01  1.06794467e+01  1.39045240e+01  1.20379797e+01  1.27848541e+01  1.28878542e+00  7.05181479e-01  1.20000379e+01  1.20000000e+01  0.00000000e+00  1.41829378e+00  7.80254814e-03 -1.94037708e-06  5.09709209e-02  6.29822860e-05 
 2.78247240e-02  2.78247240e-02  1.20171672e+01  1.09294775e+01  1.02807794e+01  1.33944394e+01  1.20169898e+01  1.27366677e+01  1.28674576e+00  7.04161649e-01  1.20000170e+01  1.20000000e+01  0.00000000e+00  1.41602581e+00  7.46780748e-03  1.77419802e-06  3.00916684e-02  6.05472718e-05 
 2.79247240e-02  2.79247240e-02  1.19965044e+01  1.05114731e+01  9.86492509e+00  1.28711361e+01  1.19966977e+01  1.26597447e+01  1.28476665e+00  7.03172094e-01  1.19999967e+01  1.20000000e+01  0.00000000e+00  1.41382606e+00  7.15242753e-03 -1.93371233e-06  9.60871505e-03  5.82745721e-05 
 2.80247240e-02  2.80247240e-02  1.19872536e+01  1.00332123e+01  9.38795187e+00  1.23351305e+01  1.19870772e+01  1.23354874e+01  1.28382591e+00  7.02701725e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278075e+00  6.97374655e-03  1.76337546e-06 -1.62172085e-05  5.72243933e-05 
 2.81188696e-02  2.81188696e-02  1.19869278e+01  9.53789976e+00  8.89305919e+00  1.18193705e+01  1.19871216e+01  1.18186669e+01  1.28383025e+00  7.02703897e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278557e+00  6.91548626e-03 -1.93841066e-06  3.19790561e-05  5.72291974e-05 
 2.81431431e-02  2.81431431e-02  1.19872377e+01  9.40736547e+00  8.76263810e+00  1.16846972e+01  1.19870610e+01  1.16854068e+01  1.28382433e+00  7.02700933e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277899e+00  6.89923901e-03  1.76663132e-06 -3.22535378e-05  5.72226413e-05 
 2.81672181e-02  2.81672181e-02  1.19869280e+01  9.27912236e+00  8.63450355e+00  1.15504545e+01  1.19871215e+01  1.15497510e+01  1.28383025e+00  7.02703893e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278557e+00  6.88477893e-03 -1.93383158e-06  3.19846993e-05  5.72291905e-05 
 2.82153681e-02  2.82153681e-02  1.19872374e+01  9.01792341e+00  8.37352908e+00  1.12799946e+01  1.19870610e+01  1.12807040e+01  1.28382432e+00  7.02700929e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277898e+00  6.85307233e-03  1.76720192e-06 -3.22356600e-05  5.72226315e-05 
 2.83116680e-02  2.83116680e-02  1.19869281e+01  8.49094448e+00  7.84700358e+00  1.07313942e+01  1.19871214e+01  1.07306905e+01  1.28383023e+00  7.02703884e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278555e+00  6.79147049e-03 -1.92818828e-06  3.20042716e-05  5.72291707e-05 
 2.84116680e-02  2.84116680e-02  1.19872375e+01  7.93181108e+00  7.28835799e+00  1.01513275e+01  1.19870607e+01  1.01520364e+01  1.28382429e+00  7.02700916e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277895e+00  6.72437832e-03  1.77212663e-06 -3.22138826e-05  5.72226048e-05 
 2.85116680e-02  2.85116680e-02  1.19869285e+01  7.36491364e+00  6.72195977e+00  9.56124263e+00  1.19871211e+01  9.56053841e+00  1.28383021e+00  7.02703871e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278552e+00  6.65782061e-03 -1.92278650e-06  3.20185273e-05  5.72291433e-05 
 2.86116680e-02  2.86116680e-02  1.19872377e+01  6.78705561e+00  6.14461598e+00  8.96172198e+00  1.19870604e+01  8.96243056e+00  1.28382427e+00  7.02700903e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277892e+00  6.58849497e-03  1.77583898e-06 -3.22015761e-05  5.72225761e-05 
 2.87116680e-02  2.87116680e-02  1.19869287e+01  6.20257151e+00  5.56065748e+00  8.35335719e+00  1.19871208e+01  8.35265271e+00  1.28383018e+00  7.02703857e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278549e+00  6.51983603e-03 -1.91851328e-06  3.20269349e-05  5.72291138e-05 
 2.88116680e-02  2.88116680e-02  1.19872378e+01  5.60826527e+00  4.96689113e+00  7.73674864e+00  1.19870601e+01  7.73745699e+00  1.28382424e+00  7.02700888e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277889e+00  6.44857245e-03  1.77875450e-06 -3.21933613e-05  5.72225458e-05 
 2.89116680e-02  2.89116680e-02  1.19869288e+01  5.00850496e+00  4.36768210e+00  7.11250486e+00  1.19871205e+01  7.11180022e+00  1.28383015e+00  7.02703843e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278546e+00  6.37808636e-03 -1.91495178e-06  3.20326464e-05  5.72290829e-05 
 2.90116680e-02  2.90116680e-02  1.19872378e+01  4.40009196e+00  3.75983392e+00  6.48124189e+00  1.19870599e+01  6.48195008e+00  1.28382421e+00  7.02700874e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277886e+00  6.30516332e-03  1.78116432e-06 -3.21872614e-05  5.72225142e-05 
 2.91116680e-02  2.91116680e-02  1.19869289e+01  3.78742621e+00  3.14774433e+00  5.84358272e+00  1.19871202e+01  5.84287797e+00  1.28383012e+00  7.02703828e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278542e+00  6.23313110e-03 -1.91186504e-06  3.20368889e-05  5.72290510e-05 
 2.92116680e-02  2.92116680e-02  1.19872377e+01  3.16730358e+00  2.52821063e+00  5.20015664e+00  1.19870595e+01  5.20086471e+00  1.28382418e+00  7.02700858e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277882e+00  6.15883362e-03  1.78323874e-06 -3.21824047e-05  5.72224817e-05 
 2.93116680e-02  2.93116680e-02  1.19869289e+01  2.54415412e+00  1.90566129e+00  4.55159863e+00  1.19871199e+01  4.55089380e+00  1.28383009e+00  7.02703812e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278539e+00  6.08554239e-03 -1.90910780e-06  3.20402467e-05  5.72290183e-05 
 2.94116680e-02  2.94116680e-02  1.19872376e+01  1.91476525e+00  1.27688450e+00  3.89854875e+00  1.19870592e+01  3.89925672e+00  1.28382415e+00  7.02700843e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41277879e+00  6.01016089e-03  1.78508398e-06 -3.21783414e-05  5.72224485e-05 
 2.95116680e-02  2.95116680e-02  1.19869288e+01  1.28359517e+00  6.46337452e-01  3.24165146e+00  1.19871196e+01  3.24094656e+00  1.28383006e+00  7.02703797e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41278536e+00  5.93590272e-03 -1.90658580e-06  3.20430358e-05  5.72289850e-05 
 2.96116680e-02  2.96116680e-02  1.19872393e+01  7.99761134e-01  1.67048942e-01  2.58155506e+00  1.19870585e+01  2.58226291e+00  1.28344400e+00  7.00463996e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41240321e+00  5.39757206e-03  1.80852051e-06 -3.21748136e-05  6.14811430e-05 
 2.97116680e-02  2.97116680e-02  1.19869317e+01  7.26582553e-01  1.13211040e-01  1.91891098e+00  1.19871164e+01  1.91820598e+00  1.28141690e+00  6.90283584e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.41040123e+00  3.61496540e-03 -1.84696417e-06  3.20454426e-05  8.42642163e-05 
 2.98116680e-02  2.98116680e-02  1.19872314e+01  6.54928811e-01  7.56324626e-02  1.25437316e+00  1.19870506e+01  1.25508094e+00  1.27713549e+00  6.74361889e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.40617061e+00  1.81490653e-03  1.80868184e-06 -3.21716618e-05  1.32158086e-04 
 2.99116680e-02  2.99116680e-02  1.19869124e+01  5.13220810e-01  2.82188888e-02  5.88597429e-01  1.19870981e+01  5.87892382e-01  1.26645056e+00  6.46989352e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39561499e+00  2.30392220e-04 -1.85677815e-06  3.20475846e-05  2.51937723e-04 
 3.00116680e-02  3.00116680e-02  1.19872085e+01 -8.78621214e-02  1.94943518e-02 -7.77591787e-02  1.19870341e+01 -7.70514655e-02  1.26375831e+00  6.41378875e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295441e+00  2.88703587e-05  1.74461920e-06 -3.21687842e-05  2.82028362e-04 
 3.00965284e-02  3.00965284e-02  1.19869074e+01 -6.32957660e-01  1.67996895e-02 -6.43198052e-01  1.19870935e+01 -6.43903137e-01  1.26288632e+00  6.39619845e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209364e+00 -2.91703776e-05 -1.86050983e-06  3.20493255e-05  2.91868308e-04 
 3.01802289e-02  3.01802289e-02  1.19872078e+01 -1.21057085e+00  1.94947120e-02 -1.20046206e+00  1.19870338e+01 -1.19975440e+00  1.26375830e+00  6.41379070e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295439e+00  2.88927884e-05  1.73991119e-06 -3.21663791e-05  2.82026066e-04 
 3.02802289e-02  3.02802289e-02  1.19869080e+01 -1.85490304e+00  1.68020139e-02 -1.86512463e+00  1.19870932e+01 -1.86582975e+00  1.26288707e+00  6.39621360e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209437e+00 -2.91220588e-05 -1.85245135e-06  3.20509376e-05  2.91859626e-04 
 3.03802289e-02  3.03802289e-02  1.19872071e+01 -2.53805749e+00  1.94951559e-02 -2.52794654e+00  1.19870335e+01 -2.52723893e+00  1.26375842e+00  6.41379347e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295450e+00  2.89025165e-05  1.73671878e-06 -3.21638325e-05  2.82024340e-04 
 3.04802289e-02  3.04802289e-02  1.19869084e+01 -3.17806426e+00  1.68034062e-02 -3.18827367e+00  1.19870929e+01 -3.18897883e+00  1.26288750e+00  6.39622263e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209480e+00 -2.90925109e-05 -1.84510592e-06  3.20526695e-05  2.91854365e-04 
 3.05802289e-02  3.05802289e-02  1.19872065e+01 -3.85556502e+00  1.94952572e-02 -3.84545437e+00  1.19870331e+01 -3.84474682e+00  1.26375843e+00  6.41379402e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295451e+00  2.89046866e-05  1.73364896e-06 -3.21614064e-05  2.82023849e-04 
 3.06802289e-02  3.06802289e-02  1.19869088e+01 -4.48864003e+00  1.68044149e-02 -4.49884006e+00  1.19870926e+01 -4.49954526e+00  1.26288781e+00  6.39622913e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209510e+00 -2.90711084e-05 -1.83806332e-06  3.20543259e-05  2.91850521e-04 
 3.07802289e-02  3.07802289e-02  1.19872059e+01 -5.15789540e+00  1.94952278e-02 -5.14778594e+00  1.19870328e+01 -5.14707844e+00  1.26375839e+00  6.41379371e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295447e+00  2.89040304e-05  1.73069956e-06 -3.21590727e-05  2.82023829e-04 
 3.08802289e-02  3.08802289e-02  1.19869092e+01 -5.78145946e+00  1.68052230e-02 -5.79165158e+00  1.19870923e+01 -5.79235681e+00  1.26288806e+00  6.39623432e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209534e+00 -2.90539530e-05 -1.83127528e-06  3.20559275e-05  2.91847417e-04 
 3.09802289e-02  3.09802289e-02  1.19872053e+01 -6.43990945e+00  1.94951400e-02 -6.42980156e+00  1.19870325e+01 -6.42909411e+00  1.26375834e+00  6.41379302e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295442e+00  2.89020970e-05  1.72786647e-06 -3.21568104e-05  2.82024021e-04 
 3.10802289e-02  3.10802289e-02  1.19869095e+01 -7.05142095e+00  1.68059094e-02 -7.06160610e+00  1.19870920e+01 -7.06231136e+00  1.26288826e+00  6.39623872e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209554e+00 -2.90393811e-05 -1.82470323e-06  3.20574897e-05  2.91844764e-04 
 3.11802289e-02  3.11802289e-02  1.19872047e+01 -7.69654783e+00  1.94950234e-02 -7.68644169e+00  1.19870322e+01 -7.68573429e+00  1.26375828e+00  6.41379215e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295435e+00  2.88995334e-05  1.72514446e-06 -3.21546033e-05  2.82024320e-04 
 3.12802289e-02  3.12802289e-02  1.19869099e+01 -8.29351288e+00  1.68065143e-02 -8.30369169e+00  1.19870917e+01 -8.30439698e+00  1.26288844e+00  6.39624258e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209571e+00 -2.90265358e-05 -1.81831590e-06  3.20590240e-05  2.91842414e-04 
 3.13802289e-02  3.13802289e-02  1.19872042e+01 -8.92285127e+00  1.94948922e-02 -8.91274694e+00  1.19870319e+01 -8.91203959e+00  1.26375822e+00  6.41379119e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295429e+00  2.88966508e-05  1.72252770e-06 -3.21524390e-05  2.82024673e-04 
 3.14802289e-02  3.14802289e-02  1.19869102e+01 -9.50283348e+00  1.68070613e-02 -9.51300639e+00  1.19870914e+01 -9.51371172e+00  1.26288860e+00  6.39624607e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209586e+00 -2.90149194e-05 -1.81208753e-06  3.20605392e-05  2.91840281e-04 
 3.15802289e-02  3.15802289e-02  1.19872036e+01 -1.01139802e+01  1.94947539e-02 -1.01038777e+01  1.19870316e+01 -1.01031703e+01  1.26375815e+00  6.41379019e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295422e+00  2.88936124e-05  1.72001006e-06 -3.21503077e-05  2.82025056e-04 
 3.16802289e-02  3.16802289e-02  1.19869105e+01 -1.06746102e+01  1.68075652e-02 -1.06847776e+01  1.19870911e+01 -1.06854830e+01  1.26288875e+00  6.39624928e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209600e+00 -2.90042179e-05 -1.80599665e-06  3.20620419e-05  2.91838311e-04 
 3.17802289e-02  3.17802289e-02  1.19872031e+01 -1.12652337e+01  1.94946126e-02 -1.12551330e+01  1.19870313e+01 -1.12544257e+01  1.26375809e+00  6.41378916e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295415e+00  2.88905091e-05  1.71758530e-06 -3.21482018e-05  2.82025453e-04 
 3.18802289e-02  3.18802289e-02  1.19869109e+01 -1.18042188e+01  1.68080360e-02 -1.18143809e+01  1.19870909e+01 -1.18150863e+01  1.26288888e+00  6.39625227e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209613e+00 -2.89942200e-05 -1.80002518e-06  3.20635372e-05  2.91836467e-04 
 3.19802289e-02  3.19802289e-02  1.19872026e+01 -1.23720683e+01  1.94944706e-02 -1.23619694e+01  1.19870311e+01 -1.23612622e+01  1.26375802e+00  6.41378814e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295408e+00  2.88873929e-05  1.71524721e-06 -3.21461153e-05  2.82025857e-04 
 3.20802289e-02  3.20802289e-02  1.19869112e+01 -1.28872012e+01  1.68084806e-02 -1.28973582e+01  1.19870906e+01 -1.28980636e+01  1.26288901e+00  6.39625509e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209626e+00 -2.89847772e-05 -1.79415773e-06  3.20650289e-05  2.91834724e-04 
 3.21802289e-02  3.21802289e-02  1.19872021e+01 -1.34301160e+01  1.94943295e-02 -1.34200188e+01  1.19870308e+01 -1.34193117e+01  1.26375796e+00  6.41378713e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295402e+00  2.88842940e-05  1.71298961e-06 -3.21440434e-05  2.82026263e-04 
 3.22802289e-02  3.22802289e-02  1.19869115e+01 -1.39192834e+01  1.68089042e-02 -1.39294355e+01  1.19870904e+01 -1.39301410e+01  1.26288913e+00  6.39625779e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209638e+00 -2.89757806e-05 -1.78838108e-06  3.20665199e-05  2.91833063e-04 
 3.23802289e-02  3.23802289e-02  1.19872016e+01 -1.44352009e+01  1.94941898e-02 -1.44251056e+01  1.19870305e+01 -1.44243985e+01  1.26375790e+00  6.41378613e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295395e+00  2.88812296e-05  1.71080648e-06 -3.21419823e-05  2.82026668e-04 
 3.24802289e-02  3.24802289e-02  1.19869119e+01 -1.48963923e+01  1.68093107e-02 -1.49065398e+01  1.19870901e+01 -1.49072453e+01  1.26288925e+00  6.39626037e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209649e+00 -2.89671479e-05 -1.78268378e-06  3.20680122e-05  2.91831471e-04 
 3.25802289e-02  3.25802289e-02  1.19872012e+01 -1.53833567e+01  1.94940522e-02 -1.53732630e+01  1.19870303e+01 -1.53725559e+01  1.26375783e+00  6.41378515e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295389e+00  2.88782091e-05  1.70869191e-06 -3.21399291e-05  2.82027072e-04 
 3.26802289e-02  3.26802289e-02  1.19869122e+01 -1.58146718e+01  1.68097030e-02 -1.58248147e+01  1.19870899e+01 -1.58255202e+01  1.26288936e+00  6.39626287e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209660e+00 -2.89588154e-05 -1.77705584e-06  3.20695075e-05  2.91829937e-04 
 3.27802289e-02  3.27802289e-02  1.19872008e+01 -1.62708412e+01  1.94939167e-02 -1.62607492e+01  1.19870301e+01 -1.62600421e+01  1.26375778e+00  6.41378419e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295383e+00  2.88752367e-05  1.70664012e-06 -3.21378814e-05  2.82027474e-04 
 3.28802289e-02  3.28802289e-02  1.19869126e+01 -1.66704980e+01  1.68100836e-02 -1.66806363e+01  1.19870897e+01 -1.66813418e+01  1.26288947e+00  6.39626529e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209671e+00 -2.89507324e-05 -1.77148846e-06  3.20710067e-05  2.91828452e-04 
 3.29802289e-02  3.29802289e-02  1.19872004e+01 -1.70941520e+01  1.94937835e-02 -1.70840616e+01  1.19870299e+01 -1.70833546e+01  1.26375772e+00  6.41378325e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295377e+00  2.88723132e-05  1.70464549e-06 -3.21358375e-05  2.82027874e-04 
 3.30802289e-02  3.30802289e-02  1.19869129e+01 -1.74604931e+01  1.68104545e-02 -1.74706270e+01  1.19870895e+01 -1.74713326e+01  1.26288958e+00  6.39626766e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209681e+00 -2.89428578e-05 -1.76597386e-06  3.20725105e-05  2.91827010e-04 
 3.31802289e-02  3.31802289e-02  1.19872000e+01 -1.78500399e+01  1.94936524e-02 -1.78399511e+01  1.19870297e+01 -1.78392441e+01  1.26375766e+00  6.41378233e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295371e+00  2.88694377e-05  1.70270252e-06 -3.21337958e-05  2.82028273e-04 
 3.32802289e-02  3.32802289e-02  1.19869133e+01 -1.81815396e+01  1.68108171e-02 -1.81916692e+01  1.19870894e+01 -1.81923748e+01  1.26288969e+00  6.39626998e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209691e+00 -2.89351579e-05 -1.76050507e-06  3.20740192e-05  2.91825605e-04 
 3.33802289e-02  3.33802289e-02  1.19871996e+01 -1.85355216e+01  1.94935234e-02 -1.85254344e+01  1.19870295e+01 -1.85247275e+01  1.26375761e+00  6.41378143e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295366e+00  2.88666075e-05  1.70080585e-06 -3.21317554e-05  2.82028671e-04 
 3.34802289e-02  3.34802289e-02  1.19869137e+01 -1.88307919e+01  1.68111728e-02 -1.88409172e+01  1.19870892e+01 -1.88416228e+01  1.26288980e+00  6.39627226e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209702e+00 -2.89276040e-05 -1.75507582e-06  3.20755329e-05  2.91824232e-04 
 3.35802289e-02  3.35802289e-02  1.19871993e+01 -1.91478920e+01  1.94933962e-02 -1.91378063e+01  1.19870294e+01 -1.91370994e+01  1.26375756e+00  6.41378055e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295360e+00  2.88638191e-05  1.69895020e-06 -3.21297155e-05  2.82029070e-04 
 3.36802289e-02  3.36802289e-02  1.19869141e+01 -1.94056876e+01  1.68115229e-02 -1.94158086e+01  1.19870891e+01 -1.94165143e+01  1.26288990e+00  6.39627451e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209712e+00 -2.89201719e-05 -1.74968042e-06  3.20770513e-05  2.91822887e-04 
 3.37802289e-02  3.37802289e-02  1.19871990e+01 -1.96847342e+01  1.94932707e-02 -1.96746500e+01  1.19870293e+01 -1.96739432e+01  1.26375751e+00  6.41377968e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295355e+00  2.88610684e-05  1.69713043e-06 -3.21276756e-05  2.82029469e-04 
 3.38802289e-02  3.38802289e-02  1.19869145e+01 -1.99039579e+01  1.68118682e-02 -1.99140748e+01  1.19870890e+01 -1.99147805e+01  1.26289001e+00  6.39627673e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209722e+00 -2.89128405e-05 -1.74431365e-06  3.20785743e-05  2.91821568e-04 
 3.39802289e-02  3.39802289e-02  1.19871987e+01 -2.01439295e+01  1.94931467e-02 -2.01338468e+01  1.19870292e+01 -2.01331400e+01  1.26375746e+00  6.41377883e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295350e+00  2.88583507e-05  1.69534147e-06 -3.21256353e-05  2.82029871e-04 
 3.40802289e-02  3.40802289e-02  1.19869150e+01 -2.03236365e+01  1.68122098e-02 -2.03337492e+01  1.19870889e+01 -2.03344549e+01  1.26289011e+00  6.39627894e-01  1.19999871e+01  1.20000000e+01  0.00000000e+00  1.39209733e+00 -2.89055910e-05 -1.73897070e-06  3.20801013e-05  2.91820270e-04 
 3.41802289e-02  3.41802289e-02  1.19871984e+01 -2.05236658e+01  1.94930239e-02 -2.05135846e+01  1.19870291e+01 -2.05128778e+01  1.26375741e+00  6.41377800e-01  1.19999870e+01  1.20000000e+01  0.00000000e+00  1.39295346e+00  2.88556611e-05  1.69357832e-06 -3.21235945e-05  2.82030277e-04 
