 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)        
 9.10097946e-02  9.10097946e-02  2.34306682e+00  0.00000000e+00  4.46355740e-02  6.36027017e-01  2.15129615e-02 
 9.15097946e-02  9.15097946e-02  2.32756560e+00  0.00000000e+00  4.44454662e-02  6.35599176e-01  2.13229993e-02 
 9.20097946e-02  9.20097946e-02  2.31217541e+00  0.00000000e+00  4.42556196e-02  6.35173124e-01  2.11344138e-02 
 9.25097946e-02  9.25097946e-02  2.29689544e+00  0.00000000e+00  4.40682856e-02  6.34747419e-01  2.09472130e-02 
 9.30097946e-02  9.30097946e-02  2.28172491e+00  0.00000000e+00  4.38811760e-02  6.34323487e-01  2.07613691e-02 
 9.35097946e-02  9.35097946e-02  2.26666302e+00  0.00000000e+00  4.36965764e-02  6.33899864e-01  2.05768904e-02 
 9.40097946e-02  9.40097946e-02  2.25170900e+00  0.00000000e+00  4.35121644e-02  6.33477996e-01  2.03937490e-02 
 9.45097946e-02  9.45097946e-02  2.23686206e+00  0.00000000e+00  4.33302606e-02  6.33056400e-01  2.02119537e-02 
 9.50097946e-02  9.50097946e-02  2.22212144e+00  0.00000000e+00  4.31485075e-02  6.32636542e-01  2.00314763e-02 
 9.55097946e-02  9.55097946e-02  2.20748637e+00  0.00000000e+00  4.29692614e-02  6.32216918e-01  1.98523262e-02 
 9.60097946e-02  9.60097946e-02  2.19295608e+00  0.00000000e+00  4.27901290e-02  6.31799016e-01  1.96744750e-02 
 9.65097946e-02  9.65097946e-02  2.17852983e+00  0.00000000e+00  4.26135031e-02  6.31381309e-01  1.94979323e-02 
 9.70097946e-02  9.70097946e-02  2.16420686e+00  0.00000000e+00  4.24369537e-02  6.30965308e-01  1.93226699e-02 
 9.75097946e-02  9.75097946e-02  2.14998644e+00  0.00000000e+00  4.22629109e-02  6.30549464e-01  1.91486977e-02 
 9.80097946e-02  9.80097946e-02  2.13586781e+00  0.00000000e+00  4.20889075e-02  6.30135311e-01  1.89759871e-02 
 9.85097946e-02  9.85097946e-02  2.12185026e+00  0.00000000e+00  4.19174113e-02  6.29721276e-01  1.88045488e-02 
 9.90097946e-02  9.90097946e-02  2.10793304e+00  0.00000000e+00  4.17459173e-02  6.29308917e-01  1.86343539e-02 
 9.95097946e-02  9.95097946e-02  2.09411544e+00  0.00000000e+00  4.15769318e-02  6.28896636e-01  1.84654134e-02 
 1.00000000e-01  1.00000000e-01  2.08066453e+00  0.00000000e+00  4.14111982e-02  6.28494019e-01  1.83009724e-02 
 1.00050000e-01  1.00050000e-01  2.07960273e+00  5.00000000e-01  2.88321003e-01  8.70958748e-01  2.65231930e-01 
 1.00150000e-01  1.00150000e-01  2.07811016e+00  1.50000000e+00  8.85284463e-01  1.44839068e+00  8.16563927e-01 
 1.00262482e-01  1.00262482e-01  2.07791915e+00  2.62481653e+00  2.00334037e+00  2.02241271e+00  1.38884713e+00 
 1.00369432e-01  1.00369432e-01  2.07906230e+00  3.69431902e+00  3.32452674e+00  2.08028088e+00  1.84714862e+00 
 1.00466208e-01  1.00466208e-01  2.08109324e+00  4.66208140e+00  4.27129189e+00  2.08196843e+00  2.33103903e+00 
 1.00571016e-01  1.00571016e-01  2.08434628e+00  5.71015549e+00  5.34271535e+00  2.08536863e+00  2.85506846e+00 
 1.00778380e-01  1.00778380e-01  2.09400571e+00  7.78380490e+00  7.39256562e+00  2.09463720e+00  3.89190207e+00 
 1.01000000e-01  1.01000000e-01  2.10905524e+00  1.00000000e+01  9.63706193e+00  2.10991900e+00  4.99999177e+00 
 1.01041018e-01  1.01041018e-01  2.11229066e+00  1.00000000e+01  9.68312489e+00  2.11232799e+00  5.00000005e+00 
 1.01123055e-01  1.01123055e-01  2.11875883e+00  1.00000000e+01  9.73630877e+00  2.11875540e+00  5.00000008e+00 
 1.01287129e-01  1.01287129e-01  2.13167926e+00  1.00000000e+01  9.75701303e+00  2.13167637e+00  5.00000005e+00 
 1.01615276e-01  1.01615276e-01  2.15745662e+00  1.00000000e+01  9.78406667e+00  2.15744986e+00  5.00000008e+00 
 1.02115276e-01  1.02115276e-01  2.19657154e+00  1.00000000e+01  9.81596922e+00  2.19656726e+00  5.00000005e+00 
 1.02615276e-01  1.02615276e-01  2.23549137e+00  1.00000000e+01  9.84802934e+00  2.23548469e+00  5.00000008e+00 
 1.03115276e-01  1.03115276e-01  2.27421709e+00  1.00000000e+01  9.88116586e+00  2.27421302e+00  5.00000005e+00 
 1.03615276e-01  1.03615276e-01  2.31274966e+00  1.00000000e+01  9.91447260e+00  2.31274306e+00  5.00000008e+00 
 1.04115276e-01  1.04115276e-01  2.35109005e+00  1.00000000e+01  9.94770916e+00  2.35108602e+00  5.00000005e+00 
 1.04615276e-01  1.04615276e-01  2.38923921e+00  1.00000000e+01  9.98077057e+00  2.38923263e+00  5.00000008e+00 
 1.05115276e-01  1.05115276e-01  2.42719811e+00  1.00000000e+01  1.00136405e+01  2.42719409e+00  5.00000005e+00 
 1.05615276e-01  1.05615276e-01  2.46496768e+00  1.00000000e+01  1.00463027e+01  2.46496112e+00  5.00000008e+00 
 1.06115276e-01  1.06115276e-01  2.50254888e+00  1.00000000e+01  1.00787660e+01  2.50254488e+00  5.00000005e+00 
 1.06615276e-01  1.06615276e-01  2.53994264e+00  1.00000000e+01  1.01110208e+01  2.53993610e+00  5.00000008e+00 
 1.07115276e-01  1.07115276e-01  2.57714989e+00  1.00000000e+01  1.01430784e+01  2.57714591e+00  5.00000005e+00 
 1.07615276e-01  1.07615276e-01  2.61417158e+00  1.00000000e+01  1.01749291e+01  2.61416505e+00  5.00000008e+00 
 1.08115276e-01  1.08115276e-01  2.65100861e+00  1.00000000e+01  1.02065844e+01  2.65100465e+00  5.00000005e+00 
 1.08615276e-01  1.08615276e-01  2.68766193e+00  1.00000000e+01  1.02380353e+01  2.68765542e+00  5.00000008e+00 
 1.09115276e-01  1.09115276e-01  2.72413243e+00  1.00000000e+01  1.02692926e+01  2.72412847e+00  5.00000005e+00 
 1.09615276e-01  1.09615276e-01  2.76042103e+00  1.00000000e+01  1.03003474e+01  2.76041454e+00  5.00000008e+00 
 1.10115276e-01  1.10115276e-01  2.79652865e+00  1.00000000e+01  1.03312111e+01  2.79652471e+00  5.00000005e+00 
 1.10615276e-01  1.10615276e-01  2.83245617e+00  1.00000000e+01  1.03618743e+01  2.83244970e+00  5.00000008e+00 
 1.11115276e-01  1.11115276e-01  2.86820451e+00  1.00000000e+01  1.03923481e+01  2.86820058e+00  5.00000005e+00 
 1.11615276e-01  1.11615276e-01  2.90377455e+00  1.00000000e+01  1.04226237e+01  2.90376809e+00  5.00000008e+00 
 1.12115276e-01  1.12115276e-01  2.93916718e+00  1.00000000e+01  1.04527122e+01  2.93916327e+00  5.00000005e+00 
 1.12615276e-01  1.12615276e-01  2.97438330e+00  1.00000000e+01  1.04826043e+01  2.97437685e+00  5.00000008e+00 
 1.13115276e-01  1.13115276e-01  3.00942377e+00  1.00000000e+01  1.05123110e+01  3.00941986e+00  5.00000005e+00 
 1.13615276e-01  1.13615276e-01  3.04428947e+00  1.00000000e+01  1.05418236e+01  3.04428304e+00  5.00000008e+00 
 1.14115276e-01  1.14115276e-01  3.07898128e+00  1.00000000e+01  1.05711530e+01  3.07897739e+00  5.00000005e+00 
 1.14615276e-01  1.14615276e-01  3.11350007e+00  1.00000000e+01  1.06002901e+01  3.11349365e+00  5.00000008e+00 
 1.15115276e-01  1.15115276e-01  3.14784669e+00  1.00000000e+01  1.06292461e+01  3.14784281e+00  5.00000005e+00 
 1.15615276e-01  1.15615276e-01  3.18202201e+00  1.00000000e+01  1.06580118e+01  3.18201561e+00  5.00000008e+00 
 1.16115276e-01  1.16115276e-01  3.21602687e+00  1.00000000e+01  1.06865981e+01  3.21602300e+00  5.00000005e+00 
 1.16615276e-01  1.16615276e-01  3.24986214e+00  1.00000000e+01  1.07149958e+01  3.24985575e+00  5.00000008e+00 
 1.17115276e-01  1.17115276e-01  3.28352865e+00  1.00000000e+01  1.07432163e+01  3.28352479e+00  5.00000005e+00 
 1.17615276e-01  1.17615276e-01  3.31702725e+00  1.00000000e+01  1.07712505e+01  3.31702087e+00  5.00000008e+00 
 1.18115276e-01  1.18115276e-01  3.35035877e+00  1.00000000e+01  1.07991093e+01  3.35035492e+00  5.00000005e+00 
 1.18615276e-01  1.18615276e-01  3.38352405e+00  1.00000000e+01  1.08267836e+01  3.38351769e+00  5.00000008e+00 
 1.19115276e-01  1.19115276e-01  3.41652392e+00  1.00000000e+01  1.08542841e+01  3.41652008e+00  5.00000005e+00 
 1.19615276e-01  1.19615276e-01  3.44935920e+00  1.00000000e+01  1.08816021e+01  3.44935285e+00  5.00000008e+00 
 1.20115276e-01  1.20115276e-01  3.48203072e+00  1.00000000e+01  1.09087486e+01  3.48202688e+00  5.00000005e+00 
 1.20615276e-01  1.20615276e-01  3.51453928e+00  1.00000000e+01  1.09357142e+01  3.51453294e+00  5.00000008e+00 
 1.21115276e-01  1.21115276e-01  3.54688571e+00  1.00000000e+01  1.09625098e+01  3.54688188e+00  5.00000004e+00 
 1.21615276e-01  1.21615276e-01  3.57907080e+00  1.00000000e+01  1.09891267e+01  3.57906447e+00  5.00000008e+00 
 1.22115276e-01  1.22115276e-01  3.61109538e+00  1.00000000e+01  1.10155757e+01  3.61109155e+00  5.00000004e+00 
 1.22615276e-01  1.22615276e-01  3.64296023e+00  1.00000000e+01  1.10418474e+01  3.64295390e+00  5.00000008e+00 
 1.23115276e-01  1.23115276e-01  3.67466615e+00  1.00000000e+01  1.10679529e+01  3.67466233e+00  5.00000004e+00 
 1.23615276e-01  1.23615276e-01  3.70621394e+00  1.00000000e+01  1.10938832e+01  3.70620762e+00  5.00000008e+00 
 1.24115276e-01  1.24115276e-01  3.73760438e+00  1.00000000e+01  1.11196492e+01  3.73760057e+00  5.00000004e+00 
 1.24615276e-01  1.24615276e-01  3.76883826e+00  1.00000000e+01  1.11452417e+01  3.76883195e+00  5.00000008e+00 
 1.25115276e-01  1.25115276e-01  3.79991637e+00  1.00000000e+01  1.11706717e+01  3.79991255e+00  5.00000004e+00 
 1.25615276e-01  1.25615276e-01  3.83083946e+00  1.00000000e+01  1.11959300e+01  3.83083316e+00  5.00000008e+00 
 1.26115276e-01  1.26115276e-01  3.86160833e+00  1.00000000e+01  1.12210275e+01  3.86160453e+00  5.00000004e+00 
 1.26615276e-01  1.26615276e-01  3.89222374e+00  1.00000000e+01  1.12459551e+01  3.89221745e+00  5.00000008e+00 
 1.27115276e-01  1.27115276e-01  3.92268646e+00  1.00000000e+01  1.12707234e+01  3.92268265e+00  5.00000004e+00 
 1.27615276e-01  1.27615276e-01  3.95299723e+00  1.00000000e+01  1.12953235e+01  3.95299094e+00  5.00000008e+00 
 1.28115276e-01  1.28115276e-01  3.98315684e+00  1.00000000e+01  1.13197663e+01  3.98315303e+00  5.00000004e+00 
 1.28615276e-01  1.28615276e-01  4.01316602e+00  1.00000000e+01  1.13440426e+01  4.01315973e+00  5.00000008e+00 
 1.29115276e-01  1.29115276e-01  4.04302553e+00  1.00000000e+01  1.13681631e+01  4.04302173e+00  5.00000004e+00 
 1.29615276e-01  1.29615276e-01  4.07273611e+00  1.00000000e+01  1.13921191e+01  4.07272983e+00  5.00000008e+00 
 1.30115276e-01  1.30115276e-01  4.10229852e+00  1.00000000e+01  1.14159212e+01  4.10229471e+00  5.00000004e+00 
 1.30615276e-01  1.30615276e-01  4.13171347e+00  1.00000000e+01  1.14395602e+01  4.13170719e+00  5.00000008e+00 
 1.31115276e-01  1.31115276e-01  4.16098173e+00  1.00000000e+01  1.14630468e+01  4.16097792e+00  5.00000004e+00 
 1.31615276e-01  1.31615276e-01  4.19010400e+00  1.00000000e+01  1.14863717e+01  4.19009772e+00  5.00000008e+00 
 1.32115276e-01  1.32115276e-01  4.21908103e+00  1.00000000e+01  1.15095462e+01  4.21907722e+00  5.00000004e+00 
 1.32615276e-01  1.32615276e-01  4.24791353e+00  1.00000000e+01  1.15325611e+01  4.24790725e+00  5.00000008e+00 
 1.33115276e-01  1.33115276e-01  4.27660223e+00  1.00000000e+01  1.15554273e+01  4.27659841e+00  5.00000004e+00 
 1.33615276e-01  1.33615276e-01  4.30514784e+00  1.00000000e+01  1.15781353e+01  4.30514156e+00  5.00000008e+00 
 1.34115276e-01  1.34115276e-01  4.33355108e+00  1.00000000e+01  1.16006958e+01  4.33354726e+00  5.00000004e+00 
 1.34615276e-01  1.34615276e-01  4.36181266e+00  1.00000000e+01  1.16230997e+01  4.36180638e+00  5.00000008e+00 
 1.35115276e-01  1.35115276e-01  4.38993328e+00  1.00000000e+01  1.16453576e+01  4.38992946e+00  5.00000004e+00 
 1.35615276e-01  1.35615276e-01  4.41791366e+00  1.00000000e+01  1.16674608e+01  4.41790737e+00  5.00000008e+00 
 1.36115276e-01  1.36115276e-01  4.44575447e+00  1.00000000e+01  1.16894200e+01  4.44575064e+00  5.00000004e+00 
 1.36615276e-01  1.36615276e-01  4.47345644e+00  1.00000000e+01  1.17112258e+01  4.47345014e+00  5.00000008e+00 
 1.37115276e-01  1.37115276e-01  4.50102023e+00  1.00000000e+01  1.17328887e+01  4.50101639e+00  5.00000004e+00 
 1.37615276e-01  1.37615276e-01  4.52844655e+00  1.00000000e+01  1.17544002e+01  4.52844025e+00  5.00000008e+00 
 1.38115276e-01  1.38115276e-01  4.55573609e+00  1.00000000e+01  1.17757708e+01  4.55573223e+00  5.00000004e+00 
 1.38615276e-01  1.38615276e-01  4.58288951e+00  1.00000000e+01  1.17969911e+01  4.58288320e+00  5.00000008e+00 
 1.39115276e-01  1.39115276e-01  4.60990751e+00  1.00000000e+01  1.18180719e+01  4.60990364e+00  5.00000004e+00 
 1.39615276e-01  1.39615276e-01  4.63679075e+00  1.00000000e+01  1.18390043e+01  4.63678443e+00  5.00000008e+00 
 1.40115276e-01  1.40115276e-01  4.66353991e+00  1.00000000e+01  1.18597988e+01  4.66353603e+00  5.00000005e+00 
 1.40615276e-01  1.40615276e-01  4.69015566e+00  1.00000000e+01  1.18804464e+01  4.69014933e+00  5.00000008e+00 
 1.41115276e-01  1.41115276e-01  4.71663866e+00  1.00000000e+01  1.19009573e+01  4.71663476e+00  5.00000005e+00 
 1.41615276e-01  1.41615276e-01  4.74298958e+00  1.00000000e+01  1.19213225e+01  4.74298323e+00  5.00000008e+00 
 1.42115276e-01  1.42115276e-01  4.76920907e+00  1.00000000e+01  1.19415526e+01  4.76920515e+00  5.00000005e+00 
 1.42615276e-01  1.42615276e-01  4.79529779e+00  1.00000000e+01  1.19616388e+01  4.79529143e+00  5.00000008e+00 
 1.43115276e-01  1.43115276e-01  4.82125640e+00  1.00000000e+01  1.19815918e+01  4.82125245e+00  5.00000005e+00 
 1.43615276e-01  1.43615276e-01  4.84708553e+00  1.00000000e+01  1.20014020e+01  4.84707914e+00  5.00000008e+00 
 1.44115276e-01  1.44115276e-01  4.87278584e+00  1.00000000e+01  1.20210800e+01  4.87278187e+00  5.00000005e+00 
 1.44615276e-01  1.44615276e-01  4.89835797e+00  1.00000000e+01  1.20406168e+01  4.89835156e+00  5.00000008e+00 
 1.45115276e-01  1.45115276e-01  4.92380256e+00  1.00000000e+01  1.20600231e+01  4.92379855e+00  5.00000005e+00 
 1.45615276e-01  1.45615276e-01  4.94912024e+00  1.00000000e+01  1.20792900e+01  4.94911380e+00  5.00000008e+00 
 1.46115276e-01  1.46115276e-01  4.97431165e+00  1.00000000e+01  1.20984274e+01  4.97430761e+00  5.00000005e+00 
 1.46615276e-01  1.46615276e-01  4.99937741e+00  1.00000000e+01  1.21174260e+01  4.99937094e+00  5.00000008e+00 
 1.47115276e-01  1.47115276e-01  5.02431816e+00  1.00000000e+01  1.21362952e+01  5.02431409e+00  5.00000005e+00 
 1.47615276e-01  1.47615276e-01  5.04913452e+00  1.00000000e+01  1.21550232e+01  5.04912800e+00  5.00000008e+00 
 1.48115276e-01  1.48115276e-01  5.07382710e+00  1.00000000e+01  1.21736129e+01  5.07382298e+00  5.00000005e+00 
 1.48615276e-01  1.48615276e-01  5.09839653e+00  1.00000000e+01  1.21920375e+01  5.09838997e+00  5.00000008e+00 
 1.49115276e-01  1.49115276e-01  5.12284342e+00  1.00000000e+01  1.22102605e+01  5.12283923e+00  5.00000005e+00 
 1.49615276e-01  1.49615276e-01  5.14716838e+00  1.00000000e+01  1.22281527e+01  5.14716173e+00  5.00000008e+00 
 1.50115276e-01  1.50115276e-01  5.17137201e+00  1.00000000e+01  1.22454211e+01  5.17136767e+00  5.00000005e+00 
 1.50557638e-01  1.50557638e-01  5.19268488e+00  1.00000000e+01  1.22595403e+01  5.19267795e+00  5.00000008e+00 
 1.51000000e-01  1.51000000e-01  5.21390368e+00  1.00000000e+01  1.22712429e+01  5.21389880e+00  5.00000006e+00 
 1.51012276e-01  1.51012276e-01  5.21447604e+00  9.87724274e+00  1.22683259e+01  5.21391516e+00  4.93862843e+00 
 1.51036827e-01  1.51036827e-01  5.21559043e+00  9.63172821e+00  1.20243348e+01  5.21417062e+00  4.81588199e+00 
 1.51085930e-01  1.51085930e-01  5.21763491e+00  9.14069915e+00  8.54135192e+00  5.19263540e+00  4.59274465e+00 
 1.51114792e-01  1.51114792e-01  5.21871981e+00  8.85207638e+00  8.22401149e+00  5.15786394e+00  4.51878891e+00 
 1.51143907e-01  1.51143907e-01  5.21972363e+00  8.56092535e+00  7.91498286e+00  5.10504912e+00  4.44829018e+00 
 1.51185661e-01  1.51185661e-01  5.22100384e+00  8.14338992e+00  7.48395186e+00  5.04373950e+00  4.37277278e+00 
 1.51269168e-01  1.51269168e-01  5.22300094e+00  7.30831904e+00  6.63145065e+00  4.90117226e+00  4.21210915e+00 
 1.51436182e-01  1.51436182e-01  5.22474433e+00  5.63817729e+00  4.94342512e+00  4.63333627e+00  3.92459120e+00 
 1.51669661e-01  1.51669661e-01  5.22161788e+00  3.30338832e+00  2.61881484e+00  3.20610391e+00  2.50638946e+00 
 1.51834831e-01  1.51834831e-01  5.21501020e+00  1.65169416e+00  1.02200689e+00  1.63265204e+00  9.75433878e-01 
 1.52000000e-01  1.52000000e-01  5.20476228e+00  0.00000000e+00  8.00468269e-02  6.97837800e-01  5.67984957e-02 
 1.52033034e-01  1.52033034e-01  5.20237399e+00  0.00000000e+00  7.99948540e-02  6.97803206e-01  5.67688332e-02 
 1.52099102e-01  1.52099102e-01  5.19759967e+00  0.00000000e+00  7.99354530e-02  6.97715062e-01  5.67097757e-02 
 1.52231237e-01  1.52231237e-01  5.18806468e+00  0.00000000e+00  7.98174145e-02  6.97538550e-01  5.65918354e-02 
 1.52495508e-01  1.52495508e-01  5.16904907e+00  0.00000000e+00  7.95814126e-02  6.97186687e-01  5.63566257e-02 
 1.52995508e-01  1.52995508e-01  5.13326910e+00  0.00000000e+00  7.91379358e-02  6.96523285e-01  5.59140693e-02 
 1.53495508e-01  1.53495508e-01  5.09774614e+00  0.00000000e+00  7.86972691e-02  6.95862774e-01  5.54747154e-02 
 1.53995508e-01  1.53995508e-01  5.06247832e+00  0.00000000e+00  7.82601863e-02  6.95205153e-01  5.50385406e-02 
 1.54495508e-01  1.54495508e-01  5.02746382e+00  0.00000000e+00  7.78258565e-02  6.94550942e-01  5.46055152e-02 
 1.54995508e-01  1.54995508e-01  4.99270080e+00  0.00000000e+00  7.73950702e-02  6.93899571e-01  5.41756233e-02 
 1.55495508e-01  1.55495508e-01  4.95818747e+00  0.00000000e+00  7.69669864e-02  6.93251566e-01  5.37488357e-02 
 1.55995508e-01  1.55995508e-01  4.92392202e+00  0.00000000e+00  7.65424066e-02  6.92606349e-01  5.33251369e-02 
 1.56495508e-01  1.56495508e-01  4.88990267e+00  0.00000000e+00  7.61204791e-02  6.91964452e-01  5.29044977e-02 
 1.56995508e-01  1.56995508e-01  4.85612765e+00  0.00000000e+00  7.57020169e-02  6.91325292e-01  5.24869031e-02 
 1.57495508e-01  1.57495508e-01  4.82259520e+00  0.00000000e+00  7.52861576e-02  6.90689408e-01  5.20723242e-02 
 1.57995508e-01  1.57995508e-01  4.78930357e+00  0.00000000e+00  7.48737253e-02  6.90056210e-01  5.16607465e-02 
 1.58495508e-01  1.58495508e-01  4.75625103e+00  0.00000000e+00  7.44638472e-02  6.89426245e-01  5.12521412e-02 
 1.58995508e-01  1.58995508e-01  4.72343586e+00  0.00000000e+00  7.40573586e-02  6.88798914e-01  5.08464941e-02 
 1.59495508e-01  1.59495508e-01  4.69085636e+00  0.00000000e+00  7.36533758e-02  6.88174774e-01  5.04437768e-02 
 1.59995508e-01  1.59995508e-01  4.65851082e+00  0.00000000e+00  7.32527459e-02  6.87553218e-01  5.00439755e-02 
 1.60495508e-01  1.60495508e-01  4.62639756e+00  0.00000000e+00  7.28545739e-02  6.86934810e-01  4.96470618e-02 
 1.60995508e-01  1.60995508e-01  4.59451492e+00  0.00000000e+00  7.24597188e-02  6.86318938e-01  4.92530224e-02 
 1.61495508e-01  1.61495508e-01  4.56286122e+00  0.00000000e+00  7.20672744e-02  6.85706172e-01  4.88618292e-02 
 1.61995508e-01  1.61995508e-01  4.53143483e+00  0.00000000e+00  7.16781114e-02  6.85095893e-01  4.84734693e-02 
 1.62495508e-01  1.62495508e-01  4.50023411e+00  0.00000000e+00  7.12913123e-02  6.84488679e-01  4.80879147e-02 
 1.62995508e-01  1.62995508e-01  4.46925743e+00  0.00000000e+00  7.09077601e-02  6.83883903e-01  4.77051529e-02 
 1.63495508e-01  1.63495508e-01  4.43850318e+00  0.00000000e+00  7.05265254e-02  6.83282152e-01  4.73251562e-02 
 1.63995508e-01  1.63995508e-01  4.40796975e+00  0.00000000e+00  7.01485036e-02  6.82682791e-01  4.69479123e-02 
 1.64495508e-01  1.64495508e-01  4.37765558e+00  0.00000000e+00  6.97727536e-02  6.82086416e-01  4.65733938e-02 
 1.64995508e-01  1.64995508e-01  4.34755906e+00  0.00000000e+00  6.94001831e-02  6.81492384e-01  4.62015889e-02 
 1.65495508e-01  1.65495508e-01  4.31767864e+00  0.00000000e+00  6.90298391e-02  6.80901298e-01  4.58324702e-02 
 1.65995508e-01  1.65995508e-01  4.28801276e+00  0.00000000e+00  6.86626419e-02  6.80312507e-01  4.54660263e-02 
 1.66495508e-01  1.66495508e-01  4.25855987e+00  0.00000000e+00  6.82976263e-02  6.79726625e-01  4.51022300e-02 
 1.66995508e-01  1.66995508e-01  4.22931845e+00  0.00000000e+00  6.79357256e-02  6.79142991e-01  4.47410704e-02 
 1.67495508e-01  1.67495508e-01  4.20028698e+00  0.00000000e+00  6.75759621e-02  6.78562228e-01  4.43825204e-02 
 1.67995508e-01  1.67995508e-01  4.17146393e+00  0.00000000e+00  6.72192821e-02  6.77983668e-01  4.40265694e-02 
 1.68495508e-01  1.68495508e-01  4.14284782e+00  0.00000000e+00  6.68646954e-02  6.77407941e-01  4.36731906e-02 
 1.68995508e-01  1.68995508e-01  4.11443714e+00  0.00000000e+00  6.65131614e-02  6.76834371e-01  4.33223736e-02 
 1.69495508e-01  1.69495508e-01  4.08623043e+00  0.00000000e+00  6.61636772e-02  6.76263597e-01  4.29740918e-02 
 1.69995508e-01  1.69995508e-01  4.05822622e+00  0.00000000e+00  6.58172156e-02  6.75694935e-01  4.26283354e-02 
 1.70495508e-01  1.70495508e-01  4.03042304e+00  0.00000000e+00  6.54727608e-02  6.75129033e-01  4.22850777e-02 
 1.70995508e-01  1.70995508e-01  4.00281945e+00  0.00000000e+00  6.51312991e-02  6.74565199e-01  4.19443094e-02 
 1.71495508e-01  1.71495508e-01  3.97541402e+00  0.00000000e+00  6.47918015e-02  6.74004089e-01  4.16060039e-02 
 1.71995508e-01  1.71995508e-01  3.94820531e+00  0.00000000e+00  6.44552683e-02  6.73445002e-01  4.12701522e-02 
 1.72495508e-01  1.72495508e-01  3.92119192e+00  0.00000000e+00  6.41206568e-02  6.72888604e-01  4.09367280e-02 
 1.72995508e-01  1.72995508e-01  3.89437243e+00  0.00000000e+00  6.37889815e-02  6.72334185e-01  4.06057226e-02 
 1.73495508e-01  1.73495508e-01  3.86774546e+00  0.00000000e+00  6.34591862e-02  6.71782421e-01  4.02771099e-02 
 1.73995508e-01  1.73995508e-01  3.84130961e+00  0.00000000e+00  6.31322993e-02  6.71232593e-01  3.99508814e-02 
 1.74495508e-01  1.74495508e-01  3.81506350e+00  0.00000000e+00  6.28072510e-02  6.70685385e-01  3.96270112e-02 
 1.74995508e-01  1.74995508e-01  3.78900579e+00  0.00000000e+00  6.24850842e-02  6.70140070e-01  3.93054913e-02 
 1.75495508e-01  1.75495508e-01  3.76313510e+00  0.00000000e+00  6.21647149e-02  6.69597341e-01  3.89862957e-02 
 1.75995508e-01  1.75995508e-01  3.73745009e+00  0.00000000e+00  6.18472006e-02  6.69056463e-01  3.86694169e-02 
 1.76495508e-01  1.76495508e-01  3.71194942e+00  0.00000000e+00  6.15314432e-02  6.68518139e-01  3.83548292e-02 
 1.76995508e-01  1.76995508e-01  3.68663178e+00  0.00000000e+00  6.12185150e-02  6.67981621e-01  3.80425251e-02 
 1.77495508e-01  1.77495508e-01  3.66149583e+00  0.00000000e+00  6.09073033e-02  6.67447626e-01  3.77324792e-02 
 1.77995508e-01  1.77995508e-01  3.63654028e+00  0.00000000e+00  6.05988957e-02  6.66915396e-01  3.74246844e-02 
 1.78495508e-01  1.78495508e-01  3.61176383e+00  0.00000000e+00  6.02921646e-02  6.66385655e-01  3.71191152e-02 
 1.78995508e-01  1.78995508e-01  3.58716518e+00  0.00000000e+00  5.99882129e-02  6.65857638e-01  3.68157652e-02 
 1.79495508e-01  1.79495508e-01  3.56274305e+00  0.00000000e+00  5.96858981e-02  6.65332079e-01  3.65146088e-02 
 1.79995508e-01  1.79995508e-01  3.53849618e+00  0.00000000e+00  5.93863387e-02  6.64808202e-01  3.62156399e-02 
 1.80495508e-01  1.80495508e-01  3.51442330e+00  0.00000000e+00  5.90883769e-02  6.64286752e-01  3.59188331e-02 
 1.80995508e-01  1.80995508e-01  3.49052317e+00  0.00000000e+00  5.87931470e-02  6.63766943e-01  3.56241827e-02 
 1.81495508e-01  1.81495508e-01  3.46679453e+00  0.00000000e+00  5.84994758e-02  6.63249531e-01  3.53316633e-02 
 1.81995508e-01  1.81995508e-01  3.44323616e+00  0.00000000e+00  5.82085136e-02  6.62733719e-01  3.50412695e-02 
 1.82495508e-01  1.82495508e-01  3.41984682e+00  0.00000000e+00  5.79190714e-02  6.62220273e-01  3.47529762e-02 
 1.82995508e-01  1.82995508e-01  3.39662530e+00  0.00000000e+00  5.76323160e-02  6.61708388e-01  3.44667782e-02 
 1.83495508e-01  1.83495508e-01  3.37357040e+00  0.00000000e+00  5.73470422e-02  6.61198839e-01  3.41826505e-02 
 1.83995508e-01  1.83995508e-01  3.35068091e+00  0.00000000e+00  5.70644335e-02  6.60690810e-01  3.39005882e-02 
 1.84495508e-01  1.84495508e-01  3.32795565e+00  0.00000000e+00  5.67832684e-02  6.60185089e-01  3.36205665e-02 
 1.84995508e-01  1.84995508e-01  3.30539342e+00  0.00000000e+00  5.65047471e-02  6.59680847e-01  3.33425809e-02 
 1.85495508e-01  1.85495508e-01  3.28299306e+00  0.00000000e+00  5.62276317e-02  6.59178885e-01  3.30666065e-02 
 1.85995508e-01  1.85995508e-01  3.26075341e+00  0.00000000e+00  5.59531395e-02  6.58678362e-01  3.27926391e-02 
 1.86495508e-01  1.86495508e-01  3.23867330e+00  0.00000000e+00  5.56800158e-02  6.58180091e-01  3.25206541e-02 
 1.86995508e-01  1.86995508e-01  3.21675158e+00  0.00000000e+00  5.54094952e-02  6.57683220e-01  3.22506476e-02 
