 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)        
 4.24271035e-03  4.24271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33872908e-02  2.31228541e-02  7.12289931e-01  1.90968650e-02  4.18796284e-03  7.12242284e-01  1.99790252e-02 
 4.25271035e-03  4.25271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33963127e-02  2.31404504e-02  7.12909908e-01  1.91145196e-02  4.18979483e-03  7.12927409e-01  1.99971000e-02 
 4.26271035e-03  4.26271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33299312e-02  2.30827296e-02  7.10570173e-01  1.90567575e-02  4.19162470e-03  7.10652756e-01  1.99362553e-02 
 4.27271035e-03  4.27271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.31884083e-02  2.29499203e-02  7.05279974e-01  1.89238069e-02  4.19344518e-03  7.05427311e-01  1.97967314e-02 
 4.28271035e-03  4.28271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.29723029e-02  2.27425461e-02  6.97060194e-01  1.87161923e-02  4.19524904e-03  6.97271705e-01  1.95790787e-02 
 4.29271035e-03  4.29271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.26824679e-02  2.24614262e-02  6.85943287e-01  1.84347331e-02  4.19702910e-03  6.86218134e-01  1.92841565e-02 
 4.30271035e-03  4.30271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.23200475e-02  2.21076698e-02  6.71973130e-01  1.80805401e-02  4.19877829e-03  6.72310231e-01  1.89131284e-02 
 4.31271035e-03  4.31271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.18864720e-02  2.16826737e-02  6.55204871e-01  1.76550112e-02  4.20048966e-03  6.55602893e-01  1.84674589e-02 
 4.32271035e-03  4.32271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.13834528e-02  2.11881147e-02  6.35704692e-01  1.71598256e-02  4.20215640e-03  6.36162067e-01  1.79489067e-02 
 4.33271035e-03  4.33271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.08129754e-02  2.06259455e-02  6.13549565e-01  1.65969376e-02  4.20377188e-03  6.14064484e-01  1.73595184e-02 
 4.34271035e-03  4.34271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.01772912e-02  1.99983843e-02  5.88826930e-01  1.59685688e-02  4.20532967e-03  5.89397365e-01  1.67016201e-02 
 4.35271035e-03  4.35271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.94789092e-02  1.93079084e-02  5.61634372e-01  1.52771989e-02  4.20682359e-03  5.62258067e-01  1.59778080e-02 
 4.36271035e-03  4.36271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.87205859e-02  1.85572427e-02  5.32079210e-01  1.45255565e-02  4.20824767e-03  5.32753706e-01  1.51909389e-02 
 4.37271035e-03  4.37271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.79053141e-02  1.77493502e-02  5.00278099e-01  1.37166080e-02  4.20959626e-03  5.01000733e-01  1.43441181e-02 
 4.38271035e-03  4.38271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.70363116e-02  1.68874191e-02  4.66356549e-01  1.28535459e-02  4.21086397e-03  4.67124471e-01  1.34406875e-02 
 4.39271035e-03  4.39271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.61170080e-02  1.59748517e-02  4.30448447e-01  1.19397762e-02  4.21204576e-03  4.31258623e-01  1.24842128e-02 
 4.40271035e-03  4.40271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.51510317e-02  1.50152491e-02  3.92695510e-01  1.09789054e-02  4.21313691e-03  3.93544745e-01  1.14784685e-02 
 4.41271035e-03  4.41271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.41421952e-02  1.40123993e-02  3.53246745e-01  9.97472531e-03  4.21413306e-03  3.54131685e-01  1.04274240e-02 
 4.42271035e-03  4.42271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.30944799e-02  1.29702596e-02  3.12257844e-01  8.93119915e-03  4.21503023e-03  3.13174998e-01  9.33522716e-03 
 4.43271035e-03  4.43271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.20120210e-02  1.18929436e-02  2.69890584e-01  7.85244516e-03  4.21582483e-03  2.70836331e-01  8.20618847e-03 
 4.44271035e-03  4.44271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.08990906e-02  1.07847026e-02  2.26312175e-01  6.74272071e-03  4.21651367e-03  2.27282784e-01  7.04476371e-03 
 4.45271035e-03  4.45271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.76008107e-03  9.64991111e-03  1.81694615e-01  5.60640535e-03  4.21709399e-03  1.82686253e-01  5.85553648e-03 
 4.46271035e-03  4.46271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.59948784e-03  8.49304723e-03  1.36213993e-01  4.44798359e-03  4.21756345e-03  1.37222749e-01  4.64320013e-03 
 4.47271035e-03  4.47271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.42189140e-03  7.31867733e-03  9.00498143e-02  3.27202718e-03  4.21792013e-03  9.10717042e-02  3.41253919e-03 
 4.48271035e-03  4.48271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.23193936e-03  6.13143573e-03  4.33842727e-02  2.08317710e-03  4.21816259e-03  4.44152661e-02  2.16841051e-03 
 4.49271035e-03  4.49271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.03432809e-03  4.93600869e-03 -3.59845019e-03  8.86125149e-04  4.21828981e-03 -2.56242513e-03  9.15724109e-04 
 4.50271035e-03  4.50271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.83378424e-03  3.73711362e-03 -5.07129308e-02 -3.14404432e-04  4.21830125e-03 -4.96759603e-02 -3.40576237e-04 
 4.51271035e-03  4.51271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.63504595e-03  2.53948278e-03 -9.77732156e-02 -1.51367373e-03  4.21819681e-03 -9.67393950e-02 -1.59553249e-03 
 4.52271035e-03  4.52271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.44284432e-03  1.34784228e-03 -1.44593575e-01 -2.70694977e-03  4.21797684e-03 -1.43566982e-01 -2.84419190e-03 
 4.53271035e-03  4.53271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.61884575e-04  1.66895739e-04 -1.90989216e-01 -3.88952325e-03  4.21764218e-03 -1.89973904e-01 -4.08162658e-03 
 4.54271035e-03  4.54271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.03172364e-04 -9.98696565e-04 -2.36777032e-01 -5.05672711e-03  4.21719408e-03 -2.35777007e-01 -5.30295295e-03 
 4.55271035e-03  4.55271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.04772838e-03 -2.14433383e-03 -2.81776305e-01 -6.20395493e-03  4.21663427e-03 -2.80795516e-01 -6.50335098e-03 
 4.56271035e-03  4.56271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.16726623e-03 -3.26549511e-03 -3.25809439e-01 -7.32667913e-03  4.21596491e-03 -3.24851754e-01 -7.67808326e-03 
 4.57271035e-03  4.57271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.25736744e-03 -4.35775497e-03 -3.68702643e-01 -8.42046885e-03  4.21518858e-03 -3.67771844e-01 -8.82251366e-03 
 4.58271035e-03  4.58271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.31372968e-03 -5.41680311e-03 -4.10286630e-01 -9.48100739e-03  4.21430831e-03 -4.09386389e-01 -9.93212562e-03 
 4.59271035e-03  4.59271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.33218380e-03 -6.43845922e-03 -4.50397275e-01 -1.05041093e-02  4.21332751e-03 -4.49531147e-01 -1.10025400e-02 
 4.60271035e-03  4.60271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.30871022e-03 -7.41869166e-03 -4.88876274e-01 -1.14857369e-02  4.21225001e-03 -4.88047675e-01 -1.20295324e-02 
 4.61271035e-03  4.61271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.23945488e-03 -8.35363116e-03 -5.25571755e-01 -1.24220162e-02  4.21108001e-03 -5.24783958e-01 -1.30090498e-02 
 4.62271035e-03  4.62271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.12074433e-03 -9.23958830e-03 -5.60338893e-01 -1.33092520e-02  4.20982207e-03 -5.59595004e-01 -1.39372263e-02 
 4.63271035e-03  4.63271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.94910038e-03 -1.00730659e-02 -5.93040463e-01 -1.41439430e-02  4.20848112e-03 -5.92343422e-01 -1.48103990e-02 
 4.64271035e-03  4.64271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.07212537e-02 -1.08507749e-02 -6.23547404e-01 -1.49227948e-02  4.20706238e-03 -6.22899958e-01 -1.56251218e-02 
 4.65271035e-03  4.65271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.14341567e-02 -1.15696454e-02 -6.51739304e-01 -1.56427339e-02  4.20557142e-03 -6.51144012e-01 -1.63781794e-02 
 4.66271035e-03  4.66271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.20849958e-02 -1.22268407e-02 -6.77504898e-01 -1.63009189e-02  4.20401407e-03 -6.76964106e-01 -1.70665998e-02 
 4.67271035e-03  4.67271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.26712021e-02 -1.28197663e-02 -7.00742488e-01 -1.68947522e-02  4.20239642e-03 -7.00258334e-01 -1.76876662e-02 
 4.68271035e-03  4.68271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.31904621e-02 -1.33460827e-02 -7.21360360e-01 -1.74218904e-02  4.20072481e-03 -7.20934752e-01 -1.82389273e-02 
 4.69271035e-03  4.69271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.36407262e-02 -1.38037120e-02 -7.39277133e-01 -1.78802530e-02  4.19900578e-03 -7.38911753e-01 -1.87182078e-02 
 4.70271035e-03  4.70271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.40202173e-02 -1.41908484e-02 -7.54422090e-01 -1.82680310e-02  4.19724607e-03 -7.54118379e-01 -1.91236161e-02 
 4.71271035e-03  4.71271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.43274376e-02 -1.45059634e-02 -7.66735450e-01 -1.85836942e-02  4.19545257e-03 -7.66494608e-01 -1.94535522e-02 
 4.72271035e-03  4.72271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45611743e-02 -1.47478138e-02 -7.76168612e-01 -1.88259967e-02  4.19363232e-03 -7.75991587e-01 -1.97067140e-02 
 4.73271035e-03  4.73271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47205048e-02 -1.49154444e-02 -7.82684333e-01 -1.89939824e-02  4.19179244e-03 -7.82571827e-01 -1.98821024e-02 
 4.74271035e-03  4.74271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48048002e-02 -1.50081938e-02 -7.86256895e-01 -1.90869881e-02  4.18994015e-03 -7.86209350e-01 -1.99790252e-02 
 4.75271035e-03  4.75271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48137276e-02 -1.50256955e-02 -7.86872186e-01 -1.91046470e-02  4.18808270e-03 -7.86889791e-01 -1.99971000e-02 
 4.76271035e-03  4.76271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47472515e-02 -1.49678806e-02 -7.84527770e-01 -1.90468893e-02  4.18622739e-03 -7.84610455e-01 -1.99362553e-02 
 4.77271035e-03  4.77271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.46056342e-02 -1.48349767e-02 -7.79232889e-01 -1.89139429e-02  4.18438148e-03 -7.79380329e-01 -1.97967314e-02 
 4.78271035e-03  4.78271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.43894343e-02 -1.46275085e-02 -7.71008432e-01 -1.87063326e-02  4.18255220e-03 -7.71220045e-01 -1.95790787e-02 
 4.79271035e-03  4.79271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.40995049e-02 -1.43462941e-02 -7.59886846e-01 -1.84248777e-02  4.18074673e-03 -7.60161797e-01 -1.92841565e-02 
 4.80271035e-03  4.80271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.37369901e-02 -1.39924438e-02 -7.45912017e-01 -1.80706890e-02  4.17897215e-03 -7.46249220e-01 -1.89131284e-02 
 4.81271035e-03  4.81271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.33033203e-02 -1.35673532e-02 -7.29139084e-01 -1.76451643e-02  4.17723540e-03 -7.29537210e-01 -1.84674589e-02 
 4.82271035e-03  4.82271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.28002069e-02 -1.30727004e-02 -7.09634237e-01 -1.71499830e-02  4.17554329e-03 -7.10091713e-01 -1.79489067e-02 
 4.83271035e-03  4.83271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.22296352e-02 -1.25104369e-02 -6.87474439e-01 -1.65870994e-02  4.17390245e-03 -6.87989462e-01 -1.73595184e-02 
 4.84271035e-03  4.84271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.15938569e-02 -1.18827818e-02 -6.62747140e-01 -1.59587348e-02  4.17231930e-03 -6.63317676e-01 -1.67016201e-02 
 4.85271035e-03  4.85271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.08953808e-02 -1.11922118e-02 -6.35549915e-01 -1.52673692e-02  4.17080005e-03 -6.36173714e-01 -1.59778080e-02 
 4.86271035e-03  4.86271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.01369633e-02 -1.04414523e-02 -6.05990093e-01 -1.45157310e-02  4.16935064e-03 -6.06664691e-01 -1.51909389e-02 
 4.87271035e-03  4.87271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.32159748e-03 -9.63346565e-03 -5.74184321e-01 -1.37067868e-02  4.16797674e-03 -5.74907058e-01 -1.43441181e-02 
 4.88271035e-03  4.88271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.45250092e-03 -8.77144092e-03 -5.40258115e-01 -1.28437289e-02  4.16668372e-03 -5.41026138e-01 -1.34406875e-02 
 4.89271035e-03  4.89271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.53310341e-03 -7.85877943e-03 -5.04345355e-01 -1.19299636e-02  4.16547664e-03 -5.05155634e-01 -1.24842128e-02 
 4.90271035e-03  4.90271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.56703318e-03 -6.89908336e-03 -4.66587765e-01 -1.09690970e-02  4.16436022e-03 -4.67437102e-01 -1.14784685e-02 
 4.91271035e-03  4.91271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.55810270e-03 -5.89613951e-03 -4.27134347e-01 -9.96492119e-03  4.16333880e-03 -4.28019390e-01 -1.04274240e-02 
 4.92271035e-03  4.92271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.51029357e-03 -4.85390634e-03 -3.86140797e-01 -8.92139928e-03  4.16241637e-03 -3.87058053e-01 -9.33522716e-03 
 4.93271035e-03  4.93271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.42774084e-03 -3.77649641e-03 -3.43768888e-01 -7.84264956e-03  4.16159653e-03 -3.44714738e-01 -8.20618847e-03 
 4.94271035e-03  4.94271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.31471665e-03 -2.66816206e-03 -3.00185835e-01 -6.73292936e-03  4.16088245e-03 -3.01156545e-01 -7.04476371e-03 
 4.95271035e-03  4.95271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.17561343e-03 -1.53327671e-03 -2.55563629e-01 -5.59661826e-03  4.16027691e-03 -2.56555370e-01 -5.85553648e-03 
 4.96271035e-03  4.96271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.49265136e-05 -3.76319548e-04 -2.10078367e-01 -4.43820075e-03  4.15978224e-03 -2.11087224e-01 -4.64320013e-03 
 4.97271035e-03  4.97271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.16276358e-03  7.98144120e-04 -1.63909547e-01 -3.26224860e-03  4.15940036e-03 -1.64931540e-01 -3.41253919e-03 
 4.98271035e-03  4.98271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.35280924e-03  1.98547892e-03 -1.17239370e-01 -2.07340276e-03  4.15913271e-03 -1.18270464e-01 -2.16841051e-03 
 4.99271035e-03  4.99271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.55051406e-03  3.18099965e-03 -7.02520093e-02 -8.76355069e-04  4.15898031e-03 -7.12881375e-02 -9.15724109e-04 
 5.00271035e-03  5.00271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.75115146e-03  4.37998784e-03 -2.31328972e-02  3.24170271e-04  4.15894371e-03 -2.41699685e-02  3.40576237e-04 
 5.01271035e-03  5.01271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.94998323e-03  5.57771229e-03  2.39320212e-02  1.52343532e-03  4.15902300e-03  2.28980976e-02  1.59553249e-03 
 5.02271035e-03  5.02271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.14227832e-03  6.76944583e-03  7.07570078e-02  2.71670712e-03  4.15921782e-03  6.97303139e-02  2.84419190e-03 
 5.03271035e-03  5.03271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.32333146e-03  7.95048589e-03  1.17157278e-01  3.89927636e-03  4.15952736e-03  1.16141864e-01  4.08162658e-03 
 5.04271035e-03  5.04271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.48848177e-03  9.11617116e-03  1.62949718e-01  5.06647597e-03  4.15995034e-03  1.61949592e-01  5.30295295e-03 
 5.05271035e-03  5.05271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.06331311e-02  1.02619019e-02  2.07953616e-01  6.21369955e-03  4.16048504e-03  2.06972724e-01  6.50335098e-03 
 5.06271035e-03  5.06271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.17527623e-02  1.13831560e-02  2.51991370e-01  7.33641952e-03  4.16112931e-03  2.51033584e-01  7.67808326e-03 
 5.07271035e-03  5.07271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.28429567e-02  1.24755092e-02  2.94889195e-01  8.43020500e-03  4.16188055e-03  2.93958293e-01  8.82251366e-03 
 5.08271035e-03  5.08271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.38994122e-02  1.35346502e-02  3.36477797e-01  9.49073932e-03  4.16273575e-03  3.35577456e-01  9.93212562e-03 
 5.09271035e-03  5.09271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.49179594e-02  1.45563996e-02  3.76593060e-01  1.05138370e-02  4.16369148e-03  3.75726829e-01  1.10025400e-02 
 5.10271035e-03  5.10271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.58945790e-02  1.55367247e-02  4.15076670e-01  1.14954604e-02  4.16474393e-03  4.14247971e-01  1.20295324e-02 
 5.11271035e-03  5.11271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.68254167e-02  1.64717574e-02  4.51776764e-01  1.24317354e-02  4.16588890e-03  4.50988865e-01  1.30090498e-02 
 5.12271035e-03  5.12271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.77067992e-02  1.73578072e-02  4.86548509e-01  1.33189671e-02  4.16712181e-03  4.85804520e-01  1.39372263e-02 
 5.13271035e-03  5.13271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.85352483e-02  1.81913779e-02  5.19254689e-01  1.41536538e-02  4.16843775e-03  5.18557545e-01  1.48103990e-02 
 5.14271035e-03  5.14271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.93074945e-02  1.89691795e-02  5.49766233e-01  1.49325014e-02  4.16983147e-03  5.49118687e-01  1.56251218e-02 
 5.15271035e-03  5.15271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.00204905e-02  1.96881430e-02  5.77962738e-01  1.56524362e-02  4.17129744e-03  5.77367343e-01  1.63781794e-02 
 5.16271035e-03  5.16271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.06714224e-02  2.03454308e-02  6.03732931e-01  1.63106170e-02  4.17282981e-03  6.03192039e-01  1.70665998e-02 
 5.17271035e-03  5.17271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.12577216e-02  2.09384494e-02  6.26975122e-01  1.69044461e-02  4.17442249e-03  6.26490866e-01  1.76876662e-02 
 5.18271035e-03  5.18271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.17770744e-02  2.14648582e-02  6.47597590e-01  1.74315801e-02  4.17606915e-03  6.47171882e-01  1.82389273e-02 
 5.19271035e-03  5.19271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.22274313e-02  2.19225803e-02  6.65518959e-01  1.78899384e-02  4.17776323e-03  6.65153477e-01  1.87182078e-02 
 5.20271035e-03  5.20271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.26070151e-02  2.23098091e-02  6.80668508e-01  1.82777123e-02  4.17949800e-03  6.80364696e-01  1.91236161e-02 
 5.21271035e-03  5.21271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.29143280e-02  2.26250169e-02  6.92986461e-01  1.85933713e-02  4.18126657e-03  6.92745516e-01  1.94535522e-02 
 5.22271035e-03  5.22271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.31481574e-02  2.28669595e-02  7.02424209e-01  1.88356696e-02  4.18306191e-03  7.02247085e-01  1.97067140e-02 
 5.23271035e-03  5.23271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33075805e-02  2.30346828e-02  7.08944520e-01  1.90036510e-02  4.18487689e-03  7.08831912e-01  1.98821024e-02 
 5.24271035e-03  5.24271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33919684e-02  2.31275244e-02  7.12521665e-01  1.90966526e-02  4.18670429e-03  7.12474020e-01  1.99790252e-02 
 5.25271035e-03  5.25271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.34009883e-02  2.31451187e-02  7.13141540e-01  1.91143072e-02  4.18853685e-03  7.13159044e-01  1.99971000e-02 
 5.26271035e-03  5.26271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33346047e-02  2.30873959e-02  7.10801704e-01  1.90565453e-02  4.19036730e-03  7.10884289e-01  1.99362553e-02 
 5.27271035e-03  5.27271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.31930799e-02  2.29545845e-02  7.05511403e-01  1.89235948e-02  4.19218835e-03  7.05658742e-01  1.97967314e-02 
 5.28271035e-03  5.28271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.29769724e-02  2.27472083e-02  6.97291522e-01  1.87159803e-02  4.19399278e-03  6.97503034e-01  1.95790787e-02 
 5.29271035e-03  5.29271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.26871354e-02  2.24660864e-02  6.86174512e-01  1.84345212e-02  4.19577342e-03  6.86449362e-01  1.92841565e-02 
 5.30271035e-03  5.30271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.23247129e-02  2.21123280e-02  6.72204254e-01  1.80803283e-02  4.19752318e-03  6.72541357e-01  1.89131284e-02 
 5.31271035e-03  5.31271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.18911354e-02  2.16873298e-02  6.55435894e-01  1.76547994e-02  4.19923512e-03  6.55833918e-01  1.84674589e-02 
 5.32271035e-03  5.32271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.13881142e-02  2.11927689e-02  6.35935614e-01  1.71596139e-02  4.20090243e-03  6.36392990e-01  1.79489067e-02 
 5.33271035e-03  5.33271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.08176347e-02  2.06305976e-02  6.13780385e-01  1.65967261e-02  4.20251848e-03  6.14295306e-01  1.73595184e-02 
 5.34271035e-03  5.34271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.01819485e-02  2.00030344e-02  5.89057649e-01  1.59683573e-02  4.20407685e-03  5.89628085e-01  1.67016201e-02 
 5.35271035e-03  5.35271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.94835645e-02  1.93125565e-02  5.61864989e-01  1.52769875e-02  4.20557133e-03  5.62488686e-01  1.59778080e-02 
