 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         @dled12_1[id]  
 8.02500000e-02  8.02500000e-02  1.45210813e+00  0.00000000e+00  2.94805524e-02  5.73955061e-01  6.46191807e-03 -3.62816879e-14 
 8.07500000e-02  8.07500000e-02  1.44422439e+00  0.00000000e+00  2.94242118e-02  5.73671890e-01  6.40598905e-03 -3.62183717e-14 
 8.12500000e-02  8.12500000e-02  1.43638553e+00  0.00000000e+00  2.93682136e-02  5.73388432e-01  6.35039239e-03 -3.61554252e-14 
 8.17500000e-02  8.17500000e-02  1.42859129e+00  0.00000000e+00  2.93125344e-02  5.73104685e-01  6.29512620e-03 -3.60928225e-14 
 8.22500000e-02  8.22500000e-02  1.42084142e+00  0.00000000e+00  2.92571942e-02  5.72820634e-01  6.24018871e-03 -3.60305860e-14 
 8.27500000e-02  8.27500000e-02  1.41313566e+00  0.00000000e+00  2.92021692e-02  5.72536277e-01  6.18557808e-03 -3.59686895e-14 
 8.32500000e-02  8.32500000e-02  1.40547376e+00  0.00000000e+00  2.91474797e-02  5.72251599e-01  6.13129256e-03 -3.59071558e-14 
 8.37500000e-02  8.37500000e-02  1.39785547e+00  0.00000000e+00  2.90931017e-02  5.71966597e-01  6.07733031e-03 -3.58459582e-14 
 8.42500000e-02  8.42500000e-02  1.39028054e+00  0.00000000e+00  2.90390557e-02  5.71681257e-01  6.02368962e-03 -3.57851201e-14 
 8.47500000e-02  8.47500000e-02  1.38274872e+00  0.00000000e+00  2.89853175e-02  5.71395575e-01  5.97036867e-03 -3.57246143e-14 
 8.52500000e-02  8.52500000e-02  1.37525976e+00  0.00000000e+00  2.89319080e-02  5.71109536e-01  5.91736577e-03 -3.56644647e-14 
 8.57500000e-02  8.57500000e-02  1.36781343e+00  0.00000000e+00  2.88788026e-02  5.70823138e-01  5.86467912e-03 -3.56046437e-14 
 8.62500000e-02  8.62500000e-02  1.36040946e+00  0.00000000e+00  2.88260225e-02  5.70536365e-01  5.81230704e-03 -3.55451755e-14 
 8.67500000e-02  8.67500000e-02  1.35304763e+00  0.00000000e+00  2.87735429e-02  5.70249214e-01  5.76024778e-03 -3.54860323e-14 
 8.72500000e-02  8.72500000e-02  1.34572769e+00  0.00000000e+00  2.87213853e-02  5.69961668e-01  5.70849968e-03 -3.54272387e-14 
 8.77500000e-02  8.77500000e-02  1.33844940e+00  0.00000000e+00  2.86695246e-02  5.69673725e-01  5.65706099e-03 -3.53687664e-14 
 8.82500000e-02  8.82500000e-02  1.33121253e+00  0.00000000e+00  2.86179828e-02  5.69385369e-01  5.60593008e-03 -3.53106405e-14 
 8.87500000e-02  8.87500000e-02  1.32401683e+00  0.00000000e+00  2.85667342e-02  5.69096596e-01  5.55510522e-03 -3.52528322e-14 
 8.92500000e-02  8.92500000e-02  1.31686206e+00  0.00000000e+00  2.85158013e-02  5.68807391e-01  5.50458480e-03 -3.51953672e-14 
 8.97500000e-02  8.97500000e-02  1.30974801e+00  0.00000000e+00  2.84651581e-02  5.68517749e-01  5.45436712e-03 -3.51382163e-14 
 9.02500000e-02  9.02500000e-02  1.30267442e+00  0.00000000e+00  2.84148275e-02  5.68227653e-01  5.40445060e-03 -3.50814055e-14 
 9.07500000e-02  9.07500000e-02  1.29564108e+00  0.00000000e+00  2.83647831e-02  5.67937101e-01  5.35483354e-03 -3.50249052e-14 
 9.12500000e-02  9.12500000e-02  1.28864775e+00  0.00000000e+00  2.83150482e-02  5.67646075e-01  5.30551438e-03 -3.49687420e-14 
 9.17500000e-02  9.17500000e-02  1.28169419e+00  0.00000000e+00  2.82655961e-02  5.67354572e-01  5.25649147e-03 -3.49128858e-14 
 9.22500000e-02  9.22500000e-02  1.27478019e+00  0.00000000e+00  2.82164504e-02  5.67062573e-01  5.20776324e-03 -3.48573636e-14 
 9.27500000e-02  9.27500000e-02  1.26790552e+00  0.00000000e+00  2.81675841e-02  5.66770076e-01  5.15932807e-03 -3.48021450e-14 
 9.32500000e-02  9.32500000e-02  1.26106994e+00  0.00000000e+00  2.81190212e-02  5.66477062e-01  5.11118443e-03 -3.47472574e-14 
 9.37500000e-02  9.37500000e-02  1.25427324e+00  0.00000000e+00  2.80707343e-02  5.66183527e-01  5.06333070e-03 -3.46926698e-14 
 9.42500000e-02  9.42500000e-02  1.24751520e+00  0.00000000e+00  2.80227479e-02  5.65889454e-01  5.01576537e-03 -3.46384104e-14 
 9.47500000e-02  9.47500000e-02  1.24079559e+00  0.00000000e+00  2.79750340e-02  5.65594837e-01  4.96848684e-03 -3.45844476e-14 
 9.52500000e-02  9.52500000e-02  1.23411419e+00  0.00000000e+00  2.79276179e-02  5.65299659e-01  4.92149364e-03 -3.45308101e-14 
 9.57500000e-02  9.57500000e-02  1.22747079e+00  0.00000000e+00  2.78804710e-02  5.65003915e-01  4.87478417e-03 -3.44774658e-14 
 9.62500000e-02  9.62500000e-02  1.22086516e+00  0.00000000e+00  2.78336189e-02  5.64707585e-01  4.82835699e-03 -3.44244438e-14 
 9.67500000e-02  9.67500000e-02  1.21429709e+00  0.00000000e+00  2.77870327e-02  5.64410666e-01  4.78221053e-03 -3.43717118e-14 
 9.72500000e-02  9.72500000e-02  1.20776637e+00  0.00000000e+00  2.77407386e-02  5.64113138e-01  4.73634335e-03 -3.43192993e-14 
 9.77500000e-02  9.77500000e-02  1.20127277e+00  0.00000000e+00  2.76947071e-02  5.63814997e-01  4.69075390e-03 -3.42671733e-14 
 9.82500000e-02  9.82500000e-02  1.19481610e+00  0.00000000e+00  2.76489650e-02  5.63516221e-01  4.64544078e-03 -3.42153642e-14 
 9.87500000e-02  9.87500000e-02  1.18839612e+00  0.00000000e+00  2.76034823e-02  5.63216807e-01  4.60040246e-03 -3.41638383e-14 
 9.92500000e-02  9.92500000e-02  1.18201265e+00  0.00000000e+00  2.75582861e-02  5.62916734e-01  4.55563754e-03 -3.41126265e-14 
 9.96250000e-02  9.96250000e-02  1.17724887e+00  0.00000000e+00  2.75245570e-02  5.62690723e-01  4.52224624e-03 -3.40744011e-14 
 1.00000000e-01  1.00000000e-01  1.17250542e+00  0.00000000e+00  2.74909920e-02  5.62464842e-01  4.48900353e-03 -3.40363559e-14 
 1.00050000e-01  1.00050000e-01  1.17200146e+00  2.50000000e-01  5.39126091e-02  5.87786815e-01  3.09149323e-02  1.97961086e-11 
 1.00150000e-01  1.00150000e-01  1.17125223e+00  7.50000000e-01  1.73895066e-01  7.00052612e-01  1.06897672e-01  4.71306646e-05 
 1.00315314e-01  1.00315314e-01  1.17115741e+00  1.57657133e+00  9.50491409e-01  9.70012551e-01  3.32096153e-01  3.25407149e-04 
 1.00442963e-01  1.00442963e-01  1.17204689e+00  2.21481464e+00  1.59398868e+00  1.00231539e+00  3.69932816e-01  2.65588058e-04 
 1.00567156e-01  1.00567156e-01  1.17369846e+00  2.83578051e+00  2.22011958e+00  1.03623019e+00  4.09276656e-01  2.17512026e-04 
 1.00783578e-01  1.00783578e-01  1.17842570e+00  3.91789026e+00  3.31673194e+00  1.09146232e+00  4.79468342e-01  1.24157123e-04 
 1.01000000e-01  1.01000000e-01  1.18549782e+00  5.00000000e+00  4.42131095e+00  1.14682965e+00  5.57865370e-01  5.20826477e-05 
 1.01043284e-01  1.01043284e-01  1.18714561e+00  5.00000000e+00  4.42184131e+00  1.14666406e+00  5.58144018e-01  5.10255671e-05 
 1.01129853e-01  1.01129853e-01  1.19043968e+00  5.00000000e+00  4.42093209e+00  1.14850137e+00  5.59057708e-01  5.28511600e-05 
 1.01302991e-01  1.01302991e-01  1.19701875e+00  5.00000000e+00  4.41899684e+00  1.15245868e+00  5.61071669e-01  5.69572640e-05 
 1.01649266e-01  1.01649266e-01  1.21014075e+00  5.00000000e+00  4.41537417e+00  1.16020530e+00  5.65178908e-01  6.55204433e-05 
 1.02149266e-01  1.02149266e-01  1.22900327e+00  5.00000000e+00  4.41071222e+00  1.17115056e+00  5.71439496e-01  7.84612055e-05 
 1.02649266e-01  1.02649266e-01  1.24776580e+00  5.00000000e+00  4.40676487e+00  1.18173720e+00  5.78057399e-01  9.13975336e-05 
 1.03149266e-01  1.03149266e-01  1.26642874e+00  5.00000000e+00  4.40319893e+00  1.19217067e+00  5.84904518e-01  1.04908263e-04 
 1.03649266e-01  1.03649266e-01  1.28499252e+00  5.00000000e+00  4.39999870e+00  1.20240230e+00  5.91916161e-01  1.18725584e-04 
 1.04149266e-01  1.04149266e-01  1.30345760e+00  5.00000000e+00  4.39707872e+00  1.21252840e+00  5.99103196e-01  1.32914791e-04 
 1.04649266e-01  1.04649266e-01  1.32182445e+00  5.00000000e+00  4.39441963e+00  1.22249859e+00  6.06395697e-01  1.47306473e-04 
 1.05149266e-01  1.05149266e-01  1.34009354e+00  5.00000000e+00  4.39196393e+00  1.23239602e+00  6.13819325e-01  1.61977669e-04 
 1.05649266e-01  1.05649266e-01  1.35826536e+00  5.00000000e+00  4.38970296e+00  1.24216452e+00  6.21309135e-01  1.76774178e-04 
 1.06149266e-01  1.06149266e-01  1.37634041e+00  5.00000000e+00  4.38759473e+00  1.25188033e+00  6.28899366e-01  1.91786386e-04 
 1.06649266e-01  1.06649266e-01  1.39431917e+00  5.00000000e+00  4.38563665e+00  1.26148409e+00  6.36528012e-01  2.06869128e-04 
 1.07149266e-01  1.07149266e-01  1.41220213e+00  5.00000000e+00  4.38379665e+00  1.27104793e+00  6.44235106e-01  2.22121642e-04 
 1.07649266e-01  1.07649266e-01  1.42998980e+00  5.00000000e+00  4.38207557e+00  1.28051072e+00  6.51960335e-01  2.37404680e-04 
 1.08149266e-01  1.08149266e-01  1.44768267e+00  5.00000000e+00  4.38044801e+00  1.28994200e+00  6.59747813e-01  2.52823502e-04 
 1.08649266e-01  1.08649266e-01  1.46528124e+00  5.00000000e+00  4.37891678e+00  1.29927964e+00  6.67538204e-01  2.68242847e-04 
 1.09149266e-01  1.09149266e-01  1.48278600e+00  5.00000000e+00  4.37746113e+00  1.30859151e+00  6.75378596e-01  2.83772205e-04 
 1.09649266e-01  1.09649266e-01  1.50019745e+00  5.00000000e+00  4.37608499e+00  1.31781487e+00  6.83210206e-01  2.99279080e-04 
 1.10149266e-01  1.10149266e-01  1.51751607e+00  5.00000000e+00  4.37477099e+00  1.32701648e+00  6.91082358e-01  3.14876018e-04 
 1.10649266e-01  1.10649266e-01  1.53474237e+00  5.00000000e+00  4.37352370e+00  1.33613325e+00  6.98936565e-01  3.30432489e-04 
 1.11149266e-01  1.11149266e-01  1.55187683e+00  5.00000000e+00  4.37232824e+00  1.34523115e+00  7.06823876e-01  3.46063303e-04 
 1.11649266e-01  1.11649266e-01  1.56891994e+00  5.00000000e+00  4.37118951e+00  1.35424691e+00  7.14685947e-01  3.61639364e-04 
 1.12149266e-01  1.12149266e-01  1.58587219e+00  5.00000000e+00  4.37009458e+00  1.36324591e+00  7.22575184e-01  3.77277190e-04 
 1.12649266e-01  1.12649266e-01  1.60273406e+00  5.00000000e+00  4.36904849e+00  1.37216479e+00  7.30433288e-01  3.92848758e-04 
 1.13149266e-01  1.13149266e-01  1.61950603e+00  5.00000000e+00  4.36803980e+00  1.38106852e+00  7.38313756e-01  4.08471897e-04 
 1.13649266e-01  1.13649266e-01  1.63618858e+00  5.00000000e+00  4.36707358e+00  1.38989368e+00  7.46158281e-01  4.24019406e-04 
 1.14149266e-01  1.14149266e-01  1.65278220e+00  5.00000000e+00  4.36613963e+00  1.39870492e+00  7.54021244e-01  4.39610134e-04 
 1.14649266e-01  1.14649266e-01  1.66928734e+00  5.00000000e+00  4.36524296e+00  1.40743883e+00  7.61844294e-01  4.55117521e-04 
 1.15149266e-01  1.15149266e-01  1.68570450e+00  5.00000000e+00  4.36437434e+00  1.41615979e+00  7.69682544e-01  4.70661222e-04 
 1.15649266e-01  1.15649266e-01  1.70203413e+00  5.00000000e+00  4.36353872e+00  1.42480441e+00  7.77477582e-01  4.86115189e-04 
 1.16149266e-01  1.16149266e-01  1.71827671e+00  5.00000000e+00  4.36272768e+00  1.43343687e+00  7.85285128e-01  5.01599713e-04 
 1.16649266e-01  1.16649266e-01  1.73443270e+00  5.00000000e+00  4.36194605e+00  1.44199382e+00  7.93046699e-01  5.16989165e-04 
 1.17149266e-01  1.17149266e-01  1.75050257e+00  5.00000000e+00  4.36118611e+00  1.45053927e+00  8.00818527e-01  5.32404347e-04 
 1.17649266e-01  1.17649266e-01  1.76648677e+00  5.00000000e+00  4.36045255e+00  1.45900990e+00  8.08542056e-01  5.47719979e-04 
 1.18149266e-01  1.18149266e-01  1.78238577e+00  5.00000000e+00  4.35973824e+00  1.46746959e+00  8.16273948e-01  5.63057266e-04 
 1.18649266e-01  1.18649266e-01  1.79820002e+00  5.00000000e+00  4.35904774e+00  1.47585508e+00  8.23955577e-01  5.78291232e-04 
 1.19149266e-01  1.19149266e-01  1.81392997e+00  5.00000000e+00  4.35837441e+00  1.48423010e+00  8.31643971e-01  5.93543401e-04 
 1.19649266e-01  1.19649266e-01  1.82957608e+00  5.00000000e+00  4.35772268e+00  1.49253147e+00  8.39280436e-01  6.08689061e-04 
 1.20149266e-01  1.20149266e-01  1.84513879e+00  5.00000000e+00  4.35708634e+00  1.50082280e+00  8.46922313e-01  6.23849990e-04 
 1.20649266e-01  1.20649266e-01  1.86061856e+00  5.00000000e+00  4.35646971e+00  1.50904097e+00  8.54510846e-01  6.38901711e-04 
 1.21149266e-01  1.21149266e-01  1.87601582e+00  5.00000000e+00  4.35586692e+00  1.51724950e+00  8.62103644e-01  6.53966200e-04 
 1.21649266e-01  1.21649266e-01  1.89133101e+00  5.00000000e+00  4.35528218e+00  1.52538533e+00  8.69641893e-01  6.68919194e-04 
 1.22149266e-01  1.22149266e-01  1.90656458e+00  5.00000000e+00  4.35470996e+00  1.53351186e+00  8.77183434e-01  6.83882822e-04 
 1.22649266e-01  1.22649266e-01  1.92171696e+00  5.00000000e+00  4.35415433e+00  1.54156613e+00  8.84669401e-01  6.98733018e-04 
 1.23149266e-01  1.23149266e-01  1.93678859e+00  5.00000000e+00  4.35361006e+00  1.54961145e+00  8.92157831e-01  7.13592024e-04 
 1.23649266e-01  1.23649266e-01  1.95177990e+00  5.00000000e+00  4.35308110e+00  1.55758491e+00  8.99589818e-01  7.28335961e-04 
 1.24149266e-01  1.24149266e-01  1.96669132e+00  5.00000000e+00  4.35256248e+00  1.56554973e+00  9.07023567e-01  7.43087148e-04 
 1.24649266e-01  1.24649266e-01  1.98152328e+00  5.00000000e+00  4.35205804e+00  1.57344310e+00  9.14400134e-01  7.57721888e-04 
 1.25149266e-01  1.25149266e-01  1.99627620e+00  5.00000000e+00  4.35156304e+00  1.58132814e+00  9.21777870e-01  7.72362548e-04 
 1.25649266e-01  1.25649266e-01  2.01095050e+00  5.00000000e+00  4.35108121e+00  1.58914211e+00  9.29097800e-01  7.86885603e-04 
 1.26149266e-01  1.26149266e-01  2.02554661e+00  5.00000000e+00  4.35060804e+00  1.59694804e+00  9.36418398e-01  8.01413446e-04 
 1.26649266e-01  1.26649266e-01  2.04006494e+00  5.00000000e+00  4.35014712e+00  1.60468328e+00  9.43680667e-01  8.15822720e-04 
 1.27149266e-01  1.27149266e-01  2.05450591e+00  5.00000000e+00  4.34969416e+00  1.61241078e+00  9.50943184e-01  8.30235821e-04 
 1.27649266e-01  1.27649266e-01  2.06886993e+00  5.00000000e+00  4.34925264e+00  1.62006795e+00  9.58146935e-01  8.44529557e-04 
 1.28149266e-01  1.28149266e-01  2.08315742e+00  5.00000000e+00  4.34881845e+00  1.62771767e+00  9.65350585e-01  8.58826310e-04 
 1.28649266e-01  1.28649266e-01  2.09736879e+00  5.00000000e+00  4.34839498e+00  1.63529743e+00  9.72495110e-01  8.73003050e-04 
 1.29149266e-01  1.29149266e-01  2.11150443e+00  5.00000000e+00  4.34797826e+00  1.64287002e+00  9.79639245e-01  8.87182127e-04 
 1.29649266e-01  1.29649266e-01  2.12556476e+00  5.00000000e+00  4.34757161e+00  1.65037302e+00  9.86723962e-01  9.01240672e-04 
 1.30149266e-01  1.30149266e-01  2.13955019e+00  5.00000000e+00  4.34717121e+00  1.65786911e+00  9.93808056e-01  9.15300989e-04 
 1.30649266e-01  1.30649266e-01  2.15346110e+00  5.00000000e+00  4.34678027e+00  1.66529599e+00  1.00083250e+00  9.29240371e-04 
 1.31149266e-01  1.31149266e-01  2.16729789e+00  5.00000000e+00  4.34639512e+00  1.67271623e+00  1.00785613e+00  9.43181061e-04 
 1.31649266e-01  1.31649266e-01  2.18106098e+00  5.00000000e+00  4.34601890e+00  1.68006762e+00  1.01481993e+00  9.57000515e-04 
 1.32149266e-01  1.32149266e-01  2.19475074e+00  5.00000000e+00  4.34564805e+00  1.68741265e+00  1.02178278e+00  9.70820900e-04 
 1.32649266e-01  1.32649266e-01  2.20836757e+00  5.00000000e+00  4.34528563e+00  1.69468918e+00  1.02868566e+00  9.84519839e-04 
 1.33149266e-01  1.33149266e-01  2.22191186e+00  5.00000000e+00  4.34492820e+00  1.70195963e+00  1.03558748e+00  9.98219414e-04 
 1.33649266e-01  1.33649266e-01  2.23538400e+00  5.00000000e+00  4.34457875e+00  1.70916194e+00  1.04242924e+00  1.01179741e-03 
 1.34149266e-01  1.34149266e-01  2.24878437e+00  5.00000000e+00  4.34423395e+00  1.71635844e+00  1.04926986e+00  1.02537582e-03 
 1.34649266e-01  1.34649266e-01  2.26211335e+00  5.00000000e+00  4.34389671e+00  1.72348717e+00  1.05605037e+00  1.03883259e-03 
 1.35149266e-01  1.35149266e-01  2.27537134e+00  5.00000000e+00  4.34356381e+00  1.73061035e+00  1.06282970e+00  1.05228961e-03 
 1.35649266e-01  1.35649266e-01  2.28855870e+00  5.00000000e+00  4.34323809e+00  1.73766611e+00  1.06954890e+00  1.06562499e-03 
 1.36149266e-01  1.36149266e-01  2.30167581e+00  5.00000000e+00  4.34291642e+00  1.74471660e+00  1.07626690e+00  1.07896052e-03 
 1.36649266e-01  1.36649266e-01  2.31472306e+00  5.00000000e+00  4.34260158e+00  1.75170005e+00  1.08292476e+00  1.09217447e-03 
 1.37149266e-01  1.37149266e-01  2.32770081e+00  5.00000000e+00  4.34229052e+00  1.75867848e+00  1.08958144e+00  1.10538851e-03 
 1.37649266e-01  1.37649266e-01  2.34060943e+00  5.00000000e+00  4.34198597e+00  1.76559022e+00  1.09617802e+00  1.11848109e-03 
 1.38149266e-01  1.38149266e-01  2.35344929e+00  5.00000000e+00  4.34168496e+00  1.77249722e+00  1.10277342e+00  1.13157374e-03 
 1.38649266e-01  1.38649266e-01  2.36622076e+00  5.00000000e+00  4.34139015e+00  1.77933789e+00  1.10930880e+00  1.14454509e-03 
 1.39149266e-01  1.39149266e-01  2.37892421e+00  5.00000000e+00  4.34109867e+00  1.78617409e+00  1.11584305e+00  1.15751654e-03 
 1.39649266e-01  1.39649266e-01  2.39156000e+00  5.00000000e+00  4.34081311e+00  1.79294432e+00  1.12231734e+00  1.17036688e-03 
 1.40149266e-01  1.40149266e-01  2.40412849e+00  5.00000000e+00  4.34053066e+00  1.79971034e+00  1.12879057e+00  1.18321740e-03 
 1.40649266e-01  1.40649266e-01  2.41663003e+00  5.00000000e+00  4.34025388e+00  1.80641075e+00  1.13520394e+00  1.19594704e-03 
 1.41149266e-01  1.41149266e-01  2.42906499e+00  5.00000000e+00  4.33998002e+00  1.81310722e+00  1.14161632e+00  1.20867695e-03 
 1.41649266e-01  1.41649266e-01  2.44143373e+00  5.00000000e+00  4.33971159e+00  1.81973844e+00  1.14796897e+00  1.22128626e-03 
 1.42149266e-01  1.42149266e-01  2.45373659e+00  5.00000000e+00  4.33944590e+00  1.82636598e+00  1.15432070e+00  1.23389595e-03 
 1.42649266e-01  1.42649266e-01  2.46597392e+00  5.00000000e+00  4.33918542e+00  1.83292864e+00  1.16061284e+00  1.24638535e-03 
 1.43149266e-01  1.43149266e-01  2.47814608e+00  5.00000000e+00  4.33892752e+00  1.83948788e+00  1.16690417e+00  1.25887529e-03 
 1.43649266e-01  1.43649266e-01  2.49025342e+00  5.00000000e+00  4.33867460e+00  1.84598259e+00  1.17313605e+00  1.27124525e-03 
 1.44149266e-01  1.44149266e-01  2.50229628e+00  5.00000000e+00  4.33842412e+00  1.85247415e+00  1.17936723e+00  1.28361593e-03 
 1.44649266e-01  1.44649266e-01  2.51427500e+00  5.00000000e+00  4.33817844e+00  1.85890154e+00  1.18553913e+00  1.29586699e-03 
 1.45149266e-01  1.45149266e-01  2.52618992e+00  5.00000000e+00  4.33793504e+00  1.86532604e+00  1.19171044e+00  1.30811896e-03 
 1.45649266e-01  1.45649266e-01  2.53804140e+00  5.00000000e+00  4.33769625e+00  1.87168673e+00  1.19782264e+00  1.32025168e-03 
 1.46149266e-01  1.46149266e-01  2.54982976e+00  5.00000000e+00  4.33745962e+00  1.87804478e+00  1.20393438e+00  1.33238552e-03 
 1.46649266e-01  1.46649266e-01  2.56155534e+00  5.00000000e+00  4.33722743e+00  1.88433939e+00  1.20998720e+00  1.34440052e-03 
 1.47149266e-01  1.47149266e-01  2.57321848e+00  5.00000000e+00  4.33699727e+00  1.89063161e+00  1.21603969e+00  1.35641686e-03 
 1.47649266e-01  1.47649266e-01  2.58481950e+00  5.00000000e+00  4.33677139e+00  1.89686075e+00  1.22203345e+00  1.36831477e-03 
 1.48149266e-01  1.48149266e-01  2.59635875e+00  5.00000000e+00  4.33654743e+00  1.90308776e+00  1.22802704e+00  1.38021427e-03 
 1.48649266e-01  1.48649266e-01  2.60783655e+00  5.00000000e+00  4.33632758e+00  1.90925204e+00  1.23396209e+00  1.39199577e-03 
 1.49149266e-01  1.49149266e-01  2.61925323e+00  5.00000000e+00  4.33610955e+00  1.91541446e+00  1.23989711e+00  1.40377911e-03 
 1.49649266e-01  1.49649266e-01  2.63060912e+00  5.00000000e+00  4.33589550e+00  1.92151449e+00  1.24577380e+00  1.41544490e-03 
 1.50149266e-01  1.50149266e-01  2.64190453e+00  5.00000000e+00  4.33568316e+00  1.92761291e+00  1.25165062e+00  1.42711280e-03 
 1.50574633e-01  1.50574633e-01  2.65146655e+00  5.00000000e+00  4.33550591e+00  1.93274813e+00  1.25660077e+00  1.43692624e-03 
 1.51000000e-01  1.51000000e-01  2.66098524e+00  5.00000000e+00  4.33532932e+00  1.93789059e+00  1.26155884e+00  1.44677045e-03 
 1.51050000e-01  1.51050000e-01  2.66197504e+00  4.75000000e+00  4.08487380e+00  1.92470346e+00  1.24781346e+00  1.47247570e-03 
 1.51150000e-01  1.51150000e-01  2.66370176e+00  4.25000000e+00  3.58396060e+00  1.89892041e+00  1.22091055e+00  1.52539216e-03 
 1.51350000e-01  1.51350000e-01  2.66563944e+00  3.25000000e+00  2.58224112e+00  1.84619982e+00  1.16605560e+00  1.63024582e-03 
 1.51675000e-01  1.51675000e-01  2.66442414e+00  1.62500000e+00  9.63648056e-01  1.49271540e+00  8.18383682e-01  1.27255070e-03 
 1.52000000e-01  1.52000000e-01  2.65764584e+00  0.00000000e+00  3.81857402e-02  6.04875423e-01  1.51053784e-02 -4.59010455e-14 
 1.52045206e-01  1.52045206e-01  2.65630866e+00  0.00000000e+00  3.81574321e-02  6.04829110e-01  1.50958794e-02 -4.58702356e-14 
 1.52135617e-01  1.52135617e-01  2.65363568e+00  0.00000000e+00  3.81380674e-02  6.04776196e-01  1.50765996e-02 -4.58491578e-14 
 1.52316440e-01  1.52316440e-01  2.64829800e+00  0.00000000e+00  3.80994199e-02  6.04670506e-01  1.50380999e-02 -4.58070877e-14 
 1.52678085e-01  1.52678085e-01  2.63765572e+00  0.00000000e+00  3.80223840e-02  6.04459379e-01  1.49613418e-02 -4.57232141e-14 
 1.53178085e-01  1.53178085e-01  2.62301432e+00  0.00000000e+00  3.79163926e-02  6.04167801e-01  1.48557482e-02 -4.56077817e-14 
 1.53678085e-01  1.53678085e-01  2.60845644e+00  0.00000000e+00  3.78110267e-02  6.03876291e-01  1.47507687e-02 -4.54929920e-14 
 1.54178085e-01  1.54178085e-01  2.59398160e+00  0.00000000e+00  3.77062577e-02  6.03585179e-01  1.46463973e-02 -4.53788145e-14 
 1.54678085e-01  1.54678085e-01  2.57958933e+00  0.00000000e+00  3.76021054e-02  6.03294428e-01  1.45426308e-02 -4.52652712e-14 
 1.55178085e-01  1.55178085e-01  2.56527916e+00  0.00000000e+00  3.74985430e-02  6.03004066e-01  1.44394655e-02 -4.51523334e-14 
 1.55678085e-01  1.55678085e-01  2.55105061e+00  0.00000000e+00  3.73955905e-02  6.02714054e-01  1.43368984e-02 -4.50400235e-14 
 1.56178085e-01  1.56178085e-01  2.53690322e+00  0.00000000e+00  3.72932210e-02  6.02424421e-01  1.42349256e-02 -4.49283125e-14 
 1.56678085e-01  1.56678085e-01  2.52283652e+00  0.00000000e+00  3.71914547e-02  6.02135125e-01  1.41335441e-02 -4.48172231e-14 
 1.57178085e-01  1.57178085e-01  2.50885006e+00  0.00000000e+00  3.70902646e-02  6.01846199e-01  1.40327504e-02 -4.47067262e-14 
 1.57678085e-01  1.57678085e-01  2.49494338e+00  0.00000000e+00  3.69896712e-02  6.01557600e-01  1.39325412e-02 -4.45968447e-14 
 1.58178085e-01  1.58178085e-01  2.48111601e+00  0.00000000e+00  3.68896471e-02  6.01269359e-01  1.38329131e-02 -4.44875492e-14 
 1.58678085e-01  1.58678085e-01  2.46736751e+00  0.00000000e+00  3.67902131e-02  6.00981434e-01  1.37338631e-02 -4.43788630e-14 
 1.59178085e-01  1.59178085e-01  2.45369743e+00  0.00000000e+00  3.66913418e-02  6.00693857e-01  1.36353874e-02 -4.42707564e-14 
 1.59678085e-01  1.59678085e-01  2.44010531e+00  0.00000000e+00  3.65930542e-02  6.00406585e-01  1.35374833e-02 -4.41632530e-14 
 1.60178085e-01  1.60178085e-01  2.42659071e+00  0.00000000e+00  3.64953227e-02  6.00119650e-01  1.34401471e-02 -4.40563230e-14 
 1.60678085e-01  1.60678085e-01  2.41315319e+00  0.00000000e+00  3.63981685e-02  5.99833008e-01  1.33433760e-02 -4.39499902e-14 
 1.61178085e-01  1.61178085e-01  2.39979231e+00  0.00000000e+00  3.63015638e-02  5.99546694e-01  1.32471663e-02 -4.38442244e-14 
 1.61678085e-01  1.61678085e-01  2.38650763e+00  0.00000000e+00  3.62055301e-02  5.99260662e-01  1.31515154e-02 -4.37390500e-14 
 1.62178085e-01  1.62178085e-01  2.37329872e+00  0.00000000e+00  3.61100395e-02  5.98974946e-01  1.30564196e-02 -4.36344365e-14 
 1.62678085e-01  1.62678085e-01  2.36016513e+00  0.00000000e+00  3.60151137e-02  5.98689502e-01  1.29618761e-02 -4.35304085e-14 
 1.63178085e-01  1.63178085e-01  2.34710644e+00  0.00000000e+00  3.59207245e-02  5.98404364e-01  1.28678815e-02 -4.34269352e-14 
 1.63678085e-01  1.63678085e-01  2.33412223e+00  0.00000000e+00  3.58268941e-02  5.98119486e-01  1.27744330e-02 -4.33240416e-14 
 1.64178085e-01  1.64178085e-01  2.32121206e+00  0.00000000e+00  3.57335938e-02  5.97834903e-01  1.26815273e-02 -4.32216968e-14 
 1.64678085e-01  1.64678085e-01  2.30837552e+00  0.00000000e+00  3.56408463e-02  5.97550569e-01  1.25891614e-02 -4.31199258e-14 
 1.65178085e-01  1.65178085e-01  2.29561218e+00  0.00000000e+00  3.55486228e-02  5.97266520e-01  1.24973321e-02 -4.30186977e-14 
 1.65678085e-01  1.65678085e-01  2.28292162e+00  0.00000000e+00  3.54569459e-02  5.96982709e-01  1.24060367e-02 -4.29180377e-14 
 1.66178085e-01  1.66178085e-01  2.27030343e+00  0.00000000e+00  3.53657868e-02  5.96699172e-01  1.23152718e-02 -4.28179146e-14 
