 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)        
 2.48038869e-03  2.48038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.49917555e-03  6.32795481e-03  8.75562870e-03  2.36053991e-03  4.19189222e-03  9.25376956e-03  2.45819803e-03 
 2.49038869e-03  2.49038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.30292638e-03  5.13279800e-03 -1.39537161e-02  1.16497183e-03  4.19196215e-03 -1.34527693e-02  1.20705871e-03 
 2.50038869e-03  2.50038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.10264539e-03  3.93335959e-03 -3.67433751e-02 -3.51727256e-05  4.19197766e-03 -3.62416129e-02 -4.88443227e-05 
 2.51038869e-03  2.51038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.90307003e-03  2.73436913e-03 -5.95234281e-02 -1.23515709e-03  4.19193865e-03 -5.90228174e-02 -1.30455459e-03 
 2.52038869e-03  2.52038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.70893439e-03  1.54056296e-03 -8.22039441e-02 -2.43024573e-03  4.19184527e-03 -8.17064739e-02 -2.55511637e-03 
 2.53038869e-03  2.53038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.24951664e-04  3.56648453e-04 -1.04695433e-01 -3.61572195e-03  4.19169785e-03 -1.04203054e-01 -3.79559427e-03 
 2.54038869e-03  2.54038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.44205577e-04 -8.12697612e-04 -1.26909104e-01 -4.78690746e-03  4.19149696e-03 -1.26423771e-01 -5.02109270e-03 
 2.55038869e-03  2.55038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.79392274e-03 -1.96286434e-03 -1.48757308e-01 -5.93917989e-03  4.19124336e-03 -1.48280925e-01 -6.22677517e-03 
 2.56038869e-03  2.56038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.91966246e-03 -3.08930818e-03 -1.70153792e-01 -7.06799202e-03  4.19093804e-03 -1.69688252e-01 -7.40788340e-03 
 2.57038869e-03  2.57038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.01698152e-03 -4.18758752e-03 -1.91014135e-01 -8.16888868e-03  4.19058216e-03 -1.90561262e-01 -8.55975610e-03 
 2.58038869e-03  2.58038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.08154933e-03 -5.25336362e-03 -2.11255982e-01 -9.23752541e-03  4.19017712e-03 -2.10817576e-01 -9.67784735e-03 
 2.59038869e-03  2.59038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.10916409e-03 -6.28243425e-03 -2.30799466e-01 -1.02696845e-02  4.18972450e-03 -2.30377246e-01 -1.07577446e-02 
 2.60038869e-03  2.60038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.09577032e-03 -7.27073386e-03 -2.49567431e-01 -1.12612929e-02  4.18922604e-03 -2.49163075e-01 -1.17951859e-02 
 2.61038869e-03  2.61038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.03747387e-03 -8.21436592e-03 -2.67485828e-01 -1.22084367e-02  4.18868370e-03 -2.67100919e-01 -1.27860770e-02 
 2.62038869e-03  2.62038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.93055832e-03 -9.10960215e-03 -2.84483912e-01 -1.31073785e-02  4.18809959e-03 -2.84119982e-01 -1.37265073e-02 
 2.63038869e-03  2.63038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.77149863e-03 -9.95291322e-03 -3.00494620e-01 -1.39545701e-02  4.18747600e-03 -3.00153093e-01 -1.46127653e-02 
 2.64038869e-03  2.64038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.05569760e-02 -1.07409668e-02 -3.15454738e-01 -1.47466684e-02  4.18681536e-03 -3.15136974e-01 -1.54413534e-02 
 2.65038869e-03  2.65038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.12838902e-02 -1.14706566e-02 -3.29305241e-01 -1.54805471e-02  4.18612025e-03 -3.29012483e-01 -1.62090016e-02 
 2.66038869e-03  2.66038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.19493723e-02 -1.21390986e-02 -3.41991444e-01 -1.61533101e-02  4.18539341e-03 -3.41724858e-01 -1.69126802e-02 
 2.67038869e-03  2.67038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.25507955e-02 -1.27436587e-02 -3.53463296e-01 -1.67623022e-02  4.18463766e-03 -3.53223923e-01 -1.75496123e-02 
 2.68038869e-03  2.68038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.30857864e-02 -1.32819467e-02 -3.63675498e-01 -1.73051202e-02  4.18385598e-03 -3.63464295e-01 -1.81172840e-02 
 2.69038869e-03  2.69038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.35522332e-02 -1.37518419e-02 -3.72587764e-01 -1.77796215e-02  4.18305141e-03 -3.72405552e-01 -1.86134551e-02 
 2.70038869e-03  2.70038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.39482951e-02 -1.41514858e-02 -3.80164895e-01 -1.81839339e-02  4.18222713e-03 -3.80012406e-01 -1.90361673e-02 
 2.71038869e-03  2.71038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.42724084e-02 -1.44793049e-02 -3.86377006e-01 -1.85164613e-02  4.18138635e-03 -3.86254829e-01 -1.93837525e-02 
 2.72038869e-03  2.72038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45232942e-02 -1.47340014e-02 -3.91199554e-01 -1.87758919e-02  4.18053236e-03 -3.91108184e-01 -1.96548389e-02 
 2.73038869e-03  2.73038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.46999619e-02 -1.49145737e-02 -3.94613524e-01 -1.89612014e-02  4.17966853e-03 -3.94553309e-01 -1.98483567e-02 
 2.74038869e-03  2.74038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48017142e-02 -1.50203052e-02 -3.96605417e-01 -1.90716587e-02  4.17879822e-03 -3.96576607e-01 -1.99635420e-02 
 2.75038869e-03  2.75038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48281492e-02 -1.50507821e-02 -3.97167389e-01 -1.91068278e-02  4.17792487e-03 -3.97170086e-01 -1.99999404e-02 
 2.76038869e-03  2.76038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47791626e-02 -1.50058803e-02 -3.96297197e-01 -1.90665701e-02  4.17705187e-03 -3.96331402e-01 -1.99574081e-02 
 2.77038869e-03  2.77038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.46549472e-02 -1.48857805e-02 -3.93998292e-01 -1.89510442e-02  4.17618267e-03 -3.94063859e-01 -1.98361130e-02 
 2.78038869e-03  2.78038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.44559934e-02 -1.46909528e-02 -3.90279721e-01 -1.87607063e-02  4.17532067e-03 -3.90376402e-01 -1.96365339e-02 
 2.79038869e-03  2.79038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.41830858e-02 -1.44221694e-02 -3.85156176e-01 -1.84963073e-02  4.17446924e-03 -3.85283579e-01 -1.93594584e-02 
 2.80038869e-03  2.80038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.38373016e-02 -1.40804874e-02 -3.78647854e-01 -1.81588910e-02  4.17363172e-03 -3.78805487e-01 -1.90059799e-02 
 2.81038869e-03  2.81038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.34200049e-02 -1.36672586e-02 -3.70780454e-01 -1.77497887e-02  4.17281140e-03 -3.70967685e-01 -1.85774935e-02 
 2.82038869e-03  2.82038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.29328428e-02 -1.31841102e-02 -3.61585004e-01 -1.72706154e-02  4.17201148e-03 -3.61801103e-01 -1.80756902e-02 
 2.83038869e-03  2.83038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.23777372e-02 -1.26329520e-02 -3.51097806e-01 -1.67232616e-02  4.17123511e-03 -3.51341911e-01 -1.75025504e-02 
 2.84038869e-03  2.84038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.17568791e-02 -1.20159557e-02 -3.39360227e-01 -1.61098880e-02  4.17048533e-03 -3.39631385e-01 -1.68603361e-02 
 2.85038869e-03  2.85038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.10727182e-02 -1.13355596e-02 -3.26418605e-01 -1.54329150e-02  4.16976506e-03 -3.26715735e-01 -1.61515817e-02 
 2.86038869e-03  2.86038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.03279546e-02 -1.05944451e-02 -3.12323990e-01 -1.46950145e-02  4.16907713e-03 -3.12645931e-01 -1.53790844e-02 
 2.87038869e-03  2.87038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.52552717e-03 -9.79554030e-03 -2.97132022e-01 -1.38990984e-02  4.16842423e-03 -2.97477493e-01 -1.45458928e-02 
 2.88038869e-03  2.88038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.66860275e-03 -8.94199461e-03 -2.80902635e-01 -1.30483081e-02  4.16780892e-03 -2.81270281e-01 -1.36552953e-02 
 2.89038869e-03  2.89038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.76056276e-03 -8.03717969e-03 -2.63699891e-01 -1.21460011e-02  4.16723360e-03 -2.64088254e-01 -1.27108066e-02 
 2.90038869e-03  2.90038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.80499088e-03 -7.08466290e-03 -2.45591662e-01 -1.11957387e-02  4.16670051e-03 -2.45999217e-01 -1.17161541e-02 
 2.91038869e-03  2.91038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.80565786e-03 -6.08820651e-03 -2.26649424e-01 -1.02012707e-02  4.16621174e-03 -2.27074554e-01 -1.06752633e-02 
 2.92038869e-03  2.92038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.76650767e-03 -5.05173958e-03 -2.06947912e-01 -9.16652223e-03  4.16576920e-03 -2.07388949e-01 -9.59224214e-03 
 2.93038869e-03  2.93038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.69164091e-03 -3.97935565e-03 -1.86564894e-01 -8.09557669e-03  4.16537460e-03 -1.87020087e-01 -8.47136477e-03 
 2.94038869e-03  2.94038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.58529962e-03 -2.87528346e-03 -1.65580788e-01 -6.99266088e-03  4.16502949e-03 -1.66048351e-01 -7.31705479e-03 
 2.95038869e-03  2.95038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45184960e-03 -1.74388333e-03 -1.44078424e-01 -5.86212725e-03  4.16473519e-03 -1.44556502e-01 -6.13386775e-03 
 2.96038869e-03  2.96038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.95764089e-04 -5.89616963e-04 -1.22142640e-01 -4.70843777e-03  4.16449286e-03 -1.22629356e-01 -4.92647312e-03 
 2.97038869e-03  2.97038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.78394810e-04  5.82957292e-04 -9.98600186e-02 -3.53614528e-03  4.16430342e-03 -1.00353443e-01 -3.69963596e-03 
 2.98038869e-03  2.98038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.06599318e-03  1.76921519e-03 -7.73184789e-02 -2.34987654e-03  4.16416759e-03 -7.78166728e-02 -2.45819803e-03 
 2.99038869e-03  2.99038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.26234456e-03  2.96447215e-03 -5.46069944e-02 -1.15431297e-03  4.16408590e-03 -5.51079829e-02 -1.20705871e-03 
 3.00038869e-03  3.00038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.46272746e-03  4.16401438e-03 -3.18151760e-02  4.58268261e-05  4.16405863e-03 -3.23169911e-02  4.88443227e-05 
 3.01038869e-03  3.01038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.66240495e-03  5.36310493e-03 -9.03298499e-03  1.24580668e-03  4.16408588e-03 -9.53363742e-03  1.30455459e-03 
 3.02038869e-03  3.02038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.85664240e-03  6.55701481e-03  1.36496883e-02  2.44089057e-03  4.16416752e-03  1.31521654e-02  2.55511637e-03 
 3.03038869e-03  3.03038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.04072716e-03  7.74102934e-03  3.61433137e-02  3.62636229e-03  4.16430319e-03  3.56508926e-02  3.79559427e-03 
 3.04038869e-03  3.04038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.20998613e-03  8.91047900e-03  5.83591394e-02  4.79754305e-03  4.16449234e-03  5.78737546e-02  5.02109270e-03 
 3.05038869e-03  3.05038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.03598052e-02  1.00607457e-02  8.02094780e-02  5.94981098e-03  4.16473420e-03  7.97330536e-02  6.22677517e-03 
 3.06038869e-03  3.06038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.14856466e-02  1.11872930e-02  1.01608116e-01  7.07861836e-03  4.16502780e-03  1.01142524e-01  7.40788340e-03 
 3.07038869e-03  3.07038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.25830675e-02  1.22856722e-02  1.22470592e-01  8.17951053e-03  4.16537195e-03  1.22017677e-01  8.55975610e-03 
 3.08038869e-03  3.08038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.36477369e-02  1.33515517e-02  1.42714589e-01  9.24814252e-03  4.16576527e-03  1.42276132e-01  9.67784735e-03 
 3.09038869e-03  3.09038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.46754534e-02  1.43807222e-02  1.62260205e-01  1.02802972e-02  4.16620619e-03  1.61837943e-01  1.07577446e-02 
 3.10038869e-03  3.10038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.56621611e-02  1.53691250e-02  1.81030319e-01  1.12719008e-02  4.16669293e-03  1.80625911e-01  1.17951859e-02 
 3.11038869e-03  3.11038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.66039663e-02  1.63128569e-02  1.98950845e-01  1.22190401e-02  4.16722357e-03  1.98565895e-01  1.27860770e-02 
 3.12038869e-03  3.12038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.74971522e-02  1.72081962e-02  2.15951077e-01  1.31179771e-02  4.16779598e-03  2.15587095e-01  1.37265073e-02 
 3.13038869e-03  3.13038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.83381941e-02  1.80516070e-02  2.31963913e-01  1.39651643e-02  4.16840788e-03  2.31622344e-01  1.46127653e-02 
 3.14038869e-03  3.14038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.91237728e-02  1.88397637e-02  2.46926176e-01  1.47572578e-02  4.16905683e-03  2.46608360e-01  1.54413534e-02 
 3.15038869e-03  3.15038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.98507884e-02  1.95695530e-02  2.60778805e-01  1.54911320e-02  4.16974026e-03  2.60486005e-01  1.62090016e-02 
 3.16038869e-03  3.16038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.05163717e-02  2.02380980e-02  2.73467151e-01  1.61638904e-02  4.17045543e-03  2.73200513e-01  1.69126802e-02 
 3.17038869e-03  3.17038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.11178964e-02  2.08427576e-02  2.84941128e-01  1.67728780e-02  4.17119950e-03  2.84701713e-01  1.75496123e-02 
 3.18038869e-03  3.18038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.16529884e-02  2.13811484e-02  2.95155471e-01  1.73156912e-02  4.17196951e-03  2.94944216e-01  1.81172840e-02 
 3.19038869e-03  3.19038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.21195365e-02  2.18511431e-02  3.04069859e-01  1.77901881e-02  4.17276241e-03  3.03887605e-01  1.86134551e-02 
 3.20038869e-03  3.20038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.25156994e-02  2.22508898e-02  3.11649130e-01  1.81944957e-02  4.17357504e-03  3.11496589e-01  1.90361673e-02 
 3.21038869e-03  3.21038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.28399140e-02  2.25788083e-02  3.17863361e-01  1.85270187e-02  4.17440417e-03  3.17741142e-01  1.93837525e-02 
 3.22038869e-03  3.22038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.30909007e-02  2.28336075e-02  3.22688047e-01  1.87864445e-02  4.17524651e-03  3.22596625e-01  1.96548389e-02 
 3.23038869e-03  3.23038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32676695e-02  2.30142791e-02  3.26104136e-01  1.89717496e-02  4.17609870e-03  3.26043879e-01  1.98483567e-02 
 3.24038869e-03  3.24038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33695227e-02  2.31201131e-02  3.28098165e-01  1.90822022e-02  4.17695737e-03  3.28069303e-01  1.99635420e-02 
 3.25038869e-03  3.25038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33960588e-02  2.31506893e-02  3.28662254e-01  1.91173669e-02  4.17781910e-03  3.28664909e-01  1.99999404e-02 
 3.26038869e-03  3.26038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33471729e-02  2.31058899e-02  3.27794195e-01  1.90771044e-02  4.17868046e-03  3.27828349e-01  1.99574081e-02 
 3.27038869e-03  3.27038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32230585e-02  2.29858893e-02  3.25497405e-01  1.89615740e-02  4.17953804e-03  3.25562930e-01  1.98361130e-02 
 3.28038869e-03  3.28038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.30242054e-02  2.27911638e-02  3.21780966e-01  1.87712314e-02  4.18038843e-03  3.21877596e-01  1.96365339e-02 
 3.29038869e-03  3.29038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.27513987e-02  2.25224796e-02  3.16659535e-01  1.85068280e-02  4.18122825e-03  3.16786896e-01  1.93594584e-02 
 3.30038869e-03  3.30038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.24057151e-02  2.21808998e-02  3.10153342e-01  1.81694070e-02  4.18205416e-03  3.10310924e-01  1.90059799e-02 
 3.31038869e-03  3.31038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.19885192e-02  2.17677701e-02  3.02288055e-01  1.77603003e-02  4.18286288e-03  3.02475243e-01  1.85774935e-02 
 3.32038869e-03  3.32038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.15014575e-02  2.12847237e-02  2.93094731e-01  1.72811222e-02  4.18365120e-03  2.93310780e-01  1.80756902e-02 
 3.33038869e-03  3.33038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.09464526e-02  2.07336646e-02  2.82609645e-01  1.67337641e-02  4.18441598e-03  2.82853708e-01  1.75025504e-02 
 3.34038869e-03  3.34038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.03256949e-02  2.01167703e-02  2.70874191e-01  1.61203858e-02  4.18515418e-03  2.71145298e-01  1.68603361e-02 
 3.35038869e-03  3.35038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.96416347e-02  1.94364730e-02  2.57934677e-01  1.54434083e-02  4.18586287e-03  2.58231766e-01  1.61515817e-02 
 3.36038869e-03  3.36038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.88969714e-02  1.86954604e-02  2.43842186e-01  1.47055031e-02  4.18653922e-03  2.44164076e-01  1.53790844e-02 
 3.37038869e-03  3.37038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.80946445e-02  1.78966545e-02  2.28652325e-01  1.39095826e-02  4.18718055e-03  2.28997754e-01  1.45458928e-02 
 3.38038869e-03  3.38038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.72378203e-02  1.70432106e-02  2.12425059e-01  1.30587877e-02  4.18778430e-03  2.12792656e-01  1.36552953e-02 
 3.39038869e-03  3.39038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.63298808e-02  1.61384945e-02  1.95224422e-01  1.21564762e-02  4.18834806e-03  1.95612742e-01  1.27108066e-02 
 3.40038869e-03  3.40038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.53744091e-02  1.51860793e-02  1.77118311e-01  1.12062091e-02  4.18886959e-03  1.77525816e-01  1.17161541e-02 
 3.41038869e-03  3.41038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.43751764e-02  1.41897217e-02  1.58178177e-01  1.02117367e-02  4.18934681e-03  1.58603265e-01  1.06752633e-02 
 3.42038869e-03  3.42038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.33361263e-02  1.31533563e-02  1.38478783e-01  9.17698354e-03  4.18977781e-03  1.38919770e-01  9.59224214e-03 
 3.43038869e-03  3.43038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.22613598e-02  1.20810711e-02  1.18097867e-01  8.10603357e-03  4.19016087e-03  1.18553017e-01  8.47136477e-03 
 3.44038869e-03  3.44038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.11551185e-02  1.09771003e-02  9.71158767e-02  7.00311309e-03  4.19049445e-03  9.75833895e-02  7.31705479e-03 
 3.45038869e-03  3.45038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.00217687e-02  9.84579878e-03  7.56156128e-02  5.87257504e-03  4.19077721e-03  7.60936487e-02  6.13386775e-03 
 3.46038869e-03  3.46038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.86578305e-03  8.69163374e-03  5.36819421e-02  4.71888090e-03  4.19100802e-03  5.41686081e-02  4.92647312e-03 
 3.47038869e-03  3.47038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.69172425e-03  7.51915802e-03  3.14014196e-02  3.54658399e-03  4.19118594e-03  3.18948011e-02  3.69963596e-03 
 3.48038869e-03  3.48038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.50422568e-03  6.33300135e-03  8.86199154e-03  2.36031059e-03  4.19131025e-03  9.36013528e-03  2.45819803e-03 
 3.49038869e-03  3.49038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.30797431e-03  5.13784286e-03 -1.38473962e-02  1.16474261e-03  4.19138044e-03 -1.33464502e-02  1.20705871e-03 
 3.50038869e-03  3.50038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.10769114e-03  3.93840175e-03 -3.66371048e-02 -3.54018453e-05  4.19139620e-03 -3.61353397e-02 -4.88443227e-05 
 3.51038869e-03  3.51038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.90811357e-03  2.73940960e-03 -5.94172007e-02 -1.23538611e-03  4.19135745e-03 -5.89165908e-02 -1.30455459e-03 
 3.52038869e-03  3.52038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.71397575e-03  1.54560074e-03 -8.20977662e-02 -2.43047465e-03  4.19126432e-03 -8.16002933e-02 -2.55511637e-03 
 3.53038869e-03  3.53038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.29990825e-04  3.61684538e-04 -1.04589298e-01 -3.61595077e-03  4.19111716e-03 -1.04096920e-01 -3.79559427e-03 
 3.54038869e-03  3.54038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.39168600e-04 -8.07664210e-04 -1.26803018e-01 -4.78713618e-03  4.19091653e-03 -1.26317683e-01 -5.02109270e-03 
 3.55038869e-03  3.55038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.78888795e-03 -1.95783263e-03 -1.48651265e-01 -5.93940852e-03  4.19066318e-03 -1.48174883e-01 -6.22677517e-03 
 3.56038869e-03  3.56038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.91462987e-03 -3.08427915e-03 -1.70047799e-01 -7.06822054e-03  4.19035811e-03 -1.69582257e-01 -7.40788340e-03 
 3.57038869e-03  3.57038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.01195111e-03 -4.18256019e-03 -1.90908185e-01 -8.16911711e-03  4.19000249e-03 -1.90455313e-01 -8.55975610e-03 
 3.58038869e-03  3.58038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.07652111e-03 -5.24833896e-03 -2.11150081e-01 -9.23775374e-03  4.18959771e-03 -2.10711673e-01 -9.67784735e-03 
 3.59038869e-03  3.59038869e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.10413806e-03 -6.27741129e-03 -2.30693608e-01 -1.02699128e-02  4.18914533e-03 -2.30271388e-01 -1.07577446e-02 
