time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
1.65702891e-05,5.0,4.35195862,4.29458774,0.2293094,4.15755857,0.783953215,2.40793314,0.000760639919,0.00699014602
1.89840015e-05,5.0,4.25378512,4.26554061,-3.71494427,-4.88653114,-8.25993774,-1.53644365,0.0338530378,0.0214888331
2.38114263e-05,5.0,4.35198457,4.29455363,0.227168154,4.15784361,0.784831249,2.40541285,0.000759877075,0.00699936963
3.34662759e-05,5.0,4.25377909,4.26551277,-3.72045418,-4.88867086,-8.26089156,-1.54271965,0.0338609368,0.0215119725
5.27759751e-05,5.0,4.35177019,4.2945267,0.226714971,4.15568977,0.785049155,2.40342088,0.000766201601,0.00700665996
9.13953735e-05,5.0,4.25378225,4.26550168,-3.71987403,-4.88755142,-8.25502983,-1.54522226,0.0338568015,0.0215212001
0.00016863417,5.0,4.35086281,4.29444246,0.226639818,4.1462892,0.785131768,2.39717555,0.000793558136,0.0070295178
0.000323111764,5.0,4.253799,4.26547626,-3.71329777,-4.88161689,-8.23014782,-1.55096003,0.0338348841,0.021542357
0.000632066951,5.0,4.34749933,4.29411491,0.22676202,4.10855018,0.785265918,2.37270052,0.000903762838,0.0071191048
0.001,5.0,4.25384835,4.26540566,-3.69356764,-4.86415169,-8.15749681,-1.56692893,0.0337703824,0.0216012398
0.00106179104,5.0,4.27391838,4.30012069,0.83513242,0.0798111827,-3.20862881,2.96825635,0.0155432851,0.00564394868
0.00112406806,5.0,4.27393412,4.30365914,0.835023217,0.0798012397,-3.20369625,2.97467629,0.0155338255,0.00492231613
0.00116792695,5.0,4.27393497,4.30374365,0.834815938,0.0799400889,-3.20007843,2.97905479,0.0155333144,0.00490625849
0.0012098248,5.0,4.27393464,4.30023435,0.834505347,0.0798858779,-3.19681061,2.98310537,0.015533514,0.00561920148
0.00129362049,5.0,4.2739355,4.30372926,0.834268196,0.0800261397,-3.19003038,2.99154926,0.0155329976,0.00490898875
0.00146121188,5.0,4.27393553,4.30429946,0.833586895,0.0800312652,-3.17676155,3.00809188,0.0155329788,0.00480195296
0.00179639466,5.0,4.27393757,4.30493954,0.832175112,0.0803630679,-3.14996728,3.0404975,0.0155317574,0.00468457702
0.0024667602,5.0,4.27393967,4.30620004,0.829503957,0.0807063136,-3.0969578,3.10300441,0.015530494,0.0044617537
0.0034667602,5.0,4.27394444,4.3080732,0.825707521,0.0814847058,-3.01825286,3.19064318,0.0155276289,0.00415005272
0.0044667602,5.0,4.27394798,4.3099799,0.822208838,0.0820620989,-2.94050546,3.27206738,0.0155255034,0.00385512471
0.0054667602,5.0,4.27395293,4.31188486,0.818917938,0.0828681605,-2.86327878,3.34766279,0.0155225364,0.0035813967
0.0064667602,5.0,4.27395636,4.31378711,0.815892475,0.083428401,-2.78704002,3.41792663,0.0155204741,0.00332745435
0.0074667602,5.0,4.27396134,4.31568441,0.813040243,0.0842390462,-2.71128584,3.48317411,0.0155174902,0.00309210878
0.0084667602,5.0,4.27396461,4.31757848,0.810424383,0.0847719728,-2.63653714,3.54384599,0.0155155284,0.00287376791
0.0094667602,5.0,4.27396956,4.31946687,0.807951705,0.0855798479,-2.56223424,3.60019917,0.0155125548,0.00267143064
0.0104667602,5.0,4.27397262,4.32135167,0.805690316,0.0860772929,-2.48895542,3.65262624,0.0155107235,0.00248368456
0.0114667602,5.0,4.27397752,4.32322998,0.80354594,0.0868759577,-2.41608211,3.70133378,0.0155077838,0.00230971265
0.0124667602,5.0,4.27398031,4.32510431,0.80159121,0.0873309753,-2.34425217,3.74667327,0.0155061087,0.00214825782
0.0134667602,5.0,4.27398513,4.32697122,0.799730706,0.0881149503,-2.2727862,3.78880782,0.0155032231,0.00199866162
0.0144667602,5.0,4.27398763,4.32883373,0.798041178,0.0885219233,-2.20238325,3.82805381,0.0155017249,0.00185980007
0.0154667602,5.0,4.27399232,4.33068779,0.796426038,0.0892867389,-2.13230178,3.86453681,0.0154989098,0.00173115111
0.0164667602,5.0,4.2739945,4.33253697,0.794965781,0.0896414339,-2.06330297,3.89854325,0.015497604,0.00161170488
0.0174667602,5.0,4.27399906,4.33437657,0.793562643,0.0903836382,-1.9945826,3.93016628,0.0154948722,0.00150105663
0.0184667602,5.0,4.2740009,4.33621081,0.792300521,0.0906832029,-1.92696415,3.95966674,0.0154937693,0.00139829447
0.0194667602,5.0,4.27400531,4.33803418,0.791080493,0.0914003307,-1.85958095,3.98710977,0.0154911298,0.00130311438
0.0204667602,5.0,4.2740068,4.33985169,0.78998954,0.0916432387,-1.79331823,4.01273441,0.0154902355,0.00121468868
0.0214667602,5.0,4.27401105,4.34165695,0.788927609,0.0923337456,-1.72724781,4.03658157,0.0154876939,0.00113279979
0.0224667602,5.0,4.27401219,4.34345581,0.787984475,0.0925196921,-1.66231543,4.05887167,0.0154870093,0.00105669258
0.0234667602,5.0,4.27401627,4.34524091,0.787058997,0.0931828614,-1.59753308,4.0796247,0.0154845684,0.000986223474
0.0244667602,5.0,4.27401707,4.34701909,0.786243478,0.0933126219,-1.53390508,4.0990452,0.0154840905,0.000920699969
0.0254667602,5.0,4.27402098,4.34878187,0.785435731,0.0939484525,-1.47038583,4.11713504,0.0154817503,0.000860041742
0.0264667602,5.0,4.27402144,4.35053722,0.784730346,0.0940237163,-1.40803581,4.13408524,0.0154814731,0.000803610549
0.0274667602,5.0,4.27402518,4.35227543,0.784024144,0.0946327996,-1.34575463,4.14988201,0.0154792312,0.000751379948
0.0284667602,5.0,4.27402533,4.35400573,0.783413779,0.0946559897,-1.28465596,4.16470484,0.0154791457,0.000702758875
0.0294667602,5.0,4.27402892,4.35571705,0.782795134,0.0952393855,-1.22358783,4.17852637,0.0154769984,0.000657766629
0.0304667602,5.0,4.27402876,4.35742003,0.782266726,0.0952134781,-1.16371384,4.19151626,0.0154770936,0.00061585336
0.0314667602,5.0,4.2740322,4.35910211,0.781723554,0.0957725945,-1.1038339,4.20363544,0.0154750357,0.000577077013
0.0324667602,5.0,4.27403176,4.36077549,0.781265818,0.0957009474,-1.04515801,4.2150452,0.0154752993,0.000540923936
0.0334667602,5.0,4.27403506,4.36242599,0.780787687,0.0962374311,-0.986441646,4.2256963,0.0154733247,0.000507484534
0.0344667602,5.0,4.27403436,4.36406755,0.780390879,0.0961236283,-0.928937567,4.23574293,0.0154737434,0.000476277139
0.0354667602,5.0,4.27403753,4.3656842,0.779968787,0.0966392693,-0.871360529,4.24512706,0.0154718455,0.000447419218
0.0364667602,5.0,4.27403659,4.36729177,0.7796245,0.0964869869,-0.815002359,4.2539968,0.015472406,0.000420457549
0.0374667602,5.0,4.27403965,4.36887243,0.779250685,0.0969836375,-0.758540806,4.26228654,0.0154705779,0.000395531946
0.0384667602,5.0,4.2740385,4.370444,0.778951668,0.0967965333,-0.703303139,4.27013924,0.0154712665,0.000372214673
0.0394667602,5.0,4.27404145,4.37198666,0.778619438,0.0972760438,-0.647933708,4.27748269,0.0154695016,0.000350663767
0.0404667602,5.0,4.2740401,4.37352041,0.778359443,0.0970576706,-0.593791713,4.28445551,0.0154703053,0.000330474489
0.0414667602,5.0,4.27404296,4.37502329,0.778063038,0.0975218394,-0.539491558,4.29097977,0.0154685968,0.0003118195
0.0424667602,5.0,4.27404144,4.37651761,0.777836684,0.0972755808,-0.486421031,4.29719041,0.0154695032,0.000294314967
0.0434667602,5.0,4.27404422,4.37797918,0.777571146,0.0977261184,-0.433167845,4.30300453,0.0154678449,0.000278145032
0.0444667602,5.0,4.27404255,4.37943273,0.777373804,0.0974551445,-0.381145242,4.30855398,0.0154688423,0.000262944997
0.0454667602,5.0,4.27404525,4.38085174,0.777134871,0.097893649,-0.328917273,4.31375157,0.0154672282,0.000248907747
0.0464667602,5.0,4.27404345,4.38226348,0.776962561,0.0976008897,-0.277919724,4.31872651,0.0154683058,0.000235686213
0.0474667602,5.0,4.27404608,4.383639,0.776746572,0.0980288323,-0.226695775,4.32338791,0.0154667306,0.000223479648
0.0484667602,5.0,4.27404416,4.38500817,0.776595875,0.0977169638,-0.176701089,4.32786276,0.0154678786,0.000211957313
0.0494667602,5.0,4.27404674,4.38633958,0.776399686,0.098135682,-0.126460512,4.33205696,0.0154663373,0.000201322777
0.0504667602,5.0,4.27404472,4.38766575,0.776267669,0.0978071249,-0.0774471622,4.33609566,0.0154675467,0.000191260503
0.0514667602,5.0,4.27404724,4.38895274,0.776088584,0.0982178218,-0.0281698517,4.33988194,0.015466035,0.000181976608
0.0524667602,5.0,4.27404513,4.39023579,0.77597273,0.0978747474,0.0198830386,4.34353942,0.0154672978,0.000173169767
0.0534667602,5.0,4.27404762,4.39147838,0.77580844,0.0982784953,0.0682166654,4.34696875,0.0154658116,0.000165047143
0.0544667602,5.0,4.27404543,4.39271846,0.775706591,0.0979228374,0.115329347,4.35029227,0.0154671208,0.000157320732
0.0554667602,5.0,4.27404788,4.39391693,0.775555118,0.0983205844,0.162738366,4.35340851,0.0154656567,0.000150197471
0.0564667602,5.0,4.27404562,4.39511447,0.775465426,0.0979540555,0.208930492,4.35643876,0.0154670059,0.000143401883
0.0574667602,5.0,4.27404804,4.39626938,0.775325073,0.098346635,0.25543349,4.35927971,0.0154655608,0.000137139615
0.0584667602,5.0,4.27404572,4.39742504,0.775245951,0.0979707463,0.300724143,4.36205177,0.0154669444,0.000131146998
0.0594667602,5.0,4.27404811,4.39853716,0.77511525,0.0983589023,0.346339257,4.36464998,0.0154655157,0.000125627573
0.0604667602,5.0,4.27404575,4.3996517,0.77504523,0.0979750743,0.390747065,4.36719387,0.0154669285,0.000120329145
0.0614667602,5.0,4.27404812,4.40072138,0.774922316,0.0983599681,0.435492459,4.36957614,0.0154655117,0.000115454254
0.0624667602,5.0,4.27404573,4.40179235,0.774856818,0.0979723402,0.479038282,4.37191044,0.0154669386,0.000110771346
0.0634667602,5.0,4.27404818,4.40280152,0.774722351,0.0983702689,0.522946336,4.37406019,0.0154654738,0.000106532613
0.0644667602,5.0,4.27404699,4.40362152,0.774436938,0.0981766951,0.5658402,4.37575555,0.0154661863,0.000103208148
0.0654667602,5.0,4.27405573,4.40337303,0.773194056,0.0995953279,0.609913454,4.37524629,0.0154609646,0.000104204507
0.0664667602,5.0,4.27412403,4.39565346,0.763843264,0.110672505,0.663104978,4.35773524,0.0154201911,0.000140444517
0.0674667602,5.0,4.27673695,4.27264953,-3.47371071,0.513338249,0.93823178,0.0713436182,0.0139385138,0.0163248005
0.0681886366,5.0,4.27813263,4.27388429,-3.41443988,0.713212025,0.929668174,0.0716630059,0.0132063172,0.0155637825
0.0688493976,5.0,4.27942432,4.27388553,-3.36063828,0.887415077,0.922749569,0.0718653981,0.0125629974,0.0155630377
0.069642605,5.0,4.28096269,4.27388789,-3.2963617,1.08481829,0.914251587,0.0722519495,0.0118375723,0.0155616149
0.070642605,5.0,4.28283572,4.27388996,-3.21617569,1.3181432,0.904832732,0.0725901047,0.0110106454,0.0155603699
0.071642605,5.0,4.28476821,4.2738932,-3.13657182,1.5340115,0.895506038,0.0731187921,0.0102179688,0.0155584238
0.072642605,5.0,4.28670854,4.27389593,-3.05781543,1.73481942,0.887383862,0.0735657634,0.00947948705,0.0155567785
0.073642605,5.0,4.2886425,4.27389958,-2.97966804,1.92055633,0.879268323,0.0741624625,0.00879654024,0.0155545821
0.074642605,5.0,4.29058012,4.27390264,-2.90236968,2.09343722,0.872274158,0.0746617975,0.00816164411,0.015552744
0.075642605,5.0,4.29251,4.27390663,-2.82566316,2.25328816,0.86520766,0.0753139991,0.00757483757,0.0155503433
0.076642605,5.0,4.29444414,4.27390995,-2.74980564,2.40217614,0.859190598,0.0758549424,0.00702906061,0.015548352
0.077642605,5.0,4.29636937,4.27391422,-2.67452196,2.53978702,0.853032757,0.0765528997,0.00652485818,0.0155457829
0.078642605,5.0,4.29829962,4.27391772,-2.60008845,2.66806093,0.847862177,0.077124664,0.00605564697,0.0155436781
0.079642605,5.0,4.30021957,4.27392222,-2.52621002,2.78656313,0.842491445,0.0778585185,0.00562241341,0.0155409769
0.080642605,5.0,4.30214543,4.27392584,-2.45318407,2.89712498,0.838054205,0.0784502632,0.00521898506,0.0155387986
0.081642605,5.0,4.30405941,4.2739305,-2.38069358,2.99920798,0.833365266,0.0792102057,0.00484672642,0.0155360013
0.082642605,5.0,4.30598031,4.27393418,-2.30905893,3.09455028,0.829563301,0.0798112427,0.00449981908,0.0155337888
0.083642605,5.0,4.30788753,4.27393894,-2.23793915,3.18252408,0.825464858,0.0805877029,0.00417995088,0.0155309308
0.084642605,5.0,4.30980282,4.27394262,-2.16767948,3.26478766,0.822213135,0.081187716,0.00388160889,0.015528722
0.085642605,5.0,4.31170236,4.27394743,-2.09791309,3.34063636,0.818626013,0.081971557,0.00360675691,0.0155258368
0.086642605,5.0,4.31361132,4.27395104,-2.02901181,3.41166007,0.815850774,0.0825608239,0.00335014623,0.0155236676
0.087642605,5.0,4.31550214,4.27395584,-1.96058117,3.47708791,0.812706299,0.0833435294,0.00311397553,0.0155207866
0.088642605,5.0,4.31740394,4.27395934,-1.89302124,3.53845122,0.810343564,0.0839131304,0.00289322524,0.0155186898
0.089642605,5.0,4.31928488,4.27396408,-1.82590828,3.59492211,0.807582163,0.0846869737,0.00269029329,0.0155158414
0.090642605,5.0,4.3211786,4.27396741,-1.75967199,3.64798177,0.80557643,0.0852289766,0.00250035951,0.0155138462
0.091642605,5.0,4.32304834,4.27397206,-1.69385805,3.69675319,0.803146435,0.0859871608,0.00232599008,0.0155110554
0.092642605,5.0,4.32493293,4.27397518,-1.62892693,3.74267466,0.801449568,0.0864947689,0.00216253916,0.0155091868
0.093642605,5.0,4.32679001,4.2739797,-1.56439269,3.78482683,0.79930617,0.0872315303,0.00201271403,0.0155064749
0.094642605,5.0,4.3286643,4.27398257,-1.50074738,3.82461128,0.797876428,0.0876991853,0.00187202221,0.0155047534
0.095642605,5.0,4.33050708,4.27398694,-1.43747279,3.86107213,0.795980782,0.0884098542,0.00174328828,0.0155021376
0.096642605,5.0,4.3323698,4.27398954,-1.37509304,3.89557961,0.794781985,0.088833288,0.00162215561,0.0155005788
0.097642605,5.0,4.33419647,4.27399372,-1.31305734,3.92714629,0.793100422,0.0895143043,0.00151154509,0.0154980721
0.098642605,5.0,4.3360462,4.27399603,-1.25192202,3.9571156,0.79210122,0.0898905383,0.00140722151,0.0154966871
0.099642605,5.0,4.3378548,4.27400002,-1.19110377,3.98447288,0.790604574,0.090539424,0.00131218342,0.0154942987
0.100642605,5.0,4.33969001,4.27400203,-1.13119092,4.01053868,0.789777812,0.0908667174,0.00122230533,0.0154930938
0.101642605,5.0,4.3414784,4.27400581,-1.0715681,4.03427478,0.788440825,0.0914820093,0.00114064678,0.0154908291
0.102642605,5.0,4.34329744,4.27400752,-1.01285503,4.05698225,0.787762994,0.0917597632,0.00106318256,0.0154898065
0.103642605,5.0,4.34506332,4.27401109,-0.954405126,4.07760244,0.786563801,0.0923409141,0.00099301826,0.0154876675
0.104642605,5.0,4.34686444,4.2740125,-0.896868604,4.09741984,0.786014556,0.0925695421,0.000926221567,0.0154868258
0.105642605,5.0,4.34860537,4.27401586,-0.839568755,4.11535812,0.784934238,0.0931167988,0.000865930539,0.0154848115
0.106642605,5.0,4.35038672,4.27401697,-0.783185115,4.13268765,0.784495984,0.0932975725,0.000808300177,0.0154841459
0.107642605,5.0,4.35210017,4.27402014,-0.727012258,4.14831672,0.783518177,0.0938118412,0.000756488618,0.0154822531
0.108642605,5.0,4.35385984,4.27402097,-0.671757603,4.16350377,0.783175698,0.0939467251,0.000706734115,0.0154817565
0.109642605,5.0,4.35554317,4.27402393,-0.616688605,4.17714371,0.782286255,0.0944294328,0.000662203514,0.0154799797
0.110642605,5.0,4.35727921,4.2740245,-0.562538965,4.19048488,0.782026406,0.094520918,0.000619215578,0.0154796429
0.111642605,5.0,4.35892975,4.27402728,-0.508550761,4.20241049,0.781213103,0.0949738778,0.000580935368,0.0154779757
0.112642605,5.0,4.36064021,4.2740276,-0.455482253,4.21416041,0.781024527,0.0950248238,0.000543760523,0.015477788
0.113642605,5.0,4.36225531,4.27403021,-0.402551971,4.22460763,0.780276805,0.0954501116,0.000510844611,0.0154762227
0.114642605,5.0,4.36393828,4.2740303,-0.350540937,4.2349849,0.780149702,0.0954636034,0.000478663435,0.0154761729
0.115642605,5.0,4.36551533,4.27403276,-0.298645997,4.24415623,0.779458446,0.0958634488,0.000450350065,0.0154747012
0.116642605,5.0,4.36716897,4.27403263,-0.247669123,4.25334848,0.77938436,0.0958426736,0.000422458486,0.0154747776
0.117642605,5.0,4.3687055,4.27403495,-0.196787326,4.26141774,0.778741707,0.0962193677,0.000398092951,0.0154733911
0.118642605,5.0,4.37032811,4.27403463,-0.146821735,4.26958599,0.778713346,0.0961675128,0.000373886195,0.0154735819
0.119642605,5.0,4.3718218,4.27403682,-0.0969313307,4.27670232,0.778112518,0.0965233343,0.000352905989,0.0154722722
0.120642605,5.0,4.37341182,4.27403632,-0.0479546554,4.28398475,0.778123602,0.0964435071,0.000331864767,0.015472566
0.121642605,5.0,4.37489346,4.27403841,0.000967829291,4.2902786,0.777560012,0.0967828897,0.000313388606,0.0154713168
0.122642605,5.0,4.37641875,4.27403775,0.0489751757,4.29679369,0.777603864,0.0966758469,0.000295441998,0.0154717108
0.123642605,5.0,4.37781942,4.27403973,0.0969460876,4.30236986,0.777069921,0.0969964811,0.000279868311,0.0154705306
0.124642605,5.0,4.37934038,4.27403895,0.144009769,4.30821941,0.777144427,0.0968694329,0.000263885525,0.0154709982
0.125642605,5.0,4.38069429,4.27404083,0.191051421,4.31317476,0.776637186,0.0971754107,0.000250427634,0.015469872
0.126642605,5.0,4.38217936,4.27403993,0.237189826,4.31844615,0.776737077,0.0970287222,0.000236453928,0.0154704119
0.127642605,5.0,4.38348397,4.27404173,0.283321911,4.32286158,0.776252758,0.0973218953,0.000224823157,0.0154693328
0.128642605,5.0,4.38493249,4.27404072,0.328555059,4.32762978,0.776374585,0.0971579378,0.000212578366,0.0154699362
0.129642605,5.0,4.38618699,4.27404246,0.373796713,4.33157464,0.775909946,0.09743999,0.000202514,0.0154688981
