 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 6.85600000e-02  6.85600000e-02  3.10289350e-10  1.19998951e+01  1.25849669e+00  3.46508156e-10  3.78543641e-10  1.20000000e+01 
 7.05600000e-02  7.05600000e-02  2.91880298e-10  1.19998951e+01  1.25849669e+00  3.28000738e-10  3.51940921e-10  1.20000000e+01 
 7.25600000e-02  7.25600000e-02  3.96224165e-10  1.19998951e+01  1.25849669e+00  4.32084368e-10  4.47567983e-10  1.20000000e+01 
 7.45600000e-02  7.45600000e-02  3.78407750e-10  1.19998951e+01  1.25849669e+00  4.13841184e-10  4.20524726e-10  1.20000000e+01 
 7.65600000e-02  7.65600000e-02  4.80587792e-10  1.19998951e+01  1.25849669e+00  5.15424814e-10  5.13007414e-10  1.20000000e+01 
 7.85600000e-02  7.85600000e-02  4.62495375e-10  1.19998951e+01  1.25849669e+00  4.96563457e-10  4.84766449e-10  1.20000000e+01 
 8.05600000e-02  8.05600000e-02  5.61549918e-10  1.19998951e+01  1.25849669e+00  5.94674976e-10  5.73266989e-10  1.20000000e+01 
 8.25600000e-02  8.25600000e-02  5.42406120e-10  1.19998951e+01  1.25849669e+00  5.74412518e-10  5.43189049e-10  1.20000000e+01 
 8.45600000e-02  8.45600000e-02  6.37593534e-10  1.19998951e+01  1.25849669e+00  6.68305411e-10  6.27112584e-10  1.20000000e+01 
 8.65600000e-02  8.65600000e-02  6.16594553e-10  1.19998951e+01  1.25849669e+00  6.45836051e-10  5.94548855e-10  1.20000000e+01 
 8.85600000e-02  8.85600000e-02  7.07152559e-10  1.19998951e+01  1.25849669e+00  7.34749817e-10  6.73297640e-10  1.20000000e+01 
 9.05600000e-02  9.05600000e-02  6.83303414e-10  1.19998951e+01  1.25849669e+00  7.09083903e-10  6.37429221e-10  1.20000000e+01 
 9.25600000e-02  9.25600000e-02  7.68425101e-10  1.19998951e+01  1.25849669e+00  7.92219401e-10  7.10381753e-10  1.20000000e+01 
 9.45600000e-02  9.45600000e-02  7.40908446e-10  1.19998951e+01  1.25849669e+00  7.62551355e-10  6.70587141e-10  1.20000000e+01 
 9.65600000e-02  9.65600000e-02  8.19673440e-10  1.19998951e+01  1.25849669e+00  8.39003977e-10  7.37029104e-10  1.20000000e+01 
 9.85600000e-02  9.85600000e-02  7.87621524e-10  1.19998951e+01  1.25849669e+00  8.04484923e-10  6.92653934e-10  1.20000000e+01 
 1.00560000e-01  1.00560000e-01  8.59424087e-10  1.19998951e+01  1.25849669e+00  8.73671802e-10  7.52199414e-10  1.20000000e+01 
 1.02560000e-01  1.02560000e-01  8.22297563e-10  1.19998951e+01  1.25849669e+00  8.33787928e-10  7.02927716e-10  1.20000000e+01 
 1.04560000e-01  1.04560000e-01  8.86375640e-10  1.19998951e+01  1.25849669e+00  8.94975649e-10  7.55042695e-10  1.20000000e+01 
 1.06560000e-01  1.06560000e-01  8.43373149e-10  1.19998951e+01  1.25849669e+00  8.48958015e-10  7.00308034e-10  1.20000000e+01 
 1.08560000e-01  1.08560000e-01  8.99213815e-10  1.19998951e+01  1.25849669e+00  9.01669406e-10  7.44718065e-10  1.20000000e+01 
 1.10560000e-01  1.10560000e-01  8.49627257e-10  1.19998951e+01  1.25849669e+00  8.48850101e-10  6.84053703e-10  1.20000000e+01 
 1.12560000e-01  1.12560000e-01  8.96675179e-10  1.19998951e+01  1.25849669e+00  8.92573349e-10  7.20448146e-10  1.20000000e+01 
 1.14560000e-01  1.14560000e-01  8.40187697e-10  1.19998951e+01  1.25849669e+00  8.32681035e-10  6.53781695e-10  1.20000000e+01 
 1.16560000e-01  1.16560000e-01  8.78130679e-10  1.19998951e+01  1.25849669e+00  8.67152128e-10  6.82089274e-10  1.20000000e+01 
 1.18560000e-01  1.18560000e-01  8.14271983e-10  1.19998951e+01  1.25849669e+00  7.99768696e-10  6.09190032e-10  1.20000000e+01 
 1.20560000e-01  1.20560000e-01  8.42749426e-10  1.19998951e+01  1.25849669e+00  8.24682100e-10  6.29290398e-10  1.20000000e+01 
 1.22560000e-01  1.22560000e-01  7.71390285e-10  1.19998951e+01  1.25849669e+00  7.49734941e-10  5.50264501e-10  1.20000000e+01 
 1.24560000e-01  1.24560000e-01  7.90306265e-10  1.19998951e+01  1.25849669e+00  7.65054686e-10  5.62290436e-10  1.20000000e+01 
 1.26560000e-01  1.26560000e-01  7.11254833e-10  1.19998951e+01  1.25849669e+00  6.82414791e-10  4.77170747e-10  1.20000000e+01 
 1.28560000e-01  1.28560000e-01  7.20612681e-10  1.19998951e+01  1.25849669e+00  6.88208157e-10  4.81342743e-10  1.20000000e+01 
 1.30560000e-01  1.30560000e-01  6.34000630e-10  1.19998951e+01  1.25849669e+00  5.98072036e-10  3.90467658e-10  1.20000000e+01 
 1.32560000e-01  1.32560000e-01  6.34063690e-10  1.19998951e+01  1.25849669e+00  5.94668537e-10  3.87245791e-10  1.20000000e+01 
 1.34560000e-01  1.34560000e-01  5.40029577e-10  1.19998951e+01  1.25849669e+00  4.97243802e-10  2.90941049e-10  1.20000000e+01 
 1.36560000e-01  1.36560000e-01  5.31009237e-10  1.19998951e+01  1.25849669e+00  4.84925877e-10  2.80713452e-10  1.20000000e+01 
 1.38560000e-01  1.38560000e-01  4.29935865e-10  1.19998951e+01  1.25849669e+00  3.80665499e-10  1.79524395e-10  1.20000000e+01 
 1.40560000e-01  1.40560000e-01  4.12354595e-10  1.19998951e+01  1.25849669e+00  3.60025787e-10  1.62962310e-10  1.20000000e+01 
 1.42560000e-01  1.42560000e-01  3.04938075e-10  1.19998951e+01  1.25849669e+00  2.49696486e-10  5.77184966e-11  1.20000000e+01 
 1.44560000e-01  1.44560000e-01  2.79503309e-10  1.19998951e+01  1.25849669e+00  2.21512142e-10  3.56432661e-11  1.20000000e+01 
 1.46560000e-01  1.46560000e-01  1.66330727e-10  1.19998951e+01  1.25849669e+00  1.05770726e-10 -7.29714067e-11  1.20000000e+01 
 1.48560000e-01  1.48560000e-01  1.33956624e-10  1.19998951e+01  1.25849669e+00  7.10256298e-11 -9.95656890e-11  1.20000000e+01 
 1.50560000e-01  1.50560000e-01  1.58488778e-11  1.19998951e+01  1.25849669e+00 -4.92383911e-11 -2.10669038e-10  1.20000000e+01 
 1.52560000e-01  1.52560000e-01 -2.25477415e-11  1.19998951e+01  1.25849669e+00 -8.95610253e-11 -2.40823361e-10  1.20000000e+01 
 1.54560000e-01  1.54560000e-01 -1.44425805e-10  1.19998951e+01  1.25849669e+00 -2.13119522e-10 -3.53230778e-10  1.20000000e+01 
 1.56560000e-01  1.56560000e-01 -1.87627469e-10  1.19998951e+01  1.25849669e+00 -2.57740718e-10 -3.85731225e-10  1.20000000e+01 
 1.58560000e-01  1.58560000e-01 -3.12045279e-10  1.19998951e+01  1.25849669e+00 -3.83302945e-10 -4.98237673e-10  1.20000000e+01 
 1.60560000e-01  1.60560000e-01 -3.58826746e-10  1.19998951e+01  1.25849669e+00 -4.30940172e-10 -5.31906963e-10  1.20000000e+01 
 1.62560000e-01  1.62560000e-01 -4.84551954e-10  1.19998951e+01  1.25849669e+00 -5.57220492e-10 -6.43350928e-10  1.20000000e+01 
 1.64560000e-01  1.64560000e-01 -5.33382227e-10  1.19998951e+01  1.25849669e+00 -6.06293238e-10 -6.76752876e-10  1.20000000e+01 
 1.66560000e-01  1.66560000e-01 -6.58798127e-10  1.19998951e+01  1.25849669e+00 -7.31629202e-10 -7.85637999e-10  1.20000000e+01 
 1.68560000e-01  1.68560000e-01 -7.08348047e-10  1.19998951e+01  1.25849669e+00 -7.80767673e-10 -8.17587775e-10  1.20000000e+01 
 1.70560000e-01  1.70560000e-01 -8.32028890e-10  1.19998951e+01  1.25849669e+00 -9.03697117e-10 -9.22653731e-10  1.20000000e+01 
 1.72560000e-01  1.72560000e-01 -8.80409301e-10  1.19998951e+01  1.25849669e+00 -9.50979295e-10 -9.51452916e-10  1.20000000e+01 
 1.74560000e-01  1.74560000e-01 -1.00072817e-09  1.19998951e+01  1.25849669e+00 -1.06984754e-09 -1.05129061e-09  1.20000000e+01 
 1.76560000e-01  1.76560000e-01 -1.04643250e-09  1.19998951e+01  1.25849669e+00 -1.11374576e-09 -1.07567177e-09  1.20000000e+01 
 1.78560000e-01  1.78560000e-01 -1.16169163e-09  1.19998951e+01  1.25849669e+00 -1.22684018e-09 -1.16884435e-09  1.20000000e+01 
 1.80560000e-01  1.80560000e-01 -1.20290045e-09  1.19998951e+01  1.25849669e+00 -1.26552524e-09 -1.18727406e-09  1.20000000e+01 
 1.82560000e-01  1.82560000e-01 -1.31145739e-09  1.19998951e+01  1.25849669e+00 -1.37119960e-09 -1.27244748e-09  1.20000000e+01 
 1.84560000e-01  1.84560000e-01 -1.34652822e-09  1.19998951e+01  1.25849669e+00 -1.40303191e-09 -1.28361122e-09  1.20000000e+01 
 1.86560000e-01  1.86560000e-01 -1.44650802e-09  1.19998951e+01  1.25849669e+00 -1.49942148e-09 -1.35926115e-09  1.20000000e+01 
 1.88560000e-01  1.88560000e-01 -1.47347934e-09  1.19998951e+01  1.25849669e+00 -1.52245661e-09 -1.36157174e-09  1.20000000e+01 
 1.90560000e-01  1.90560000e-01 -1.56338720e-09  1.19998951e+01  1.25849669e+00 -1.60808966e-09 -1.42659640e-09  1.20000000e+01 
 1.92560000e-01  1.92560000e-01 -1.58092295e-09  1.19998951e+01  1.25849669e+00 -1.62102087e-09 -1.41912371e-09  1.20000000e+01 
 1.94560000e-01  1.94560000e-01 -1.65914105e-09  1.19998951e+01  1.25849669e+00 -1.69431624e-09 -1.47232448e-09  1.20000000e+01 
 1.96560000e-01  1.96560000e-01 -1.66555836e-09  1.19998951e+01  1.25849669e+00 -1.69550485e-09 -1.45382106e-09  1.20000000e+01 
 1.98560000e-01  1.98560000e-01 -1.73056725e-09  1.19998951e+01  1.25849669e+00 -1.75499415e-09 -1.49412904e-09  1.20000000e+01 
 2.00560000e-01  2.00560000e-01 -1.72438286e-09  1.19998951e+01  1.25849669e+00 -1.74301551e-09 -1.46357482e-09  1.20000000e+01 
 2.02560000e-01  2.02560000e-01 -1.77486981e-09  1.19998951e+01  1.25849669e+00 -1.78745152e-09 -1.49014956e-09  1.20000000e+01 
 2.04560000e-01  2.04560000e-01 -1.75482984e-09  1.19998951e+01  1.25849669e+00 -1.76112369e-09 -1.44677093e-09  1.20000000e+01 
 2.06560000e-01  2.06560000e-01 -1.78954163e-09  1.19998951e+01  1.25849669e+00 -1.78933268e-09 -1.45884771e-09  1.20000000e+01 
 2.08560000e-01  2.08560000e-01 -1.75456449e-09  1.19998951e+01  1.25849669e+00 -1.74765957e-09 -1.40205469e-09  1.20000000e+01 
 2.10560000e-01  2.10560000e-01 -1.77268378e-09  1.19998951e+01  1.25849669e+00 -1.75891479e-09 -1.39930623e-09  1.20000000e+01 
 2.12560000e-01  2.12560000e-01 -1.72182557e-09  1.19998951e+01  1.25849669e+00 -1.70105063e-09 -1.32864564e-09  1.20000000e+01 
 2.14560000e-01  2.14560000e-01 -1.72253567e-09  1.19998951e+01  1.25849669e+00 -1.69464065e-09 -1.31074596e-09  1.20000000e+01 
 2.16560000e-01  2.16560000e-01 -1.65523861e-09  1.19998951e+01  1.25849669e+00 -1.62013780e-09 -1.22614496e-09  1.20000000e+01 
 2.18560000e-01  2.18560000e-01 -1.63803993e-09  1.19998951e+01  1.25849669e+00 -1.59567781e-09 -1.19307231e-09  1.20000000e+01 
 2.20560000e-01  2.20560000e-01 -1.55391189e-09  1.19998951e+01  1.25849669e+00 -1.50426427e-09 -1.09460863e-09  1.20000000e+01 
 2.22560000e-01  2.22560000e-01 -1.51868984e-09  1.19998951e+01  1.25849669e+00 -1.46176382e-09 -1.04670517e-09  1.20000000e+01 
 2.24560000e-01  2.24560000e-01 -1.41772682e-09  1.19998951e+01  1.25849669e+00 -1.35356304e-09 -9.34815558e-10  1.20000000e+01 
 2.26560000e-01  2.26560000e-01 -1.36449985e-09  1.19998951e+01  1.25849669e+00 -1.29317401e-09 -8.72525163e-10  1.20000000e+01 
 2.28560000e-01  2.28560000e-01 -1.24694877e-09  1.19998951e+01  1.25849669e+00 -1.16857102e-09 -7.47864215e-10  1.20000000e+01 
 2.30560000e-01  2.30560000e-01 -1.17634080e-09  1.19998951e+01  1.25849669e+00 -1.09105569e-09 -6.72195410e-10  1.20000000e+01 
 2.32560000e-01  2.32560000e-01 -1.04275211e-09  1.19998951e+01  1.25849669e+00 -9.50739931e-10 -5.35673506e-10  1.20000000e+01 
 2.34560000e-01  2.34560000e-01 -9.55391322e-10  1.19998951e+01  1.25849669e+00 -8.56868354e-10 -4.47589743e-10  1.20000000e+01 
 2.36560000e-01  2.36560000e-01 -8.06729350e-10  1.19998951e+01  1.25849669e+00 -7.01947389e-10 -3.00478753e-10  1.20000000e+01 
 2.38560000e-01  2.38560000e-01 -7.03887393e-10  1.19998951e+01  1.25849669e+00 -5.93134208e-10 -2.01527239e-10  1.20000000e+01 
 2.40560000e-01  2.40560000e-01 -5.41519274e-10  1.19998951e+01  1.25849669e+00 -4.25119051e-10 -4.54347671e-11  1.20000000e+01 
 2.42560000e-01  2.42560000e-01 -4.24549729e-10  1.19998951e+01  1.25849669e+00 -3.02860848e-10  6.28248564e-11  1.20000000e+01 
 2.44560000e-01  2.44560000e-01 -2.50002685e-10  1.19998951e+01  1.25849669e+00 -1.23417943e-10  2.26199948e-10  1.20000000e+01 
 2.46560000e-01  2.46560000e-01 -1.20900623e-10  1.19998951e+01  1.25849669e+00  1.01525455e-11  3.41641604e-10  1.20000000e+01 
 2.48560000e-01  2.48560000e-01  6.38751274e-11  1.19998951e+01  1.25849669e+00  1.98936645e-10  5.10260278e-10  1.20000000e+01 
 2.50560000e-01  2.50560000e-01  2.03152162e-10  1.19998951e+01  1.25849669e+00  3.41730422e-10  6.30877572e-10  1.20000000e+01 
 2.52560000e-01  2.52560000e-01  3.95784960e-10  1.19998951e+01  1.25849669e+00  5.37357936e-10  8.02363065e-10  1.20000000e+01 
 2.54560000e-01  2.54560000e-01  5.42722534e-10  1.19998951e+01  1.25849669e+00  6.86738444e-10  9.25682420e-10  1.20000000e+01 
 2.56560000e-01  2.56560000e-01  7.40750572e-10  1.19998951e+01  1.25849669e+00  8.86630769e-10  1.09765974e-09  1.20000000e+01 
 2.58560000e-01  2.58560000e-01  8.92569130e-10  1.19998951e+01  1.25849669e+00  1.03970899e-09  1.22103594e-09  1.20000000e+01 
 2.60560000e-01  2.60560000e-01  1.09317244e-09  1.19998951e+01  1.25849669e+00  1.24094335e-09  1.39086676e-09  1.20000000e+01 
 2.62560000e-01  2.62560000e-01  1.24696697e-09  1.19998951e+01  1.25849669e+00  1.39471945e-09  1.51162460e-09  1.20000000e+01 
 2.64560000e-01  2.64560000e-01  1.44699785e-09  1.19998951e+01  1.25849669e+00  1.59406222e-09  1.67644187e-09  1.20000000e+01 
 2.66560000e-01  2.66560000e-01  1.59967883e-09  1.19998951e+01  1.25849669e+00  1.74536963e-09  1.79182091e-09  1.20000000e+01 
 2.68560000e-01  2.68560000e-01  1.79601467e-09  1.19998951e+01  1.25849669e+00  1.93963179e-09  1.94887684e-09  1.20000000e+01 
 2.70560000e-01  2.70560000e-01  1.94411132e-09  1.19998951e+01  1.25849669e+00  2.08494377e-09  2.05583195e-09  1.20000000e+01 
 2.72560000e-01  2.72560000e-01  2.13322893e-09  1.19998951e+01  1.25849669e+00  2.27055641e-09  2.20208207e-09  1.20000000e+01 
 2.74560000e-01  2.74560000e-01  2.27338459e-09  1.19998951e+01  1.25849669e+00  2.40648124e-09  2.29778174e-09  1.20000000e+01 
 2.76560000e-01  2.76560000e-01  2.45190379e-09  1.19998951e+01  1.25849669e+00  2.58004196e-09  2.43041476e-09  1.20000000e+01 
 2.78560000e-01  2.78560000e-01  2.58062571e-09  1.19998951e+01  1.25849669e+00  2.70307798e-09  2.51198085e-09  1.20000000e+01 
 2.80560000e-01  2.80560000e-01  2.74507217e-09  1.19998951e+01  1.25849669e+00  2.86111512e-09  2.62818167e-09  1.20000000e+01 
 2.82560000e-01  2.82560000e-01  2.85898172e-09  1.19998951e+01  1.25849669e+00  2.96790037e-09  2.69293632e-09  1.20000000e+01 
 2.84560000e-01  2.84560000e-01  3.00583847e-09  1.19998951e+01  1.25849669e+00  3.10692805e-09  2.78992962e-09  1.20000000e+01 
 2.86560000e-01  2.86560000e-01  3.10124348e-09  1.19998951e+01  1.25849669e+00  3.19381388e-09  2.83496404e-09  1.20000000e+01 
