 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 1.37294840e-05  1.37294840e-05  2.61509181e-17  9.00000000e+00  1.05786268e-02  6.01198858e-07  6.60107582e-01  1.28264229e+00  8.99999914e+00  1.06199463e-02  8.61579401e-04 -8.33634117e-19 
 1.47294840e-05  1.47294840e-05  2.67364860e-17  9.00000000e+00  1.13450191e-02  6.88567772e-07  6.60107757e-01  1.28270342e+00  8.99999914e+00  1.13925669e-02  9.24160195e-04 -9.54781117e-19 
 1.57294840e-05  1.57294840e-05  2.97040535e-17  9.00000000e+00  1.21106946e-02  7.81646688e-07  6.60107943e-01  1.28276440e+00  8.99999914e+00  1.21649060e-02  9.86704504e-04 -1.08384556e-18 
 1.67294840e-05  1.67294840e-05  3.13236243e-17  9.00000000e+00  1.28756230e-02  8.80394396e-07  6.60108141e-01  1.28282520e+00  8.99999914e+00  1.29369328e-02  1.04920986e-03 -1.22077029e-18 
 1.77294840e-05  1.77294840e-05  3.19080843e-17  9.00000000e+00  1.36397744e-02  9.84769317e-07  6.60108349e-01  1.28288584e+00  8.99999914e+00  1.37086169e-02  1.11167379e-03 -1.36549761e-18 
 1.87294840e-05  1.87294840e-05  3.48655772e-17  9.00000000e+00  1.44031185e-02  1.09472949e-06  6.60108569e-01  1.28294629e+00  8.99999914e+00  1.44799278e-02  1.17409384e-03 -1.51796933e-18 
 1.97294840e-05  1.97294840e-05  3.63808345e-17  9.00000000e+00  1.51656254e-02  1.21023261e-06  6.60108800e-01  1.28300656e+00  8.99999914e+00  1.52508349e-02  1.23646754e-03 -1.67812674e-18 
 2.07294840e-05  2.07294840e-05  3.69657572e-17  9.00000000e+00  1.59272651e-02  1.33123598e-06  6.60109042e-01  1.28306664e+00  8.99999914e+00  1.60213078e-02  1.29879242e-03 -1.84591063e-18 
 2.17294840e-05  2.17294840e-05  3.99092767e-17  9.00000000e+00  1.66880075e-02  1.45769656e-06  6.60109295e-01  1.28312652e+00  8.99999914e+00  1.67913159e-02  1.36106603e-03 -2.02126129e-18 
 2.27294840e-05  2.27294840e-05  4.13196198e-17  9.00000000e+00  1.74478228e-02  1.58957096e-06  6.60109559e-01  1.28318620e+00  8.99999914e+00  1.75608289e-02  1.42328591e-03 -2.20411851e-18 
 2.37294840e-05  2.37294840e-05  4.19065254e-17  9.00000000e+00  1.82066810e-02  1.72681545e-06  6.60109834e-01  1.28324568e+00  8.99999914e+00  1.83298162e-02  1.48544960e-03 -2.39442161e-18 
 2.47294840e-05  2.47294840e-05  4.48321549e-17  9.00000000e+00  1.89645524e-02  1.86938593e-06  6.60110119e-01  1.28330494e+00  8.99999914e+00  1.90982476e-02  1.54755464e-03 -2.59210945e-18 
 2.57294840e-05  2.57294840e-05  4.61371731e-17  9.00000000e+00  1.97214069e-02  2.01723799e-06  6.60110414e-01  1.28336399e+00  8.99999914e+00  1.98660925e-02  1.60959859e-03 -2.79712038e-18 
 2.67294840e-05  2.67294840e-05  4.67275260e-17  9.00000000e+00  2.04772150e-02  2.17032688e-06  6.60110721e-01  1.28342281e+00  8.99999914e+00  2.06333206e-02  1.67157899e-03 -3.00939232e-18 
 2.77294840e-05  2.77294840e-05  4.96313379e-17  9.00000000e+00  2.12319467e-02  2.32860750e-06  6.60111037e-01  1.28348141e+00  8.99999914e+00  2.13999015e-02  1.73349341e-03 -3.22886274e-18 
 2.87294840e-05  2.87294840e-05  5.08308099e-17  9.00000000e+00  2.19855725e-02  2.49203447e-06  6.60111364e-01  1.28353977e+00  8.99999914e+00  2.21658050e-02  1.79533939e-03 -3.45546861e-18 
 2.97294840e-05  2.97294840e-05  5.14260133e-17  9.00000000e+00  2.27380626e-02  2.66056205e-06  6.60111701e-01  1.28359790e+00  8.99999914e+00  2.29310007e-02  1.85711449e-03 -3.68914653e-18 
 3.07294840e-05  3.07294840e-05  5.43040760e-17  9.00000000e+00  2.34893875e-02  2.83414421e-06  6.60112048e-01  1.28365579e+00  8.99999914e+00  2.36954584e-02  1.91881628e-03 -3.92983260e-18 
 3.17294840e-05  3.17294840e-05  5.53979685e-17  9.00000000e+00  2.42395175e-02  3.01273460e-06  6.60112405e-01  1.28371343e+00  8.99999914e+00  2.44591478e-02  1.98044231e-03 -4.17746254e-18 
 3.27294840e-05  3.27294840e-05  5.59993589e-17  9.00000000e+00  2.49884233e-02  3.19628658e-06  6.60112772e-01  1.28377081e+00  8.99999914e+00  2.52220387e-02  2.04199016e-03 -4.43197162e-18 
 3.37294840e-05  3.37294840e-05  5.88477439e-17  9.00000000e+00  2.57360752e-02  3.38475320e-06  6.60113149e-01  1.28382794e+00  8.99999914e+00  2.59841010e-02  2.10345740e-03 -4.69329471e-18 
 3.47294840e-05  3.47294840e-05  5.98362094e-17  9.00000000e+00  2.64824439e-02  3.57808722e-06  6.60113536e-01  1.28388480e+00  8.99999914e+00  2.67453045e-02  2.16484159e-03 -4.96136625e-18 
 3.57294840e-05  3.57294840e-05  6.04450520e-17  9.00000000e+00  2.72274999e-02  3.77624111e-06  6.60113932e-01  1.28394140e+00  8.99999914e+00  2.75056190e-02  2.22614032e-03 -5.23612032e-18 
 3.67294840e-05  3.67294840e-05  6.32598411e-17  9.00000000e+00  2.79712141e-02  3.97916705e-06  6.60114338e-01  1.28399772e+00  8.99999914e+00  2.82650146e-02  2.28735117e-03 -5.51749055e-18 
 3.77294840e-05  3.77294840e-05  6.41432160e-17  9.00000000e+00  2.87135570e-02  4.18681695e-06  6.60114754e-01  1.28405377e+00  8.99999914e+00  2.90234612e-02  2.34847172e-03 -5.80541024e-18 
 3.87294840e-05  3.87294840e-05  6.47606994e-17  9.00000000e+00  2.94544996e-02  4.39914245e-06  6.60115178e-01  1.28410953e+00  8.99999914e+00  2.97809288e-02  2.40949955e-03 -6.09981227e-18 
 3.97294840e-05  3.97294840e-05  6.75379920e-17  9.00000000e+00  3.01940125e-02  4.61609491e-06  6.60115612e-01  1.28416501e+00  8.99999914e+00  3.05373873e-02  2.47043226e-03 -6.40062916e-18 
 4.07294840e-05  4.07294840e-05  6.83167940e-17  9.00000000e+00  3.09320668e-02  4.83762543e-06  6.60116055e-01  1.28422020e+00  8.99999914e+00  3.12928070e-02  2.53126744e-03 -6.70779306e-18 
 4.17294840e-05  4.17294840e-05  6.89440265e-17  9.00000000e+00  3.16686335e-02  5.06368485e-06  6.60116507e-01  1.28427508e+00  8.99999914e+00  3.20471579e-02  2.59200269e-03 -7.02123577e-18 
 4.27294840e-05  4.27294840e-05  7.16799463e-17  9.00000000e+00  3.24036834e-02  5.29422375e-06  6.60116968e-01  1.28432967e+00  8.99999914e+00  3.28004102e-02  2.65263561e-03 -7.34088872e-18 
 4.37294840e-05  4.37294840e-05  7.23548710e-17  9.00000000e+00  3.31371876e-02  5.52919248e-06  6.60117438e-01  1.28438396e+00  8.99999914e+00  3.35525340e-02  2.71316382e-03 -7.66668301e-18 
 4.47294840e-05  4.47294840e-05  7.29928758e-17  9.00000000e+00  3.38691174e-02  5.76854111e-06  6.60117917e-01  1.28443793e+00  8.99999914e+00  3.43034997e-02  2.77358491e-03 -7.99854939e-18 
 4.57294840e-05  4.57294840e-05  7.56835791e-17  9.00000000e+00  3.45994440e-02  6.01221951e-06  6.60118404e-01  1.28449159e+00  8.99999914e+00  3.50532775e-02  2.83389650e-03 -8.33641827e-18 
 4.67294840e-05  4.67294840e-05  7.62554974e-17  9.00000000e+00  3.53281385e-02  6.26017729e-06  6.60118900e-01  1.28454493e+00  8.99999914e+00  3.58018378e-02  2.89409622e-03 -8.68021976e-18 
 4.77294840e-05  4.77294840e-05  7.69052086e-17  9.00000000e+00  3.60551722e-02  6.51236383e-06  6.60119405e-01  1.28459794e+00  8.99999914e+00  3.65491510e-02  2.95418168e-03 -9.02988363e-18 
 4.87294840e-05  4.87294840e-05  7.95468906e-17  9.00000000e+00  3.67805167e-02  6.76872830e-06  6.60119917e-01  1.28465063e+00  8.99999914e+00  3.72951874e-02  3.01415052e-03 -9.38533933e-18 
 4.97294840e-05  4.97294840e-05  8.00168450e-17  9.00000000e+00  3.75041434e-02  7.02921964e-06  6.60120438e-01  1.28470298e+00  8.99999914e+00  3.80399176e-02  3.07400036e-03 -9.74651604e-18 
 5.07294840e-05  5.07294840e-05  8.06791040e-17  9.00000000e+00  3.82260237e-02  7.29378658e-06  6.60120967e-01  1.28475500e+00  8.99999914e+00  3.87833122e-02  3.13372885e-03 -1.01133426e-17 
 5.17294840e-05  5.17294840e-05  8.32680063e-17  9.00000000e+00  3.89461292e-02  7.56237762e-06  6.60121505e-01  1.28480668e+00  8.99999914e+00  3.95253416e-02  3.19333362e-03 -1.04857476e-17 
 5.27294840e-05  5.27294840e-05  8.36372068e-17  9.00000000e+00  3.96644317e-02  7.83494107e-06  6.60122050e-01  1.28485801e+00  8.99999914e+00  4.02659767e-02  3.25281233e-03 -1.08636593e-17 
 5.37294840e-05  5.37294840e-05  8.43127590e-17  9.00000000e+00  4.03809029e-02  8.11142506e-06  6.60122603e-01  1.28490899e+00  8.99999914e+00  4.10051880e-02  3.31216262e-03 -1.12470057e-17 
 5.47294840e-05  5.47294840e-05  8.68451770e-17  9.00000000e+00  4.10955145e-02  8.39177748e-06  6.60123163e-01  1.28495961e+00  8.99999914e+00  4.17429464e-02  3.37138215e-03 -1.16357145e-17 
 5.57294840e-05  5.57294840e-05  8.71149967e-17  9.00000000e+00  4.18082385e-02  8.67594607e-06  6.60123732e-01  1.28500988e+00  8.99999914e+00  4.24792226e-02  3.43046858e-03 -1.20297133e-17 
 5.67294840e-05  5.67294840e-05  8.78044885e-17  9.00000000e+00  4.25190468e-02  8.96387835e-06  6.60124308e-01  1.28505979e+00  8.99999914e+00  4.32139875e-02  3.48941959e-03 -1.24289292e-17 
 5.77294840e-05  5.77294840e-05  9.02767781e-17  9.00000000e+00  4.32279115e-02  9.25552168e-06  6.60124891e-01  1.28510933e+00  8.99999914e+00  4.39472121e-02  3.54823284e-03 -1.28332892e-17 
 5.87294840e-05  5.87294840e-05  9.04487494e-17  9.00000000e+00  4.39348046e-02  9.55082324e-06  6.60125482e-01  1.28515850e+00  8.99999914e+00  4.46788673e-02  3.60690601e-03 -1.32427199e-17 
 5.97294840e-05  5.97294840e-05  9.11527249e-17  9.00000000e+00  4.46396983e-02  9.84973004e-06  6.60126079e-01  1.28520730e+00  8.99999914e+00  4.54089243e-02  3.66543679e-03 -1.36571479e-17 
 6.07294840e-05  6.07294840e-05  9.35613097e-17  9.00000000e+00  4.53425650e-02  1.01521889e-05  6.60126684e-01  1.28525572e+00  8.99999914e+00  4.61373541e-02  3.72382286e-03 -1.40764995e-17 
 6.17294840e-05  6.17294840e-05  9.36371188e-17  9.00000000e+00  4.60433769e-02  1.04581465e-05  6.60127296e-01  1.28530376e+00  8.99999914e+00  4.68641279e-02  3.78206192e-03 -1.45007006e-17 
 6.27294840e-05  6.27294840e-05  9.43560178e-17  9.00000000e+00  4.67421064e-02  1.07675494e-05  6.60127915e-01  1.28535141e+00  8.99999914e+00  4.75892169e-02  3.84015167e-03 -1.49296770e-17 
 6.37294840e-05  6.37294840e-05  9.66973963e-17  9.00000000e+00  4.74387262e-02  1.10803440e-05  6.60128541e-01  1.28539867e+00  8.99999914e+00  4.83125926e-02  3.89808982e-03 -1.53633544e-17 
 6.47294840e-05  6.47294840e-05  9.66788781e-17  9.00000000e+00  4.81332087e-02  1.13964764e-05  6.60129173e-01  1.28544554e+00  8.99999914e+00  4.90342262e-02  3.95587408e-03 -1.58016581e-17 
 6.57294840e-05  6.57294840e-05  9.74130335e-17  9.00000000e+00  4.88255266e-02  1.17158927e-05  6.60129812e-01  1.28549201e+00  8.99999914e+00  4.97540893e-02  4.01350217e-03 -1.62445133e-17 
 6.67294840e-05  6.67294840e-05  9.96837859e-17  9.00000000e+00  4.95156528e-02  1.20385389e-05  6.60130457e-01  1.28553808e+00  8.99999914e+00  5.04721533e-02  4.07097181e-03 -1.66918451e-17 
 6.77294840e-05  6.77294840e-05  9.95729192e-17  9.00000000e+00  5.02035600e-02  1.23643608e-05  6.60131109e-01  1.28558374e+00  8.99999914e+00  5.11883898e-02  4.12828074e-03 -1.71435782e-17 
 6.87294840e-05  6.87294840e-05  1.00322555e-16  9.00000000e+00  5.08892212e-02  1.26933041e-05  6.60131767e-01  1.28562900e+00  8.99999914e+00  5.19027706e-02  4.18542669e-03 -1.75996373e-17 
 6.97294840e-05  6.97294840e-05  1.02519350e-16  9.00000000e+00  5.15726095e-02  1.30253143e-05  6.60132431e-01  1.28567385e+00  8.99999914e+00  5.26152673e-02  4.24240741e-03 -1.80599468e-17 
 7.07294840e-05  7.07294840e-05  1.02318251e-16  9.00000000e+00  5.22536978e-02  1.33603369e-05  6.60133101e-01  1.28571828e+00  8.99999914e+00  5.33258517e-02  4.29922064e-03 -1.85244311e-17 
 7.17294840e-05  7.17294840e-05  1.03083482e-16  9.00000000e+00  5.29324595e-02  1.36983171e-05  6.60133777e-01  1.28576229e+00  8.99999914e+00  5.40344958e-02  4.35586415e-03 -1.89930143e-17 
 7.27294840e-05  7.27294840e-05  1.05203082e-16  9.00000000e+00  5.36088678e-02  1.40392003e-05  6.60134458e-01  1.28580588e+00  8.99999914e+00  5.47411715e-02  4.41233570e-03 -1.94656204e-17 
 7.37294840e-05  7.37294840e-05  1.04914000e-16  9.00000000e+00  5.42828961e-02  1.43829314e-05  6.60135146e-01  1.28584904e+00  8.99999914e+00  5.54458509e-02  4.46863305e-03 -1.99421733e-17 
 7.47294840e-05  7.47294840e-05  1.05694829e-16  9.00000000e+00  5.49545179e-02  1.47294556e-05  6.60135839e-01  1.28589178e+00  8.99999914e+00  5.61485061e-02  4.52475399e-03 -2.04225967e-17 
 7.57294840e-05  7.57294840e-05  1.07734099e-16  9.00000000e+00  5.56237068e-02  1.50787176e-05  6.60136537e-01  1.28593408e+00  8.99999914e+00  5.68491093e-02  4.58069630e-03 -2.09068141e-17 
 7.67294840e-05  7.67294840e-05  1.07359408e-16  9.00000000e+00  5.62904364e-02  1.54306625e-05  6.60137241e-01  1.28597595e+00  8.99999914e+00  5.75476327e-02  4.63645777e-03 -2.13947491e-17 
 7.77294840e-05  7.77294840e-05  1.08155724e-16  9.00000000e+00  5.69546806e-02  1.57852348e-05  6.60137950e-01  1.28601738e+00  8.99999914e+00  5.82440488e-02  4.69203621e-03 -2.18863249e-17 
 7.87294840e-05  7.87294840e-05  1.10111637e-16  9.00000000e+00  5.76164132e-02  1.61423793e-05  6.60138665e-01  1.28605837e+00  8.99999914e+00  5.89383299e-02  4.74742941e-03 -2.23814649e-17 
 7.97294840e-05  7.97294840e-05  1.09653832e-16  9.00000000e+00  5.82756081e-02  1.65020405e-05  6.60139384e-01  1.28609891e+00  8.99999914e+00  5.96304487e-02  4.80263519e-03 -2.28800921e-17 
 8.07294840e-05  8.07294840e-05  1.10465413e-16  9.00000000e+00  5.89322394e-02  1.68641630e-05  6.60140108e-01  1.28613901e+00  8.99999914e+00  6.03203777e-02  4.85765137e-03 -2.33821295e-17 
