time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
3.4729484e-05,5.98362094e-17,9.0,0.0264824439,3.57808722e-06,0.660113536,1.2838848,8.99999914,0.0267453045,0.00216484159,-4.96136625e-18
3.5729484e-05,6.0445052e-17,9.0,0.0272274999,3.77624111e-06,0.660113932,1.2839414,8.99999914,0.027505619,0.00222614032,-5.23612032e-18
3.6729484e-05,6.32598411e-17,9.0,0.0279712141,3.97916705e-06,0.660114338,1.28399772,8.99999914,0.0282650146,0.00228735117,-5.51749055e-18
3.7729484e-05,6.4143216e-17,9.0,0.028713557,4.18681695e-06,0.660114754,1.28405377,8.99999914,0.0290234612,0.00234847172,-5.80541024e-18
3.8729484e-05,6.47606994e-17,9.0,0.0294544996,4.39914245e-06,0.660115178,1.28410953,8.99999914,0.0297809288,0.00240949955,-6.09981227e-18
3.9729484e-05,6.7537992e-17,9.0,0.0301940125,4.61609491e-06,0.660115612,1.28416501,8.99999914,0.0305373873,0.00247043226,-6.40062916e-18
4.0729484e-05,6.8316794e-17,9.0,0.0309320668,4.83762543e-06,0.660116055,1.2842202,8.99999914,0.031292807,0.00253126744,-6.70779306e-18
4.1729484e-05,6.89440265e-17,9.0,0.0316686335,5.06368485e-06,0.660116507,1.28427508,8.99999914,0.0320471579,0.00259200269,-7.02123577e-18
4.2729484e-05,7.16799463e-17,9.0,0.0324036834,5.29422375e-06,0.660116968,1.28432967,8.99999914,0.0328004102,0.00265263561,-7.34088872e-18
4.3729484e-05,7.2354871e-17,9.0,0.0331371876,5.52919248e-06,0.660117438,1.28438396,8.99999914,0.033552534,0.00271316382,-7.66668301e-18
4.4729484e-05,7.29928758e-17,9.0,0.0338691174,5.76854111e-06,0.660117917,1.28443793,8.99999914,0.0343034997,0.00277358491,-7.99854939e-18
4.5729484e-05,7.56835791e-17,9.0,0.034599444,6.01221951e-06,0.660118404,1.28449159,8.99999914,0.0350532775,0.0028338965,-8.33641827e-18
4.6729484e-05,7.62554974e-17,9.0,0.0353281385,6.26017729e-06,0.6601189,1.28454493,8.99999914,0.0358018378,0.00289409622,-8.68021976e-18
4.7729484e-05,7.69052086e-17,9.0,0.0360551722,6.51236383e-06,0.660119405,1.28459794,8.99999914,0.036549151,0.00295418168,-9.02988363e-18
4.8729484e-05,7.95468906e-17,9.0,0.0367805167,6.7687283e-06,0.660119917,1.28465063,8.99999914,0.0372951874,0.00301415052,-9.38533933e-18
4.9729484e-05,8.0016845e-17,9.0,0.0375041434,7.02921964e-06,0.660120438,1.28470298,8.99999914,0.0380399176,0.00307400036,-9.74651604e-18
5.0729484e-05,8.0679104e-17,9.0,0.0382260237,7.29378658e-06,0.660120967,1.284755,8.99999914,0.0387833122,0.00313372885,-1.01133426e-17
5.1729484e-05,8.32680063e-17,9.0,0.0389461292,7.56237762e-06,0.660121505,1.28480668,8.99999914,0.0395253416,0.00319333362,-1.04857476e-17
5.2729484e-05,8.36372068e-17,9.0,0.0396644317,7.83494107e-06,0.66012205,1.28485801,8.99999914,0.0402659767,0.00325281233,-1.08636593e-17
5.3729484e-05,8.4312759e-17,9.0,0.0403809029,8.11142506e-06,0.660122603,1.28490899,8.99999914,0.041005188,0.00331216262,-1.12470057e-17
5.4729484e-05,8.6845177e-17,9.0,0.0410955145,8.39177748e-06,0.660123163,1.28495961,8.99999914,0.0417429464,0.00337138215,-1.16357145e-17
5.5729484e-05,8.71149967e-17,9.0,0.0418082385,8.67594607e-06,0.660123732,1.28500988,8.99999914,0.0424792226,0.00343046858,-1.20297133e-17
5.6729484e-05,8.78044885e-17,9.0,0.0425190468,8.96387835e-06,0.660124308,1.28505979,8.99999914,0.0432139875,0.00348941959,-1.24289292e-17
5.7729484e-05,9.02767781e-17,9.0,0.0432279115,9.25552168e-06,0.660124891,1.28510933,8.99999914,0.0439472121,0.00354823284,-1.28332892e-17
5.8729484e-05,9.04487494e-17,9.0,0.0439348046,9.55082324e-06,0.660125482,1.2851585,8.99999914,0.0446788673,0.00360690601,-1.32427199e-17
5.9729484e-05,9.11527249e-17,9.0,0.0446396983,9.84973004e-06,0.660126079,1.2852073,8.99999914,0.0454089243,0.00366543679,-1.36571479e-17
6.0729484e-05,9.35613097e-17,9.0,0.045342565,1.01521889e-05,0.660126684,1.28525572,8.99999914,0.0461373541,0.00372382286,-1.40764995e-17
6.1729484e-05,9.36371188e-17,9.0,0.0460433769,1.04581465e-05,0.660127296,1.28530376,8.99999914,0.0468641279,0.00378206192,-1.45007006e-17
6.2729484e-05,9.43560178e-17,9.0,0.0467421064,1.07675494e-05,0.660127915,1.28535141,8.99999914,0.0475892169,0.00384015167,-1.4929677e-17
6.3729484e-05,9.66973963e-17,9.0,0.0474387262,1.1080344e-05,0.660128541,1.28539867,8.99999914,0.0483125926,0.00389808982,-1.53633544e-17
6.4729484e-05,9.66788781e-17,9.0,0.0481332087,1.13964764e-05,0.660129173,1.28544554,8.99999914,0.0490342262,0.00395587408,-1.58016581e-17
6.5729484e-05,9.74130335e-17,9.0,0.0488255266,1.17158927e-05,0.660129812,1.28549201,8.99999914,0.0497540893,0.00401350217,-1.62445133e-17
6.6729484e-05,9.96837859e-17,9.0,0.0495156528,1.20385389e-05,0.660130457,1.28553808,8.99999914,0.0504721533,0.00407097181,-1.66918451e-17
6.7729484e-05,9.95729192e-17,9.0,0.05020356,1.23643608e-05,0.660131109,1.28558374,8.99999914,0.0511883898,0.00412828074,-1.71435782e-17
6.8729484e-05,1.00322555e-16,9.0,0.0508892212,1.26933041e-05,0.660131767,1.285629,8.99999914,0.0519027706,0.00418542669,-1.75996373e-17
6.9729484e-05,1.0251935e-16,9.0,0.0515726095,1.30253143e-05,0.660132431,1.28567385,8.99999914,0.0526152673,0.00424240741,-1.80599468e-17
7.0729484e-05,1.02318251e-16,9.0,0.0522536978,1.33603369e-05,0.660133101,1.28571828,8.99999914,0.0533258517,0.00429922064,-1.85244311e-17
7.1729484e-05,1.03083482e-16,9.0,0.0529324595,1.36983171e-05,0.660133777,1.28576229,8.99999914,0.0540344958,0.00435586415,-1.89930143e-17
7.2729484e-05,1.05203082e-16,9.0,0.0536088678,1.40392003e-05,0.660134458,1.28580588,8.99999914,0.0547411715,0.0044123357,-1.94656204e-17
7.3729484e-05,1.04914e-16,9.0,0.0542828961,1.43829314e-05,0.660135146,1.28584904,8.99999914,0.0554458509,0.00446863305,-1.99421733e-17
7.4729484e-05,1.05694829e-16,9.0,0.0549545179,1.47294556e-05,0.660135839,1.28589178,8.99999914,0.0561485061,0.00452475399,-2.04225967e-17
7.5729484e-05,1.07734099e-16,9.0,0.0556237068,1.50787176e-05,0.660136537,1.28593408,8.99999914,0.0568491093,0.0045806963,-2.09068141e-17
7.6729484e-05,1.07359408e-16,9.0,0.0562904364,1.54306625e-05,0.660137241,1.28597595,8.99999914,0.0575476327,0.00463645777,-2.13947491e-17
7.7729484e-05,1.08155724e-16,9.0,0.0569546806,1.57852348e-05,0.66013795,1.28601738,8.99999914,0.0582440488,0.00469203621,-2.18863249e-17
7.8729484e-05,1.10111637e-16,9.0,0.0576164132,1.61423793e-05,0.660138665,1.28605837,8.99999914,0.0589383299,0.00474742941,-2.23814649e-17
7.9729484e-05,1.09653832e-16,9.0,0.0582756081,1.65020405e-05,0.660139384,1.28609891,8.99999914,0.0596304487,0.00480263519,-2.28800921e-17
8.0729484e-05,1.10465413e-16,9.0,0.0589322394,1.6864163e-05,0.660140108,1.28613901,8.99999914,0.0603203777,0.00485765137,-2.33821295e-17
8.1729484e-05,1.12335055e-16,9.0,0.0595862813,1.72286911e-05,0.660140837,1.28617865,8.99999914,0.0610080897,0.00491247577,-2.38875001e-17
8.2729484e-05,1.11796741e-16,9.0,0.0602377081,1.75955693e-05,0.660141571,1.28621784,8.99999914,0.0616935574,0.00496710625,-2.43961268e-17
8.3729484e-05,1.12623251e-16,9.0,0.0608864941,1.79647419e-05,0.660142309,1.28625657,8.99999914,0.0623767537,0.00502154062,-2.49079323e-17
8.4729484e-05,1.14403829e-16,9.0,0.0615326139,1.83361531e-05,0.660143052,1.28629485,8.99999914,0.0630576516,0.00507577676,-2.54228393e-17
8.5729484e-05,1.13787721e-16,9.0,0.0621760419,1.87097472e-05,0.660143799,1.28633266,8.99999914,0.0637362241,0.00512981252,-2.59407705e-17
8.6729484e-05,1.14628711e-16,9.0,0.062816753,1.90854683e-05,0.660144551,1.28637,8.99999914,0.0644124445,0.00518364575,-2.64616484e-17
8.7729484e-05,1.16317555e-16,9.0,0.0634547218,1.94632607e-05,0.660145306,1.28640687,8.99999914,0.0650862859,0.00523727435,-2.69853955e-17
8.8729484e-05,1.15626466e-16,9.0,0.0640899233,1.98430683e-05,0.660146066,1.28644328,8.99999914,0.0657577217,0.00529069619,-2.75119344e-17
