 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)        
 6.22800000e-05  6.22800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.32800000e-05  6.32800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.42800000e-05  6.42800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.52800000e-05  6.52800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.62800000e-05  6.62800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.72800000e-05  6.72800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.82800000e-05  6.82800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 6.92800000e-05  6.92800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.02800000e-05  7.02800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.12800000e-05  7.12800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.22800000e-05  7.22800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.32800000e-05  7.32800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.42800000e-05  7.42800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.52800000e-05  7.52800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.62800000e-05  7.62800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.72800000e-05  7.72800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.82800000e-05  7.82800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 7.92800000e-05  7.92800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.02800000e-05  8.02800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.12800000e-05  8.12800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.22800000e-05  8.22800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.32800000e-05  8.32800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.42800000e-05  8.42800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.52800000e-05  8.52800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.62800000e-05  8.62800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.72800000e-05  8.72800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.82800000e-05  8.82800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 8.92800000e-05  8.92800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.02800000e-05  9.02800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.12800000e-05  9.12800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.22800000e-05  9.22800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.32800000e-05  9.32800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.42800000e-05  9.42800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.52800000e-05  9.52800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.62800000e-05  9.62800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.72800000e-05  9.72800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.82800000e-05  9.82800000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 9.91400000e-05  9.91400000e-05  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
 1.00000000e-04  1.00000000e-04  1.00000000e+00  1.00000000e-03  0.00000000e+00  1.00000000e+00  2.00000000e-03 
