time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00253970216,0.782511992,3.87509684,3.19450868,3.22125987,-6.4913071,0.999688875,12.0,0.0
0.00263970216,0.803323928,3.87540863,3.19633227,3.22500022,-6.48108056,0.996150032,12.0,0.0
0.00273970216,0.821411348,3.87549132,3.19812908,3.2293242,-6.4702809,0.98867984,12.0,0.0
0.00283970216,0.836747518,3.87543605,3.19989778,3.23425335,-6.45888716,0.97730778,12.0,0.0
0.00293970216,0.849110777,3.8751229,3.20163715,3.24037825,-6.44630966,0.962078734,12.0,0.0
0.00303970216,0.858508002,3.87464449,3.203346,3.24812962,-6.43211908,0.943052802,12.0,0.0
0.00313970216,0.864634817,3.87376055,3.20502263,3.26279778,-6.41102934,0.920305071,12.0,0.0
0.00323970216,0.867669502,3.87269893,3.20666411,3.29056185,-6.37687133,0.893925317,12.0,0.0
0.00333970216,0.855448,3.85873616,3.2079066,6.29816109,-3.36440144,0.864017648,12.0,0.0
0.00341236337,0.836267153,3.83910326,3.20830975,8.7677778,-0.893237906,0.840140118,12.0,0.0
0.00349022927,0.811570048,3.81421487,3.20836771,10.1612862,0.500423437,0.812610218,12.0,0.0
0.00359022927,0.775833066,3.77849694,3.20818646,10.8242234,1.16252919,0.774411929,12.0,0.0
0.00369022927,0.736003112,3.73888033,3.20790047,11.0040551,1.34110901,0.73315739,12.0,0.0
0.00379022927,0.693458817,3.69670079,3.20758723,11.0442024,1.37989586,0.689009413,12.0,0.0
0.00389022927,0.64784893,3.65159871,3.20726795,11.0537383,1.38804773,0.642142232,12.0,0.0
0.00399022927,0.60010776,3.60451122,3.20694749,11.0550562,1.38797767,0.592740808,12.0,0.0
0.00409022927,0.549740694,3.55494953,3.2066268,11.0569071,1.38844033,0.541000107,12.0,0.0
0.00419022927,0.497643226,3.50381504,3.2063061,11.0565155,1.38666123,0.487124325,12.0,0.0
0.00429022927,0.443328558,3.45062644,3.20598547,11.0577715,1.38653063,0.431326087,12.0,0.0
0.00439022927,0.387706371,3.39629841,3.20566487,11.0575965,1.38496984,0.373825601,12.0,0.0
0.00449022927,0.330300874,3.34035951,3.2053443,11.0588859,1.38487434,0.314849797,12.0,0.0
0.00459022927,0.272032102,3.28373333,3.20502377,11.0587167,1.38332099,0.254631425,12.0,0.0
