epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2198.78,1.10816,0.70587,1.16254,0.86389,0.83547,0.87889,0.59123,1.36985,0.81778,1.31997,0.00016516,0.00016516,0.00016516
43,2250.83,1.12241,0.73005,1.17733,0.82038,0.81818,0.83368,0.58143,1.37232,0.80943,1.32492,0.000162408,0.000162408,0.000162408
44,2302.96,1.11486,0.7052,1.17038,0.82239,0.83747,0.86224,0.58346,1.38757,0.81081,1.33512,0.000159655,0.000159655,0.000159655
45,2353.31,1.10582,0.71725,1.16962,0.85044,0.82604,0.86618,0.59203,1.37344,0.83717,1.3319,0.000156903,0.000156903,0.000156903
46,2406.34,1.1,0.72312,1.17202,0.86749,0.82172,0.86317,0.56773,1.38632,0.88125,1.35144,0.000154151,0.000154151,0.000154151
47,2458.12,1.08466,0.69667,1.16221,0.82442,0.85347,0.87334,0.5926,1.37108,0.81139,1.32089,0.000151399,0.000151399,0.000151399
48,2510.73,1.06821,0.67253,1.14839,0.86572,0.83093,0.87656,0.59245,1.35657,0.8041,1.32649,0.000148647,0.000148647,0.000148647
49,2562.35,1.08961,0.70097,1.15383,0.86647,0.8011,0.86352,0.58411,1.35841,0.82529,1.32745,0.000145894,0.000145894,0.000145894
50,2613.39,1.06266,0.68294,1.14119,0.84315,0.80881,0.84798,0.58761,1.3516,0.8165,1.32689,0.000143142,0.000143142,0.000143142
51,2666.04,1.06943,0.67794,1.15079,0.82805,0.80419,0.84996,0.58902,1.35333,0.81756,1.32542,0.00014039,0.00014039,0.00014039
52,2717.52,1.06532,0.66014,1.14101,0.84206,0.78646,0.84433,0.58808,1.35763,0.81369,1.31763,0.000137638,0.000137638,0.000137638
53,2769.05,1.05595,0.64597,1.12997,0.87482,0.78797,0.8539,0.58646,1.34377,0.81712,1.31283,0.000134886,0.000134886,0.000134886
54,2820.16,1.05282,0.65459,1.13254,0.84158,0.83143,0.86128,0.58623,1.34417,0.79895,1.31573,0.000132133,0.000132133,0.000132133
55,2872.23,1.04492,0.6499,1.13292,0.84869,0.83102,0.85855,0.58668,1.36648,0.81539,1.33932,0.000129381,0.000129381,0.000129381
56,2923.36,1.04914,0.63546,1.12931,0.86788,0.8222,0.85997,0.58234,1.35749,0.78919,1.32352,0.000126629,0.000126629,0.000126629
57,2976.06,1.04994,0.64198,1.12185,0.87896,0.81321,0.864,0.59269,1.35418,0.79275,1.3193,0.000123877,0.000123877,0.000123877
58,3029.23,1.03884,0.65219,1.12629,0.85986,0.79263,0.85542,0.59214,1.36289,0.80313,1.32948,0.000121125,0.000121125,0.000121125
59,3082.78,1.03211,0.63994,1.12458,0.83739,0.81736,0.85938,0.59016,1.36828,0.79938,1.32852,0.000118372,0.000118372,0.000118372
60,3134.83,1.04696,0.64585,1.13219,0.85479,0.83314,0.86353,0.58632,1.35395,0.81512,1.32859,0.00011562,0.00011562,0.00011562
61,3187.78,1.0161,0.61136,1.11995,0.85185,0.8315,0.86517,0.59021,1.37242,0.80852,1.3393,0.000112868,0.000112868,0.000112868
62,3239.7,1.01642,0.62571,1.1157,0.84779,0.81998,0.85811,0.58694,1.36494,0.80019,1.32544,0.000110116,0.000110116,0.000110116
63,3292.37,1.00912,0.60804,1.1077,0.84593,0.84534,0.87201,0.58217,1.35324,0.80487,1.32373,0.000107364,0.000107364,0.000107364
64,3344.49,1.01282,0.61561,1.09986,0.84836,0.84645,0.86822,0.59301,1.36576,0.81652,1.33283,0.000104611,0.000104611,0.000104611
65,3398.29,1.01303,0.60546,1.11067,0.88292,0.82246,0.86635,0.59193,1.3692,0.80634,1.33121,0.000101859,0.000101859,0.000101859
66,3450.48,1.00926,0.61434,1.10243,0.86331,0.78106,0.85116,0.59156,1.35215,0.7918,1.3178,9.9107e-05,9.9107e-05,9.9107e-05
67,3503.5,0.98251,0.60175,1.09553,0.87586,0.8491,0.87556,0.5868,1.36665,0.78885,1.32475,9.63548e-05,9.63548e-05,9.63548e-05
68,3555.41,0.99527,0.60172,1.09793,0.85133,0.837,0.86744,0.58577,1.37392,0.79963,1.34467,9.36026e-05,9.36026e-05,9.36026e-05
69,3608.31,0.9989,0.60683,1.1027,0.87188,0.82532,0.8687,0.58772,1.37388,0.78866,1.33545,9.08504e-05,9.08504e-05,9.08504e-05
70,3659.49,0.98035,0.59003,1.09917,0.87979,0.80247,0.86545,0.58241,1.37808,0.81125,1.32969,8.80982e-05,8.80982e-05,8.80982e-05
71,52.4829,0.9946,0.59394,1.09974,0.84853,0.84582,0.86394,0.59119,1.3499,0.7874,1.32372,8.5346e-05,8.5346e-05,8.5346e-05
72,104.285,0.98861,0.58956,1.09046,0.88523,0.81416,0.86267,0.58313,1.35231,0.78609,1.32083,8.25938e-05,8.25938e-05,8.25938e-05
73,155.834,0.96866,0.58157,1.07691,0.87289,0.82074,0.86171,0.58263,1.37193,0.79176,1.33367,7.98416e-05,7.98416e-05,7.98416e-05
74,206.832,0.96087,0.57328,1.08161,0.88195,0.81358,0.86666,0.59303,1.3586,0.78974,1.32848,7.70894e-05,7.70894e-05,7.70894e-05
75,261.924,0.96184,0.57108,1.08729,0.88389,0.82418,0.87029,0.58885,1.37249,0.7912,1.33156,7.43372e-05,7.43372e-05,7.43372e-05
76,312.856,0.96988,0.57139,1.08645,0.86875,0.82777,0.86962,0.58707,1.36046,0.78713,1.33132,7.1585e-05,7.1585e-05,7.1585e-05
77,367.201,0.94043,0.5598,1.07149,0.88925,0.82237,0.87088,0.58892,1.36327,0.78163,1.32861,6.88328e-05,6.88328e-05,6.88328e-05
78,419.515,0.94106,0.57986,1.07872,0.88651,0.81854,0.86828,0.59007,1.35882,0.80306,1.33594,6.60806e-05,6.60806e-05,6.60806e-05
79,471.507,0.9455,0.57218,1.08562,0.87663,0.81814,0.86533,0.58797,1.35947,0.78509,1.33498,6.33284e-05,6.33284e-05,6.33284e-05
80,522.209,0.94402,0.56334,1.08355,0.88825,0.81345,0.86818,0.59787,1.35063,0.78346,1.32866,6.05762e-05,6.05762e-05,6.05762e-05
81,575.756,0.93041,0.54736,1.06485,0.89193,0.80963,0.87299,0.59581,1.35738,0.79077,1.33364,5.7824e-05,5.7824e-05,5.7824e-05
82,626.797,0.92458,0.54074,1.06375,0.86781,0.81961,0.86825,0.58778,1.35001,0.79473,1.33049,5.50718e-05,5.50718e-05,5.50718e-05
83,679.484,0.93468,0.54754,1.0654,0.87945,0.81892,0.86697,0.58843,1.35206,0.79306,1.33246,5.23196e-05,5.23196e-05,5.23196e-05
84,730.256,0.92622,0.53697,1.05996,0.86652,0.82419,0.86675,0.59068,1.35101,0.78822,1.33566,4.95674e-05,4.95674e-05,4.95674e-05
85,782.893,0.93478,0.55353,1.06973,0.87337,0.82971,0.86757,0.59385,1.35085,0.79709,1.32945,4.68152e-05,4.68152e-05,4.68152e-05
