 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)        
 9.30261180e-02  9.30261180e-02  6.38008219e-02  0.00000000e+00 -9.70549869e-02  6.38026049e-02 -7.17160200e-09 
 9.35261180e-02  9.35261180e-02  6.06886024e-02  0.00000000e+00 -9.90845996e-02  6.06912215e-02 -1.06031624e-08 
 9.40261180e-02  9.40261180e-02  5.77281979e-02  0.00000000e+00 -1.00997642e-01  5.77297783e-02 -6.31540170e-09 
 9.45261180e-02  9.45261180e-02  5.49122026e-02  0.00000000e+00 -1.02795216e-01  5.49146253e-02 -9.77244411e-09 
 9.50261180e-02  9.50261180e-02  5.22335723e-02  0.00000000e+00 -1.04485828e-01  5.22349713e-02 -5.54634869e-09 
 9.55261180e-02  9.55261180e-02  4.96856062e-02  0.00000000e+00 -1.06070394e-01  4.96878525e-02 -9.02412316e-09 
 9.60261180e-02  9.60261180e-02  4.72619306e-02  0.00000000e+00 -1.07557177e-01  4.72631670e-02 -4.85498275e-09 
 9.65261180e-02  9.65261180e-02  4.49564825e-02  0.00000000e+00 -1.08946870e-01  4.49585701e-02 -8.34933408e-09 
 9.70261180e-02  9.70261180e-02  4.27634947e-02  0.00000000e+00 -1.10247469e-01  4.27645853e-02 -4.23299890e-09 
 9.75261180e-02  9.75261180e-02  4.06774815e-02  0.00000000e+00 -1.11459423e-01  4.06794263e-02 -7.74028190e-09 
 9.80261180e-02  9.80261180e-02  3.86932245e-02  0.00000000e+00 -1.12590443e-01  3.86941840e-02 -3.67308376e-09 
 9.85261180e-02  9.85261180e-02  3.68057601e-02  0.00000000e+00 -1.13640728e-01  3.68075760e-02 -7.19009162e-09 
 9.90261180e-02  9.90261180e-02  3.50103667e-02  0.00000000e+00 -1.14617695e-01  3.50112083e-02 -3.16877727e-09 
 9.95261180e-02  9.95261180e-02  3.33025531e-02  0.00000000e+00 -1.15521295e-01  3.33042526e-02 -6.69268153e-09 
 1.00000000e-01  1.00000000e-01  3.17609407e-02  0.00000000e+00 -1.16316550e-01  3.17616789e-02 -2.72603662e-09 
 1.00008015e-01  1.00008015e-01  3.17676886e-02  4.00772042e-02 -1.15549834e-01  3.25090608e-02  2.00355506e-02 
 1.00024046e-01  1.00024046e-01  3.18453743e-02  1.20231613e-01 -1.15214006e-01  3.26298488e-02  6.01126013e-02 
 1.00056108e-01  1.00056108e-01  3.23853781e-02  2.80540429e-01 -7.49729885e-02  3.37150033e-02  1.40267349e-01 
 1.00085431e-01  1.00085431e-01  3.33273685e-02  4.27153375e-01  4.96527423e-02  3.55371118e-02  2.13573688e-01 
 1.00122985e-01  1.00122985e-01  3.51565718e-02  6.14924513e-01  2.47533101e-01  3.68393241e-02  3.07459457e-01 
 1.00160264e-01  1.00160264e-01  3.76616346e-02  8.01320920e-01  4.30275500e-01  3.94908843e-02  4.00657678e-01 
 1.00225764e-01  1.00225764e-01  4.37179576e-02  1.12882057e+00  7.63239363e-01  4.52821898e-02  5.64407680e-01 
 1.00349890e-01  1.00349890e-01  6.09346797e-02  1.74945077e+00  1.38420209e+00  6.24457101e-02  8.74722943e-01 
 1.00598142e-01  1.00598142e-01  1.17561780e-01  2.99071117e+00  2.63252422e+00  1.18764126e-01  1.49535349e+00 
 1.01000000e-01  1.01000000e-01  2.70331137e-01  5.00000000e+00  4.64221095e+00  2.71423024e-01  2.49999821e+00 
 1.01048358e-01  1.01048358e-01  2.93092568e-01  5.00000000e+00  4.69104936e+00  2.93074126e-01  2.50000039e+00 
 1.01145073e-01  1.01145073e-01  3.38396288e-01  5.00000000e+00  4.76086561e+00  3.38284629e-01  2.50000043e+00 
 1.01338503e-01  1.01338503e-01  4.27701744e-01  5.00000000e+00  4.84467312e+00  4.27607311e-01  2.50000039e+00 
 1.01725363e-01  1.01725363e-01  6.01228715e-01  5.00000000e+00  5.01457384e+00  6.01127103e-01  2.50000041e+00 
 1.02225363e-01  1.02225363e-01  8.15802244e-01  5.00000000e+00  5.22393130e+00  8.15714373e-01  2.50000036e+00 
 1.02725363e-01  1.02725363e-01  1.01990880e+00  5.00000000e+00  5.42551501e+00  1.01981436e+00  2.50000039e+00 
 1.03225363e-01  1.03225363e-01  1.21405895e+00  5.00000000e+00  5.61706897e+00  1.21397595e+00  2.50000034e+00 
 1.03725363e-01  1.03725363e-01  1.39873838e+00  5.00000000e+00  5.79904194e+00  1.39864857e+00  2.50000037e+00 
 1.04225363e-01  1.04225363e-01  1.57440908e+00  5.00000000e+00  5.97193685e+00  1.57433038e+00  2.50000032e+00 
 1.04725363e-01  1.04725363e-01  1.74151048e+00  5.00000000e+00  6.13616141e+00  1.74142472e+00  2.50000035e+00 
 1.05225363e-01  1.05225363e-01  1.90046062e+00  5.00000000e+00  6.29217398e+00  1.90038563e+00  2.50000031e+00 
 1.05725363e-01  1.05725363e-01  2.05165709e+00  5.00000000e+00  6.44034030e+00  2.05157476e+00  2.50000034e+00 
 1.06225363e-01  1.06225363e-01  2.19547815e+00  5.00000000e+00  6.58107845e+00  2.19540620e+00  2.50000029e+00 
 1.06725363e-01  1.06725363e-01  2.33228355e+00  5.00000000e+00  6.71471605e+00  2.33220391e+00  2.50000033e+00 
 1.07225363e-01  1.07225363e-01  2.46241552e+00  5.00000000e+00  6.84163433e+00  2.46234580e+00  2.50000028e+00 
 1.07725363e-01  1.07725363e-01  2.58619960e+00  5.00000000e+00  6.96212519e+00  2.58612171e+00  2.50000032e+00 
 1.08225363e-01  1.08225363e-01  2.70394543e+00  5.00000000e+00  7.07640193e+00  2.70387670e+00  2.50000028e+00 
 1.08725363e-01  1.08725363e-01  2.81594719e+00  5.00000000e+00  7.01208735e+00  2.81576322e+00  2.50000076e+00 
 1.09225363e-01  1.09225363e-01  2.92247954e+00  5.00000000e+00  4.59387779e+00  2.92076326e+00  2.50002273e+00 
 1.09591654e-01  1.09591654e-01  2.99720386e+00  5.00000000e+00  4.51144409e+00  2.99713822e+00  2.50013305e+00 
 1.09929179e-01  1.09929179e-01  3.06365097e+00  5.00000000e+00  4.46343052e+00  3.05128070e+00  2.50290345e+00 
 1.10368108e-01  1.10368108e-01  3.14665259e+00  5.00000000e+00  4.41692572e+00  3.10671107e+00  2.51367486e+00 
 1.10868108e-01  1.10868108e-01  3.23660738e+00  5.00000000e+00  4.39445187e+00  3.15042048e+00  2.53264484e+00 
 1.11368108e-01  1.11368108e-01  3.32182961e+00  5.00000000e+00  4.38379264e+00  3.18583414e+00  2.55873111e+00 
 1.11868108e-01  1.11868108e-01  3.40254200e+00  5.00000000e+00  4.37575713e+00  3.21803339e+00  2.58228841e+00 
 1.12368108e-01  1.12368108e-01  3.47898345e+00  5.00000000e+00  4.36910772e+00  3.24993934e+00  2.60762808e+00 
 1.12868108e-01  1.12868108e-01  3.55137671e+00  5.00000000e+00  4.36442688e+00  3.27783718e+00  2.63073340e+00 
 1.13368108e-01  1.13368108e-01  3.61993500e+00  5.00000000e+00  4.36010848e+00  3.30624994e+00  2.65476751e+00 
 1.13868108e-01  1.13868108e-01  3.68486094e+00  5.00000000e+00  4.35688488e+00  3.33101335e+00  2.67624215e+00 
 1.14368108e-01  1.14368108e-01  3.74634658e+00  5.00000000e+00  4.35380792e+00  3.35650020e+00  2.69859183e+00 
 1.14868108e-01  1.14868108e-01  3.80457410e+00  5.00000000e+00  4.35143500e+00  3.37856601e+00  2.71822837e+00 
 1.15368108e-01  1.15368108e-01  3.85971604e+00  5.00000000e+00  4.34910671e+00  3.40150561e+00  2.73878540e+00 
 1.15868108e-01  1.15868108e-01  3.91193591e+00  5.00000000e+00  4.34728337e+00  3.42118445e+00  2.75659101e+00 
 1.16368108e-01  1.16368108e-01  3.96138855e+00  5.00000000e+00  4.34545133e+00  3.44186315e+00  2.77538885e+00 
 1.16868108e-01  1.16868108e-01  4.00822062e+00  5.00000000e+00  4.34400806e+00  3.45941079e+00  2.79144891e+00 
 1.17368108e-01  1.17368108e-01  4.05257100e+00  5.00000000e+00  4.34252635e+00  3.47806833e+00  2.80858080e+00 
 1.17868108e-01  1.17868108e-01  4.09457124e+00  5.00000000e+00  4.34135928e+00  3.49370662e+00  2.82301262e+00 
 1.18368108e-01  1.18368108e-01  4.13434589e+00  5.00000000e+00  4.34013624e+00  3.51055236e+00  2.83859575e+00 
 1.18868108e-01  1.18868108e-01  4.17201292e+00  5.00000000e+00  4.33917747e+00  3.52447785e+00  2.85152742e+00 
 1.19368108e-01  1.19368108e-01  4.20768402e+00  5.00000000e+00  4.33815201e+00  3.53969772e+00  2.86568618e+00 
 1.19868108e-01  1.19868108e-01  4.24146498e+00  5.00000000e+00  4.33735488e+00  3.55208609e+00  2.87724621e+00 
 1.20368108e-01  1.20368108e-01  4.27345597e+00  5.00000000e+00  4.33648427e+00  3.56584645e+00  2.89010385e+00 
 1.20868108e-01  1.20868108e-01  4.30375186e+00  5.00000000e+00  4.33581541e+00  3.57685526e+00  2.90041603e+00 
 1.21368108e-01  1.21368108e-01  4.33244246e+00  5.00000000e+00  4.33506872e+00  3.58930534e+00  2.91209046e+00 
 1.21868108e-01  1.21868108e-01  4.35961287e+00  5.00000000e+00  4.33450351e+00  3.59907609e+00  2.92127130e+00 
 1.22368108e-01  1.22368108e-01  4.38534362e+00  5.00000000e+00  4.33385764e+00  3.61034993e+00  2.93187313e+00 
 1.22868108e-01  1.22868108e-01  4.40971102e+00  5.00000000e+00  4.33337742e+00  3.61900974e+00  2.94003077e+00 
 1.23368108e-01  1.23368108e-01  4.43278731e+00  5.00000000e+00  4.33281469e+00  3.62922774e+00  2.94966243e+00 
 1.23868108e-01  1.23868108e-01  4.45464091e+00  5.00000000e+00  4.33240502e+00  3.63689083e+00  2.95689635e+00 
 1.24368108e-01  1.24368108e-01  4.47533660e+00  5.00000000e+00  4.33191164e+00  3.64616115e+00  2.96565196e+00 
 1.24868108e-01  1.24868108e-01  4.49493574e+00  5.00000000e+00  4.33156113e+00  3.65293009e+00  2.97205308e+00 
 1.25368108e-01  1.25368108e-01  4.51349644e+00  5.00000000e+00  4.33112615e+00  3.66134987e+00  2.98001859e+00 
 1.25868108e-01  1.25868108e-01  4.53107371e+00  5.00000000e+00  4.33082566e+00  3.66731680e+00  2.98566968e+00 
 1.26368108e-01  1.26368108e-01  4.54771968e+00  5.00000000e+00  4.33044026e+00  3.67497327e+00  2.99292329e+00 
 1.26868108e-01  1.26868108e-01  4.56348368e+00  5.00000000e+00  4.33018239e+00  3.68022089e+00  2.99789944e+00 
 1.27368108e-01  1.27368108e-01  4.57841244e+00  5.00000000e+00  4.32983935e+00  3.68719236e+00  3.00451207e+00 
 1.27868108e-01  1.27868108e-01  4.59255023e+00  5.00000000e+00  4.32961802e+00  3.69179490e+00  3.00888125e+00 
 1.28368108e-01  1.28368108e-01  4.60593895e+00  5.00000000e+00  4.32931142e+00  3.69815169e+00  3.01491708e+00 
 1.28868108e-01  1.28868108e-01  4.61861829e+00  5.00000000e+00  4.32912157e+00  3.70217578e+00  3.01874072e+00 
 1.29368108e-01  1.29368108e-01  4.63062583e+00  5.00000000e+00  4.32884645e+00  3.70798096e+00  3.02425775e+00 
 1.29868108e-01  1.29868108e-01  4.64199719e+00  5.00000000e+00  4.32868386e+00  3.71148640e+00  3.02759125e+00 
 1.30368108e-01  1.30368108e-01  4.65276605e+00  5.00000000e+00  4.32843607e+00  3.71679658e+00  3.03264180e+00 
 1.30868108e-01  1.30868108e-01  4.66296434e+00  5.00000000e+00  4.32829718e+00  3.71983702e+00  3.03553512e+00 
 1.31368108e-01  1.31368108e-01  4.67262230e+00  5.00000000e+00  4.32807320e+00  3.72470300e+00  3.04016634e+00 
 1.31868108e-01  1.31868108e-01  4.68176855e+00  5.00000000e+00  4.32795498e+00  3.72732656e+00  3.04266447e+00 
 1.32368108e-01  1.32368108e-01  4.69043021e+00  5.00000000e+00  4.32775182e+00  3.73179392e+00  3.04691885e+00 
 1.32868108e-01  1.32868108e-01  4.69863295e+00  5.00000000e+00  4.32765168e+00  3.73404378e+00  3.04906227e+00 
 1.33368108e-01  1.33368108e-01  4.70640108e+00  5.00000000e+00  4.32746679e+00  3.73815341e+00  3.05297802e+00 
 1.33868108e-01  1.33868108e-01  4.71375764e+00  5.00000000e+00  4.32738251e+00  3.74006830e+00  3.05480315e+00 
 1.34368108e-01  1.34368108e-01  4.72072442e+00  5.00000000e+00  4.32721367e+00  3.74385687e+00  3.05841467e+00 
 1.34868108e-01  1.34868108e-01  4.72732209e+00  5.00000000e+00  4.32714335e+00  3.74547153e+00  3.05995425e+00 
 1.35368108e-01  1.35368108e-01  4.73357019e+00  5.00000000e+00  4.32698866e+00  3.74897195e+00  3.06329245e+00 
 1.35868108e-01  1.35868108e-01  4.73948725e+00  5.00000000e+00  4.32693063e+00  3.75031754e+00  3.06457591e+00 
 1.36368108e-01  1.36368108e-01  4.74509081e+00  5.00000000e+00  4.32678843e+00  3.75355932e+00  3.06766858e+00 
 1.36868108e-01  1.36868108e-01  4.75039748e+00  5.00000000e+00  4.32674125e+00  3.75466379e+00  3.06872235e+00 
 1.37368108e-01  1.37368108e-01  4.75542299e+00  5.00000000e+00  4.32661011e+00  3.75767340e+00  3.07159446e+00 
 1.37868108e-01  1.37868108e-01  4.76018223e+00  5.00000000e+00  4.32657252e+00  3.75856183e+00  3.07244230e+00 
 1.38368108e-01  1.38368108e-01  4.76468932e+00  5.00000000e+00  4.32645117e+00  3.76136301e+00  3.07511628e+00 
 1.38868108e-01  1.38868108e-01  4.76895761e+00  5.00000000e+00  4.32642208e+00  3.76205787e+00  3.07577952e+00 
 1.39368108e-01  1.39368108e-01  4.77299975e+00  5.00000000e+00  4.32630943e+00  3.76467193e+00  3.07827550e+00 
 1.39868108e-01  1.39868108e-01  4.77682773e+00  5.00000000e+00  4.32628786e+00  3.76519338e+00  3.07877329e+00 
 1.40368108e-01  1.40368108e-01  4.78045289e+00  5.00000000e+00  4.32618293e+00  3.76763941e+00  3.08110937e+00 
 1.40868108e-01  1.40868108e-01  4.78388599e+00  5.00000000e+00  4.32616804e+00  3.76800555e+00  3.08145889e+00 
 1.41368108e-01  1.41368108e-01  4.78713718e+00  5.00000000e+00  4.32606999e+00  3.77030069e+00  3.08365132e+00 
 1.41868108e-01  1.41868108e-01  4.79021613e+00  5.00000000e+00  4.32606103e+00  3.77052773e+00  3.08386801e+00 
 1.42368108e-01  1.42368108e-01  4.79313194e+00  5.00000000e+00  4.32596910e+00  3.77268734e+00  3.08593135e+00 
 1.42868108e-01  1.42868108e-01  4.79589326e+00  5.00000000e+00  4.32596541e+00  3.77278983e+00  3.08602906e+00 
 1.43368108e-01  1.43368108e-01  4.79850828e+00  5.00000000e+00  4.32587894e+00  3.77482769e+00  3.08797641e+00 
 1.43868108e-01  1.43868108e-01  4.80098475e+00  5.00000000e+00  4.32587993e+00  3.77481868e+00  3.08796757e+00 
 1.44368108e-01  1.44368108e-01  4.80333001e+00  5.00000000e+00  4.32579834e+00  3.77674715e+00  3.08981066e+00 
 1.44868108e-01  1.44868108e-01  4.80555102e+00  5.00000000e+00  4.32580350e+00  3.77663834e+00  3.08970643e+00 
 1.45368108e-01  1.45368108e-01  4.80765435e+00  5.00000000e+00  4.32572626e+00  3.77846851e+00  3.09145581e+00 
 1.45868108e-01  1.45868108e-01  4.80964624e+00  5.00000000e+00  4.32573513e+00  3.77827039e+00  3.09126620e+00 
 1.46368108e-01  1.46368108e-01  4.81153259e+00  5.00000000e+00  4.32566179e+00  3.78001220e+00  3.09293132e+00 
 1.46868108e-01  1.46868108e-01  4.81331900e+00  5.00000000e+00  4.32567395e+00  3.77973417e+00  3.09266530e+00 
 1.47368108e-01  1.47368108e-01  4.81501076e+00  5.00000000e+00  4.32560410e+00  3.78139654e+00  3.09425466e+00 
 1.47868108e-01  1.47868108e-01  4.81661289e+00  5.00000000e+00  4.32561920e+00  3.78104706e+00  3.09392028e+00 
 1.48368108e-01  1.48368108e-01  4.81813013e+00  5.00000000e+00  4.32555247e+00  3.78263799e+00  3.09544149e+00 
 1.48868108e-01  1.48868108e-01  4.81956699e+00  5.00000000e+00  4.32557019e+00  3.78222460e+00  3.09504599e+00 
 1.49368108e-01  1.49368108e-01  4.82092771e+00  5.00000000e+00  4.32550625e+00  3.78375127e+00  3.09650588e+00 
 1.49868108e-01  1.49868108e-01  4.82221635e+00  5.00000000e+00  4.32552630e+00  3.78328078e+00  3.09605575e+00 
 1.50368108e-01  1.50368108e-01  4.82343670e+00  5.00000000e+00  4.32546487e+00  3.78474961e+00  3.09746045e+00 
 1.50684054e-01  1.50684054e-01  4.82417417e+00  5.00000000e+00  4.32549389e+00  3.78406180e+00  3.09680248e+00 
 1.51000000e-01  1.51000000e-01  4.82488671e+00  5.00000000e+00  4.32544104e+00  3.78532561e+00  3.09801124e+00 
 1.51016666e-01  1.51016666e-01  4.82477870e+00  4.91667119e+00  4.24144420e+00  3.75921694e+00  3.07118087e+00 
 1.51049997e-01  1.51049997e-01  4.82427345e+00  4.75001356e+00  4.07350887e+00  3.70838890e+00  3.01896508e+00 
 1.51116660e-01  1.51116660e-01  4.82153377e+00  4.41669830e+00  3.73775063e+00  3.60601861e+00  2.91393363e+00 
 1.51249986e-01  1.51249986e-01  4.80919950e+00  3.75006778e+00  3.06682325e+00  3.39805824e+00  2.70124601e+00 
 1.51516639e-01  1.51516639e-01  4.75632723e+00  2.41680674e+00  1.75154050e+00  2.31198425e+00  1.63295435e+00 
 1.51758319e-01  1.51758319e-01  4.67569649e+00  1.20840337e+00  6.53177851e-01  1.23335616e+00  6.24256242e-01 
 1.52000000e-01  1.52000000e-01  4.56550498e+00  0.00000000e+00  3.93515099e-02  6.23247604e-01  1.62328245e-02 
 1.52034696e-01  1.52034696e-01  4.54772360e+00  0.00000000e+00  3.92618863e-02  6.23041006e-01  1.61604577e-02 
 1.52104089e-01  1.52104089e-01  4.51230160e+00  0.00000000e+00  3.91168919e-02  6.22659028e-01  1.60161753e-02 
 1.52242873e-01  1.52242873e-01  4.44229562e+00  0.00000000e+00  3.88305276e-02  6.21899645e-01  1.57310422e-02 
 1.52520443e-01  1.52520443e-01  4.30557010e+00  0.00000000e+00  3.82712665e-02  6.20398321e-01  1.51742367e-02 
 1.53020443e-01  1.53020443e-01  4.06994197e+00  0.00000000e+00  3.73076447e-02  6.17744748e-01  1.42149297e-02 
 1.53520443e-01  1.53520443e-01  3.84743214e+00  0.00000000e+00  3.63980006e-02  6.15098974e-01  1.33096071e-02 
 1.54020443e-01  1.54020443e-01  3.63730936e+00  0.00000000e+00  3.55393342e-02  6.12489500e-01  1.24551406e-02 
 1.54520443e-01  1.54520443e-01  3.43888326e+00  0.00000000e+00  3.47286992e-02  6.09914502e-01  1.16486949e-02 
 1.55020443e-01  1.55020443e-01  3.25150194e+00  0.00000000e+00  3.39635304e-02  6.07370157e-01  1.08876014e-02 
 1.55520443e-01  1.55520443e-01  3.07454980e+00  0.00000000e+00  3.32411843e-02  6.04852700e-01  1.01693410e-02 
 1.56020443e-01  1.56020443e-01  2.90744556e+00  0.00000000e+00  3.25594027e-02  6.02358248e-01  9.49153599e-03 
 1.56520443e-01  1.56520443e-01  2.74964031e+00  0.00000000e+00  3.19158000e-02  5.99883081e-01  8.85194152e-03 
 1.57020443e-01  1.57020443e-01  2.60061572e+00  0.00000000e+00  3.13083951e-02  5.97423304e-01  8.24843932e-03 
 1.57520443e-01  1.57520443e-01  2.45988231e+00  0.00000000e+00  3.07350281e-02  5.94975153e-01  7.67902945e-03 
 1.58020443e-01  1.58020443e-01  2.32697790e+00  0.00000000e+00  3.01939702e-02  5.92534618e-01  7.14182525e-03 
 1.58520443e-01  1.58520443e-01  2.20146602e+00  0.00000000e+00  2.96832576e-02  5.90097786e-01  6.63504566e-03 
 1.59020443e-01  1.59020443e-01  2.08293453e+00  0.00000000e+00  2.92013930e-02  5.87660402e-01  6.15701110e-03 
 1.59520443e-01  1.59520443e-01  1.97099422e+00  0.00000000e+00  2.87465808e-02  5.85218263e-01  5.70613626e-03 
 1.60020443e-01  1.60020443e-01  1.86527754e+00  0.00000000e+00  2.83175379e-02  5.82766708e-01  5.28092695e-03 
 1.60520443e-01  1.60520443e-01  1.76543744e+00  0.00000000e+00  2.79126115e-02  5.80301063e-01  4.87997329e-03 
 1.61020443e-01  1.61020443e-01  1.67114613e+00  0.00000000e+00  2.75307186e-02  5.77816042e-01  4.50194742e-03 
 1.61520443e-01  1.61520443e-01  1.58209410e+00  0.00000000e+00  2.71703248e-02  5.75306250e-01  4.14559703e-03 
 1.62020443e-01  1.62020443e-01  1.49798904e+00  0.00000000e+00  2.68305374e-02  5.72765474e-01  3.80974409e-03 
 1.62520443e-01  1.62520443e-01  1.41855489e+00  0.00000000e+00  2.65099164e-02  5.70187245e-01  3.49327852e-03 
 1.63020443e-01  1.63020443e-01  1.34353093e+00  0.00000000e+00  2.62077536e-02  5.67563980e-01  3.19515799e-03 
 1.63520443e-01  1.63520443e-01  1.27267091e+00  0.00000000e+00  2.59226791e-02  5.64887609e-01  2.91440183e-03 
 1.64020443e-01  1.64020443e-01  1.20574229e+00  0.00000000e+00  2.56541689e-02  5.62148517e-01  2.65009198e-03 
 1.64520443e-01  1.64520443e-01  1.14252536e+00  0.00000000e+00  2.54008980e-02  5.59336216e-01  2.40136707e-03 
 1.65020443e-01  1.65020443e-01  1.08281264e+00  0.00000000e+00  2.51625327e-02  5.56438015e-01  2.16742489e-03 
 1.65520443e-01  1.65520443e-01  1.02640806e+00  0.00000000e+00  2.49377647e-02  5.53439691e-01  1.94751681e-03 
 1.66020443e-01  1.66020443e-01  9.73126425e-01  0.00000000e+00  2.47264662e-02  5.50323752e-01  1.74095217e-03 
 1.66520443e-01  1.66520443e-01  9.22792692e-01  0.00000000e+00  2.45273132e-02  5.47070011e-01  1.54709338e-03 
 1.67020443e-01  1.67020443e-01  8.75241431e-01  0.00000000e+00  2.43404131e-02  5.43653178e-01  1.36536338e-03 
 1.67520443e-01  1.67520443e-01  8.30316234e-01  0.00000000e+00  2.41643867e-02  5.40043117e-01  1.19524223e-03 
 1.68020443e-01  1.68020443e-01  7.87869169e-01  0.00000000e+00  2.39996286e-02  5.36201240e-01  1.03627969e-03 
 1.68520443e-01  1.68520443e-01  7.47760242e-01  0.00000000e+00  2.38446522e-02  5.32079889e-01  8.88095555e-04 
 1.69020443e-01  1.69020443e-01  7.09856870e-01  0.00000000e+00  2.37002322e-02  5.27616431e-01  7.50401790e-04 
 1.69520443e-01  1.69520443e-01  6.74031855e-01  0.00000000e+00  2.35656264e-02  5.22311759e-01  6.24729793e-04 
 1.70020443e-01  1.70020443e-01  6.40165577e-01  0.00000000e+00  2.34412733e-02  5.16800365e-01  5.07974387e-04 
 1.70520443e-01  1.70520443e-01  6.08145552e-01  0.00000000e+00  2.33236379e-02  5.10579752e-01  4.01741514e-04 
 1.71020443e-01  1.71020443e-01  5.77862988e-01  0.00000000e+00  2.32186704e-02  5.03429365e-01  3.06491374e-04 
 1.71520443e-01  1.71520443e-01  5.49213327e-01  0.00000000e+00  2.31188821e-02  4.95058288e-01  2.22991324e-04 
 1.72020443e-01  1.72020443e-01  5.22095397e-01  0.00000000e+00  2.30348888e-02  4.85072732e-01  1.52446255e-04 
 1.72520443e-01  1.72520443e-01  4.96410692e-01  0.00000000e+00  2.29517500e-02  4.73035090e-01  9.62524664e-05 
 1.73020443e-01  1.73020443e-01  4.72063399e-01  0.00000000e+00  2.28913161e-02  4.58599042e-01  5.54414542e-05 
 1.73520443e-01  1.73520443e-01  4.48962168e-01  0.00000000e+00  2.28097652e-02  4.41865446e-01  2.92217812e-05 
 1.74020443e-01  1.74020443e-01  4.27023498e-01  0.00000000e+00  2.27708234e-02  4.23504655e-01  1.44893386e-05 
 1.74520443e-01  1.74520443e-01  4.06174392e-01  0.00000000e+00  2.26115076e-02  4.04482094e-01  6.96827220e-06 
 1.75020443e-01  1.75020443e-01  3.86352005e-01  0.00000000e+00  2.26030846e-02  3.85534344e-01  3.36682231e-06 
 1.75520443e-01  1.75520443e-01  3.67501217e-01  0.00000000e+00  2.21127753e-02  3.67106652e-01  1.62466624e-06 
 1.76020443e-01  1.76020443e-01  3.49572207e-01  0.00000000e+00  2.21888150e-02  3.49375159e-01  8.11358446e-07 
 1.76520443e-01  1.76520443e-01  3.32518859e-01  0.00000000e+00  2.08606161e-02  3.32424444e-01  3.88754225e-07 
 1.77020443e-01  1.77020443e-01  3.16297919e-01  0.00000000e+00  2.08143592e-02  3.16250709e-01  1.94377250e-07 
 1.77520443e-01  1.77520443e-01  3.00868512e-01  0.00000000e+00  1.85507253e-02  3.00848868e-01  8.08755401e-08 
 1.78020443e-01  1.78020443e-01  2.86191902e-01  0.00000000e+00  1.71712832e-02  2.86184536e-01  3.03221837e-08 
 1.78520443e-01  1.78520443e-01  2.72231297e-01  0.00000000e+00  1.44857106e-02  2.72231867e-01 -2.35361176e-09 
 1.79020443e-01  1.79020443e-01  2.58951737e-01  0.00000000e+00  1.14190659e-02  2.58955302e-01 -1.46879533e-08 
 1.79520443e-01  1.79520443e-01  2.46319980e-01  0.00000000e+00  7.80684870e-03  2.46326177e-01 -2.55215783e-08 
 1.80020443e-01  1.80020443e-01  2.34304416e-01  0.00000000e+00  3.73334391e-03  2.34310788e-01 -2.62400830e-08 
 1.80520443e-01  1.80520443e-01  2.22874982e-01  0.00000000e+00 -7.06073840e-04  2.22882422e-01 -3.06353795e-08 
 1.81020443e-01  1.81020443e-01  2.12003082e-01  0.00000000e+00 -5.41992077e-03  2.12009836e-01 -2.78052147e-08 
 1.81520443e-01  1.81520443e-01  2.01661520e-01  0.00000000e+00 -1.03120110e-02  2.01668979e-01 -3.07079448e-08 
 1.82020443e-01  1.82020443e-01  1.91824422e-01  0.00000000e+00 -1.53137626e-02  1.91830900e-01 -2.66617411e-08 
 1.82520443e-01  1.82520443e-01  1.82467181e-01  0.00000000e+00 -2.03627488e-02  1.82474080e-01 -2.83916219e-08 
 1.83020443e-01  1.83020443e-01  1.73566389e-01  0.00000000e+00 -2.54017671e-02  1.73572268e-01 -2.41899446e-08 
 1.83520443e-01  1.83520443e-01  1.65099780e-01  0.00000000e+00 -3.03823184e-02  1.65106066e-01 -2.58626441e-08 
 1.84020443e-01  1.84020443e-01  1.57046173e-01  0.00000000e+00 -3.52725456e-02  1.57051452e-01 -2.17095017e-08 
 1.84520443e-01  1.84520443e-01  1.49385424e-01  0.00000000e+00 -4.00435915e-02  1.49391125e-01 -2.34420899e-08 
 1.85020443e-01  1.85020443e-01  1.42098367e-01  0.00000000e+00 -4.46792110e-02  1.42103088e-01 -1.94013943e-08 
 1.85520443e-01  1.85520443e-01  1.35166775e-01  0.00000000e+00 -4.91629780e-02  1.35171941e-01 -2.12265288e-08 
 1.86020443e-01  1.86020443e-01  1.28573307e-01  0.00000000e+00 -5.34884507e-02  1.28577524e-01 -1.73117952e-08 
 1.86520443e-01  1.86520443e-01  1.22301471e-01  0.00000000e+00 -5.76469618e-02  1.22306155e-01 -1.92321780e-08 
 1.87020443e-01  1.87020443e-01  1.16335576e-01  0.00000000e+00 -6.16381376e-02  1.16339340e-01 -1.54393411e-08 
 1.87520443e-01  1.87520443e-01  1.10660698e-01  0.00000000e+00 -6.54580882e-02  1.10664952e-01 -1.74475942e-08 
 1.88020443e-01  1.88020443e-01  1.05262643e-01  0.00000000e+00 -6.91101324e-02  1.05266005e-01 -1.37670956e-08 
 1.88520443e-01  1.88520443e-01  1.00127906e-01  0.00000000e+00 -7.25932664e-02  1.00131776e-01 -1.58531083e-08 
 1.89020443e-01  1.89020443e-01  9.52436422e-02  0.00000000e+00 -7.59130027e-02  9.52466455e-02 -1.22743494e-08 
