epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2309.79,1.09542,0.61572,1.12718,0.8715,0.84422,0.89847,0.61844,1.29862,0.58428,1.22843,0.00016516,0.00016516,0.00016516
43,2362.26,1.09395,0.61499,1.12969,0.91095,0.84971,0.90069,0.61465,1.30072,0.57308,1.24296,0.000162408,0.000162408,0.000162408
44,2416.12,1.08875,0.60559,1.12952,0.89339,0.8617,0.91603,0.6417,1.3005,0.56682,1.2308,0.000159655,0.000159655,0.000159655
45,2469.79,1.07929,0.60854,1.12704,0.92184,0.83954,0.88031,0.60893,1.29729,0.57693,1.24403,0.000156903,0.000156903,0.000156903
46,2524.22,1.06579,0.59025,1.12283,0.86836,0.87937,0.92228,0.6359,1.30894,0.57249,1.24195,0.000154151,0.000154151,0.000154151
47,2577.26,1.06487,0.59087,1.12148,0.87367,0.8914,0.92267,0.62135,1.31521,0.5794,1.24989,0.000151399,0.000151399,0.000151399
48,2631.32,1.05927,0.58539,1.12906,0.91155,0.86738,0.92678,0.63964,1.31752,0.57289,1.26253,0.000148647,0.000148647,0.000148647
49,2683.83,1.07071,0.58098,1.11102,0.91655,0.89703,0.94,0.65218,1.28907,0.57157,1.23759,0.000145894,0.000145894,0.000145894
50,2738.82,1.04744,0.57274,1.0994,0.9059,0.90702,0.9326,0.64779,1.28454,0.55005,1.22624,0.000143142,0.000143142,0.000143142
51,2792.77,1.05176,0.57802,1.11303,0.90966,0.88975,0.94089,0.64885,1.29947,0.56659,1.23398,0.00014039,0.00014039,0.00014039
52,2846.35,1.05145,0.57495,1.10783,0.94066,0.87852,0.94497,0.65163,1.29132,0.54238,1.23711,0.000137638,0.000137638,0.000137638
53,2899.73,1.03533,0.56304,1.10027,0.94508,0.87117,0.94041,0.65661,1.29423,0.54656,1.24366,0.000134886,0.000134886,0.000134886
54,2954.15,1.03277,0.55946,1.09886,0.89378,0.88914,0.93174,0.64453,1.30016,0.54915,1.23582,0.000132133,0.000132133,0.000132133
55,3007.92,1.03268,0.56117,1.10108,0.9263,0.88544,0.93118,0.63519,1.30883,0.56218,1.24528,0.000129381,0.000129381,0.000129381
56,3060.72,1.03442,0.55507,1.09572,0.92825,0.88436,0.94515,0.65214,1.28821,0.55066,1.24025,0.000126629,0.000126629,0.000126629
57,3115.38,1.02894,0.5489,1.08908,0.94381,0.84381,0.93613,0.65156,1.288,0.54689,1.24178,0.000123877,0.000123877,0.000123877
58,3168.47,1.01512,0.55085,1.08878,0.88598,0.89822,0.93926,0.65338,1.29098,0.54164,1.24521,0.000121125,0.000121125,0.000121125
59,3222.56,1.02048,0.55168,1.09333,0.91073,0.90118,0.94098,0.65252,1.28493,0.53875,1.23774,0.000118372,0.000118372,0.000118372
60,3276.32,1.02148,0.54479,1.08738,0.93425,0.88073,0.93923,0.6471,1.30274,0.55882,1.25344,0.00011562,0.00011562,0.00011562
61,3329.31,1.00231,0.53698,1.08297,0.94178,0.90082,0.94671,0.65919,1.30606,0.54537,1.24309,0.000112868,0.000112868,0.000112868
62,3384.89,0.9907,0.5339,1.07249,0.88627,0.91495,0.93722,0.6596,1.29772,0.54435,1.23837,0.000110116,0.000110116,0.000110116
63,3438.37,0.98193,0.52307,1.0663,0.92722,0.88309,0.94099,0.66297,1.29274,0.54317,1.23453,0.000107364,0.000107364,0.000107364
64,3493.91,0.99133,0.5278,1.06473,0.94198,0.88019,0.9389,0.651,1.2976,0.53332,1.2531,0.000104611,0.000104611,0.000104611
65,3547.2,0.99591,0.52895,1.07894,0.92807,0.88947,0.93403,0.64278,1.29228,0.52958,1.25054,0.000101859,0.000101859,0.000101859
66,3601.9,0.98994,0.53158,1.07464,0.92874,0.87634,0.93959,0.65652,1.30033,0.5393,1.25001,9.9107e-05,9.9107e-05,9.9107e-05
